DOMNAME,AS4LOCAL,AS4VERS,VALPOS,DDLANGUAGE,VALUE,DDTEXT
QPLOS,A,0000,661,D,,
RULES,A,0000,662,D,,
RULES,A,0000,663,D,,
SERAIL,A,0000,664,D,,
SERAIL,A,0000,665,D,,
SERNR,A,0000,666,D,,
SERNR,A,0000,667,D,,
SOBKZ,A,0000,668,D,,
SOBKZ,A,0000,669,D,,
SPART,A,0000,670,D,,
SPART,A,0000,671,D,,
TRAGR,A,0000,672,D,,
TRAGR,A,0000,673,D,,
UECHA,A,0000,674,D,,
UECHA,A,0000,675,D,,
UECHA,A,0000,676,D,,
UEPOS,A,0000,677,D,,
UEPOS,A,0000,678,D,,
UEPOS,A,0000,679,D,,
VBELN,A,0000,680,D,,
VBELN,A,0000,681,D,,
VBELV,A,0000,682,D,,
VBELV,A,0000,683,D,,
VGBEL,A,0000,684,D,,
VGBEL,A,0000,685,D,,
VGPOS,A,0000,686,D,,
VGPOS,A,0000,687,D,,
VGPOS,A,0000,688,D,,
VGSYS,A,0000,689,D,,
VKBUR,A,0000,690,D,,
VKBUR,A,0000,691,D,,
VKGRP,A,0000,692,D,,
VKGRP,A,0000,693,D,,
VOLEH,A,0000,694,D,,
VOLEH,A,0000,695,D,,
VPMAT,A,0000,696,D,,
VPMAT,A,0000,697,D,,
VPWRK,A,0000,698,D,,
VPWRK,A,0000,699,D,,
VRKME,A,0000,700,D,,
VRKME,A,0000,701,D,,
VTWEG,A,0000,702,D,,
VTWEG,A,0000,703,D,,
WERKS,A,0000,704,D,,
WERKS,A,0000,705,D,,
WKTNR,A,0000,706,D,,
WKTNR,A,0000,707,D,,
WKTPS,A,0000,708,D,,
WKTPS,A,0000,709,D,,
WKTPS,A,0000,710,D,,
MANDT,A,0000,1,D,,
LGNUM,A,0000,2,D,,
LVS_LQNUM,A,0000,3,D,,
MATNR,A,0000,4,D,,
WERKS_D,A,0000,5,D,,
CHARG_D,A,0000,6,D,,
BESTQ,A,0000,7,D,,
Value,A,0000,8,D,,
SOBKZ,A,0000,9,D,,
LVS_SONUM,A,0000,10,D,,
LGTYP,A,0000,11,D,,
LGPLA,A,0000,12,D,,
LVS_PLPOS,A,0000,13,D,,
LQUA_SKZUE,A,0000,14,D,,
Value,A,0000,15,D,,
LQUA_SKZUA,A,0000,16,D,,
Value,A,0000,17,D,,
LQUA_SKZSE,A,0000,18,D,,
Value,A,0000,19,D,,
LQUA_SKZSA,A,0000,20,D,,
Value,A,0000,21,D,,
LQUA_SKZSI,A,0000,22,D,,
Value,A,0000,23,D,,
LVS_SPGRU,A,0000,24,D,,
LVS_ZEUGN,A,0000,25,D,,
LQUA_BDATU,A,0000,26,D,,
LQUA_BZEIT,A,0000,27,D,,
LQUA_BTANR,A,0000,28,D,,
LQUA_BTAPS,A,0000,29,D,,
LQUA_EDATU,A,0000,30,D,,
LQUA_EZEIT,A,0000,31,D,,
LQUA_ADATU,A,0000,32,D,,
LQUA_AZEIT,A,0000,33,D,,
LQUA_ZDATU,A,0000,34,D,,
LVS_WDATU,A,0000,35,D,,
LVS_WENUM,A,0000,36,D,,
LVS_WEPOS,A,0000,37,D,,
LVS_LETYP,A,0000,38,D,,
MEINS,A,0000,39,D,,
LQUA_GESME,A,0000,40,D,,
LQUA_VERME,A,0000,41,D,,
LQUA_EINME,A,0000,42,D,,
LQUA_AUSME,A,0000,43,D,,
LQUA_MGEWI,A,0000,44,D,,
GEWEI,A,0000,45,D,,
TBNUM,A,0000,46,D,,
LVS_IVNUM,A,0000,47,D,,
LVS_IVPOS,A,0000,48,D,,
LVS_BETYP,A,0000,49,D,,
LVS_BENUM,A,0000,50,D,,
LENUM,A,0000,51,D,,
QPLOS,A,0000,52,D,,
VFDAT,A,0000,53,D,,
LQUA_QKAPV,A,0000,54,D,,
KOBER,A,0000,55,D,,
LGORT_D,A,0000,56,D,,
LQUA_VIRGO,A,0000,57,D,,
Value,A,0000,58,D,,
LQUA_TRAME,A,0000,59,D,,
LQUA_KZHUQ,A,0000,60,D,,
Value,A,0000,61,D,,
VBELN_VL,A,0000,62,D,,
POSNR_VL,A,0000,63,D,,
LQUA_IDATU,A,0000,64,D,,
MSR_INSP_GUID,A,0000,65,D,,
Field,A,0000,66,D,,
LENUM,A,0000,67,D,,
LENUM,A,0000,68,D,,
LETYP,A,0000,69,D,,
LETYP,A,0000,70,D,,
LETYP,A,0000,71,D,,
LGNUM,A,0000,72,D,,
LGNUM,A,0000,73,D,,
LGORT,A,0000,74,D,,
LGORT,A,0000,75,D,,
LGORT,A,0000,76,D,,
LGPLA,A,0000,77,D,,
LGPLA,A,0000,78,D,,
LGPLA,A,0000,79,D,,
LGPLA,A,0000,80,D,,
LGTYP,A,0000,81,D,,
LGTYP,A,0000,82,D,,
LGTYP,A,0000,83,D,,
MATNR,A,0000,84,D,,
MATNR,A,0000,85,D,,
SOBKZ,A,0000,86,D,,
SOBKZ,A,0000,87,D,,
SPGRU,A,0000,88,D,,
SPGRU,A,0000,89,D,,
SPGRU,A,0000,90,D,,
WERKS,A,0000,91,D,,
WERKS,A,0000,92,D,,
MANDT,A,0000,1,D,,
LGNUM,A,0000,2,D,,
TANUM,A,0000,3,D,,
BWART,A,0000,4,D,,
BWLVS,A,0000,5,D,,
TBPRI,A,0000,6,D,,
LVS_TRART,A,0000,7,D,,
LTAK_BDATU,A,0000,8,D,,
LTAK_BZEIT,A,0000,9,D,,
LVS_BNAME,A,0000,10,D,,
LVS_REFNR,A,0000,11,D,,
TBNUM,A,0000,12,D,,
UBNUM,A,0000,13,D,,
VBELN,A,0000,14,D,,
LTAK_KQUIT,A,0000,15,D,,
Value,A,0000,16,D,,
LTAK_QDATU,A,0000,17,D,,
MBLNR,A,0000,18,D,,
MJAHR,A,0000,19,D,,
LVS_BETYP,A,0000,20,D,,
LVS_BENUM,A,0000,21,D,,
LVS_DRUKZ,A,0000,22,D,,
LTAK_DRUCK,A,0000,23,D,,
Value,A,0000,24,D,,
LSAM_TEILK,A,0000,25,D,,
Value,A,0000,26,D,,
LTAK_KR2SO,A,0000,27,D,,
Value,A,0000,28,D,,
LTAK_KR2KU,A,0000,29,D,,
Value,A,0000,30,D,,
LTAK_KDISO,A,0000,31,D,,
Value,A,0000,32,D,,
LVS_KZPLA,A,0000,33,D,,
Value,A,0000,34,D,,
LVS_PLDAT,A,0000,35,D,,
RSNUM,A,0000,36,D,,
LVS_LZNUM,A,0000,37,D,,
BDART,A,0000,38,D,,
PKNUM,A,0000,39,D,,
PKPOS,A,0000,40,D,,
LVS_KZLEI,A,0000,41,D,,
Value,A,0000,42,D,,
LVS_KISTZ,A,0000,43,D,,
Value,A,0000,44,D,,
LVS_KISTP,A,0000,45,D,,
Value,A,0000,46,D,,
LTAK_PERNR,A,0000,47,D,,
LTAK_SOLWM,A,0000,48,D,,
LTAK_SOLEX,A,0000,49,D,,
LTAK_ISTWM,A,0000,50,D,,
LVS_ZEIEI,A,0000,51,D,,
LTAK_HRSTS,A,0000,52,D,,
Value,A,0000,53,D,,
LTAK_STDAT,A,0000,54,D,,
LTAK_ENDAT,A,0000,55,D,,
LTAK_STUZT,A,0000,56,D,,
LTAK_ENUZT,A,0000,57,D,,
LTAK_L2SKA,A,0000,58,D,,
Value,A,0000,59,D,,
LTAK_MINWM,A,0000,60,D,,
Value,A,0000,61,D,,
LGTOR,A,0000,62,D,,
LGBZO,A,0000,63,D,,
LVS_KZVEP,A,0000,64,D,,
Value,A,0000,65,D,,
LVS_SWABW,A,0000,66,D,,
LVS_AUSFB,A,0000,67,D,,
LTAK_SPEZI,A,0000,68,D,,
Value,A,0000,69,D,,
VBTYP,A,0000,70,D,,
Value,A,0000,71,D,,
LRF_QUEUE,A,0000,72,D,,
LVS_KGVNQ,A,0000,73,D,,
Value,A,0000,74,D,,
TAPRI,A,0000,75,D,,
LTAK_KVQUI,A,0000,76,D,,
Value,A,0000,77,D,,
LTAK_HUCON,A,0000,78,D,,
Value,A,0000,79,D,,
LTAK_CNTPS,A,0000,80,D,,
LTAK_KZTRM,A,0000,81,D,,
Value,A,0000,82,D,,
LTAK_LATER,A,0000,83,D,,
Value,A,0000,84,D,,
LTAK_PASSD,A,0000,85,D,,
Value,A,0000,86,D,,
LVS_MULTL,A,0000,87,D,,
Value,A,0000,88,D,,
Field,A,0000,89,D,,
AUSFB,A,0000,90,D,,
AUSFB,A,0000,91,D,,
AUSFB,A,0000,92,D,,
BETYP,A,0000,93,D,,
BETYP,A,0000,94,D,,
BETYP,A,0000,95,D,,
BWART,A,0000,96,D,,
BWART,A,0000,97,D,,
BWLVS,A,0000,98,D,,
BWLVS,A,0000,99,D,,
BWLVS,A,0000,100,D,,
DRUKZ,A,0000,101,D,,
DRUKZ,A,0000,102,D,,
DRUKZ,A,0000,103,D,,
LGNUM,A,0000,104,D,,
LGNUM,A,0000,105,D,,
REFNR,A,0000,106,D,,
REFNR,A,0000,107,D,,
REFNR,A,0000,108,D,,
TRART,A,0000,109,D,,
TRART,A,0000,110,D,,
TRART,A,0000,111,D,,
MANDT,A,0000,1,D,,
LGNUM,A,0000,2,D,,
TANUM,A,0000,3,D,,
TAPOS,A,0000,4,D,,
TBPOS,A,0000,5,D,,
POSNR,A,0000,6,D,,
MATNR,A,0000,7,D,,
WERKS_D,A,0000,8,D,,
CHARG_D,A,0000,9,D,,
BESTQ,A,0000,10,D,,
Value,A,0000,11,D,,
SOBKZ,A,0000,12,D,,
LVS_SONUM,A,0000,13,D,,
STOFF,A,0000,14,D,,
MEINS,A,0000,15,D,,
LRMEI,A,0000,16,D,,
UMREZ,A,0000,17,D,,
UMREN,A,0000,18,D,,
LVS_LETYP,A,0000,19,D,,
LTAP_KZFEH,A,0000,20,D,,
Value,A,0000,21,D,,
T310_LANUM,A,0000,22,D,,
LTAP_KZQUI,A,0000,23,D,,
Value,A,0000,24,D,,
LVS_KZNKO,A,0000,25,D,,
Value,A,0000,26,D,,
LTAP_NULKO,A,0000,27,D,,
Value,A,0000,28,D,,
LTAP_KZINV,A,0000,29,D,,
Value,A,0000,30,D,,
LVS_IVNUM,A,0000,31,D,,
LTAP_PQUIT,A,0000,32,D,,
Value,A,0000,33,D,,
LTAP_QDATU,A,0000,34,D,,
LTAP_QZEIT,A,0000,35,D,,
LTAP_QNAME,A,0000,36,D,,
LTAP_BRGEW,A,0000,37,D,,
GEWEI,A,0000,38,D,,
MBLPO,A,0000,39,D,,
WEMPF,A,0000,40,D,,
ABLAD,A,0000,41,D,,
LVS_WDATU,A,0000,42,D,,
LVS_WENUM,A,0000,43,D,,
LVS_WEPOS,A,0000,44,D,,
LVS_ZEUGN,A,0000,45,D,,
LVS_LDEST,A,0000,46,D,,
LTAP_VORGA,A,0000,47,D,,
LTAP_VLTYP,A,0000,48,D,,
LTAP_VLBER,A,0000,49,D,,
LTAP_VLPLA,A,0000,50,D,,
LVS_KZDYN,A,0000,51,D,,
Value,A,0000,52,D,,
LTAP_VPPOS,A,0000,53,D,,
LTAP_VANZL,A,0000,54,D,,
LTAP_VANBR,A,0000,55,D,,
Value,A,0000,56,D,,
LTAP_VSOLM,A,0000,57,D,,
LTAP_VISTM,A,0000,58,D,,
LTAP_VDIFM,A,0000,59,D,,
LTAP_VSOLA,A,0000,60,D,,
LTAP_VISTA,A,0000,61,D,,
LTAP_VDIFA,A,0000,62,D,,
LVS_LQNUM,A,0000,63,D,,
LTAP_VAPPC,A,0000,64,D,,
Value,A,0000,65,D,,
LTAP_NLTYP,A,0000,66,D,,
LTAP_NLBER,A,0000,67,D,,
LTAP_NLPLA,A,0000,68,D,,
LVS_KZDYN,A,0000,69,D,,
Value,A,0000,70,D,,
LTAP_NPPOS,A,0000,71,D,,
LTAP_NANZL,A,0000,72,D,,
LTAP_NANBR,A,0000,73,D,,
Value,A,0000,74,D,,
LTAP_NSOLM,A,0000,75,D,,
LTAP_NISTM,A,0000,76,D,,
LTAP_NDIFM,A,0000,77,D,,
LTAP_NSOLA,A,0000,78,D,,
LTAP_NISTA,A,0000,79,D,,
LTAP_NDIFA,A,0000,80,D,,
LVS_LQNUM,A,0000,81,D,,
LTAP_NAPPC,A,0000,82,D,,
Value,A,0000,83,D,,
LTAP_RLTYP,A,0000,84,D,,
LTAP_RLBER,A,0000,85,D,,
LTAP_RLPLA,A,0000,86,D,,
LTAP_RPPOS,A,0000,87,D,,
LTAP_RSOLM,A,0000,88,D,,
LTAP_RISTM,A,0000,89,D,,
LTAP_RDIFM,A,0000,90,D,,
LTAP_RSOLA,A,0000,91,D,,
LTAP_RISTA,A,0000,92,D,,
LTAP_RDIFA,A,0000,93,D,,
LVS_LQNUM,A,0000,94,D,,
LTAP_RAPPC,A,0000,95,D,,
Value,A,0000,96,D,,
LTAP_DLTYP,A,0000,97,D,,
LTAP_DLPLA,A,0000,98,D,,
LTAP_DLQNR,A,0000,99,D,,
LTAP_DMENG,A,0000,100,D,,
LTAP_DMENA,A,0000,101,D,,
LVS_KZDIF,A,0000,102,D,,
MAKTX,A,0000,103,D,,
LVS_DRUCK,A,0000,104,D,,
Value,A,0000,105,D,,
LTAP_VLENR,A,0000,106,D,,
LTAP_NLENR,A,0000,107,D,,
LTAP_DLENR,A,0000,108,D,,
LTAP_VLEST,A,0000,109,D,,
Value,A,0000,110,D,,
LTAP_NLEST,A,0000,111,D,,
Value,A,0000,112,D,,
LTAP_LELAS,A,0000,113,D,,
Value,A,0000,114,D,,
LTAP_HOMVE,A,0000,115,D,,
Value,A,0000,116,D,,
LTAP_POSTY,A,0000,117,D,,
Value,A,0000,118,D,,
LTAP_ORPOS,A,0000,119,D,,
LTAP_VSUMM,A,0000,120,D,,
Value,A,0000,121,D,,
LTAP_VBLCH,A,0000,122,D,,
Value,A,0000,123,D,,
LTAP_NSUMM,A,0000,124,D,,
Value,A,0000,125,D,,
LTAP_NBLCH,A,0000,126,D,,
Value,A,0000,127,D,,
RSPOS,A,0000,128,D,,
VFDAT,A,0000,129,D,,
LTAP_VKAPV,A,0000,130,D,,
LTAP_VKAPA,A,0000,131,D,,
Value,A,0000,132,D,,
LTAP_NKAPA,A,0000,133,D,,
Value,A,0000,134,D,,
LTAP_RKAPA,A,0000,135,D,,
Value,A,0000,136,D,,
LTAP_KZSUB,A,0000,137,D,,
Value,A,0000,138,D,,
QPLOS,A,0000,139,D,,
QPLOA,A,0000,140,D,,
LTAP_KZSTI,A,0000,141,D,,
Value,A,0000,142,D,,
RSART,A,0000,143,D,,
LVS_KZECH,A,0000,144,D,,
Value,A,0000,145,D,,
KOBER,A,0000,146,D,,
LGORT_D,A,0000,147,D,,
LTAP_SOLPO,A,0000,148,D,,
LVS_ZEIEI,A,0000,149,D,,
LVS_2SKREL,A,0000,150,D,,
Value,A,0000,151,D,,
VOLUM,A,0000,152,D,,
VOLEH,A,0000,153,D,,
LVS_KZBEF,A,0000,154,D,,
Value,A,0000,155,D,,
LVS_IMREL,A,0000,156,D,,
Value,A,0000,157,D,,
LTAP_NWIRM,A,0000,158,D,,
LTAP_WIRME,A,0000,159,D,,
LVS_NPLEI,A,0000,160,D,,
Value,A,0000,161,D,,
KBNKZ,A,0000,162,D,,
Value,A,0000,163,D,,
LVS_STOAN,A,0000,164,D,,
Value,A,0000,165,D,,
LVS_KGVNQ,A,0000,166,D,,
Value,A,0000,167,D,,
LTAP_PVQUI,A,0000,168,D,,
Value,A,0000,169,D,,
LTAP_EDATU,A,0000,170,D,,
LTAP_EZEIT,A,0000,171,D,,
LTAP_ENAME,A,0000,172,D,,
KZFME,A,0000,173,D,,
Value,A,0000,174,D,,
LTAP_QUSUB,A,0000,175,D,,
Value,A,0000,176,D,,
LTAP_FHUTA,A,0000,177,D,,
Value,A,0000,178,D,,
VLEIN_NEST,A,0000,179,D,,
Value,A,0000,180,D,,
VHILM,A,0000,181,D,,
LTAP_VDUMM,A,0000,182,D,,
Value,A,0000,183,D,,
LTAP_NDUMM,A,0000,184,D,,
Value,A,0000,185,D,,
LTAP_VSERI,A,0000,186,D,,
Value,A,0000,187,D,,
LTAP_HUPIK,A,0000,188,D,,
Value,A,0000,189,D,,
EXIDV,A,0000,190,D,,
LTAP_NOLIS,A,0000,191,D,,
Value,A,0000,192,D,,
LTAP_NPIPO,A,0000,193,D,,
Value,A,0000,194,D,,
LTAP_PIPAR,A,0000,195,D,,
Value,A,0000,196,D,,
PCKPF,A,0000,197,D,,
Value,A,0000,198,D,,
LTAP_KZTRM,A,0000,199,D,,
Value,A,0000,200,D,,
LTAP_PASSD,A,0000,201,D,,
Value,A,0000,202,D,,
VBELN_VL,A,0000,203,D,,
LTAP_KZXDK,A,0000,204,D,,
Value,A,0000,205,D,,
LTAP_KZVAS,A,0000,206,D,,
Value,A,0000,207,D,,
MSR_INSP_GUID,A,0000,208,D,,
MSR_INSP_GUID,A,0000,209,D,,
MSR_INSP_GUID,A,0000,210,D,,
MSR_INSP_GUID,A,0000,211,D,,
/CWM/IND_CATCH,A,0000,212,D,,
Value,A,0000,213,D,,
/CWM/ACT_QTY,A,0000,214,D,,
/CWM/ACT_UOM,A,0000,215,D,,
/CWM/TGT_QTY,A,0000,216,D,,
/CWM/TGT_UOM,A,0000,217,D,,
/CWM/HU_NEW_QTY,A,0000,218,D,,
/CWM/HU_OLD_QTY,A,0000,219,D,,
/CWM/VEMEH,A,0000,220,D,,
/CWM/XCWMAT,A,0000,221,D,,
Value,A,0000,222,D,,
/CWM/MEINS,A,0000,223,D,,
/CWM/IND_DELUPD,A,0000,224,D,,
Value,A,0000,225,D,,
LXDCK_DCNUM,A,0000,226,D,,
FLAG,A,0000,227,D,,
Value,A,0000,228,D,,
FLAG,A,0000,229,D,,
Value,A,0000,230,D,,
Field,A,0000,231,D,,
/CWM/ACT_UOM,A,0000,232,D,,
/CWM/ACT_UOM,A,0000,233,D,,
/CWM/TGT_UOM,A,0000,234,D,,
/CWM/TGT_UOM,A,0000,235,D,,
ALTME,A,0000,236,D,,
ALTME,A,0000,237,D,,
DLENR,A,0000,238,D,,
DLENR,A,0000,239,D,,
KZDIF,A,0000,240,D,,
KZDIF,A,0000,241,D,,
KZDIF,A,0000,242,D,,
LDEST,A,0000,243,D,,
LETYP,A,0000,244,D,,
LETYP,A,0000,245,D,,
LETYP,A,0000,246,D,,
LGNUM,A,0000,247,D,,
LGNUM,A,0000,248,D,,
LGORT,A,0000,249,D,,
LGORT,A,0000,250,D,,
LGORT,A,0000,251,D,,
MATNR,A,0000,252,D,,
MATNR,A,0000,253,D,,
MEINS,A,0000,254,D,,
MEINS,A,0000,255,D,,
NLBER,A,0000,256,D,,
NLBER,A,0000,257,D,,
NLBER,A,0000,258,D,,
NLBER,A,0000,259,D,,
NLENR,A,0000,260,D,,
NLENR,A,0000,261,D,,
NLTYP,A,0000,262,D,,
NLTYP,A,0000,263,D,,
NLTYP,A,0000,264,D,,
RLBER,A,0000,265,D,,
RLBER,A,0000,266,D,,
RLBER,A,0000,267,D,,
RLBER,A,0000,268,D,,
RLTYP,A,0000,269,D,,
RLTYP,A,0000,270,D,,
RLTYP,A,0000,271,D,,
SOBKZ,A,0000,272,D,,
SOBKZ,A,0000,273,D,,
VLBER,A,0000,274,D,,
VLBER,A,0000,275,D,,
VLBER,A,0000,276,D,,
VLBER,A,0000,277,D,,
VLENR,A,0000,278,D,,
VLENR,A,0000,279,D,,
VLTYP,A,0000,280,D,,
VLTYP,A,0000,281,D,,
VLTYP,A,0000,282,D,,
WERKS,A,0000,283,D,,
WERKS,A,0000,284,D,,
WIRME,A,0000,285,D,,
WIRME,A,0000,286,D,,
ZEIEI,A,0000,287,D,,
ZEIEI,A,0000,288,D,,
MANDT,A,0000,1,D,,
LGNUM,A,0000,2,D,,
TBNUM,A,0000,3,D,,
LTBK_STATU,A,0000,4,D,,
Value,A,0000,5,D,,
LVS_TRART,A,0000,6,D,,
TBPRI,A,0000,7,D,,
LVS_BNAME,A,0000,8,D,,
LTBK_BDATU,A,0000,9,D,,
LTBK_BZEIT,A,0000,10,D,,
LTBK_TBKTX,A,0000,11,D,,
LVS_BETYP,A,0000,12,D,,
LVS_BENUM,A,0000,13,D,,
BWART,A,0000,14,D,,
BWLVS,A,0000,15,D,,
T333_VLTYP,A,0000,16,D,,
T333_VLPLA,A,0000,17,D,,
T333_VKDYN,A,0000,18,D,,
Value,A,0000,19,D,,
T333_NLTYP,A,0000,20,D,,
T333_NLPLA,A,0000,21,D,,
T333_NKDYN,A,0000,22,D,,
Value,A,0000,23,D,,
LTBK_PDATU,A,0000,24,D,,
LTBK_PZEIT,A,0000,25,D,,
MBLNR,A,0000,26,D,,
MJAHR,A,0000,27,D,,
LTBK_ANZPS,A,0000,28,D,,
LTBK_BRGEW,A,0000,29,D,,
GEWEI,A,0000,30,D,,
LTBK_KLFR2,A,0000,31,D,,
Value,A,0000,32,D,,
LTBK_KFAR2,A,0000,33,D,,
Value,A,0000,34,D,,
LTBK_TBRUE,A,0000,35,D,,
RSNUM,A,0000,36,D,,
LVS_LZNUM,A,0000,37,D,,
LVS_AUTTA,A,0000,38,D,,
BDART,A,0000,39,D,,
PKNUM,A,0000,40,D,,
PKPOS,A,0000,41,D,,
LVS_DIRTA,A,0000,42,D,,
Value,A,0000,43,D,,
KBNKZ,A,0000,44,D,,
Value,A,0000,45,D,,
Field,A,0000,46,D,,
AUTTA,A,0000,47,D,,
AUTTA,A,0000,48,D,,
AUTTA,A,0000,49,D,,
BETYP,A,0000,50,D,,
BETYP,A,0000,51,D,,
BETYP,A,0000,52,D,,
BWART,A,0000,53,D,,
BWART,A,0000,54,D,,
BWLVS,A,0000,55,D,,
BWLVS,A,0000,56,D,,
BWLVS,A,0000,57,D,,
LGNUM,A,0000,58,D,,
LGNUM,A,0000,59,D,,
NLTYP,A,0000,60,D,,
NLTYP,A,0000,61,D,,
NLTYP,A,0000,62,D,,
TRART,A,0000,63,D,,
TRART,A,0000,64,D,,
TRART,A,0000,65,D,,
VLTYP,A,0000,66,D,,
VLTYP,A,0000,67,D,,
VLTYP,A,0000,68,D,,
MANDT,A,0000,1,D,,
LGNUM,A,0000,2,D,,
TBNUM,A,0000,3,D,,
TBPOS,A,0000,4,D,,
LTBP_ELIKZ,A,0000,5,D,,
Value,A,0000,6,D,,
MATNR,A,0000,7,D,,
WERKS_D,A,0000,8,D,,
BESTQ,A,0000,9,D,,
Value,A,0000,10,D,,
CHARG_D,A,0000,11,D,,
SOBKZ,A,0000,12,D,,
LVS_SONUM,A,0000,13,D,,
LTBP_MENGE,A,0000,14,D,,
MEINS,A,0000,15,D,,
LTBP_MENGA,A,0000,16,D,,
LRMEI,A,0000,17,D,,
UMREZ,A,0000,18,D,,
UMREN,A,0000,19,D,,
LTBP_TANUM,A,0000,20,D,,
LTBP_TAMEN,A,0000,21,D,,
LTBP_TAMEA,A,0000,22,D,,
LTBP_AOFTA,A,0000,23,D,,
LTBP_AGSTA,A,0000,24,D,,
LTBP_TDATU,A,0000,25,D,,
LTBP_TZEIT,A,0000,26,D,,
WEMPF,A,0000,27,D,,
ABLAD,A,0000,28,D,,
MBLPO,A,0000,29,D,,
LVS_WDATU,A,0000,30,D,,
LVS_ZEUGN,A,0000,31,D,,
LTBP_BRGEW,A,0000,32,D,,
GEWEI,A,0000,33,D,,
QPLOS,A,0000,34,D,,
RSPOS,A,0000,35,D,,
VFDAT,A,0000,36,D,,
LVS_ANZLE,A,0000,37,D,,
LVS_ANZLE,A,0000,38,D,,
LVS_LEMEN,A,0000,39,D,,
LVS_LEMEN,A,0000,40,D,,
LVS_LETYP,A,0000,41,D,,
LVS_LETYP,A,0000,42,D,,
QPLOA,A,0000,43,D,,
RSART,A,0000,44,D,,
LVS_KZECH,A,0000,45,D,,
Value,A,0000,46,D,,
LGORT_D,A,0000,47,D,,
LVS_2SKPREL,A,0000,48,D,,
Value,A,0000,49,D,,
KZFME,A,0000,50,D,,
Value,A,0000,51,D,,
Field,A,0000,52,D,,
LGNUM,A,0000,53,D,,
LGNUM,A,0000,54,D,,
LGORT,A,0000,55,D,,
LGORT,A,0000,56,D,,
LGORT,A,0000,57,D,,
MATNR,A,0000,58,D,,
MATNR,A,0000,59,D,,
SOBKZ,A,0000,60,D,,
SOBKZ,A,0000,61,D,,
WERKS,A,0000,62,D,,
WERKS,A,0000,63,D,,
MANDT,A,0000,1,D,,
MATNR,A,0000,2,D,,
SPRAS,A,0000,3,D,,
MAKTX,A,0000,4,D,,
MAKTG,A,0000,5,D,,
Field,A,0000,6,D,,
MANDT,A,0000,7,D,,
MATNR,A,0000,8,D,,
MATNR,A,0000,9,D,,
SPRAS,A,0000,10,D,,
MANDT,A,0000,1,D,,
MATNR,A,0000,2,D,,
WERKS_D,A,0000,3,D,,
PLNTY,A,0000,4,D,,
PLNNR,A,0000,5,D,,
PLNAL,A,0000,6,D,,
DZKRIZ,A,0000,7,D,,
CIM_COUNT,A,0000,8,D,,
DATUV,A,0000,9,D,,
TECHV,A,0000,10,D,,
AENNR,A,0000,11,D,,
LKENZ,A,0000,12,D,,
Value,A,0000,13,D,,
PARKZ,A,0000,14,D,,
Value,A,0000,15,D,,
ANDAT,A,0000,16,D,,
ANNAM,A,0000,17,D,,
AEDAT,A,0000,18,D,,
AENAM,A,0000,19,D,,
ELIFN,A,0000,20,D,,
CPKUNR,A,0000,21,D,,
QSUCHFELD,A,0000,22,D,,
VBELN_VA,A,0000,23,D,,
POSNR_VA,A,0000,24,D,,
CS_PSPNR,A,0000,25,D,,
Q_MS_OBJECT,A,0000,26,D,,
Q_MS_OBJTYPE,A,0000,27,D,,
Field,A,0000,28,D,,
AENNR,A,0000,29,D,,
AENNR,A,0000,30,D,,
KUNR,A,0000,31,D,,
KUNR,A,0000,32,D,,
LIFNR,A,0000,33,D,,
LIFNR,A,0000,34,D,,
MANDT,A,0000,35,D,,
MATNR,A,0000,36,D,,
MATNR,A,0000,37,D,,
MS_OBJECT,A,0000,38,D,,
MS_OBJECT,A,0000,39,D,,
MS_OBJTYPE,A,0000,40,D,,
MS_OBJTYPE,A,0000,41,D,,
PLNTY,A,0000,42,D,,
PLNTY,A,0000,43,D,,
POSNR,A,0000,44,D,,
POSNR,A,0000,45,D,,
POSNR,A,0000,46,D,,
VBELN,A,0000,47,D,,
VBELN,A,0000,48,D,,
WERKS,A,0000,49,D,,
WERKS,A,0000,50,D,,
MANDT,A,0000,1,D,,
MATNR,A,0000,2,D,,
ERSDA,A,0000,3,D,,
ERNAM,A,0000,4,D,,
LAEDA,A,0000,5,D,,
AENAM,A,0000,6,D,,
VPSTA,A,0000,7,D,,
PSTAT_D,A,0000,8,D,,
LVOMA,A,0000,9,D,,
Value,A,0000,10,D,,
MTART,A,0000,11,D,,
MBRSH,A,0000,12,D,,
MATKL,A,0000,13,D,,
BISMT,A,0000,14,D,,
MEINS,A,0000,15,D,,
BSTME,A,0000,16,D,,
DZEINR,A,0000,17,D,,
DZEIAR,A,0000,18,D,,
DZEIVR,A,0000,19,D,,
DZEIFO,A,0000,20,D,,
AESZN,A,0000,21,D,,
BLATT,A,0000,22,D,,
BLANZ,A,0000,23,D,,
FERTH,A,0000,24,D,,
FORMT,A,0000,25,D,,
GROES,A,0000,26,D,,
WRKST,A,0000,27,D,,
NORMT,A,0000,28,D,,
LABOR,A,0000,29,D,,
EKWSL,A,0000,30,D,,
BRGEW,A,0000,31,D,,
NTGEW,A,0000,32,D,,
GEWEI,A,0000,33,D,,
VOLUM,A,0000,34,D,,
VOLEH,A,0000,35,D,,
BEHVO,A,0000,36,D,,
RAUBE,A,0000,37,D,,
TEMPB,A,0000,38,D,,
DISST,A,0000,39,D,,
TRAGR,A,0000,40,D,,
STOFF,A,0000,41,D,,
SPART,A,0000,42,D,,
WETTB,A,0000,43,D,,
EANNR,A,0000,44,D,,
