TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,FORTABLE,FORKEY,CHECKTABLE,CHECKFIELD
LIPS,AEDAT,A,0000,,,,AEDAT
LIPS,EAN11,A,0000,,,,EAN11
LIPS,KVGR1,A,0000,,,TVV1,KVGR1
LIPS,KVGR2,A,0000,,,TVV2,KVGR2
LIPS,KVGR3,A,0000,,,TVV3,KVGR3
LIPS,KVGR4,A,0000,,,TVV4,KVGR4
LIPS,KVGR5,A,0000,,,TVV5,KVGR5
LIPS,MVGR1,A,0000,,,TVM1,MVGR1
LIPS,MVGR2,A,0000,,,TVM2,MVGR2
LIPS,MVGR3,A,0000,,,TVM3,MVGR3
LIPS,MVGR4,A,0000,,,TVM4,MVGR4
LIPS,MVGR5,A,0000,,,TVM5,MVGR5
LIPS,VPZUO,A,0000,,,,VPZUO
LIPS,Value,A,0000,,,Description,Value
LIPS,VGTYP,A,0000,,,,VGTYP
LIPS,Value,A,0000,,,Description,Value
LIPS,RFVGTYP,A,0000,,,,RFVGTYP
LIPS,Value,A,0000,,,Description,Value
LIPS,KOSTL,A,0000,,,CSKS,KOSTL
LIPS,KOKRS,A,0000,,,TKA01,KOKRS
LIPS,PAOBJNR,A,0000,,,,PAOBJNR
LIPS,PRCTR,A,0000,,,,PRCTR
LIPS,PS_PSP_PNR,A,0000,,,,PS_PSP_PNR
LIPS,AUFNR,A,0000,,,AUFK,AUFNR
LIPS,POSNR_PP,A,0000,,,,POSNR_PP
LIPS,KDAUF,A,0000,,,,KDAUF
LIPS,KDPOS,A,0000,,,,KDPOS
LIPS,VPMAT,A,0000,,,MARA,VPMAT
LIPS,VPWRK,A,0000,,,T001W,VPWRK
LIPS,PRBME,A,0000,,,T006,PRBME
LIPS,UMREF,A,0000,,,,UMREF
LIPS,KNTTP,A,0000,,,T163K,KNTTP
LIPS,KZVBR,A,0000,,,,KZVBR
LIPS,Value,A,0000,,,Description,Value
LIPS,FIPOS,A,0000,,,,FIPOS
LIPS,FISTL,A,0000,,,,FISTL
LIPS,GEBER,A,0000,,,,GEBER
LIPS,PCKPF,A,0000,,,,PCKPF
LIPS,Value,A,0000,,,Description,Value
LIPS,BEDAR_LF,A,0000,,,T459K,BEDAR_LF
LIPS,CMPNT,A,0000,,,,CMPNT
LIPS,Value,A,0000,,,Description,Value
LIPS,KCMENG,A,0000,,,,KCMENG
LIPS,KCBRGEW,A,0000,,,,KCBRGEW
LIPS,KCNTGEW,A,0000,,,,KCNTGEW
LIPS,KCVOLUM,A,0000,,,,KCVOLUM
LIPS,UECHA,A,0000,,,LIPS,UECHA
LIPS,CUOBJ,A,0000,,,,CUOBJ
LIPS,CUOBJ_CH,A,0000,,,,CUOBJ_CH
LIPS,ANZSN,A,0000,,,,ANZSN
LIPS,SERAIL,A,0000,,,T377P,SERAIL
LIPS,KCGEWEI,A,0000,,,T006,KCGEWEI
LIPS,KCVOLEH,A,0000,,,T006,KCVOLEH
LIPS,SERNR,A,0000,,,SNUM,SERNR
LIPS,ABRLI,A,0000,,,VBLB,ABRLI
LIPS,ABART,A,0000,,,,ABART
LIPS,Value,A,0000,,,Description,Value
LIPS,ABRVW,A,0000,,,TVLV,ABRVW
LIPS,QPLOS,A,0000,,,QALS,QPLOS
LIPS,QTLOS,A,0000,,,,QTLOS
LIPS,NACHL,A,0000,,,,NACHL
LIPS,Value,A,0000,,,Description,Value
LIPS,MAGRV,A,0000,,,TVEGR,MAGRV
LIPS,OBJKO,A,0000,,,,OBJKO
LIPS,OBJPO,A,0000,,,,OBJPO
LIPS,AESKD,A,0000,,,,AESKD
LIPS,SHKZG,A,0000,,,,SHKZG
LIPS,Value,A,0000,,,Description,Value
LIPS,PROSA,A,0000,,,,PROSA
LIPS,Value,A,0000,,,Description,Value
LIPS,UEPVW,A,0000,,,,UEPVW
LIPS,Value,A,0000,,,Description,Value
LIPS,EMPST,A,0000,,,,EMPST
LIPS,ABTNR,A,0000,,,TSAB,ABTNR
LIPS,KOQUI,A,0000,,,,KOQUI
LIPS,Value,A,0000,,,Description,Value
LIPS,STADAT,A,0000,,,,STADAT
LIPS,AKTNR,A,0000,,,WAKH,AKTNR
LIPS,KNUMH_CH,A,0000,,,,KNUMH_CH
LIPS,PREFE,A,0000,,,,PREFE
LIPS,Value,A,0000,,,Description,Value
LIPS,EXART,A,0000,,,,EXART
LIPS,CLINT,A,0000,,,KLAH,CLINT
LIPS,CHMVS,A,0000,,,,CHMVS
LIPS,ABELN,A,0000,,,AUKO,ABELN
LIPS,ABELP,A,0000,,,AUPO,ABELP
LIPS,LFIMG_FLO,A,0000,,,,LFIMG_FLO
LIPS,LGMNG_FLO,A,0000,,,,LGMNG_FLO
LIPS,KCMENG_FLO,A,0000,,,,KCMENG_FLO
LIPS,KZUMW,A,0000,,,,KZUMW
LIPS,Value,A,0000,,,Description,Value
LIPS,KMPMG,A,0000,,,,KMPMG
LIPS,AUREL,A,0000,,,,AUREL
LIPS,Value,A,0000,,,Description,Value
LIPS,KPEIN,A,0000,,,,KPEIN
LIPS,KMEIN,A,0000,,,T006,KMEIN
LIPS,NETPR,A,0000,,,,NETPR
LIPS,NETWR,A,0000,,,,NETWR
LIPS,KOWRR,A,0000,,,,KOWRR
LIPS,Value,A,0000,,,Description,Value
LIPS,KZBEW,A,0000,,,,KZBEW
LIPS,Value,A,0000,,,Description,Value
LIPS,MFRGR,A,0000,,,TMFG,MFRGR
LIPS,CHHPV,A,0000,,,,CHHPV
LIPS,Value,A,0000,,,Description,Value
LIPS,ABFOR,A,0000,,,T691K,ABFOR
LIPS,ABGES,A,0000,,,,ABGES
LIPS,MBUHR,A,0000,,,,MBUHR
LIPS,WKTNR,A,0000,,,VBUK,WKTNR
LIPS,WKTPS,A,0000,,,VBUP,WKTPS
LIPS,J_1BCFOP,A,0000,,,J_1BAG,J_1BCFOP
LIPS,J_1BTAXLW1,A,0000,,,J_1BATL1,J_1BTAXLW1
LIPS,J_1BTAXLW2,A,0000,,,J_1BATL2,J_1BTAXLW2
LIPS,J_1BTXSDC,A,0000,,,J_1BTXSDC,J_1BTXSDC
LIPS,SITUA,A,0000,,,,SITUA
LIPS,RSNUM,A,0000,,,,RSNUM
LIPS,RSPOS,A,0000,,,,RSPOS
LIPS,RSART,A,0000,,,,RSART
LIPS,KANNR,A,0000,,,,KANNR
LIPS,KZFME,A,0000,,,,KZFME
LIPS,Value,A,0000,,,Description,Value
LIPS,PROFL,A,0000,,,TDG41,PROFL
LIPS,KCMENGVME,A,0000,,,,KCMENGVME
LIPS,KCMENGVMEF,A,0000,,,,KCMENGVMEF
LIPS,KZBWS,A,0000,,,,KZBWS
LIPS,Value,A,0000,,,Description,Value
LIPS,PSPNR,A,0000,,,,PSPNR
LIPS,EPRIO,A,0000,,,,EPRIO
LIPS,RULES,A,0000,,,T434R,RULES
LIPS,KZBEF,A,0000,,,,KZBEF
LIPS,Value,A,0000,,,Description,Value
LIPS,MPROF,A,0000,,,,MPROF
LIPS,EMATN,A,0000,,,MARA,EMATN
LIPS,LGBZO,A,0000,,,T30C,LGBZO
LIPS,HANDLE,A,0000,,,,HANDLE
LIPS,VERURPOS,A,0000,,,,VERURPOS
LIPS,LIFEXPOS,A,0000,,,,LIFEXPOS
LIPS,NOATP,A,0000,,,,NOATP
LIPS,Value,A,0000,,,Description,Value
LIPS,NOPCK,A,0000,,,,NOPCK
LIPS,Value,A,0000,,,Description,Value
LIPS,RBLVS,A,0000,,,,RBLVS
LIPS,BERID,A,0000,,,MDLV,BERID
LIPS,BESTQ,A,0000,,,,BESTQ
LIPS,Value,A,0000,,,Description,Value
LIPS,UMBSQ,A,0000,,,,UMBSQ
LIPS,Value,A,0000,,,Description,Value
LIPS,UMMAT,A,0000,,,,UMMAT
LIPS,UMWRK,A,0000,,,,UMWRK
LIPS,UMLGO,A,0000,,,,UMLGO
LIPS,UMCHA,A,0000,,,,UMCHA
LIPS,UMBAR,A,0000,,,,UMBAR
LIPS,UMSOK,A,0000,,,,UMSOK
LIPS,SONUM,A,0000,,,,SONUM
LIPS,USONU,A,0000,,,,USONU
LIPS,AKKUR,A,0000,,,,AKKUR
LIPS,AKMNG,A,0000,,,,AKMNG
LIPS,Value,A,0000,,,Description,Value
LIPS,VKGRU,A,0000,,,,VKGRU
LIPS,SHKZG_UM,A,0000,,,,SHKZG_UM
LIPS,Value,A,0000,,,Description,Value
LIPS,INSMK,A,0000,,,,INSMK
LIPS,Value,A,0000,,,Description,Value
LIPS,KZECH,A,0000,,,,KZECH
LIPS,Value,A,0000,,,Description,Value
LIPS,FLGWM,A,0000,,,,FLGWM
LIPS,Value,A,0000,,,Description,Value
LIPS,BERKZ,A,0000,,,,BERKZ
LIPS,Value,A,0000,,,Description,Value
LIPS,HUPOS,A,0000,,,,HUPOS
LIPS,Value,A,0000,,,Description,Value
LIPS,NOWAB,A,0000,,,,NOWAB
LIPS,Value,A,0000,,,Description,Value
LIPS,KONTO,A,0000,,,,KONTO
LIPS,KZEAR,A,0000,,,,KZEAR
LIPS,Value,A,0000,,,Description,Value
LIPS,HSDAT,A,0000,,,,HSDAT
LIPS,VFDAT,A,0000,,,,VFDAT
LIPS,LFGJA,A,0000,,,,LFGJA
LIPS,LFBNR,A,0000,,,,LFBNR
LIPS,LFPOS,A,0000,,,,LFPOS
LIPS,GRUND,A,0000,,,,GRUND
LIPS,FOBWA,A,0000,,,,FOBWA
LIPS,DLVTP,A,0000,,,,DLVTP
LIPS,Value,A,0000,,,Description,Value
LIPS,EXBWR,A,0000,,,,EXBWR
LIPS,BPMNG,A,0000,,,,BPMNG
LIPS,EXVKW,A,0000,,,,EXVKW
LIPS,CMPRE_FLT,A,0000,,,,CMPRE_FLT
LIPS,KZPOD,A,0000,,,,KZPOD
LIPS,Value,A,0000,,,Description,Value
LIPS,LFDEZ,A,0000,,,,LFDEZ
LIPS,Value,A,0000,,,Description,Value
LIPS,UMREV,A,0000,,,,UMREV
LIPS,PODREL,A,0000,,,,PODREL
LIPS,Value,A,0000,,,Description,Value
LIPS,KZUML,A,0000,,,,KZUML
LIPS,Value,A,0000,,,Description,Value
LIPS,FKBER,A,0000,,,,FKBER
LIPS,GRANT_NBR,A,0000,,,,GRANT_NBR
LIPS,KZWSO,A,0000,,,,KZWSO
LIPS,Value,A,0000,,,Description,Value
LIPS,GMCONTROL,A,0000,,,,GMCONTROL
LIPS,Value,A,0000,,,Description,Value
LIPS,POSTING_CHANGE,A,0000,,,,POSTING_CHANGE
LIPS,Value,A,0000,,,Description,Value
LIPS,UM_PS_PSP_PNR,A,0000,,,,UM_PS_PSP_PNR
LIPS,PRE_VL_ETENS,A,0000,,,,PRE_VL_ETENS
LIPS,SPE_GEN_ELIKZ,A,0000,,,,SPE_GEN_ELIKZ
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_SCRAP_IND,A,0000,,,,SPE_SCRAP_IND
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_AUTH_NUMBER,A,0000,,,,SPE_AUTH_NUMBER
LIPS,SPE_INSPOUT_GUID,A,0000,,,,SPE_INSPOUT_GUID
LIPS,SPE_FOLLOW_UP,A,0000,,,,SPE_FOLLOW_UP
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_EXP_DATE_EXT,A,0000,,,,SPE_EXP_DATE_EXT
LIPS,SPE_EXP_DATE_INT,A,0000,,,,SPE_EXP_DATE_INT
LIPS,SPE_AUTH_COMPLET,A,0000,,,,SPE_AUTH_COMPLET
LIPS,Value,A,0000,,,Description,Value
LIPS,ORMNG,A,0000,,,,ORMNG
LIPS,SPE_ATP_TMSTMP,A,0000,,,,SPE_ATP_TMSTMP
LIPS,SPE_ORIG_SYS,A,0000,,,,SPE_ORIG_SYS
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_LIEFFZ,A,0000,,,,SPE_LIEFFZ
LIPS,SPE_IMWRK,A,0000,,,,SPE_IMWRK
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_LIFEXPOS2,A,0000,,,,SPE_LIFEXPOS2
LIPS,SPE_EXCEPT_CODE,A,0000,,,,SPE_EXCEPT_CODE
LIPS,SPE_KEEP_QTY,A,0000,,,,SPE_KEEP_QTY
LIPS,SPE_ALTERNATE,A,0000,,,,SPE_ALTERNATE
LIPS,SPE_MAT_SUBST,A,0000,,,,SPE_MAT_SUBST
LIPS,Value,A,0000,,,Description,Value
LIPS,SPE_STRUC,A,0000,,,,SPE_STRUC
LIPS,SPE_APO_QNTYFAC,A,0000,,,,SPE_APO_QNTYFAC
LIPS,SPE_APO_QNTYDIV,A,0000,,,,SPE_APO_QNTYDIV
LIPS,SPE_HERKL,A,0000,,,,SPE_HERKL
LIPS,SPE_BXP_DATE_EXT,A,0000,,,,SPE_BXP_DATE_EXT
LIPS,SPE_VERSION,A,0000,,,,SPE_VERSION
LIPS,SPE_COMPL_MVT,A,0000,,,,SPE_COMPL_MVT
LIPS,Value,A,0000,,,Description,Value
LIPS,J_1BTAXLW4,A,0000,,,J_1BATL4A,J_1BTAXLW4
LIPS,J_1BTAXLW5,A,0000,,,J_1BATL5,J_1BTAXLW5
LIPS,J_1BTAXLW3,A,0000,,,J_1BATL3,J_1BTAXLW3
LIPS,BUDGET_PD,A,0000,,,,BUDGET_PD
LIPS,KBNKZ,A,0000,,,,KBNKZ
LIPS,Value,A,0000,,,Description,Value
LIPS,SITKZ,A,0000,,,,SITKZ
LIPS,Value,A,0000,,,Description,Value
LIPS,/CWM/LFIMG,A,0000,,,,/CWM/LFIMG
LIPS,/CWM/LFIME,A,0000,,,,/CWM/LFIME
LIPS,/CWM/PIKMG,A,0000,,,,/CWM/PIKMG
LIPS,/CWM/PIKME,A,0000,,,,/CWM/PIKME
LIPS,/CWM/XENTER,A,0000,,,,/CWM/XENTER
LIPS,Value,A,0000,,,Description,Value
LIPS,/CWM/XTAENTER,A,0000,,,,/CWM/XTAENTER
LIPS,Value,A,0000,,,Description,Value
LIPS,/CWM/KCMENG,A,0000,,,,/CWM/KCMENG
LIPS,/CWM/EBUMG,A,0000,,,,/CWM/EBUMG
LIPS,OID_EXTBOL,A,0000,,,,OID_EXTBOL
LIPS,OID_MISCDL,A,0000,,,,OID_MISCDL
LIPS,OIPIPEVAL,A,0000,,,,OIPIPEVAL
LIPS,Value,A,0000,,,Description,Value
LIPS,OIC_LIFNR,A,0000,,,LFA1,OIC_LIFNR
LIPS,OIC_DCITYC,A,0000,,,T005G,OIC_DCITYC
LIPS,OIC_DCOUNC,A,0000,,,T005E,OIC_DCOUNC
LIPS,OIC_DREGIO,A,0000,,,T005S,OIC_DREGIO
LIPS,OIC_DLAND1,A,0000,,,T005,OIC_DLAND1
LIPS,OIC_OCITYC,A,0000,,,T005G,OIC_OCITYC
LIPS,OIC_OCOUNC,A,0000,,,T005E,OIC_OCOUNC
LIPS,OIC_OREGIO,A,0000,,,T005S,OIC_OREGIO
LIPS,OIC_OLAND1,A,0000,,,T005,OIC_OLAND1
LIPS,OIC_PORGIN,A,0000,,,,OIC_PORGIN
LIPS,OIC_PDESTN,A,0000,,,,OIC_PDESTN
LIPS,OIC_PTRIP,A,0000,,,,OIC_PTRIP
LIPS,OIC_PBATCH,A,0000,,,,OIC_PBATCH
LIPS,OIC_MOT,A,0000,,,TVTR,OIC_MOT
LIPS,OIC_AORGIN,A,0000,,,,OIC_AORGIN
LIPS,OIC_ADESTN,A,0000,,,,OIC_ADESTN
LIPS,OIC_TRUCKN,A,0000,,,,OIC_TRUCKN
LIPS,OIA_BASELO,A,0000,,,,OIA_BASELO
LIPS,CMETH,A,0000,,,,CMETH
LIPS,Value,A,0000,,,Description,Value
LIPS,OITAXFROM,A,0000,,,OIH4,OITAXFROM
LIPS,OIHANTYP,A,0000,,,OIH5,OIHANTYP
LIPS,OITAXGRP,A,0000,,,OIH2,OITAXGRP
LIPS,OITAXTO,A,0000,,,OIH4,OITAXTO
LIPS,OICERTF1,A,0000,,,,OICERTF1
LIPS,OIOILCON,A,0000,,,,OIOILCON
LIPS,Value,A,0000,,,Description,Value
LIPS,OIDATFM1,A,0000,,,,OIDATFM1
LIPS,OIDATTO1,A,0000,,,,OIDATTO1
LIPS,OIEDBAL,A,0000,,,,OIEDBAL
LIPS,Value,A,0000,,,Description,Value
LIPS,OIPRICIE,A,0000,,,,OIPRICIE
LIPS,Value,A,0000,,,Description,Value
LIPS,OIINEX,A,0000,,,OIH16,OIINEX
LIPS,OIEDBALM,A,0000,,,,OIEDBALM
LIPS,Value,A,0000,,,Description,Value
LIPS,OITAXLOD,A,0000,,,,OITAXLOD
LIPS,OITAXISS,A,0000,,,,OITAXISS
LIPS,OITAXINV,A,0000,,,,OITAXINV
LIPS,OICONTNR,A,0000,,,,OICONTNR
LIPS,OIC_KMPOS,A,0000,,,,OIC_KMPOS
LIPS,OIC_TIME,A,0000,,,,OIC_TIME
LIPS,OIC_DATE,A,0000,,,,OIC_DATE
LIPS,OIEXGNUM,A,0000,,,,OIEXGNUM
LIPS,OIEXGTYP,A,0000,,,TOIA2,OIEXGTYP
LIPS,OIFEETOT,A,0000,,,,OIFEETOT
LIPS,OIFEEDT,A,0000,,,,OIFEEDT
LIPS,OINETCYC,A,0000,,,T008,OINETCYC
LIPS,OIMATREF,A,0000,,,,OIMATREF
LIPS,OIFINAL,A,0000,,,,OIFINAL
LIPS,Value,A,0000,,,Description,Value
LIPS,OIC_WATIM,A,0000,,,,OIC_WATIM
LIPS,OIC_WADAT,A,0000,,,,OIC_WADAT
LIPS,OIH_LICTP,A,0000,,,,OIH_LICTP
LIPS,OIH_LICIN,A,0000,,,,OIH_LICIN
LIPS,OIH_LCFOL,A,0000,,,,OIH_LCFOL
LIPS,OIH_FOLQTY,A,0000,,,,OIH_FOLQTY
LIPS,OITRKNR,A,0000,,,,OITRKNR
LIPS,OITRKJR,A,0000,,,,OITRKJR
LIPS,OIEXTNR,A,0000,,,,OIEXTNR
LIPS,OIITMNR,A,0000,,,,OIITMNR
LIPS,OIFTIND,A,0000,,,,OIFTIND
LIPS,Value,A,0000,,,Description,Value
LIPS,OIPRIOP,A,0000,,,,OIPRIOP
LIPS,Value,A,0000,,,Description,Value
LIPS,OITRIND,A,0000,,,,OITRIND
LIPS,Value,A,0000,,,Description,Value
LIPS,OIGHNDL,A,0000,,,,OIGHNDL
LIPS,Value,A,0000,,,Description,Value
LIPS,OIUMBAR,A,0000,,,T149D,OIUMBAR
LIPS,OISBREL,A,0000,,,,OISBREL
LIPS,OIBASPROD,A,0000,,,,OIBASPROD
LIPS,OIGNRULE,A,0000,,,,OIGNRULE
LIPS,OITITLE,A,0000,,,,OITITLE
LIPS,Value,A,0000,,,Description,Value
LIPS,OIA_IPMVAT,A,0000,,,,OIA_IPMVAT
LIPS,Value,A,0000,,,Description,Value
LIPS,OIA_FFTYP,A,0000,,,,OIA_FFTYP
LIPS,Value,A,0000,,,Description,Value
LIPS,OII_CONWK,A,0000,,,,OII_CONWK
LIPS,OII_CONLG,A,0000,,,,OII_CONLG
LIPS,OIEDBAL_GI,A,0000,,,,OIEDBAL_GI
LIPS,Value,A,0000,,,Description,Value
LIPS,OIEDBALM_GI,A,0000,,,,OIEDBALM_GI
LIPS,Value,A,0000,,,Description,Value
LIPS,OICERTF1_GI,A,0000,,,,OICERTF1_GI
LIPS,OIDATFM1_GI,A,0000,,,,OIDATFM1_GI
LIPS,OIDATTO1_GI,A,0000,,,,OIDATTO1_GI
LIPS,OIH_LICTP_GI,A,0000,,,OIH20,OIH_LICTP_GI
LIPS,OIH_LICIN_GI,A,0000,,,OIHL,OIH_LICIN_GI
LIPS,OIH_LCFOL_GI,A,0000,,,OIHL,OIH_LCFOL_GI
LIPS,OIH_FOLQTY_GI,A,0000,,,,OIH_FOLQTY_GI
LIPS,OIHANTYP_GI,A,0000,,,,OIHANTYP_GI
LIPS,OITAXGRP_GI,A,0000,,,,OITAXGRP_GI
LIPS,OITAXISS_CC,A,0000,,,,OITAXISS_CC
LIPS,OITAXINV_CC,A,0000,,,,OITAXINV_CC
LIPS,OIO_SPROC,A,0000,,,,OIO_SPROC
LIPS,CONS_ORDER,A,0000,,,,CONS_ORDER
LIPS,Value,A,0000,,,Description,Value
LIPS,Table,A,0000,,,Foreign key table,Table
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,SYST,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,SYST,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,SYST,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
LIPS,LIPS,A,0000,,,SYST,LIPS
LIPS,LIPS,A,0000,,,LIPS,LIPS
