TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,POSITION,KEYFLAG,DATATYPE,LENG,DECIMALS,DOMNAME,ROLLNAME
MSEG,OIC_PBATCH,A,0000,300,,CHAR,16,0,OIC_PBATCH,OIC_PBATCH
MSEG,OIC_MOT,A,0000,301,,CHAR,2,0,OIC_MOT,OIC_MOT
MSEG,OIC_AORGIN,A,0000,302,,CHAR,15,0,OIC_AORGIN,OIC_AORGIN
MSEG,OIC_ADESTN,A,0000,303,,CHAR,15,0,OIC_ADESTN,OIC_ADESTN
MSEG,OIC_TRUCKN,A,0000,304,,CHAR,10,0,OIC_TRUCKN,OIC_TRUCKN
MSEG,OIA_BASELO,A,0000,305,,CHAR,15,0,OIA_BASELO,OIA_BASELO
MSEG,OICERTF1,A,0000,306,,CHAR,15,0,OIH_CERTF1,OIH_CERTF1
MSEG,OIDATFM1,A,0000,307,,DATS,8,0,OIH_DATFM1,OIH_DATFM1
MSEG,OIDATTO1,A,0000,308,,DATS,8,0,OIH_DATTO1,OIH_DATTO1
MSEG,OIH_LICTP,A,0000,309,,CHAR,4,0,OIH_LICTP,OIH_LICTP
MSEG,OIH_LICIN,A,0000,310,,CHAR,10,0,OIH_LICIN,OIH_LICIN
MSEG,OIH_LCFOL,A,0000,311,,CHAR,10,0,OIH_LCFOL,OIH_LCFOL
MSEG,OIH_FOLQTY,A,0000,312,,QUAN,13,3,OIH_FOLQTY,OIH_FOLQTY
MSEG,OID_EXTBOL,A,0000,313,,CHAR,16,0,OID_EXTBOL,OID_EXTBOL
MSEG,OID_MISCDL,A,0000,314,,CHAR,16,0,OID_MISCDL,OID_MISCDL
MSEG,OIBOMHEAD,A,0000,315,,CHAR,18,0,OIA_BOMHM,OIA_BOMHM
MSEG,OIB_TIMESTAMP,A,0000,316,,NUMC,14,0,OIB_TMSTM,OIB_TMSTM
MSEG,OIB_GUID_OPEN,A,0000,317,,CHAR,32,0,GUID_32,GUID_32
MSEG,OIB_GUID_CLOSE,A,0000,318,,CHAR,32,0,GUID_32,GUID_32
MSEG,OIB_SOCNR,A,0000,319,,CHAR,20,0,OII_SOCNR,OII_SOCNR
MSEG,OITAXFROM,A,0000,320,,CHAR,2,0,OIH_TAXFRO,OIH_TAXFRO
MSEG,OITAXTO,A,0000,321,,CHAR,2,0,OIH_TAXTO,OIH_TAXTO
MSEG,OIHANTYP,A,0000,322,,CHAR,2,0,OIH_HANTYP,OIH_HANTYP
MSEG,OITAXGRP,A,0000,323,,CHAR,2,0,OIH_TAXGRP,OIH_TAXGRP
MSEG,OIPRICIE,A,0000,324,,CHAR,1,0,OIH_PRICIE,OIH_PRICIE
MSEG,Value,A,0000,325,,X,Yes,NULL,Value,Value
MSEG,OIINVREC,A,0000,326,,CHAR,1,0,OIH_INVREC,OIH_INVREC
MSEG,Value,A,0000,327,,X,Yes,NULL,Value,Value
MSEG,OIOILCON,A,0000,328,,DEC,5,2,OIH_OILCON,OIH_OILCON
MSEG,Value,A,0000,329,,NULL,Range of permissible values for Mineral Oil Content %,,Value,Value
MSEG,OIOILCON2,A,0000,330,,DEC,5,2,OIH_OILCN2,OIH_OILCN2
MSEG,Value,A,0000,331,,NULL,Range of permissible values for Mineral Oil Content %,,Value,Value
MSEG,OIFUTDT,A,0000,332,,DATS,8,0,OIH_FUTDT,OIH_FUTDT
MSEG,OIFUTDT2,A,0000,333,,DATS,8,0,OIH_FUTDT2,OIH_FUTDT2
MSEG,OIUOMQT,A,0000,334,,UNIT,3,0,OIH_UOMQT,OIH_UOMQT
MSEG,OITAXQT,A,0000,335,,QUAN,13,3,OIH_TAXQT,OIH_TAXQT
MSEG,OIFUTQT,A,0000,336,,QUAN,13,3,OIH_FUTQT,OIH_FUTQT
MSEG,OIFUTQT2,A,0000,337,,QUAN,13,3,OIH_FUTQT2,OIH_FUTQT2
MSEG,OITAXGRP2,A,0000,338,,CHAR,2,0,OIH_TAXGRP,OIH_TAXGRP
MSEG,OIEDBAL_GI,A,0000,339,,CHAR,1,0,OIH_EDBAL_GI,OIH_EDBAL_GI
MSEG,Value,A,0000,340,,X,Yes,NULL,Value,Value
MSEG,OIEDBALM_GI,A,0000,341,,CHAR,1,0,OIH_EDBALM_GI,OIH_EDBALM_GI
MSEG,Value,A,0000,342,,NULL,Transport & Distribution (TD) is not Active,1,Value,Value
MSEG,OICERTF1_GI,A,0000,343,,CHAR,15,0,OIH_CERTF1_GI,OIH_CERTF1_GI
MSEG,OIDATFM1_GI,A,0000,344,,DATS,8,0,OIH_DATFM1_GI,OIH_DATFM1_GI
MSEG,OIDATTO1_GI,A,0000,345,,DATS,8,0,OIH_DATTO1_GI,OIH_DATTO1_GI
MSEG,OIH_LICTP_GI,A,0000,346,,CHAR,4,0,OIH_LICTP_GI,OIH_LICTP_GI
MSEG,OIH_LICIN_GI,A,0000,347,,CHAR,10,0,OIH_LICIN_GI,OIH_LICIN_GI
MSEG,OIH_LCFOL_GI,A,0000,348,,CHAR,10,0,OIH_LCFOL_GI,OIH_LCFOL_GI
MSEG,OIH_FOLQTY_GI,A,0000,349,,QUAN,13,3,OIH_FOLQTY_GI,OIH_FOLQTY_GI
MSEG,OIHANTYP_GI,A,0000,350,,CHAR,2,0,OIH_HANTYP_GI,OIH_HANTYP_GI
MSEG,OIO_VSTEL,A,0000,351,,CHAR,4,0,VSTEL,VSTEL
MSEG,OIO_SPROC,A,0000,352,,CHAR,4,0,OIO_SPROC,OIO_SPROC
MSEG,Table,A,0000,353,,Foreign key field,Check table,Check field,Field,Field
MSEG,MSEG,A,0000,354,,ANLN1,ANLH Main asset number,ANLN1,ANLN1,ANLN1
MSEG,MSEG,A,0000,355,,MANDT,ANLH Main asset number,MANDT,ANLN1,ANLN1
MSEG,MSEG,A,0000,356,,PARBU,ANLH Main asset number,BUKRS,ANLN1,ANLN1
MSEG,MSEG,A,0000,357,,MANDT,ANLA Asset Master Record Segment,MANDT,ANLN2,ANLN2
MSEG,MSEG,A,0000,358,,PARBU,ANLA Asset Master Record Segment,BUKRS,ANLN2,ANLN2
MSEG,MSEG,A,0000,359,,ANLN1,ANLA Asset Master Record Segment,ANLN1,ANLN2,ANLN2
MSEG,MSEG,A,0000,360,,ANLN2,ANLA Asset Master Record Segment,ANLN2,ANLN2,ANLN2
MSEG,MSEG,A,0000,361,,MANDT,AUFK Order master data,MANDT,AUFNR,AUFNR
MSEG,MSEG,A,0000,362,,AUFNR,AUFK Order master data,AUFNR,AUFNR,AUFNR
MSEG,MSEG,A,0000,363,,MANDT,TBMOT Accounting indicators,MANDT,BEMOT,BEMOT
MSEG,MSEG,A,0000,364,,BEMOT,TBMOT Accounting indicators,BEMOT,BEMOT,BEMOT
MSEG,MSEG,A,0000,365,,MANDT,T006 Units of Measurement,MANDT,BPRME,BPRME
MSEG,MSEG,A,0000,366,,BPRME,T006 Units of Measurement,MSEHI,BPRME,BPRME
MSEG,MSEG,A,0000,367,,MANDT,T001 Company Codes,MANDT,BUKRS,BUKRS
MSEG,MSEG,A,0000,368,,BUKRS,T001 Company Codes,BUKRS,BUKRS,BUKRS
MSEG,MSEG,A,0000,369,,BWART,T156 Movement Type,BWART,BWART,BWART
MSEG,MSEG,A,0000,370,,MANDT,T156 Movement Type,MANDT,BWART,BWART
MSEG,MSEG,A,0000,371,,LGNUM,T333 WM Movement Types,LGNUM,BWLVS,BWLVS
MSEG,MSEG,A,0000,372,,BWLVS,T333 WM Movement Types,BWLVS,BWLVS,BWLVS
MSEG,MSEG,A,0000,373,,MANDT,T333 WM Movement Types,MANDT,BWLVS,BWLVS
MSEG,MSEG,A,0000,374,,BWTAR,T149D Global Valuation Types,BWTAR,BWTAR,BWTAR
MSEG,MSEG,A,0000,375,,MANDT,T149D Global Valuation Types,MANDT,BWTAR,BWTAR
MSEG,MSEG,A,0000,376,,MANDT,MCHA Batches,MANDT,CHARG,CHARG
MSEG,MSEG,A,0000,377,,MATNR,MCHA Batches,MATNR,CHARG,CHARG
MSEG,MSEG,A,0000,378,,WERKS,MCHA Batches,WERKS,CHARG,CHARG
MSEG,MSEG,A,0000,379,,CHARG,MCHA Batches,CHARG,CHARG,CHARG
MSEG,MSEG,A,0000,380,,EBELN,EKKO Purchasing Document Header,EBELN,EBELN,EBELN
MSEG,MSEG,A,0000,381,,MANDT,EKKO Purchasing Document Header,MANDT,EBELN,EBELN
MSEG,MSEG,A,0000,382,,MANDT,EKPO Purchasing Document Item,MANDT,EBELP,EBELP
MSEG,MSEG,A,0000,383,,EBELN,EKPO Purchasing Document Item,EBELN,EBELP,EBELP
MSEG,MSEG,A,0000,384,,EBELP,EKPO Purchasing Document Item,EBELP,EBELP,EBELP
MSEG,MSEG,A,0000,385,,MANDT,T006 Units of Measurement,MANDT,ERFME,ERFME
MSEG,MSEG,A,0000,386,,ERFME,T006 Units of Measurement,MSEHI,ERFME,ERFME
MSEG,MSEG,A,0000,387,,MANDT,T027C Codes for Compliance with Shipping Instructions,MANDT,EVERE,EVERE
MSEG,MSEG,A,0000,388,,EVERS,T027C Codes for Compliance with Shipping Instructions,EVERS,EVERE,EVERE
MSEG,MSEG,A,0000,389,,EVERE,T027C Codes for Compliance with Shipping Instructions,EVERE,EVERE,EVERE
MSEG,MSEG,A,0000,390,,MANDT,"T027A Shipping Instructions, Purchasing",MANDT,EVERS,EVERS
MSEG,MSEG,A,0000,391,,EVERS,"T027A Shipping Instructions, Purchasing",EVERS,EVERS,EVERS
MSEG,MSEG,A,0000,392,,FIPOS,FMFPO FIFM: Commitment Item,FIPOS,FIPOS,FIPOS
MSEG,MSEG,A,0000,393,,BUDAT,FMFPO FIFM: Commitment Item,DATBIS,FIPOS,FIPOS
MSEG,MSEG,A,0000,394,,MANDT,FMFPO FIFM: Commitment Item,MANDT,FIPOS,FIPOS
MSEG,MSEG,A,0000,395,,FIKRS,FMFPO FIFM: Commitment Item,FIKRS,FIPOS,FIPOS
MSEG,MSEG,A,0000,396,,MANDT,T157D Reason for Movement,MANDT,GRUND,GRUND
MSEG,MSEG,A,0000,397,,BWART,T157D Reason for Movement,BWART,GRUND,GRUND
MSEG,MSEG,A,0000,398,,GRUND,T157D Reason for Movement,GRUND,GRUND,GRUND
MSEG,MSEG,A,0000,399,,MANDT,TGSB Business Areas,MANDT,GSBER,GSBER
MSEG,MSEG,A,0000,400,,GSBER,TGSB Business Areas,GSBER,GSBER,GSBER
MSEG,MSEG,A,0000,401,,MANDT,VBUK Sales Document: Header Status and Administrative Data,MANDT,KDAUF,KDAUF
MSEG,MSEG,A,0000,402,,KDAUF,VBUK Sales Document: Header Status and Administrative Data,VBELN,KDAUF,KDAUF
MSEG,MSEG,A,0000,403,,KOKRS,TKA01 Controlling Areas,KOKRS,KOKRS,KOKRS
MSEG,MSEG,A,0000,404,,MANDT,TKA01 Controlling Areas,MANDT,KOKRS,KOKRS
MSEG,MSEG,A,0000,405,,MANDT,CSKS Cost Center Master Data,MANDT,KOSTL,KOSTL
MSEG,MSEG,A,0000,406,,KOKRS,CSKS Cost Center Master Data,KOKRS,KOSTL,KOSTL
MSEG,MSEG,A,0000,407,,KOSTL,CSKS Cost Center Master Data,KOSTL,KOSTL,KOSTL
MSEG,MSEG,A,0000,408,,BUDAT,CSKS Cost Center Master Data,DATBI,KOSTL,KOSTL
MSEG,MSEG,A,0000,409,,MANDT,KNA1 General Data in Customer Master,MANDT,KUNNR,KUNNR
MSEG,MSEG,A,0000,410,,KUNNR,KNA1 General Data in Customer Master,KUNNR,KUNNR,KUNNR
MSEG,MSEG,A,0000,411,,LGNUM,T300 WM Warehouse Numbers,LGNUM,LGNUM,LGNUM
MSEG,MSEG,A,0000,412,,MANDT,T300 WM Warehouse Numbers,MANDT,LGNUM,LGNUM
MSEG,MSEG,A,0000,413,,MANDT,T001L Storage Locations,MANDT,LGORT,LGORT
MSEG,MSEG,A,0000,414,,WERKS,T001L Storage Locations,WERKS,LGORT,LGORT
MSEG,MSEG,A,0000,415,,LGORT,T001L Storage Locations,LGORT,LGORT,LGORT
MSEG,MSEG,A,0000,416,,MANDT,LAGP Storage bins,MANDT,LGPLA,LGPLA
MSEG,MSEG,A,0000,417,,LGNUM,LAGP Storage bins,LGNUM,LGPLA,LGPLA
MSEG,MSEG,A,0000,418,,LGTYP,LAGP Storage bins,LGTYP,LGPLA,LGPLA
MSEG,MSEG,A,0000,419,,LGPLA,LAGP Storage bins,LGPLA,LGPLA,LGPLA
MSEG,MSEG,A,0000,420,,MANDT,T301 WM Storage Types,MANDT,LGTYP,LGTYP
MSEG,MSEG,A,0000,421,,LGNUM,T301 WM Storage Types,LGNUM,LGTYP,LGTYP
MSEG,MSEG,A,0000,422,,LGTYP,T301 WM Storage Types,LGTYP,LGTYP,LGTYP
MSEG,MSEG,A,0000,423,,MANDT,LFA1 Vendor Master (General Section),MANDT,LIFNR,LIFNR
MSEG,MSEG,A,0000,424,,LIFNR,LFA1 Vendor Master (General Section),LIFNR,LIFNR,LIFNR
MSEG,MSEG,A,0000,425,,MANDT,T006 Units of Measurement,MANDT,LSMEH,LSMEH
MSEG,MSEG,A,0000,426,,LSMEH,T006 Units of Measurement,MSEHI,LSMEH,LSMEH
MSEG,MSEG,A,0000,427,,MANDT,MARA General Material Data,MANDT,MATNR,MATNR
MSEG,MSEG,A,0000,428,,MATNR,MARA General Material Data,MATNR,MATNR,MATNR
MSEG,MSEG,A,0000,429,,MEINS,T006 Units of Measurement,MSEHI,MEINS,MEINS
MSEG,MSEG,A,0000,430,,MANDT,T006 Units of Measurement,MANDT,MEINS,MEINS
MSEG,MSEG,A,0000,431,,MANDT,T007A Tax Keys,MANDT,MWSKZ,MWSKZ
MSEG,MSEG,A,0000,432,,KALSM,T007A Tax Keys,KALSM,MWSKZ,MWSKZ
MSEG,MSEG,A,0000,433,,MWSKZ,T007A Tax Keys,MWSKZ,MWSKZ,MWSKZ
MSEG,MSEG,A,0000,434,,MANDT,AUFK Order master data,MANDT,NPLNR,NPLNR
MSEG,MSEG,A,0000,435,,NPLNR,AUFK Order master data,AUFNR,NPLNR,NPLNR
MSEG,MSEG,A,0000,436,,OIC_DCITYC,T005G City,CITYC,OIC_DCITYC,OIC_DCITYC
MSEG,MSEG,A,0000,437,,MANDT,T005G City,MANDT,OIC_DCITYC,OIC_DCITYC
MSEG,MSEG,A,0000,438,,OIC_DLAND1,T005G City,LAND1,OIC_DCITYC,OIC_DCITYC
MSEG,MSEG,A,0000,439,,OIC_DREGIO,T005G City,REGIO,OIC_DCITYC,OIC_DCITYC
MSEG,MSEG,A,0000,440,,MANDT,T005E County,MANDT,OIC_DCOUNC,OIC_DCOUNC
MSEG,MSEG,A,0000,441,,OIC_DLAND1,T005E County,LAND1,OIC_DCOUNC,OIC_DCOUNC
MSEG,MSEG,A,0000,442,,OIC_DREGIO,T005E County,REGIO,OIC_DCOUNC,OIC_DCOUNC
MSEG,MSEG,A,0000,443,,OIC_DCOUNC,T005E County,COUNC,OIC_DCOUNC,OIC_DCOUNC
MSEG,MSEG,A,0000,444,,MANDT,T005 Countries,MANDT,OIC_DLAND1,OIC_DLAND1
MSEG,MSEG,A,0000,445,,OIC_DLAND1,T005 Countries,LAND1,OIC_DLAND1,OIC_DLAND1
MSEG,MSEG,A,0000,446,,MANDT,T005S Taxes: Region (Province) Key,MANDT,OIC_DREGIO,OIC_DREGIO
MSEG,MSEG,A,0000,447,,OIC_DLAND1,T005S Taxes: Region (Province) Key,LAND1,OIC_DREGIO,OIC_DREGIO
MSEG,MSEG,A,0000,448,,OIC_DREGIO,T005S Taxes: Region (Province) Key,BLAND,OIC_DREGIO,OIC_DREGIO
MSEG,MSEG,A,0000,449,,MANDT,LFA1 Vendor Master (General Section),MANDT,OIC_LIFNR,OIC_LIFNR
MSEG,MSEG,A,0000,450,,OIC_LIFNR,LFA1 Vendor Master (General Section),LIFNR,OIC_LIFNR,OIC_LIFNR
MSEG,MSEG,A,0000,451,,OIC_MOT,TVTR Routes: Modes of Transport,VKTRA,OIC_MOT,OIC_MOT
MSEG,MSEG,A,0000,452,,MANDT,TVTR Routes: Modes of Transport,MANDT,OIC_MOT,OIC_MOT
MSEG,MSEG,A,0000,453,,MANDT,T005G City,MANDT,OIC_OCITYC,OIC_OCITYC
MSEG,MSEG,A,0000,454,,OIC_OLAND1,T005G City,LAND1,OIC_OCITYC,OIC_OCITYC
MSEG,MSEG,A,0000,455,,OIC_OREGIO,T005G City,REGIO,OIC_OCITYC,OIC_OCITYC
MSEG,MSEG,A,0000,456,,OIC_OCITYC,T005G City,CITYC,OIC_OCITYC,OIC_OCITYC
MSEG,MSEG,A,0000,457,,OIC_OREGIO,T005E County,REGIO,OIC_OCOUNC,OIC_OCOUNC
MSEG,MSEG,A,0000,458,,OIC_OCOUNC,T005E County,COUNC,OIC_OCOUNC,OIC_OCOUNC
MSEG,MSEG,A,0000,459,,MANDT,T005E County,MANDT,OIC_OCOUNC,OIC_OCOUNC
MSEG,MSEG,A,0000,460,,OIC_OLAND1,T005E County,LAND1,OIC_OCOUNC,OIC_OCOUNC
MSEG,MSEG,A,0000,461,,MANDT,T005 Countries,MANDT,OIC_OLAND1,OIC_OLAND1
MSEG,MSEG,A,0000,462,,OIC_OLAND1,T005 Countries,LAND1,OIC_OLAND1,OIC_OLAND1
MSEG,MSEG,A,0000,463,,MANDT,T005S Taxes: Region (Province) Key,MANDT,OIC_OREGIO,OIC_OREGIO
MSEG,MSEG,A,0000,464,,OIC_OLAND1,T005S Taxes: Region (Province) Key,LAND1,OIC_OREGIO,OIC_OREGIO
MSEG,MSEG,A,0000,465,,OIC_OREGIO,T005S Taxes: Region (Province) Key,BLAND,OIC_OREGIO,OIC_OREGIO
MSEG,MSEG,A,0000,466,,MANDT,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),MANDT,OIHANTYP,OIHANTYP
MSEG,MSEG,A,0000,467,,OIHANTYP,OIH5 Definition of Excise Duty Handling Type (IS-OIL-TDP),HANTYP,OIHANTYP,OIHANTYP
MSEG,MSEG,A,0000,468,,OIH_LCFOL,OIHL License Master Data,LICIN,OIH_LCFOL,OIH_LCFOL
MSEG,MSEG,A,0000,469,,OIH_LICTP,OIHL License Master Data,LICTP,OIH_LCFOL,OIH_LCFOL
MSEG,MSEG,A,0000,470,,MANDT,OIHL License Master Data,MANDT,OIH_LCFOL,OIH_LCFOL
MSEG,MSEG,A,0000,471,,MANDT,OIHL License Master Data,MANDT,OIH_LCFOL_GI,OIH_LCFOL_GI
MSEG,MSEG,A,0000,472,,OIH_LCFOL_GI,OIHL License Master Data,LICIN,OIH_LCFOL_GI,OIH_LCFOL_GI
MSEG,MSEG,A,0000,473,,OIH_LICTP_GI,OIHL License Master Data,LICTP,OIH_LCFOL_GI,OIH_LCFOL_GI
MSEG,MSEG,A,0000,474,,OIH_LICIN,OIHL License Master Data,LICIN,OIH_LICIN,OIH_LICIN
MSEG,MSEG,A,0000,475,,MANDT,OIHL License Master Data,MANDT,OIH_LICIN,OIH_LICIN
MSEG,MSEG,A,0000,476,,MANDT,OIHL License Master Data,MANDT,OIH_LICIN_GI,OIH_LICIN_GI
MSEG,MSEG,A,0000,477,,OIH_LICIN_GI,OIHL License Master Data,LICIN,OIH_LICIN_GI,OIH_LICIN_GI
MSEG,MSEG,A,0000,478,,OIH_LICTP,OIH20 License types,LICTP,OIH_LICTP,OIH_LICTP
MSEG,MSEG,A,0000,479,,MANDT,OIH20 License types,MANDT,OIH_LICTP,OIH_LICTP
MSEG,MSEG,A,0000,480,,MANDT,OIH20 License types,MANDT,OIH_LICTP_GI,OIH_LICTP_GI
MSEG,MSEG,A,0000,481,,OIH_LICTP_GI,OIH20 License types,LICTP,OIH_LICTP_GI,OIH_LICTP_GI
MSEG,MSEG,A,0000,482,,MANDT,T008 Blocking Reasons for Automatic Payment Transcations,MANDT,OINETCYC,OINETCYC
MSEG,MSEG,A,0000,483,,OINETCYC,T008 Blocking Reasons for Automatic Payment Transcations,ZAHLS,OINETCYC,OINETCYC
MSEG,MSEG,A,0000,484,,MANDT,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),MANDT,OITAXFROM,OITAXFROM
MSEG,MSEG,A,0000,485,,OITAXFROM,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),TAXKEY,OITAXFROM,OITAXFROM
MSEG,MSEG,A,0000,486,,MANDT,OIH2 Excise duty tax group (IS-Oil TDP standard/core object),MANDT,OITAXGRP,OITAXGRP
MSEG,MSEG,A,0000,487,,OITAXGRP,OIH2 Excise duty tax group (IS-Oil TDP standard/core object),TAXGRP,OITAXGRP,OITAXGRP
MSEG,MSEG,A,0000,488,,MANDT,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),MANDT,OITAXTO,OITAXTO
MSEG,MSEG,A,0000,489,,OITAXTO,OIH4 Excise duty tax status (IS-Oil TDP standard/core object),TAXKEY,OITAXTO,OITAXTO
MSEG,MSEG,A,0000,490,,MANDT,T149D Global Valuation Types,MANDT,OIUMBAR,OIUMBAR
MSEG,MSEG,A,0000,491,,OIUMBAR,T149D Global Valuation Types,BWTAR,OIUMBAR,OIUMBAR
MSEG,MSEG,A,0000,492,,MANDT,T001 Company Codes,MANDT,PARBU,PARBU
MSEG,MSEG,A,0000,493,,PARBU,T001 Company Codes,BUKRS,PARBU,PARBU
MSEG,MSEG,A,0000,494,,MANDT,TGSB Business Areas,MANDT,PARGB,PARGB
MSEG,MSEG,A,0000,495,,PARGB,TGSB Business Areas,GSBER,PARGB,PARGB
MSEG,MSEG,A,0000,496,,MANDT,SKA1 G/L Account Master (Chart of Accounts),MANDT,SAKTO,SAKTO
MSEG,MSEG,A,0000,497,,KTOPL,SKA1 G/L Account Master (Chart of Accounts),KTOPL,SAKTO,SAKTO
MSEG,MSEG,A,0000,498,,SAKTO,SKA1 G/L Account Master (Chart of Accounts),SAKNR,SAKTO,SAKTO
MSEG,MSEG,A,0000,499,,MANDT,T148 Special Stock Indicator,MANDT,SOBKZ,SOBKZ
MSEG,MSEG,A,0000,500,,SOBKZ,T148 Special Stock Indicator,SOBKZ,SOBKZ,SOBKZ
MSEG,MSEG,A,0000,501,,TBNUM,LTBK Transfer requirement header,TBNUM,TBNUM,TBNUM
MSEG,MSEG,A,0000,502,,MANDT,LTBK Transfer requirement header,MANDT,TBNUM,TBNUM
MSEG,MSEG,A,0000,503,,LGNUM,LTBK Transfer requirement header,LGNUM,TBNUM,TBNUM
MSEG,MSEG,A,0000,504,,MANDT,TTXJ Check Table for Tax Jurisdiction,MANDT,TXJCD,TXJCD
MSEG,MSEG,A,0000,505,,KALSM,TTXJ Check Table for Tax Jurisdiction,KALSM,TXJCD,TXJCD
MSEG,MSEG,A,0000,506,,TXJCD,TTXJ Check Table for Tax Jurisdiction,TXJCD,TXJCD,TXJCD
MSEG,MSEG,A,0000,507,,MANDT,T149D Global Valuation Types,MANDT,UMBAR,UMBAR
MSEG,MSEG,A,0000,508,,UMBAR,T149D Global Valuation Types,BWTAR,UMBAR,UMBAR
MSEG,MSEG,A,0000,509,,UMMAT,MCHA Batches,MATNR,UMCHA,UMCHA
MSEG,MSEG,A,0000,510,,UMWRK,MCHA Batches,WERKS,UMCHA,UMCHA
MSEG,MSEG,A,0000,511,,UMCHA,MCHA Batches,CHARG,UMCHA,UMCHA
MSEG,MSEG,A,0000,512,,MANDT,MCHA Batches,MANDT,UMCHA,UMCHA
MSEG,MSEG,A,0000,513,,UMWRK,T001L Storage Locations,WERKS,UMLGO,UMLGO
MSEG,MSEG,A,0000,514,,UMLGO,T001L Storage Locations,LGORT,UMLGO,UMLGO
MSEG,MSEG,A,0000,515,,MANDT,T001L Storage Locations,MANDT,UMLGO,UMLGO
MSEG,MSEG,A,0000,516,,MANDT,MARA General Material Data,MANDT,UMMAT,UMMAT
MSEG,MSEG,A,0000,517,,UMMAT,MARA General Material Data,MATNR,UMMAT,UMMAT
MSEG,MSEG,A,0000,518,,MANDT,T148 Special Stock Indicator,MANDT,UMSOK,UMSOK
MSEG,MSEG,A,0000,519,,UMSOK,T148 Special Stock Indicator,SOBKZ,UMSOK,UMSOK
MSEG,MSEG,A,0000,520,,MANDT,T001W Plants/Branches,MANDT,UMWRK,UMWRK
MSEG,MSEG,A,0000,521,,UMWRK,T001W Plants/Branches,WERKS,UMWRK,UMWRK
MSEG,MSEG,A,0000,522,,VPTNR,KNA1 General Data in Customer Master,KUNNR,VPTNR,VPTNR
MSEG,MSEG,A,0000,523,,MANDT,KNA1 General Data in Customer Master,MANDT,VPTNR,VPTNR
MSEG,MSEG,A,0000,524,,MANDT,TCURC Currency Codes,MANDT,WAERS,WAERS
MSEG,MSEG,A,0000,525,,WAERS,TCURC Currency Codes,WAERS,WAERS,WAERS
MSEG,MSEG,A,0000,526,,WERKS,T001W Plants/Branches,WERKS,WERKS,WERKS
MSEG,MSEG,A,0000,527,,MANDT,T001W Plants/Branches,MANDT,WERKS,WERKS
MSEG,MSEG,A,0000,528,,ZZREGION,ZREG User Defined Regions,ZZREGION,ZZREGION,ZZREGION
MSEG,MSEG,A,0000,529,,MANDT,ZREG User Defined Regions,MANDT,ZZREGION,ZZREGION
MSEG,MSEG,A,0000,530,,MANDT,ZZSPREG Check table for ZZSPREG = Special Region,MANDT,ZZSPREG,ZZSPREG
MSEG,MSEG,A,0000,531,,ZZSPREG,ZZSPREG Check table for ZZSPREG = Special Region,ZZSPREG,ZZSPREG,ZZSPREG
MSEG,MSEG,A,0000,532,,MANDT,T005S Taxes: Region (Province) Key,MANDT,ZZSTATE,ZZSTATE
MSEG,MSEG,A,0000,533,,ZZSTATE,T005S Taxes: Region (Province) Key,BLAND,ZZSTATE,ZZSTATE
MSEG,MSEG,A,0000,534,,MANDT,ZFU1 Check Table for User Field 1,MANDT,ZZUSERFLD1,ZZUSERFLD1
MSEG,MSEG,A,0000,535,,ZZUSERFLD1,ZFU1 Check Table for User Field 1,ZZUSERFLD1,ZZUSERFLD1,ZZUSERFLD1
OBJK,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
OBJK,OBKNR,A,0000,2,,INT4,10,0,OBJKNR,OBJKNR
OBJK,OBZAE,A,0000,3,,INT4,10,0,OBJZA,OBJZA
OBJK,EQUNR,A,0000,4,,CHAR,18,0,EQUNR,EQUNR
OBJK,IHNUM,A,0000,5,,CHAR,12,0,QMNUM,QMNUM
OBJK,BAUTL,A,0000,6,,CHAR,18,0,BAUTL,BAUTL
OBJK,ILOAN,A,0000,7,,CHAR,12,0,ILOAN,ILOAN
OBJK,SORTF,A,0000,8,,CHAR,20,0,OBSORT,OBSORT
OBJK,BEARB,A,0000,9,,CHAR,1,0,BEARBZS,BEARBZS
OBJK,OBJVW,A,0000,10,,CHAR,1,0,OBJVW,OBJVW
OBJK,Value,A,0000,11,,A,PM order,W,Value,Value
OBJK,SERNR,A,0000,12,,CHAR,18,0,GERNR,GERNR
OBJK,MATNR,A,0000,13,,CHAR,18,0,MATNR,MATNR
OBJK,DATUM,A,0000,14,,DATS,8,0,DATUM,DATUM
OBJK,EQSNR,A,0000,15,,CHAR,18,0,EQSNR,EQSNR
OBJK,TASER,A,0000,16,,CHAR,5,0,TASER,TASER
OBJK,Value,A,0000,17,,SER01,Document Header for Serial Numbers for Delivery,SER02,Value,Value
OBJK,UII,A,0000,18,,CHAR,72,0,UII_CHAR72,UII_CHAR72
OBJK,Table,A,0000,19,,Foreign key field,Check table,Check field,Field,Field
OBJK,OBJK,A,0000,20,,MANDT,MARA General Material Data,MANDT,BAUTL,BAUTL
OBJK,OBJK,A,0000,21,,BAUTL,MARA General Material Data,MATNR,BAUTL,BAUTL
OBJK,OBJK,A,0000,22,,MANDT,EQSE Serial Number Records,MANDT,EQSNR,EQSNR
