MANDT,VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WERKS
100,8000009998,000040,MAT000189,2585,ST,42394.0,1100
100,8000009999,000010,MAT000199,1915,ST,15607.25,1200
100,8000009999,000020,MAT000500,3841,ST,85769.53,1200
100,8000010000,000010,MAT000500,1594,ST,11827.48,1000
100,8000010000,000020,MAT000069,815,ST,16626.0,1200
100,8000010000,000030,MAT000297,3141,ST,27483.75,1200
100,8000010001,000010,MAT000175,381,ST,6976.11,1100
100,8000010001,000020,MAT000255,2158,ST,21299.46,1200
100,8000010002,000010,MAT000003,2098,ST,48170.08,1000
100,8000010002,000020,MAT000171,638,ST,2883.76,1000
100,8000010002,000030,MAT000192,1320,ST,12606.0,1200
100,8000010002,000040,MAT000192,2589,ST,25346.31,1000
100,8000010003,000010,MAT000083,3090,ST,6334.5,1000
100,8000010003,000020,MAT000231,210,ST,1545.6,1000
100,8000010004,000010,MAT000148,4353,ST,84274.08,1000
100,8000010004,000020,MAT000402,2517,ST,33375.42,1000
100,8000010004,000030,MAT000122,3720,ST,84555.6,1200
100,8000010005,000010,MAT000014,201,ST,2520.54,1100
100,8000010005,000020,MAT000192,4852,ST,31780.6,1000
100,8000010005,000030,MAT000199,3218,ST,67417.1,1000
100,8000010006,000010,MAT000016,735,ST,13634.25,1000
100,8000010006,000020,MAT000239,3728,ST,20615.84,1100
100,8000010007,000010,MAT000411,4739,ST,70942.83,1200
100,8000010007,000020,MAT000280,1701,ST,34938.54,1000
100,8000010007,000030,MAT000064,358,ST,1045.36,1100
100,8000010007,000040,MAT000199,620,ST,3428.6,1000
100,8000010008,000010,MAT000095,4327,ST,7788.6,1200
100,8000010008,000020,MAT000205,3678,ST,24642.6,1200
100,8000010008,000030,MAT000222,3921,ST,61638.12,1100
100,8000010009,000010,MAT000403,953,ST,8891.49,1000
100,8000010009,000020,MAT000371,483,ST,7177.38,1200
100,8000010009,000030,MAT000275,496,ST,1671.52,1000
100,8000010010,000010,MAT000465,2984,ST,24976.08,1100
100,8000010010,000020,MAT000297,1738,ST,28677.0,1000
100,8000010011,000010,MAT000095,1042,ST,22403.0,1000
100,8000010011,000020,MAT000083,2216,ST,34303.68,1100
100,8000010011,000030,MAT000355,1132,ST,19708.12,1000
100,8000010011,000040,MAT000117,4866,ST,7542.3,1000
100,8000010012,000010,MAT000018,3271,ST,63588.24,1000
100,8000010012,000020,MAT000195,879,ST,7506.66,1100
100,8000010012,000030,MAT000066,3892,ST,76594.56,1100
100,8000010013,000010,MAT000419,617,ST,2252.05,1200
100,8000010013,000020,MAT000499,2930,ST,5332.6,1000
100,8000010013,000030,MAT000274,4371,ST,64865.64,1100
100,8000010014,000010,MAT000239,4704,ST,104005.44,1000
100,8000010014,000020,MAT000143,2094,ST,46884.66,1100
100,8000010014,000030,MAT000018,3561,ST,75813.69,1000
100,8000010015,000010,MAT000249,2203,ST,7886.74,1100
100,8000010015,000020,MAT000293,4777,ST,48820.94,1100
100,8000010015,000030,MAT000152,2425,ST,12901.0,1000
100,8000010016,000010,MAT000075,2835,ST,34218.45,1200
100,8000010016,000020,MAT000175,1995,ST,29925.0,1000
100,8000010016,000030,MAT000080,3293,ST,11031.55,1000
100,8000010017,000010,MAT000376,1441,ST,2478.52,1100
100,8000010017,000020,MAT000261,1011,ST,9564.06,1200
100,8000010018,000010,MAT000250,855,ST,4770.9,1000
100,8000010018,000020,MAT000310,4608,ST,93035.52,1200
100,8000010018,000030,MAT000239,1399,ST,22943.6,1200
100,8000010019,000010,MAT000344,560,ST,9721.6,1000
100,8000010019,000020,MAT000301,2817,ST,34564.59,1200
100,8000010020,000010,MAT000238,4968,ST,14407.2,1200
100,8000010020,000020,MAT000109,2412,ST,7163.64,1200
100,8000010020,000030,MAT000483,3730,ST,77733.2,1100
100,8000010021,000010,MAT000367,748,ST,17720.12,1100
100,8000010021,000020,MAT000345,3815,ST,58712.85,1000
100,8000010022,000010,MAT000008,742,ST,4051.32,1200
100,8000010023,000010,MAT000371,4457,ST,18362.84,1200
100,8000010024,000010,MAT000468,2626,ST,39521.3,1200
100,8000010024,000020,MAT000376,2921,ST,43084.75,1100
100,8000010024,000030,MAT000065,4271,ST,51465.55,1000
100,8000010025,000010,MAT000124,3191,ST,48662.75,1200
100,8000010026,000010,MAT000191,742,ST,12435.92,1200
100,8000010026,000020,MAT000077,4730,ST,28427.3,1200
100,8000010027,000010,MAT000013,1150,ST,18814.0,1100
100,8000010027,000020,MAT000082,3653,ST,60055.32,1000
100,8000010027,000030,MAT000152,281,ST,2006.34,1200
100,8000010027,000040,MAT000191,3095,ST,73103.9,1100
100,8000010028,000010,MAT000431,2034,ST,14380.38,1000
100,8000010028,000020,MAT000200,4710,ST,96743.4,1100
100,8000010028,000030,MAT000205,2855,ST,45994.05,1000
100,8000010028,000040,MAT000124,4063,ST,7922.85,1100
100,8000010029,000010,MAT000262,2099,ST,12132.22,1000
100,8000010029,000020,MAT000294,3044,ST,14154.6,1000
100,8000010029,000030,MAT000367,3692,ST,16614.0,1000
100,8000010029,000040,MAT000231,46,ST,263.58,1100
100,8000010030,000010,MAT000343,1887,ST,16964.13,1100
100,8000010030,000020,MAT000468,2319,ST,26482.98,1100
100,8000010030,000030,MAT000355,2248,ST,15196.48,1200
100,8000010031,000010,MAT000289,2387,ST,39886.77,1000
100,8000010031,000020,MAT000402,3386,ST,39040.58,1200
100,8000010032,000010,MAT000113,361,ST,6104.51,1200
100,8000010032,000020,MAT000367,3462,ST,6127.74,1000
100,8000010032,000030,MAT000069,4511,ST,44117.58,1000
100,8000010033,000010,MAT000404,39,ST,187.59,1100
100,8000010033,000020,MAT000019,2649,ST,34092.63,1200
100,8000010034,000010,MAT000414,3059,ST,11991.28,1000
100,8000010034,000020,MAT000411,822,ST,1833.06,1200
100,8000010034,000030,MAT000199,4891,ST,29003.63,1200
100,8000010034,000040,MAT000168,3986,ST,63855.72,1200
100,8000010034,000050,MAT000261,4499,ST,74548.43,1000
100,8000010035,000010,MAT000113,3094,ST,60240.18,1100
100,8000010035,000020,MAT000211,3115,ST,5420.1,1200
100,8000010036,000010,MAT000013,2672,ST,8149.6,1000
100,8000010037,000010,MAT000152,4426,ST,110561.48,1100
100,8000010037,000020,MAT000266,2025,ST,20857.5,1200
100,8000010037,000030,MAT000213,741,ST,6772.74,1100
100,8000010037,000040,MAT000175,4861,ST,113066.86,1100
100,8000010037,000050,MAT000343,298,ST,4914.02,1000
100,8000010038,000010,MAT000159,3103,ST,25134.3,1200
100,8000010038,000020,MAT000222,3255,ST,17284.05,1100
100,8000010038,000030,MAT000086,2457,ST,45724.77,1200
100,8000010039,000010,MAT000108,1109,ST,21847.3,1200
100,8000010039,000020,MAT000379,1184,ST,27812.16,1200
100,8000010039,000030,MAT000345,3812,ST,74067.16,1100
100,8000010039,000040,MAT000064,916,ST,9370.68,1000
100,8000010040,000010,MAT000335,2523,ST,62620.86,1100
100,8000010040,000020,MAT000093,3305,ST,20226.6,1000
100,8000010040,000030,MAT000281,1492,ST,5490.56,1000
100,8000010041,000010,MAT000258,852,ST,12081.36,1100
100,8000010041,000020,MAT000304,834,ST,2126.7,1100
100,8000010042,000010,MAT000451,708,ST,6025.08,1200
100,8000010043,000010,MAT000093,4266,ST,71071.56,1000
100,8000010043,000020,MAT000499,2945,ST,18141.2,1100
100,8000010043,000030,MAT000250,118,ST,560.5,1200
100,8000010043,000040,MAT000419,4300,ST,48074.0,1000
100,8000010043,000050,MAT000124,4958,ST,35846.34,1100
100,8000010044,000010,MAT000148,810,ST,4009.5,1100
100,8000010044,000020,MAT000152,3390,ST,52070.4,1200
100,8000010044,000030,MAT000219,2834,ST,21510.06,1100
100,8000010045,000010,MAT000367,308,ST,7700.0,1100
100,8000010045,000020,MAT000402,4863,ST,51499.17,1200
100,8000010046,000010,MAT000125,653,ST,4629.77,1100
100,8000010047,000010,MAT000416,824,ST,13670.16,1200
100,8000010047,000020,MAT000219,2086,ST,13976.2,1200
100,8000010048,000010,MAT000125,800,ST,19968.0,1000
100,8000010048,000020,MAT000304,4522,ST,7958.72,1100
100,8000010048,000030,MAT000367,3905,ST,50569.75,1200
100,8000010048,000040,MAT000280,2211,ST,34137.84,1200
100,8000010049,000010,MAT000453,4149,ST,85261.95,1100
100,8000010049,000020,MAT000274,183,ST,2439.39,1200
100,8000010049,000030,MAT000194,1145,ST,20541.3,1200
100,8000010050,000010,MAT000005,766,ST,10907.84,1000
100,8000010050,000020,MAT000010,4532,ST,31950.6,1100
100,8000010050,000030,MAT000006,4340,ST,57939.0,1100
100,8000010050,000040,MAT000082,4561,ST,23215.49,1200
100,8000010051,000010,MAT000275,278,ST,3494.46,1200
100,8000010052,000010,MAT000007,185,ST,1709.4,1100
100,8000010052,000020,MAT000066,4908,ST,29546.16,1200
100,8000010052,000030,MAT000238,1759,ST,35303.13,1000
100,8000010053,000010,MAT000093,4217,ST,65785.2,1100
100,8000010054,000010,MAT000222,3876,ST,6550.44,1200
100,8000010054,000020,MAT000357,4933,ST,82479.76,1100
100,8000010054,000030,MAT000262,4028,ST,100136.08,1100
100,8000010054,000040,MAT000453,4717,ST,23160.47,1000
100,8000010054,000050,MAT000402,4430,ST,103484.8,1100
100,8000010055,000010,MAT000080,1410,ST,28270.5,1200
100,8000010055,000020,MAT000238,3521,ST,9506.7,1200
100,8000010055,000030,MAT000178,1546,ST,23715.64,1200
100,8000010056,000010,MAT000301,4025,ST,85974.0,1200
100,8000010056,000020,MAT000122,2544,ST,24498.72,1200
100,8000010056,000030,MAT000153,4548,ST,94643.88,1000
100,8000010057,000010,MAT000086,2822,ST,42442.88,1000
100,8000010057,000020,MAT000258,2350,ST,36848.0,1100
100,8000010057,000030,MAT000100,1205,ST,22473.25,1200
100,8000010058,000010,MAT000341,68,ST,1465.4,1100
100,8000010058,000020,MAT000150,1276,ST,15286.48,1200
100,8000010058,000030,MAT000310,1872,ST,29296.8,1100
100,8000010059,000010,MAT000315,1591,ST,10643.79,1000
100,8000010059,000020,MAT000280,1224,ST,25079.76,1000
100,8000010060,000010,MAT000272,3988,ST,66081.16,1200
100,8000010060,000020,MAT000166,3453,ST,70441.2,1000
100,8000010061,000010,MAT000219,1124,ST,24581.88,1100
100,8000010061,000020,MAT000335,607,ST,14215.94,1000
100,8000010061,000030,MAT000417,35,ST,499.8,1000
100,8000010061,000040,MAT000427,1252,ST,24088.48,1100
100,8000010061,000050,MAT000371,4199,ST,33382.05,1000
100,8000010062,000010,MAT000199,3048,ST,51724.56,1200
100,8000010063,000010,MAT000372,971,ST,22507.78,1000
100,8000010063,000020,MAT000010,2895,ST,67453.5,1200
100,8000010064,000010,MAT000497,2988,ST,24621.12,1200
100,8000010064,000020,MAT000345,1991,ST,11229.24,1200
100,8000010064,000030,MAT000069,4933,ST,51993.82,1000
100,8000010064,000040,MAT000315,3254,ST,53072.74,1000
100,8000010065,000010,MAT000376,1157,ST,25211.03,1200
100,8000010066,000010,MAT000211,4851,ST,38613.96,1000
100,8000010066,000020,MAT000357,4208,ST,50832.64,1100
100,8000010067,000010,MAT000255,1622,ST,38035.9,1100
100,8000010067,000020,MAT000183,1995,ST,16039.8,1000
100,8000010068,000010,MAT000421,2282,ST,29597.54,1000
100,8000010068,000020,MAT000125,1596,ST,21960.96,1100
100,8000010069,000010,MAT000411,853,ST,18800.12,1100
100,8000010070,000010,MAT000173,2069,ST,25345.25,1000
100,8000010070,000020,MAT000195,248,ST,5131.12,1200
100,8000010070,000030,MAT000153,2818,ST,32097.02,1000
100,8000010071,000010,MAT000201,826,ST,14405.44,1200
100,8000010072,000010,MAT000371,2533,ST,41819.83,1000
100,8000010072,000020,MAT000171,166,ST,3429.56,1200
100,8000010073,000010,MAT000231,937,ST,23078.31,1100
100,8000010073,000020,MAT000499,606,ST,7168.98,1200
100,8000010073,000030,MAT000272,3272,ST,40278.32,1200
100,8000010073,000040,MAT000144,4485,ST,99163.35,1000
100,8000010074,000010,MAT000211,2937,ST,60678.42,1000
100,8000010074,000020,MAT000220,1570,ST,2621.9,1000
100,8000010074,000030,MAT000066,743,ST,16301.42,1000
100,8000010074,000040,MAT000077,2450,ST,57526.0,1200
100,8000010074,000050,MAT000417,869,ST,10080.4,1100
100,8000010075,000010,MAT000310,742,ST,16168.18,1100
100,8000010075,000020,MAT000426,337,ST,4219.24,1200
100,8000010075,000030,MAT000427,4125,ST,59441.25,1100
100,8000010075,000040,MAT000358,3788,ST,63638.4,1200
100,8000010076,000010,MAT000301,467,ST,1629.83,1100
100,8000010076,000020,MAT000453,93,ST,1751.19,1100
100,8000010077,000010,MAT000004,4987,ST,14212.95,1100
100,8000010077,000020,MAT000487,2765,ST,8765.05,1000
100,8000010078,000010,MAT000077,1288,ST,24742.48,1200
100,8000010079,000010,MAT000404,4505,ST,62529.4,1100
100,8000010079,000020,MAT000355,1293,ST,21993.93,1200
100,8000010079,000030,MAT000152,1474,ST,7782.72,1000
100,8000010080,000010,MAT000379,2147,ST,42252.96,1100
100,8000010081,000010,MAT000275,1763,ST,15796.48,1200
100,8000010081,000020,MAT000192,3359,ST,59991.74,1100
100,8000010081,000030,MAT000004,2695,ST,21856.45,1100
100,8000010081,000040,MAT000124,2874,ST,15490.86,1000
100,8000010082,000010,MAT000250,2091,ST,9095.85,1200
100,8000010082,000020,MAT000201,1251,ST,21842.46,1200
100,8000010083,000010,MAT000011,572,ST,12126.4,1000
100,8000010083,000020,MAT000143,2151,ST,33039.36,1100
100,8000010083,000030,MAT000301,1027,ST,13361.27,1000
100,8000010084,000010,MAT000491,2182,ST,49836.88,1100
100,8000010084,000020,MAT000018,682,ST,12705.66,1000
100,8000010085,000010,MAT000379,4990,ST,50249.3,1000
100,8000010085,000020,MAT000383,3677,ST,88762.78,1100
100,8000010085,000030,MAT000206,2012,ST,9416.16,1200
100,8000010086,000010,MAT000168,4185,ST,99310.05,1100
100,8000010087,000010,MAT000255,3152,ST,33096.0,1200
100,8000010087,000020,MAT000108,1987,ST,25234.9,1100
100,8000010087,000030,MAT000197,1134,ST,4320.54,1000
100,8000010087,000040,MAT000431,4049,ST,73084.45,1000
100,8000010087,000050,MAT000239,865,ST,8286.7,1100
100,8000010088,000010,MAT000064,2604,ST,24920.28,1100
100,8000010088,000020,MAT000002,417,ST,5300.07,1000
100,8000010088,000030,MAT000075,4389,ST,44241.12,1100
100,8000010089,000010,MAT000174,4491,ST,21646.62,1200
100,8000010090,000010,MAT000122,67,ST,247.23,1000
100,8000010091,000010,MAT000422,3894,ST,89367.3,1000
100,8000010091,000020,MAT000211,4134,ST,88963.68,1000
100,8000010091,000030,MAT000005,3286,ST,63156.92,1000
100,8000010092,000010,MAT000422,4410,ST,70207.2,1000
100,8000010092,000020,MAT000231,1215,ST,4689.9,1100
100,8000010093,000010,MAT000015,1930,ST,15401.4,1200
100,8000010093,000020,MAT000175,1212,ST,8338.56,1200
100,8000010093,000030,MAT000113,4537,ST,43691.31,1000
100,8000010093,000040,MAT000261,2869,ST,66187.83,1000
100,8000010093,000050,MAT000376,2726,ST,48059.38,1100
100,8000010094,000010,MAT000016,2090,ST,12707.2,1200
100,8000010094,000020,MAT000113,4466,ST,68865.72,1100
100,8000010095,000010,MAT000402,3592,ST,75755.28,1100
100,8000010095,000020,MAT000440,840,ST,16405.2,1100
100,8000010096,000010,MAT000497,2842,ST,46580.38,1000
100,8000010096,000020,MAT000159,14,ST,197.82,1100
100,8000010096,000030,MAT000258,4824,ST,67294.8,1000
100,8000010097,000010,MAT000071,3891,ST,72917.34,1200
100,8000010097,000020,MAT000255,3308,ST,5524.36,1100
100,8000010098,000010,MAT000355,1423,ST,12237.8,1200
100,8000010098,000020,MAT000197,3093,ST,38971.8,1100
100,8000010098,000030,MAT000290,1788,ST,8725.44,1100
100,8000010098,000040,MAT000261,956,ST,18737.6,1000
100,8000010099,000010,MAT000012,1815,ST,13703.25,1100
100,8000010099,000020,MAT000143,4508,ST,63202.16,1100
100,8000010099,000030,MAT000195,363,ST,704.22,1000
100,8000010099,000040,MAT000355,1567,ST,12818.06,1100
100,8000010100,000010,MAT000080,494,ST,1215.24,1200
100,8000010101,000010,MAT000242,1832,ST,9288.24,1000
100,8000010101,000020,MAT000075,962,ST,13246.74,1100
100,8000010102,000010,MAT000006,899,ST,21989.54,1000
100,8000010103,000010,MAT000304,3563,ST,72756.46,1000
100,8000010103,000020,MAT000205,4142,ST,53556.06,1100
100,8000010103,000030,MAT000275,4390,ST,26427.8,1100
100,8000010104,000010,MAT000250,252,ST,3432.24,1100
100,8000010104,000020,MAT000019,202,ST,2484.6,1100
100,8000010105,000010,MAT000275,2550,ST,50617.5,1200
100,8000010105,000020,MAT000474,1737,ST,26558.73,1000
100,8000010105,000030,MAT000376,4659,ST,8945.28,1000
100,8000010106,000010,MAT000066,4061,ST,12548.49,1100
100,8000010106,000020,MAT000422,1865,ST,31705.0,1100
100,8000010107,000010,MAT000335,1868,ST,15411.0,1100
100,8000010107,000020,MAT000491,3020,ST,7610.4,1200
100,8000010107,000030,MAT000016,829,ST,15220.44,1100
100,8000010107,000040,MAT000417,1112,ST,5148.56,1100
100,8000010108,000010,MAT000117,3706,ST,72711.72,1200
100,8000010108,000020,MAT000242,4380,ST,59173.8,1000
100,8000010108,000030,MAT000358,919,ST,10513.36,1100
100,8000010109,000010,MAT000192,780,ST,2893.8,1000
100,8000010109,000020,MAT000294,98,ST,631.12,1000
100,8000010109,000030,MAT000143,2900,ST,41093.0,1000
100,8000010109,000040,MAT000417,3016,ST,53232.4,1200
100,8000010110,000010,MAT000017,4193,ST,39959.29,1000
100,8000010110,000020,MAT000192,4172,ST,98918.12,1100
100,8000010111,000010,MAT000211,3283,ST,75771.64,1100
100,8000010111,000020,MAT000066,4531,ST,18848.96,1000
100,8000010112,000010,MAT000167,1137,ST,11915.76,1100
100,8000010113,000010,MAT000499,228,ST,371.64,1100
100,8000010113,000020,MAT000304,4305,ST,94839.15,1100
100,8000010114,000010,MAT000003,4835,ST,35537.25,1100
100,8000010114,000020,MAT000004,2632,ST,32926.32,1200
100,8000010114,000030,MAT000261,702,ST,16082.82,1200
100,8000010114,000040,MAT000282,2832,ST,59613.6,1200
100,8000010115,000010,MAT000341,2391,ST,9229.26,1200
100,8000010115,000020,MAT000471,2575,ST,42410.25,1000
100,8000010116,000010,MAT000263,3109,ST,8021.22,1100
100,8000010116,000020,MAT000125,2146,ST,23884.98,1200
100,8000010117,000010,MAT000197,1466,ST,17445.4,1000
100,8000010118,000010,MAT000367,4219,ST,9534.94,1200
100,8000010118,000020,MAT000104,3980,ST,75819.0,1000
100,8000010118,000030,MAT000080,909,ST,22597.74,1200
100,8000010119,000010,MAT000357,538,ST,1172.84,1200
100,8000010119,000020,MAT000365,872,ST,21477.36,1100
100,8000010120,000010,MAT000411,1257,ST,20049.15,1100
100,8000010121,000010,MAT000289,2926,ST,33707.52,1100
100,8000010122,000010,MAT000294,3435,ST,9446.25,1000
100,8000010122,000020,MAT000310,3351,ST,18296.46,1200
100,8000010123,000010,MAT000417,1865,ST,15087.85,1000
100,8000010123,000020,MAT000231,1042,ST,10472.1,1200
100,8000010124,000010,MAT000255,1313,ST,27730.56,1100
100,8000010124,000020,MAT000166,953,ST,13666.02,1100
100,8000010124,000030,MAT000213,2551,ST,22652.88,1100
100,8000010125,000010,MAT000070,3408,ST,34863.84,1100
100,8000010126,000010,MAT000104,4879,ST,84601.86,1000
100,8000010126,000020,MAT000016,4670,ST,55666.4,1000
100,8000010127,000010,MAT000304,4548,ST,24422.76,1200
100,8000010128,000010,MAT000282,4622,ST,57775.0,1100
100,8000010128,000020,MAT000205,1203,ST,9323.25,1100
100,8000010128,000030,MAT000111,197,ST,3414.01,1200
100,8000010128,000040,MAT000304,3257,ST,61264.17,1200
100,8000010129,000010,MAT000497,3224,ST,56581.2,1200
100,8000010129,000020,MAT000104,46,ST,756.7,1200
100,8000010130,000010,MAT000266,503,ST,9059.03,1200
100,8000010130,000020,MAT000109,3423,ST,60655.56,1100
100,8000010131,000010,MAT000487,285,ST,3610.95,1100
100,8000010131,000020,MAT000013,2035,ST,21489.6,1000
100,8000010132,000010,MAT000231,4028,ST,38185.44,1200
100,8000010132,000020,MAT000483,531,ST,10025.28,1200
100,8000010132,000030,MAT000166,3534,ST,57604.2,1100
100,8000010132,000040,MAT000013,3871,ST,15600.13,1200
100,8000010132,000050,MAT000176,3491,ST,15604.77,1000
100,8000010133,000010,MAT000310,235,ST,2563.85,1200
100,8000010133,000020,MAT000171,4072,ST,11808.8,1000
100,8000010133,000030,MAT000411,4590,ST,62240.4,1000
100,8000010134,000010,MAT000117,4476,ST,64051.56,1100
100,8000010135,000010,MAT000179,566,ST,8812.62,1200
100,8000010135,000020,MAT000289,3603,ST,28860.03,1200
100,8000010135,000030,MAT000413,2560,ST,39603.2,1000
100,8000010135,000040,MAT000365,4483,ST,89615.17,1000
100,8000010136,000010,MAT000183,3645,ST,81866.7,1000
100,8000010136,000020,MAT000216,685,ST,14802.85,1200
100,8000010137,000010,MAT000004,1967,ST,30232.79,1000
100,8000010138,000010,MAT000168,384,ST,9454.08,1100
100,8000010138,000020,MAT000343,323,ST,7648.64,1100
100,8000010138,000030,MAT000191,2075,ST,48472.0,1200
100,8000010138,000040,MAT000176,3988,ST,85223.56,1200
100,8000010139,000010,MAT000261,396,ST,3362.04,1100
100,8000010140,000010,MAT000258,195,ST,4385.55,1000
