MANDT,TKNUM,VFKNI,KSCHL,KBETR,WAERS
100,0000001962,000001,K004,326.45,EUR
100,0000001962,000002,K005,124.44,EUR
100,0000001963,000001,K005,147.91,EUR
100,0000001963,000002,PR00,411.61,EUR
100,0000001964,000001,PR00,266.21,EUR
100,0000001964,000002,K005,37.3,EUR
100,0000001965,000001,PR00,259.2,EUR
100,0000001965,000002,PR00,450.58,EUR
100,0000001966,000001,K005,374.9,EUR
100,0000001966,000002,K004,77.55,EUR
100,0000001967,000001,PR00,309.72,EUR
100,0000001967,000002,PR00,402.59,EUR
100,0000001968,000001,K004,75.85,EUR
100,0000001968,000002,PR00,245.71,EUR
100,0000001969,000001,K005,154.62,EUR
100,0000001969,000002,K005,460.59,EUR
100,0000001970,000001,K005,489.11,EUR
100,0000001970,000002,K004,27.61,EUR
100,0000001971,000001,K004,68.48,EUR
100,0000001971,000002,K004,492.74,EUR
100,0000001972,000001,K005,12.3,EUR
100,0000001972,000002,K004,126.15,EUR
100,0000001973,000001,K005,340.51,EUR
100,0000001973,000002,PR00,449.89,EUR
100,0000001974,000001,K005,171.88,EUR
100,0000001974,000002,K004,310.1,EUR
100,0000001975,000001,PR00,209.55,EUR
100,0000001975,000002,K004,154.84,EUR
100,0000001976,000001,K004,90.2,EUR
100,0000001976,000002,K005,457.21,EUR
100,0000001977,000001,K005,386.84,EUR
100,0000001977,000002,K005,445.86,EUR
100,0000001978,000001,K005,279.81,EUR
100,0000001978,000002,K004,59.92,EUR
100,0000001979,000001,K005,71.14,EUR
100,0000001979,000002,PR00,455.33,EUR
100,0000001980,000001,K005,83.38,EUR
100,0000001980,000002,PR00,383.47,EUR
100,0000001981,000001,K004,228.74,EUR
100,0000001981,000002,K004,413.8,EUR
100,0000001982,000001,K005,19.03,EUR
100,0000001982,000002,K004,302.28,EUR
100,0000001983,000001,K005,421.7,EUR
100,0000001983,000002,K005,103.69,EUR
100,0000001984,000001,K005,170.88,EUR
100,0000001984,000002,PR00,427.65,EUR
100,0000001985,000001,K005,440.16,EUR
100,0000001985,000002,K005,12.22,EUR
100,0000001986,000001,K004,20.24,EUR
100,0000001986,000002,K004,476.23,EUR
100,0000001987,000001,K004,249.64,EUR
100,0000001987,000002,PR00,61.84,EUR
100,0000001988,000001,K005,90.92,EUR
100,0000001988,000002,K005,492.79,EUR
100,0000001989,000001,K005,101.16,EUR
100,0000001989,000002,PR00,351.77,EUR
100,0000001990,000001,PR00,378.47,EUR
100,0000001990,000002,K004,107.35,EUR
100,0000001991,000001,K005,219.89,EUR
100,0000001991,000002,K004,96.98,EUR
100,0000001992,000001,PR00,223.81,EUR
100,0000001992,000002,PR00,155.34,EUR
100,0000001993,000001,K005,141.64,EUR
100,0000001993,000002,K005,124.59,EUR
100,0000001994,000001,K005,367.25,EUR
100,0000001994,000002,K004,157.33,EUR
100,0000001995,000001,PR00,446.36,EUR
100,0000001995,000002,PR00,61.61,EUR
100,0000001996,000001,PR00,297.91,EUR
100,0000001996,000002,K005,356.96,EUR
100,0000001997,000001,PR00,446.84,EUR
100,0000001997,000002,PR00,313.25,EUR
100,0000001998,000001,PR00,178.75,EUR
100,0000001998,000002,K004,442.65,EUR
100,0000001999,000001,K004,135.88,EUR
100,0000001999,000002,PR00,212.45,EUR
100,0000002000,000001,PR00,48.45,EUR
100,0000002000,000002,K004,273.28,EUR
