MANDT,VBELN,POSNR,MATNR,FKIMG,VRKME,NETWR
100,9000010201,000010,MAT000075,2845,ST,35818.55
100,9000010201,000020,MAT000070,149,ST,1379.74
100,9000010202,000010,MAT000007,4990,ST,48303.2
100,9000010203,000010,MAT000016,3621,ST,54459.84
100,9000010203,000020,MAT000122,2348,ST,18713.56
100,9000010203,000030,MAT000238,1907,ST,6312.17
100,9000010203,000040,MAT000219,349,ST,2118.43
100,9000010204,000010,MAT000189,4016,ST,90761.6
100,9000010204,000020,MAT000216,1925,ST,40829.25
100,9000010204,000030,MAT000500,3956,ST,86834.2
100,9000010205,000010,MAT000417,3947,ST,39785.76
100,9000010205,000020,MAT000250,1111,ST,8721.35
100,9000010205,000030,MAT000465,3261,ST,92025.42
100,9000010205,000040,MAT000006,836,ST,16226.76
100,9000010206,000010,MAT000004,4848,ST,116012.64
100,9000010206,000020,MAT000304,4422,ST,27327.96
100,9000010206,000030,MAT000242,2252,ST,23488.36
100,9000010207,000010,MAT000411,3549,ST,100436.7
100,9000010207,000020,MAT000080,3964,ST,26558.8
100,9000010207,000030,MAT000255,2892,ST,37277.88
100,9000010207,000040,MAT000069,2389,ST,28094.64
100,9000010207,000050,MAT000412,1706,ST,42564.7
100,9000010208,000010,MAT000100,3462,ST,65708.76
100,9000010208,000020,MAT000239,1983,ST,30875.31
100,9000010208,000030,MAT000008,3151,ST,18559.39
100,9000010208,000040,MAT000344,862,ST,15972.86
100,9000010208,000050,MAT000404,2178,ST,30143.52
100,9000010209,000010,MAT000178,4566,ST,57577.26
100,9000010209,000020,MAT000071,3477,ST,9318.36
100,9000010209,000030,MAT000216,1549,ST,16434.89
100,9000010209,000040,MAT000200,2974,ST,32535.56
100,9000010210,000010,MAT000413,1740,ST,41064.0
100,9000010210,000020,MAT000018,1965,ST,22008.0
100,9000010210,000030,MAT000179,165,ST,3275.25
100,9000010210,000040,MAT000004,368,ST,3164.8
100,9000010211,000010,MAT000174,4260,ST,104071.8
100,9000010211,000020,MAT000367,3611,ST,30657.39
100,9000010211,000030,MAT000001,3192,ST,12129.6
100,9000010212,000010,MAT000211,3025,ST,17333.25
100,9000010213,000010,MAT000082,1151,ST,14214.85
100,9000010213,000020,MAT000174,483,ST,12471.06
100,9000010214,000010,MAT000355,1669,ST,41508.03
100,9000010214,000020,MAT000113,3202,ST,72621.36
100,9000010215,000010,MAT000008,4163,ST,64526.5
100,9000010215,000020,MAT000347,3726,ST,102129.66
100,9000010215,000030,MAT000250,3355,ST,55793.65
100,9000010216,000010,MAT000001,3728,ST,65799.2
100,9000010217,000010,MAT000143,4027,ST,47760.22
100,9000010218,000010,MAT000453,396,ST,3659.04
100,9000010218,000020,MAT000206,2541,ST,64922.55
100,9000010219,000010,MAT000017,1179,ST,28036.62
100,9000010219,000020,MAT000168,2440,ST,42700.0
100,9000010219,000030,MAT000206,2138,ST,53877.6
100,9000010220,000010,MAT000451,942,ST,13875.66
100,9000010220,000020,MAT000311,1768,ST,44924.88
100,9000010220,000030,MAT000144,4701,ST,125093.61
100,9000010220,000040,MAT000019,170,ST,1659.2
100,9000010221,000010,MAT000324,1933,ST,33653.53
100,9000010221,000020,MAT000019,4403,ST,15938.86
100,9000010222,000010,MAT000310,1237,ST,6506.62
100,9000010222,000020,MAT000261,2652,ST,59802.6
100,9000010222,000030,MAT000294,761,ST,15646.16
100,9000010223,000010,MAT000402,2516,ST,8806.0
100,9000010223,000020,MAT000135,570,ST,16535.7
100,9000010223,000030,MAT000347,2920,ST,68474.0
100,9000010223,000040,MAT000289,1220,ST,28450.4
100,9000010224,000010,MAT000474,1170,ST,21013.2
100,9000010224,000020,MAT000289,2595,ST,64407.9
100,9000010224,000030,MAT000413,3806,ST,18839.7
100,9000010224,000040,MAT000376,1022,ST,5201.98
100,9000010225,000010,MAT000086,4933,ST,119477.26
100,9000010225,000020,MAT000019,2866,ST,63825.82
100,9000010226,000010,MAT000282,3186,ST,37817.82
100,9000010226,000020,MAT000411,4594,ST,125599.96
100,9000010226,000030,MAT000201,1515,ST,42329.1
100,9000010227,000010,MAT000083,993,ST,18112.32
100,9000010227,000020,MAT000465,3836,ST,46415.6
100,9000010228,000010,MAT000250,4380,ST,123209.4
100,9000010229,000010,MAT000095,571,ST,16450.51
100,9000010230,000010,MAT000069,314,ST,7130.94
100,9000010231,000010,MAT000070,1540,ST,38099.6
100,9000010231,000020,MAT000173,1631,ST,6377.21
100,9000010231,000030,MAT000383,4399,ST,124843.62
100,9000010231,000040,MAT000016,628,ST,7730.68
100,9000010232,000010,MAT000176,1372,ST,12581.24
100,9000010232,000020,MAT000201,589,ST,14966.49
100,9000010232,000030,MAT000113,3621,ST,70573.29
100,9000010233,000010,MAT000108,4123,ST,42343.21
100,9000010233,000020,MAT000440,1968,ST,43512.48
100,9000010233,000030,MAT000003,1575,ST,31374.0
100,9000010234,000010,MAT000004,391,ST,9645.97
100,9000010234,000020,MAT000242,3472,ST,87286.08
100,9000010235,000010,MAT000135,564,ST,2504.16
100,9000010235,000020,MAT000222,2105,ST,16103.25
100,9000010235,000030,MAT000453,3624,ST,83424.48
100,9000010235,000040,MAT000071,876,ST,18071.88
100,9000010236,000010,MAT000304,2059,ST,38112.09
100,9000010236,000020,MAT000213,2576,ST,20298.88
100,9000010237,000010,MAT000135,1720,ST,49811.2
100,9000010237,000020,MAT000487,4049,ST,100820.1
100,9000010237,000030,MAT000166,1486,ST,41816.04
100,9000010237,000040,MAT000249,4837,ST,66460.38
100,9000010238,000010,MAT000111,113,ST,1542.45
100,9000010238,000020,MAT000310,2398,ST,15059.44
100,9000010239,000010,MAT000201,1997,ST,20389.37
100,9000010239,000020,MAT000471,3428,ST,12923.56
100,9000010240,000010,MAT000417,3076,ST,74839.08
100,9000010241,000010,MAT000499,4532,ST,19215.68
100,9000010241,000020,MAT000499,2358,ST,56709.9
100,9000010242,000010,MAT000275,3144,ST,11947.2
100,9000010244,000010,MAT000419,922,ST,7652.6
100,9000010245,000010,MAT000173,3312,ST,7485.12
100,9000010246,000010,MAT000301,2999,ST,11426.19
100,9000010246,000020,MAT000070,202,ST,1175.64
100,9000010246,000030,MAT000205,3724,ST,60477.76
100,9000010247,000010,MAT000250,2520,ST,32256.0
100,9000010247,000020,MAT000002,863,ST,17536.16
100,9000010248,000010,MAT000117,2017,ST,24123.32
100,9000010248,000020,MAT000143,441,ST,5137.65
100,9000010248,000030,MAT000440,1719,ST,39760.47
100,9000010248,000040,MAT000066,4029,ST,86341.47
100,9000010249,000010,MAT000375,89,ST,2277.51
100,9000010249,000020,MAT000183,2404,ST,62167.44
100,9000010249,000030,MAT000012,3025,ST,29826.5
100,9000010250,000010,MAT000497,715,ST,9116.25
100,9000010250,000020,MAT000235,4313,ST,83930.98
100,9000010250,000030,MAT000001,1949,ST,39467.25
100,9000010251,000010,MAT000358,1783,ST,45323.86
100,9000010251,000020,MAT000009,1532,ST,21938.24
100,9000010251,000030,MAT000183,1336,ST,15203.68
100,9000010252,000010,MAT000412,4516,ST,25379.92
100,9000010252,000020,MAT000239,4217,ST,104497.26
100,9000010252,000030,MAT000290,3629,ST,106620.02
100,9000010253,000010,MAT000250,4527,ST,126167.49
100,9000010253,000020,MAT000290,4502,ST,100214.52
100,9000010254,000010,MAT000379,2805,ST,12650.55
100,9000010254,000020,MAT000422,4064,ST,89936.32
100,9000010254,000030,MAT000310,2433,ST,5303.94
100,9000010256,000010,MAT000487,2427,ST,30992.79
100,9000010256,000020,MAT000011,2353,ST,30165.46
100,9000010256,000030,MAT000426,2425,ST,65814.5
100,9000010256,000040,MAT000235,3265,ST,20438.9
100,9000010256,000050,MAT000167,4768,ST,116625.28
100,9000010257,000010,MAT000216,1457,ST,39484.7
100,9000010257,000020,MAT000483,548,ST,7354.16
100,9000010258,000010,MAT000070,3923,ST,9925.19
100,9000010258,000020,MAT000282,3629,ST,17564.36
100,9000010259,000010,MAT000181,659,ST,10234.27
100,9000010259,000020,MAT000083,959,ST,7988.47
100,9000010259,000030,MAT000371,2570,ST,29503.6
100,9000010259,000040,MAT000324,1582,ST,10694.32
100,9000010260,000010,MAT000174,515,ST,4727.7
100,9000010260,000020,MAT000086,4037,ST,107101.61
100,9000010260,000030,MAT000427,2985,ST,70266.9
100,9000010260,000040,MAT000310,791,ST,14222.18
100,9000010260,000050,MAT000199,274,ST,7096.6
100,9000010261,000010,MAT000491,1489,ST,23958.01
100,9000010261,000020,MAT000440,842,ST,11619.6
100,9000010261,000030,MAT000304,3901,ST,30427.8
100,9000010262,000010,MAT000080,2828,ST,14309.68
100,9000010262,000020,MAT000143,50,ST,714.5
100,9000010262,000030,MAT000003,2009,ST,53680.48
100,9000010263,000010,MAT000211,2119,ST,38375.09
100,9000010263,000020,MAT000183,3456,ST,102055.68
100,9000010263,000030,MAT000427,4164,ST,103891.8
100,9000010263,000040,MAT000083,352,ST,8367.04
100,9000010264,000010,MAT000357,3959,ST,44578.34
100,9000010264,000020,MAT000016,2539,ST,23739.65
100,9000010264,000030,MAT000474,854,ST,18173.12
100,9000010266,000010,MAT000266,4516,ST,99126.2
100,9000010266,000020,MAT000412,652,ST,14996.0
100,9000010266,000030,MAT000414,4647,ST,89222.4
100,9000010267,000010,MAT000082,2491,ST,67032.81
100,9000010267,000020,MAT000304,3934,ST,100513.7
100,9000010268,000010,MAT000293,3596,ST,74832.76
100,9000010268,000020,MAT000497,4688,ST,132670.4
100,9000010269,000010,MAT000421,4498,ST,121850.82
100,9000010269,000020,MAT000192,1794,ST,51039.3
100,9000010269,000030,MAT000173,2792,ST,71056.4
100,9000010269,000040,MAT000166,523,ST,12468.32
100,9000010269,000050,MAT000148,476,ST,8658.44
100,9000010270,000010,MAT000183,3589,ST,18088.56
100,9000010270,000020,MAT000005,1567,ST,7678.3
100,9000010270,000030,MAT000175,1099,ST,25200.07
100,9000010270,000040,MAT000070,4611,ST,114906.12
100,9000010271,000010,MAT000275,2571,ST,28538.1
100,9000010271,000020,MAT000159,4356,ST,38027.88
100,9000010271,000030,MAT000414,3907,ST,9533.08
100,9000010271,000040,MAT000238,3255,ST,58882.95
100,9000010271,000050,MAT000335,4920,ST,111782.4
100,9000010272,000010,MAT000414,406,ST,11144.7
100,9000010272,000020,MAT000379,4041,ST,34954.65
100,9000010272,000030,MAT000220,336,ST,8272.32
100,9000010273,000010,MAT000159,3236,ST,53911.76
100,9000010273,000020,MAT000002,3117,ST,35689.65
100,9000010274,000010,MAT000152,3737,ST,50300.02
100,9000010275,000010,MAT000011,1824,ST,26429.76
100,9000010275,000020,MAT000222,3638,ST,53151.18
100,9000010275,000030,MAT000465,1267,ST,17497.27
100,9000010276,000010,MAT000379,590,ST,5599.1
100,9000010276,000020,MAT000281,2065,ST,55569.15
100,9000010276,000030,MAT000083,2916,ST,53450.28
100,9000010277,000010,MAT000199,1670,ST,36573.0
100,9000010277,000020,MAT000113,2896,ST,57659.36
100,9000010277,000030,MAT000066,1876,ST,32905.04
100,9000010278,000010,MAT000289,340,ST,3304.8
100,9000010278,000020,MAT000376,3051,ST,56931.66
100,9000010278,000030,MAT000266,2423,ST,47393.88
100,9000010278,000040,MAT000402,3181,ST,30569.41
100,9000010279,000010,MAT000383,1107,ST,32468.31
100,9000010279,000020,MAT000175,3723,ST,75651.36
100,9000010280,000010,MAT000004,1428,ST,31944.36
100,9000010280,000020,MAT000468,590,ST,13239.6
100,9000010281,000010,MAT000344,846,ST,3164.04
100,9000010282,000010,MAT000371,2457,ST,60835.32
100,9000010282,000020,MAT000411,327,ST,5375.88
100,9000010283,000010,MAT000075,940,ST,5461.4
100,9000010284,000010,MAT000148,2135,ST,32516.05
100,9000010284,000020,MAT000008,3884,ST,112480.64
100,9000010286,000010,MAT000365,4772,ST,124406.04
100,9000010286,000020,MAT000006,3481,ST,75015.55
100,9000010287,000010,MAT000421,3432,ST,100180.08
100,9000010287,000020,MAT000206,3630,ST,61964.1
100,9000010288,000010,MAT000019,1324,ST,26003.36
100,9000010288,000020,MAT000497,4405,ST,128273.6
100,9000010288,000030,MAT000312,3108,ST,74964.96
100,9000010288,000040,MAT000239,134,ST,4020.0
100,9000010289,000010,MAT000018,2646,ST,73452.96
100,9000010289,000020,MAT000075,2114,ST,29194.34
100,9000010289,000030,MAT000001,1859,ST,19222.06
100,9000010290,000010,MAT000474,337,ST,3359.89
100,9000010291,000010,MAT000416,86,ST,1525.64
100,9000010291,000020,MAT000008,601,ST,15740.19
100,9000010291,000030,MAT000357,3727,ST,38686.26
100,9000010292,000010,MAT000174,4325,ST,109682.0
100,9000010293,000010,MAT000345,2426,ST,30591.86
100,9000010293,000020,MAT000250,2219,ST,62487.04
100,9000010294,000010,MAT000007,2804,ST,53808.76
100,9000010294,000020,MAT000282,2282,ST,51390.64
100,9000010295,000010,MAT000417,3463,ST,15479.61
100,9000010295,000020,MAT000019,4255,ST,36933.4
100,9000010295,000030,MAT000274,4895,ST,32698.6
100,9000010296,000010,MAT000012,4111,ST,79958.95
100,9000010297,000010,MAT000066,4682,ST,30011.62
100,9000010298,000010,MAT000086,3802,ST,22355.76
100,9000010298,000020,MAT000242,3088,ST,62902.56
100,9000010299,000010,MAT000329,1133,ST,10242.32
100,9000010300,000010,MAT000222,1915,ST,15568.95
100,9000010300,000020,MAT000135,2385,ST,71311.5
100,9000010300,000030,MAT000150,4595,ST,57253.7
100,9000010300,000040,MAT000367,3528,ST,32034.24
100,9000010302,000010,MAT000019,2074,ST,39136.38
100,9000010302,000020,MAT000324,2076,ST,17521.44
100,9000010303,000010,MAT000304,2312,ST,9016.8
100,9000010303,000020,MAT000159,1599,ST,22817.73
100,9000010303,000030,MAT000315,3062,ST,67210.9
100,9000010303,000040,MAT000301,2609,ST,63320.43
100,9000010304,000010,MAT000372,4446,ST,40147.38
100,9000010304,000020,MAT000411,695,ST,6248.05
100,9000010304,000030,MAT000109,4440,ST,128404.8
100,9000010305,000010,MAT000329,2451,ST,63701.49
100,9000010305,000020,MAT000109,4986,ST,116472.96
100,9000010305,000030,MAT000125,3488,ST,13324.16
100,9000010305,000040,MAT000403,447,ST,10491.09
100,9000010305,000050,MAT000154,2807,ST,66750.46
100,9000010306,000010,MAT000483,3846,ST,34960.14
100,9000010306,000020,MAT000006,2031,ST,20431.86
100,9000010306,000030,MAT000192,1420,ST,31992.6
100,9000010307,000010,MAT000315,1378,ST,36833.94
100,9000010307,000020,MAT000433,3548,ST,74259.64
100,9000010308,000010,MAT000213,3384,ST,65988.0
100,9000010309,000010,MAT000367,4348,ST,86264.32
100,9000010310,000010,MAT000335,680,ST,6657.2
100,9000010310,000020,MAT000419,3263,ST,64933.7
100,9000010311,000010,MAT000367,2442,ST,37875.42
100,9000010311,000020,MAT000018,4261,ST,33150.58
100,9000010312,000010,MAT000009,2085,ST,49727.25
100,9000010312,000020,MAT000125,3658,ST,40713.54
100,9000010313,000010,MAT000383,4921,ST,118546.89
100,9000010313,000020,MAT000205,289,ST,8372.33
100,9000010314,000010,MAT000083,4304,ST,32796.48
100,9000010314,000020,MAT000010,2278,ST,9271.46
100,9000010314,000030,MAT000352,2264,ST,59045.12
100,9000010314,000040,MAT000005,4984,ST,51285.36
100,9000010315,000010,MAT000174,4660,ST,79406.4
100,9000010315,000020,MAT000143,4020,ST,52742.4
100,9000010316,000010,MAT000183,423,ST,10249.29
100,9000010316,000020,MAT000311,2589,ST,54369.0
100,9000010316,000030,MAT000335,1827,ST,51612.75
100,9000010318,000010,MAT000383,1116,ST,25132.32
100,9000010318,000020,MAT000017,1285,ST,37085.1
100,9000010318,000030,MAT000500,4779,ST,18160.2
100,9000010319,000010,MAT000474,4954,ST,89667.4
100,9000010320,000010,MAT000109,2493,ST,70053.3
100,9000010320,000020,MAT000154,505,ST,9625.3
100,9000010321,000010,MAT000219,1549,ST,30856.08
100,9000010321,000020,MAT000206,2771,ST,9172.01
100,9000010322,000010,MAT000206,1774,ST,5038.16
100,9000010322,000020,MAT000001,2638,ST,53788.82
100,9000010322,000030,MAT000417,3011,ST,54017.34
100,9000010323,000010,MAT000166,4880,ST,110190.4
100,9000010324,000010,MAT000221,2533,ST,73887.61
100,9000010324,000020,MAT000017,2626,ST,43906.72
100,9000010324,000030,MAT000192,1478,ST,23781.02
100,9000010325,000010,MAT000281,3516,ST,41523.96
100,9000010325,000020,MAT000159,4840,ST,12100.0
100,9000010326,000010,MAT000403,868,ST,18323.48
100,9000010326,000020,MAT000304,78,ST,426.66
100,9000010326,000030,MAT000491,1339,ST,6413.81
100,9000010327,000010,MAT000411,2265,ST,21155.1
100,9000010327,000020,MAT000111,1407,ST,24228.54
100,9000010328,000010,MAT000019,476,ST,3246.32
100,9000010329,000010,MAT000095,3330,ST,71828.1
100,9000010329,000020,MAT000310,3942,ST,32521.5
100,9000010330,000010,MAT000111,2241,ST,53828.82
100,9000010331,000010,MAT000250,2791,ST,15545.87
100,9000010331,000020,MAT000261,3301,ST,88829.91
100,9000010332,000010,MAT000219,4716,ST,11271.24
100,9000010332,000020,MAT000194,1576,ST,21417.84
100,9000010332,000030,MAT000427,2193,ST,50877.6
100,9000010332,000040,MAT000009,346,ST,5387.22
100,9000010333,000010,MAT000083,368,ST,1968.8
100,9000010333,000020,MAT000012,4031,ST,62278.95
100,9000010334,000010,MAT000235,956,ST,9951.96
100,9000010334,000020,MAT000009,3407,ST,49265.22
100,9000010335,000010,MAT000070,3002,ST,42568.36
100,9000010336,000010,MAT000181,168,ST,1152.48
100,9000010336,000020,MAT000143,3321,ST,17202.78
100,9000010337,000010,MAT000135,2349,ST,48037.05
100,9000010337,000020,MAT000500,770,ST,17556.0
100,9000010337,000030,MAT000231,2794,ST,64066.42
100,9000010337,000040,MAT000117,3114,ST,88281.9
100,9000010338,000010,MAT000100,916,ST,7181.44
100,9000010338,000020,MAT000499,3573,ST,48021.12
100,9000010339,000010,MAT000453,3003,ST,33783.75
100,9000010339,000020,MAT000176,1864,ST,19143.28
100,9000010340,000010,MAT000231,1672,ST,12071.84
100,9000010340,000020,MAT000012,1740,ST,38836.8
100,9000010340,000030,MAT000167,4680,ST,66830.4
100,9000010340,000040,MAT000018,59,ST,647.23
100,9000010341,000010,MAT000013,1016,ST,18887.44
100,9000010341,000020,MAT000179,1803,ST,52287.0
100,9000010342,000010,MAT000491,772,ST,10167.24
100,9000010342,000020,MAT000205,2904,ST,74197.2
100,9000010343,000010,MAT000274,139,ST,2451.96
100,9000010344,000010,MAT000080,3467,ST,32312.44
100,9000010344,000020,MAT000266,3045,ST,60808.65
100,9000010344,000030,MAT000109,233,ST,4725.24
100,9000010345,000010,MAT000150,1702,ST,30040.3
100,9000010345,000020,MAT000468,3292,ST,61132.44
100,9000010345,000030,MAT000465,2546,ST,48552.22
100,9000010345,000040,MAT000315,4955,ST,65554.65
100,9000010346,000010,MAT000200,2903,ST,10915.28
100,9000010346,000020,MAT000109,3762,ST,99241.56
100,9000010346,000030,MAT000143,1475,ST,19130.75
100,9000010347,000010,MAT000301,4941,ST,106725.6
100,9000010347,000020,MAT000071,3872,ST,29969.28
100,9000010347,000030,MAT000211,4096,ST,109363.2
100,9000010347,000040,MAT000411,2385,ST,10756.35
100,9000010347,000050,MAT000499,2333,ST,57811.74
100,9000010348,000010,MAT000064,3941,ST,12492.97
100,9000010348,000020,MAT000341,756,ST,11347.56
100,9000010349,000010,MAT000003,1279,ST,7149.61
100,9000010349,000020,MAT000002,1238,ST,13122.8
100,9000010350,000010,MAT000167,291,ST,6853.05
100,9000010350,000020,MAT000007,854,ST,13587.14
100,9000010351,000010,MAT000474,4472,ST,113901.84
100,9000010351,000020,MAT000266,4246,ST,57745.6
100,9000010351,000030,MAT000301,4962,ST,15977.64
100,9000010352,000010,MAT000428,582,ST,3561.84
100,9000010352,000020,MAT000367,2278,ST,35491.24
100,9000010352,000030,MAT000011,4851,ST,137622.87
100,9000010353,000010,MAT000117,1079,ST,24050.91
100,9000010354,000010,MAT000002,4436,ST,125139.56
100,9000010355,000010,MAT000275,3225,ST,45504.75
100,9000010355,000020,MAT000433,1137,ST,26844.57
100,9000010355,000030,MAT000231,1620,ST,21205.8
100,9000010355,000040,MAT000344,1567,ST,35257.5
100,9000010356,000010,MAT000293,1676,ST,32614.96
100,9000010356,000020,MAT000109,1501,ST,19963.3
100,9000010356,000030,MAT000104,2307,ST,7520.82
100,9000010357,000010,MAT000178,1340,ST,35175.0
100,9000010357,000020,MAT000016,928,ST,10421.44
100,9000010357,000030,MAT000019,4335,ST,21371.55
100,9000010357,000040,MAT000483,1132,ST,4924.2
100,9000010358,000010,MAT000015,3161,ST,54653.69
100,9000010358,000020,MAT000282,4742,ST,69707.4
100,9000010359,000010,MAT000066,200,ST,2026.0
100,9000010360,000010,MAT000341,846,ST,22816.62
100,9000010360,000020,MAT000274,1464,ST,15035.28
100,9000010361,000010,MAT000487,3489,ST,84189.57
