MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PERDE,GJAHR,VV010,TWAER
100,1000,0000003065,0000000381,000000000000100362,1000,0008,005,2023,2464.35,EUR
100,1000,0000003066,0000000186,000000000000100281,1000,0009,006,2024,474.82,EUR
100,1000,0000003067,0000000430,000000000000100060,1000,0007,007,2023,8749.14,EUR
100,1000,0000003068,0000000499,000000000000100465,1000,0009,008,2024,1370.07,EUR
100,1000,0000003069,0000000192,000000000000100104,1000,0005,009,2023,6866.97,EUR
100,1000,0000003070,0000000234,000000000000100159,2000,0007,010,2024,8366.79,EUR
100,1000,0000003071,0000000245,000000000000100005,2000,0003,011,2023,5493.38,EUR
100,1000,0000003072,0000000335,000000000000100317,1000,0008,012,2024,2362.91,EUR
100,1000,0000003073,0000000476,000000000000100482,1000,0001,001,2023,4795.83,EUR
100,1000,0000003074,0000000128,000000000000100132,2000,0004,002,2024,6100.71,EUR
100,1000,0000003075,0000000020,000000000000100082,2000,0010,003,2023,5831.99,EUR
100,1000,0000003076,0000000158,000000000000100412,2000,0002,004,2024,4737.7,EUR
100,1000,0000003077,0000000109,000000000000100449,2000,0002,005,2023,9172.53,EUR
100,1000,0000003078,0000000242,000000000000100218,1000,0007,006,2024,1241.9,EUR
100,1000,0000003079,0000000083,000000000000100450,1000,0009,007,2023,9449.42,EUR
100,1000,0000003080,0000000343,000000000000100032,1000,0009,008,2024,2787.34,EUR
100,1000,0000003081,0000000008,000000000000100268,2000,0002,009,2023,4556.2,EUR
100,1000,0000003082,0000000106,000000000000100146,2000,0004,010,2024,3567.27,EUR
100,1000,0000003083,0000000026,000000000000100133,2000,0008,011,2023,8178.35,EUR
100,1000,0000003084,0000000032,000000000000100108,1000,0001,012,2024,6561.76,EUR
100,1000,0000003085,0000000272,000000000000100456,1000,0001,001,2023,6996.22,EUR
100,1000,0000003086,0000000384,000000000000100212,2000,0001,002,2024,7198.59,EUR
100,1000,0000003087,0000000039,000000000000100098,2000,0007,003,2023,3466.04,EUR
100,1000,0000003088,0000000389,000000000000100106,2000,0006,004,2024,5167.86,EUR
100,1000,0000003089,0000000203,000000000000100444,1000,0003,005,2023,8887.76,EUR
100,1000,0000003090,0000000292,000000000000100081,2000,0006,006,2024,2660.96,EUR
100,1000,0000003091,0000000291,000000000000100241,1000,0001,007,2023,4063.24,EUR
100,1000,0000003092,0000000046,000000000000100413,2000,0010,008,2024,2153.84,EUR
100,1000,0000003093,0000000067,000000000000100026,1000,0003,009,2023,7573.1,EUR
100,1000,0000003094,0000000080,000000000000100222,2000,0010,010,2024,8198.7,EUR
100,1000,0000003095,0000000108,000000000000100062,1000,0005,011,2023,2627.01,EUR
100,1000,0000003096,0000000491,000000000000100314,2000,0003,012,2024,6074.57,EUR
100,1000,0000003097,0000000489,000000000000100220,2000,0004,001,2023,1733.79,EUR
100,1000,0000003098,0000000493,000000000000100383,2000,0008,002,2024,5200.28,EUR
100,1000,0000003099,0000000091,000000000000100399,1000,0008,003,2023,7183.81,EUR
100,1000,0000003100,0000000291,000000000000100015,1000,0007,004,2024,1418.82,EUR
100,1000,0000003101,0000000038,000000000000100484,1000,0009,005,2023,7671.99,EUR
100,1000,0000003102,0000000124,000000000000100079,2000,0007,006,2024,6399.22,EUR
100,1000,0000003103,0000000382,000000000000100010,1000,0006,007,2023,6677.27,EUR
100,1000,0000003104,0000000231,000000000000100164,2000,0002,008,2024,5941.62,EUR
100,1000,0000003105,0000000115,000000000000100039,2000,0008,009,2023,8299.4,EUR
100,1000,0000003106,0000000157,000000000000100405,2000,0001,010,2024,8241.28,EUR
100,1000,0000003107,0000000404,000000000000100423,2000,0003,011,2023,155.15,EUR
100,1000,0000003108,0000000117,000000000000100223,1000,0010,012,2024,6344.24,EUR
100,1000,0000003109,0000000291,000000000000100434,1000,0001,001,2023,4416.01,EUR
100,1000,0000003110,0000000229,000000000000100023,1000,0005,002,2024,1735.5,EUR
100,1000,0000003111,0000000498,000000000000100497,1000,0004,003,2023,626.08,EUR
100,1000,0000003112,0000000230,000000000000100063,2000,0003,004,2024,4299.35,EUR
100,1000,0000003113,0000000017,000000000000100057,2000,0004,005,2023,483.88,EUR
100,1000,0000003114,0000000335,000000000000100127,1000,0002,006,2024,3894.99,EUR
100,1000,0000003115,0000000141,000000000000100332,2000,0010,007,2023,6174.25,EUR
100,1000,0000003116,0000000103,000000000000100043,1000,0001,008,2024,8233.38,EUR
100,1000,0000003117,0000000350,000000000000100444,2000,0003,009,2023,943.25,EUR
100,1000,0000003118,0000000033,000000000000100124,1000,0008,010,2024,9643.42,EUR
100,1000,0000003119,0000000476,000000000000100365,2000,0002,011,2023,9335.57,EUR
100,1000,0000003120,0000000134,000000000000100155,2000,0010,012,2024,3030.75,EUR
100,1000,0000003121,0000000145,000000000000100259,1000,0005,001,2023,8381.94,EUR
100,1000,0000003122,0000000003,000000000000100164,1000,0009,002,2024,7522.11,EUR
100,1000,0000003123,0000000307,000000000000100159,1000,0009,003,2023,4233.67,EUR
100,1000,0000003124,0000000180,000000000000100356,2000,0007,004,2024,238.4,EUR
100,1000,0000003125,0000000108,000000000000100311,2000,0008,005,2023,3958.65,EUR
100,1000,0000003126,0000000414,000000000000100428,1000,0004,006,2024,9765.98,EUR
100,1000,0000003127,0000000433,000000000000100147,1000,0007,007,2023,1702.69,EUR
100,1000,0000003128,0000000259,000000000000100118,2000,0002,008,2024,1186.15,EUR
100,1000,0000003129,0000000196,000000000000100061,1000,0002,009,2023,4758.3,EUR
100,1000,0000003130,0000000196,000000000000100407,2000,0010,010,2024,9590.61,EUR
100,1000,0000003131,0000000247,000000000000100454,1000,0006,011,2023,1507.88,EUR
100,1000,0000003132,0000000283,000000000000100431,2000,0010,012,2024,5395.77,EUR
100,1000,0000003133,0000000121,000000000000100292,2000,0007,001,2023,2242.85,EUR
100,1000,0000003134,0000000454,000000000000100243,2000,0002,002,2024,7948.38,EUR
100,1000,0000003135,0000000224,000000000000100155,2000,0003,003,2023,9789.13,EUR
100,1000,0000003136,0000000467,000000000000100280,2000,0005,004,2024,6836.35,EUR
100,1000,0000003137,0000000104,000000000000100177,1000,0007,005,2023,4048.55,EUR
100,1000,0000003138,0000000433,000000000000100084,2000,0008,006,2024,5512.18,EUR
100,1000,0000003139,0000000383,000000000000100269,1000,0007,007,2023,5038.89,EUR
100,1000,0000003140,0000000395,000000000000100107,2000,0009,008,2024,2432.7,EUR
100,1000,0000003141,0000000182,000000000000100049,1000,0003,009,2023,6102.66,EUR
100,1000,0000003142,0000000409,000000000000100277,2000,0009,010,2024,3912.89,EUR
100,1000,0000003143,0000000210,000000000000100084,1000,0009,011,2023,9221.69,EUR
100,1000,0000003144,0000000246,000000000000100457,1000,0005,012,2024,861.31,EUR
100,1000,0000003145,0000000256,000000000000100119,2000,0006,001,2023,3009.14,EUR
100,1000,0000003146,0000000206,000000000000100474,1000,0001,002,2024,9845.06,EUR
100,1000,0000003147,0000000075,000000000000100397,2000,0004,003,2023,4901.27,EUR
100,1000,0000003148,0000000133,000000000000100219,1000,0002,004,2024,1967.88,EUR
100,1000,0000003149,0000000201,000000000000100140,1000,0001,005,2023,9166.72,EUR
100,1000,0000003150,0000000048,000000000000100405,1000,0007,006,2024,5476.03,EUR
100,1000,0000003151,0000000007,000000000000100142,1000,0004,007,2023,1149.18,EUR
100,1000,0000003152,0000000103,000000000000100393,1000,0010,008,2024,5175.64,EUR
100,1000,0000003153,0000000332,000000000000100367,1000,0007,009,2023,8915.2,EUR
100,1000,0000003154,0000000039,000000000000100085,1000,0001,010,2024,393.04,EUR
100,1000,0000003155,0000000330,000000000000100217,2000,0010,011,2023,3406.75,EUR
100,1000,0000003156,0000000276,000000000000100174,2000,0002,012,2024,5733.26,EUR
100,1000,0000003157,0000000309,000000000000100256,2000,0008,001,2023,4585.47,EUR
100,1000,0000003158,0000000146,000000000000100439,1000,0005,002,2024,4175.3,EUR
100,1000,0000003159,0000000286,000000000000100223,2000,0001,003,2023,2979.7,EUR
100,1000,0000003160,0000000436,000000000000100386,2000,0005,004,2024,4343.08,EUR
100,1000,0000003161,0000000200,000000000000100015,1000,0002,005,2023,1971.58,EUR
100,1000,0000003162,0000000250,000000000000100279,2000,0010,006,2024,2002.28,EUR
100,1000,0000003163,0000000418,000000000000100366,1000,0010,007,2023,9677.3,EUR
100,1000,0000003164,0000000188,000000000000100348,1000,0005,008,2024,5831.94,EUR
100,1000,0000003165,0000000178,000000000000100140,1000,0010,009,2023,1056.84,EUR
100,1000,0000003166,0000000250,000000000000100142,1000,0008,010,2024,9870.14,EUR
100,1000,0000003167,0000000226,000000000000100323,1000,0001,011,2023,179.81,EUR
100,1000,0000003168,0000000356,000000000000100089,1000,0010,012,2024,4115.93,EUR
100,1000,0000003169,0000000311,000000000000100332,2000,0008,001,2023,5574.07,EUR
100,1000,0000003170,0000000209,000000000000100468,2000,0006,002,2024,1354.23,EUR
100,1000,0000003171,0000000156,000000000000100339,2000,0009,003,2023,1550.99,EUR
100,1000,0000003172,0000000074,000000000000100292,2000,0002,004,2024,3132.6,EUR
100,1000,0000003173,0000000051,000000000000100026,2000,0006,005,2023,1117.91,EUR
100,1000,0000003174,0000000186,000000000000100177,1000,0008,006,2024,7694.75,EUR
100,1000,0000003175,0000000250,000000000000100315,1000,0005,007,2023,5102.88,EUR
100,1000,0000003176,0000000440,000000000000100376,2000,0009,008,2024,3799.47,EUR
100,1000,0000003177,0000000199,000000000000100320,1000,0003,009,2023,5594.86,EUR
100,1000,0000003178,0000000280,000000000000100422,1000,0009,010,2024,8593.58,EUR
100,1000,0000003179,0000000392,000000000000100306,1000,0002,011,2023,1342.35,EUR
100,1000,0000003180,0000000306,000000000000100112,2000,0008,012,2024,7448.86,EUR
100,1000,0000003181,0000000145,000000000000100470,2000,0002,001,2023,6323.51,EUR
100,1000,0000003182,0000000230,000000000000100089,2000,0009,002,2024,1700.59,EUR
100,1000,0000003183,0000000322,000000000000100067,1000,0007,003,2023,7517.18,EUR
100,1000,0000003184,0000000145,000000000000100434,2000,0008,004,2024,4503.6,EUR
100,1000,0000003185,0000000422,000000000000100001,2000,0003,005,2023,4205.42,EUR
100,1000,0000003186,0000000343,000000000000100195,1000,0006,006,2024,5687.78,EUR
100,1000,0000003187,0000000038,000000000000100482,1000,0006,007,2023,3569.55,EUR
100,1000,0000003188,0000000286,000000000000100096,1000,0002,008,2024,3854.91,EUR
100,1000,0000003189,0000000324,000000000000100376,1000,0001,009,2023,8744.69,EUR
100,1000,0000003190,0000000408,000000000000100475,1000,0001,010,2024,5410.93,EUR
100,1000,0000003191,0000000293,000000000000100348,2000,0001,011,2023,5867.47,EUR
100,1000,0000003192,0000000449,000000000000100096,2000,0007,012,2024,1479.26,EUR
100,1000,0000003193,0000000217,000000000000100070,2000,0007,001,2023,2965.75,EUR
100,1000,0000003194,0000000028,000000000000100011,1000,0006,002,2024,7201.53,EUR
100,1000,0000003195,0000000066,000000000000100279,1000,0003,003,2023,4949.91,EUR
100,1000,0000003196,0000000109,000000000000100458,2000,0002,004,2024,4441.56,EUR
100,1000,0000003197,0000000322,000000000000100295,1000,0006,005,2023,7888.31,EUR
100,1000,0000003198,0000000439,000000000000100479,1000,0003,006,2024,4621.63,EUR
100,1000,0000003199,0000000275,000000000000100189,1000,0007,007,2023,6033.89,EUR
100,1000,0000003200,0000000244,000000000000100371,1000,0007,008,2024,1534.74,EUR
100,1000,0000003201,0000000280,000000000000100291,2000,0010,009,2023,6308.65,EUR
100,1000,0000003202,0000000168,000000000000100459,2000,0010,010,2024,5478.93,EUR
100,1000,0000003203,0000000106,000000000000100161,1000,0006,011,2023,9381.57,EUR
100,1000,0000003204,0000000030,000000000000100103,1000,0008,012,2024,395.96,EUR
100,1000,0000003205,0000000484,000000000000100036,1000,0004,001,2023,9063.74,EUR
100,1000,0000003206,0000000347,000000000000100100,1000,0008,002,2024,304.42,EUR
100,1000,0000003207,0000000358,000000000000100127,1000,0006,003,2023,1776.82,EUR
100,1000,0000003208,0000000101,000000000000100246,2000,0010,004,2024,1345.87,EUR
100,1000,0000003209,0000000209,000000000000100028,2000,0001,005,2023,2204.69,EUR
100,1000,0000003210,0000000434,000000000000100129,1000,0007,006,2024,7013.15,EUR
100,1000,0000003211,0000000366,000000000000100095,1000,0010,007,2023,8497.58,EUR
100,1000,0000003212,0000000305,000000000000100141,2000,0008,008,2024,8327.03,EUR
100,1000,0000003213,0000000125,000000000000100118,2000,0003,009,2023,194.42,EUR
100,1000,0000003214,0000000172,000000000000100065,1000,0001,010,2024,5916.16,EUR
100,1000,0000003215,0000000488,000000000000100131,1000,0006,011,2023,729.79,EUR
100,1000,0000003216,0000000082,000000000000100382,1000,0007,012,2024,3420.26,EUR
100,1000,0000003217,0000000337,000000000000100392,2000,0009,001,2023,3283.17,EUR
100,1000,0000003218,0000000375,000000000000100128,2000,0008,002,2024,6628.68,EUR
100,1000,0000003219,0000000332,000000000000100025,2000,0006,003,2023,5029.43,EUR
100,1000,0000003220,0000000014,000000000000100293,1000,0010,004,2024,9292.52,EUR
100,1000,0000003221,0000000371,000000000000100179,2000,0004,005,2023,5540.69,EUR
100,1000,0000003222,0000000428,000000000000100261,1000,0005,006,2024,5607.64,EUR
100,1000,0000003223,0000000128,000000000000100370,1000,0002,007,2023,9806.99,EUR
100,1000,0000003224,0000000142,000000000000100326,1000,0001,008,2024,691.33,EUR
100,1000,0000003225,0000000467,000000000000100148,1000,0008,009,2023,9956.14,EUR
100,1000,0000003226,0000000032,000000000000100365,2000,0001,010,2024,3344.43,EUR
100,1000,0000003227,0000000027,000000000000100110,2000,0008,011,2023,1648.99,EUR
100,1000,0000003228,0000000002,000000000000100228,2000,0005,012,2024,3129.86,EUR
100,1000,0000003229,0000000360,000000000000100437,2000,0004,001,2023,3926.46,EUR
100,1000,0000003230,0000000174,000000000000100102,1000,0002,002,2024,920.16,EUR
100,1000,0000003231,0000000318,000000000000100290,2000,0007,003,2023,2011.21,EUR
100,1000,0000003232,0000000179,000000000000100082,1000,0002,004,2024,4185.91,EUR
100,1000,0000003233,0000000004,000000000000100142,2000,0004,005,2023,4804.62,EUR
100,1000,0000003234,0000000193,000000000000100309,2000,0005,006,2024,972.45,EUR
100,1000,0000003235,0000000183,000000000000100085,2000,0005,007,2023,4651.95,EUR
100,1000,0000003236,0000000237,000000000000100145,2000,0010,008,2024,3518.01,EUR
100,1000,0000003237,0000000249,000000000000100226,1000,0002,009,2023,9532.28,EUR
100,1000,0000003238,0000000192,000000000000100268,1000,0003,010,2024,1070.66,EUR
100,1000,0000003239,0000000439,000000000000100362,2000,0010,011,2023,4951.47,EUR
100,1000,0000003240,0000000332,000000000000100136,1000,0009,012,2024,4598.21,EUR
100,1000,0000003241,0000000316,000000000000100238,1000,0004,001,2023,1498.36,EUR
100,1000,0000003242,0000000039,000000000000100266,1000,0003,002,2024,6584.66,EUR
100,1000,0000003243,0000000162,000000000000100402,2000,0004,003,2023,9911.66,EUR
100,1000,0000003244,0000000072,000000000000100216,2000,0009,004,2024,8881.12,EUR
100,1000,0000003245,0000000165,000000000000100196,2000,0006,005,2023,9152.48,EUR
100,1000,0000003246,0000000331,000000000000100394,1000,0007,006,2024,4180.03,EUR
100,1000,0000003247,0000000271,000000000000100142,2000,0002,007,2023,5967.29,EUR
100,1000,0000003248,0000000096,000000000000100332,2000,0010,008,2024,1252.01,EUR
100,1000,0000003249,0000000123,000000000000100318,2000,0001,009,2023,4516.21,EUR
100,1000,0000003250,0000000320,000000000000100436,2000,0004,010,2024,2180.31,EUR
100,1000,0000003251,0000000258,000000000000100262,1000,0001,011,2023,6102.22,EUR
100,1000,0000003252,0000000164,000000000000100173,2000,0003,012,2024,8422.04,EUR
100,1000,0000003253,0000000226,000000000000100116,1000,0003,001,2023,8648.64,EUR
100,1000,0000003254,0000000197,000000000000100477,2000,0008,002,2024,1591.56,EUR
100,1000,0000003255,0000000138,000000000000100221,2000,0003,003,2023,6232.72,EUR
100,1000,0000003256,0000000187,000000000000100385,2000,0005,004,2024,376.16,EUR
100,1000,0000003257,0000000129,000000000000100378,2000,0004,005,2023,3520.94,EUR
100,1000,0000003258,0000000142,000000000000100053,1000,0008,006,2024,3252.82,EUR
100,1000,0000003259,0000000407,000000000000100060,1000,0004,007,2023,4561.68,EUR
100,1000,0000003260,0000000080,000000000000100106,1000,0003,008,2024,5222.19,EUR
100,1000,0000003261,0000000228,000000000000100468,1000,0001,009,2023,8936.09,EUR
100,1000,0000003262,0000000169,000000000000100362,2000,0010,010,2024,6633.83,EUR
100,1000,0000003263,0000000027,000000000000100270,1000,0002,011,2023,5824.22,EUR
100,1000,0000003264,0000000248,000000000000100299,2000,0006,012,2024,4405.36,EUR
100,1000,0000003265,0000000214,000000000000100472,1000,0009,001,2023,8826.99,EUR
100,1000,0000003266,0000000178,000000000000100066,2000,0010,002,2024,7157.73,EUR
100,1000,0000003267,0000000419,000000000000100123,2000,0009,003,2023,9296.77,EUR
100,1000,0000003268,0000000310,000000000000100045,2000,0003,004,2024,1835.72,EUR
100,1000,0000003269,0000000460,000000000000100406,1000,0009,005,2023,9569.69,EUR
100,1000,0000003270,0000000072,000000000000100050,1000,0001,006,2024,2110.64,EUR
100,1000,0000003271,0000000460,000000000000100330,2000,0005,007,2023,9875.39,EUR
100,1000,0000003272,0000000140,000000000000100090,2000,0005,008,2024,7737.11,EUR
100,1000,0000003273,0000000423,000000000000100422,1000,0010,009,2023,8609.84,EUR
100,1000,0000003274,0000000004,000000000000100296,1000,0003,010,2024,4026.79,EUR
100,1000,0000003275,0000000150,000000000000100391,1000,0008,011,2023,8642.18,EUR
100,1000,0000003276,0000000203,000000000000100499,2000,0004,012,2024,8420.61,EUR
100,1000,0000003277,0000000423,000000000000100179,1000,0010,001,2023,7576.92,EUR
100,1000,0000003278,0000000114,000000000000100316,1000,0009,002,2024,6011.55,EUR
100,1000,0000003279,0000000123,000000000000100263,2000,0001,003,2023,5273.04,EUR
100,1000,0000003280,0000000057,000000000000100246,1000,0001,004,2024,9813.78,EUR
100,1000,0000003281,0000000143,000000000000100448,2000,0004,005,2023,6979.29,EUR
100,1000,0000003282,0000000056,000000000000100208,2000,0005,006,2024,4483.74,EUR
