MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR
100,0000007316,000000,AG,0000000419,
100,0000007316,000000,WE,0000000419,
100,0000007317,000000,AG,0000000337,
100,0000007317,000000,WE,0000000337,
100,0000007318,000000,AG,0000000209,
100,0000007318,000000,WE,0000000209,
100,0000007319,000000,AG,0000000217,
100,0000007319,000000,WE,0000000217,
100,0000007320,000000,AG,0000000187,
100,0000007320,000000,WE,0000000187,
100,0000007321,000000,AG,0000000075,
100,0000007321,000000,WE,0000000075,
100,0000007322,000000,AG,0000000399,
100,0000007322,000000,WE,0000000399,
100,0000007323,000000,AG,0000000266,
100,0000007323,000000,WE,0000000266,
100,0000007324,000000,AG,0000000073,
100,0000007324,000000,WE,0000000073,
100,0000007325,000000,AG,0000000159,
100,0000007325,000000,WE,0000000159,
100,0000007326,000000,AG,0000000202,
100,0000007326,000000,WE,0000000202,
100,0000007327,000000,AG,0000000276,
100,0000007327,000000,WE,0000000276,
100,0000007328,000000,AG,0000000171,
100,0000007328,000000,WE,0000000171,
100,0000007329,000000,AG,0000000136,
100,0000007329,000000,WE,0000000136,
100,0000007330,000000,AG,0000000440,
100,0000007330,000000,WE,0000000440,
100,0000007331,000000,AG,0000000456,
100,0000007331,000000,WE,0000000456,
100,0000007332,000000,AG,0000000304,
100,0000007332,000000,WE,0000000304,
100,0000007333,000000,AG,0000000462,
100,0000007333,000000,WE,0000000462,
100,0000007334,000000,AG,0000000086,
100,0000007334,000000,WE,0000000086,
100,0000007335,000000,AG,0000000369,
100,0000007335,000000,WE,0000000369,
100,0000007336,000000,AG,0000000256,
100,0000007336,000000,WE,0000000256,
100,0000007337,000000,AG,0000000343,
100,0000007337,000000,WE,0000000343,
100,0000007338,000000,AG,0000000066,
100,0000007338,000000,WE,0000000066,
100,0000007339,000000,AG,0000000149,
100,0000007339,000000,WE,0000000149,
100,0000007340,000000,AG,0000000002,
100,0000007340,000000,WE,0000000002,
100,0000007341,000000,AG,0000000021,
100,0000007341,000000,WE,0000000021,
100,0000007342,000000,AG,0000000416,
100,0000007342,000000,WE,0000000416,
100,0000007343,000000,AG,0000000018,
100,0000007343,000000,WE,0000000018,
100,0000007344,000000,AG,0000000353,
100,0000007344,000000,WE,0000000353,
100,0000007345,000000,AG,0000000451,
100,0000007345,000000,WE,0000000451,
100,0000007346,000000,AG,0000000377,
100,0000007346,000000,WE,0000000377,
100,0000007347,000000,AG,0000000346,
100,0000007347,000000,WE,0000000346,
100,0000007348,000000,AG,0000000337,
100,0000007348,000000,WE,0000000337,
100,0000007349,000000,AG,0000000073,
100,0000007349,000000,WE,0000000073,
100,0000007350,000000,AG,0000000011,
100,0000007350,000000,WE,0000000011,
100,0000007351,000000,AG,0000000280,
100,0000007351,000000,WE,0000000280,
100,0000007352,000000,AG,0000000201,
100,0000007352,000000,WE,0000000201,
100,0000007353,000000,AG,0000000341,
100,0000007353,000000,WE,0000000341,
100,0000007354,000000,AG,0000000026,
100,0000007354,000000,WE,0000000026,
100,0000007355,000000,AG,0000000045,
100,0000007355,000000,WE,0000000045,
100,0000007356,000000,AG,0000000156,
100,0000007356,000000,WE,0000000156,
100,0000007357,000000,AG,0000000342,
100,0000007357,000000,WE,0000000342,
100,0000007358,000000,AG,0000000383,
100,0000007358,000000,WE,0000000383,
100,0000007359,000000,AG,0000000194,
100,0000007359,000000,WE,0000000194,
100,0000007360,000000,AG,0000000405,
100,0000007360,000000,WE,0000000405,
100,0000007361,000000,AG,0000000009,
100,0000007361,000000,WE,0000000009,
100,0000007362,000000,AG,0000000164,
100,0000007362,000000,WE,0000000164,
100,0000007363,000000,AG,0000000045,
100,0000007363,000000,WE,0000000045,
100,0000007364,000000,AG,0000000302,
100,0000007364,000000,WE,0000000302,
100,0000007365,000000,AG,0000000013,
100,0000007365,000000,WE,0000000013,
100,0000007366,000000,AG,0000000287,
100,0000007366,000000,WE,0000000287,
100,0000007367,000000,AG,0000000393,
100,0000007367,000000,WE,0000000393,
100,0000007368,000000,AG,0000000174,
100,0000007368,000000,WE,0000000174,
100,0000007369,000000,AG,0000000144,
100,0000007369,000000,WE,0000000144,
100,0000007370,000000,AG,0000000107,
100,0000007370,000000,WE,0000000107,
100,0000007371,000000,AG,0000000422,
100,0000007371,000000,WE,0000000422,
100,0000007372,000000,AG,0000000074,
100,0000007372,000000,WE,0000000074,
100,0000007373,000000,AG,0000000254,
100,0000007373,000000,WE,0000000254,
100,0000007374,000000,AG,0000000450,
100,0000007374,000000,WE,0000000450,
100,0000007375,000000,AG,0000000059,
100,0000007375,000000,WE,0000000059,
100,0000007376,000000,AG,0000000206,
100,0000007376,000000,WE,0000000206,
100,0000007377,000000,AG,0000000489,
100,0000007377,000000,WE,0000000489,
100,0000007378,000000,AG,0000000334,
100,0000007378,000000,WE,0000000334,
100,0000007379,000000,AG,0000000104,
100,0000007379,000000,WE,0000000104,
100,0000007380,000000,AG,0000000374,
100,0000007380,000000,WE,0000000374,
100,0000007381,000000,AG,0000000030,
100,0000007381,000000,WE,0000000030,
100,0000007382,000000,AG,0000000451,
100,0000007382,000000,WE,0000000451,
100,0000007383,000000,AG,0000000331,
100,0000007383,000000,WE,0000000331,
100,0000007384,000000,AG,0000000357,
100,0000007384,000000,WE,0000000357,
100,0000007385,000000,AG,0000000372,
100,0000007385,000000,WE,0000000372,
100,0000007386,000000,AG,0000000102,
100,0000007386,000000,WE,0000000102,
100,0000007387,000000,AG,0000000121,
100,0000007387,000000,WE,0000000121,
100,0000007388,000000,AG,0000000164,
100,0000007388,000000,WE,0000000164,
100,0000007389,000000,AG,0000000461,
100,0000007389,000000,WE,0000000461,
100,0000007390,000000,AG,0000000216,
100,0000007390,000000,WE,0000000216,
100,0000007391,000000,AG,0000000433,
100,0000007391,000000,WE,0000000433,
100,0000007392,000000,AG,0000000336,
100,0000007392,000000,WE,0000000336,
100,0000007393,000000,AG,0000000466,
100,0000007393,000000,WE,0000000466,
100,0000007394,000000,AG,0000000112,
100,0000007394,000000,WE,0000000112,
100,0000007395,000000,AG,0000000196,
100,0000007395,000000,WE,0000000196,
100,0000007396,000000,AG,0000000307,
100,0000007396,000000,WE,0000000307,
100,0000007397,000000,AG,0000000365,
100,0000007397,000000,WE,0000000365,
100,0000007398,000000,AG,0000000391,
100,0000007398,000000,WE,0000000391,
100,0000007399,000000,AG,0000000427,
100,0000007399,000000,WE,0000000427,
100,0000007400,000000,AG,0000000460,
100,0000007400,000000,WE,0000000460,
100,0000007401,000000,AG,0000000103,
100,0000007401,000000,WE,0000000103,
100,0000007402,000000,AG,0000000416,
100,0000007402,000000,WE,0000000416,
100,0000007403,000000,AG,0000000007,
100,0000007403,000000,WE,0000000007,
100,0000007404,000000,AG,0000000046,
100,0000007404,000000,WE,0000000046,
100,0000007405,000000,AG,0000000465,
100,0000007405,000000,WE,0000000465,
100,0000007406,000000,AG,0000000030,
100,0000007406,000000,WE,0000000030,
100,0000007407,000000,AG,0000000030,
100,0000007407,000000,WE,0000000030,
100,0000007408,000000,AG,0000000370,
100,0000007408,000000,WE,0000000370,
100,0000007409,000000,AG,0000000020,
100,0000007409,000000,WE,0000000020,
100,0000007410,000000,AG,0000000302,
100,0000007410,000000,WE,0000000302,
100,0000007411,000000,AG,0000000027,
100,0000007411,000000,WE,0000000027,
100,0000007412,000000,AG,0000000270,
100,0000007412,000000,WE,0000000270,
100,0000007413,000000,AG,0000000421,
100,0000007413,000000,WE,0000000421,
100,0000007414,000000,AG,0000000305,
100,0000007414,000000,WE,0000000305,
100,0000007415,000000,AG,0000000302,
100,0000007415,000000,WE,0000000302,
100,0000007416,000000,AG,0000000121,
100,0000007416,000000,WE,0000000121,
100,0000007417,000000,AG,0000000034,
100,0000007417,000000,WE,0000000034,
100,0000007418,000000,AG,0000000284,
100,0000007418,000000,WE,0000000284,
100,0000007419,000000,AG,0000000228,
100,0000007419,000000,WE,0000000228,
100,0000007420,000000,AG,0000000267,
100,0000007420,000000,WE,0000000267,
100,0000007421,000000,AG,0000000059,
100,0000007421,000000,WE,0000000059,
100,0000007422,000000,AG,0000000373,
100,0000007422,000000,WE,0000000373,
100,0000007423,000000,AG,0000000002,
100,0000007423,000000,WE,0000000002,
100,0000007424,000000,AG,0000000415,
100,0000007424,000000,WE,0000000415,
100,0000007425,000000,AG,0000000482,
100,0000007425,000000,WE,0000000482,
100,0000007426,000000,AG,0000000159,
100,0000007426,000000,WE,0000000159,
100,0000007427,000000,AG,0000000438,
100,0000007427,000000,WE,0000000438,
100,0000007428,000000,AG,0000000422,
100,0000007428,000000,WE,0000000422,
100,0000007429,000000,AG,0000000273,
100,0000007429,000000,WE,0000000273,
100,0000007430,000000,AG,0000000496,
100,0000007430,000000,WE,0000000496,
100,0000007431,000000,AG,0000000023,
100,0000007431,000000,WE,0000000023,
100,0000007432,000000,AG,0000000089,
100,0000007432,000000,WE,0000000089,
100,0000007433,000000,AG,0000000270,
100,0000007433,000000,WE,0000000270,
100,0000007434,000000,AG,0000000330,
100,0000007434,000000,WE,0000000330,
100,0000007435,000000,AG,0000000486,
100,0000007435,000000,WE,0000000486,
100,0000007436,000000,AG,0000000119,
100,0000007436,000000,WE,0000000119,
100,0000007437,000000,AG,0000000172,
100,0000007437,000000,WE,0000000172,
100,0000007438,000000,AG,0000000358,
100,0000007438,000000,WE,0000000358,
100,0000007439,000000,AG,0000000488,
100,0000007439,000000,WE,0000000488,
100,0000007440,000000,AG,0000000143,
100,0000007440,000000,WE,0000000143,
100,0000007441,000000,AG,0000000034,
100,0000007441,000000,WE,0000000034,
100,0000007442,000000,AG,0000000172,
100,0000007442,000000,WE,0000000172,
100,0000007443,000000,AG,0000000279,
100,0000007443,000000,WE,0000000279,
100,0000007444,000000,AG,0000000451,
100,0000007444,000000,WE,0000000451,
100,0000007445,000000,AG,0000000483,
100,0000007445,000000,WE,0000000483,
100,0000007446,000000,AG,0000000308,
100,0000007446,000000,WE,0000000308,
100,0000007447,000000,AG,0000000388,
100,0000007447,000000,WE,0000000388,
100,0000007448,000000,AG,0000000093,
100,0000007448,000000,WE,0000000093,
100,0000007449,000000,AG,0000000320,
100,0000007449,000000,WE,0000000320,
100,0000007450,000000,AG,0000000350,
100,0000007450,000000,WE,0000000350,
100,0000007451,000000,AG,0000000026,
100,0000007451,000000,WE,0000000026,
100,0000007452,000000,AG,0000000319,
100,0000007452,000000,WE,0000000319,
100,0000007453,000000,AG,0000000379,
100,0000007453,000000,WE,0000000379,
100,0000007454,000000,AG,0000000118,
100,0000007454,000000,WE,0000000118,
100,0000007455,000000,AG,0000000026,
100,0000007455,000000,WE,0000000026,
100,0000007456,000000,AG,0000000473,
100,0000007456,000000,WE,0000000473,
100,0000007457,000000,AG,0000000135,
100,0000007457,000000,WE,0000000135,
100,0000007458,000000,AG,0000000362,
100,0000007458,000000,WE,0000000362,
100,0000007459,000000,AG,0000000113,
100,0000007459,000000,WE,0000000113,
100,0000007460,000000,AG,0000000325,
100,0000007460,000000,WE,0000000325,
100,0000007461,000000,AG,0000000228,
100,0000007461,000000,WE,0000000228,
100,0000007462,000000,AG,0000000214,
100,0000007462,000000,WE,0000000214,
100,0000007463,000000,AG,0000000218,
100,0000007463,000000,WE,0000000218,
100,0000007464,000000,AG,0000000046,
100,0000007464,000000,WE,0000000046,
100,0000007465,000000,AG,0000000125,
100,0000007465,000000,WE,0000000125,
100,0000007466,000000,AG,0000000395,
100,0000007466,000000,WE,0000000395,
100,0000007467,000000,AG,0000000214,
100,0000007467,000000,WE,0000000214,
100,0000007468,000000,AG,0000000202,
100,0000007468,000000,WE,0000000202,
100,0000007469,000000,AG,0000000088,
100,0000007469,000000,WE,0000000088,
100,0000007470,000000,AG,0000000274,
100,0000007470,000000,WE,0000000274,
100,0000007471,000000,AG,0000000470,
100,0000007471,000000,WE,0000000470,
100,0000007472,000000,AG,0000000330,
100,0000007472,000000,WE,0000000330,
100,0000007473,000000,AG,0000000013,
100,0000007473,000000,WE,0000000013,
100,0000007474,000000,AG,0000000263,
100,0000007474,000000,WE,0000000263,
100,0000007475,000000,AG,0000000404,
100,0000007475,000000,WE,0000000404,
100,0000007476,000000,AG,0000000416,
100,0000007476,000000,WE,0000000416,
100,0000007477,000000,AG,0000000043,
100,0000007477,000000,WE,0000000043,
100,0000007478,000000,AG,0000000072,
100,0000007478,000000,WE,0000000072,
100,0000007479,000000,AG,0000000071,
100,0000007479,000000,WE,0000000071,
100,0000007480,000000,AG,0000000346,
100,0000007480,000000,WE,0000000346,
100,0000007481,000000,AG,0000000326,
100,0000007481,000000,WE,0000000326,
100,0000007482,000000,AG,0000000220,
100,0000007482,000000,WE,0000000220,
100,0000007483,000000,AG,0000000267,
100,0000007483,000000,WE,0000000267,
100,0000007484,000000,AG,0000000035,
100,0000007484,000000,WE,0000000035,
100,0000007485,000000,AG,0000000179,
100,0000007485,000000,WE,0000000179,
100,0000007486,000000,AG,0000000437,
100,0000007486,000000,WE,0000000437,
100,0000007487,000000,AG,0000000443,
100,0000007487,000000,WE,0000000443,
100,0000007488,000000,AG,0000000390,
100,0000007488,000000,WE,0000000390,
100,0000007489,000000,AG,0000000293,
100,0000007489,000000,WE,0000000293,
100,0000007490,000000,AG,0000000156,
100,0000007490,000000,WE,0000000156,
100,0000007491,000000,AG,0000000400,
100,0000007491,000000,WE,0000000400,
100,0000007492,000000,AG,0000000235,
100,0000007492,000000,WE,0000000235,
100,0000007493,000000,AG,0000000458,
100,0000007493,000000,WE,0000000458,
100,0000007494,000000,AG,0000000358,
100,0000007494,000000,WE,0000000358,
100,0000007495,000000,AG,0000000132,
100,0000007495,000000,WE,0000000132,
100,0000007496,000000,AG,0000000394,
100,0000007496,000000,WE,0000000394,
100,0000007497,000000,AG,0000000235,
100,0000007497,000000,WE,0000000235,
100,0000007498,000000,AG,0000000434,
100,0000007498,000000,WE,0000000434,
100,0000007499,000000,AG,0000000002,
100,0000007499,000000,WE,0000000002,
100,0000007500,000000,AG,0000000447,
100,0000007500,000000,WE,0000000447,
100,0000007501,000000,AG,0000000178,
100,0000007501,000000,WE,0000000178,
100,0000007502,000000,AG,0000000467,
100,0000007502,000000,WE,0000000467,
100,0000007503,000000,AG,0000000368,
100,0000007503,000000,WE,0000000368,
100,0000007504,000000,AG,0000000113,
100,0000007504,000000,WE,0000000113,
100,0000007505,000000,AG,0000000038,
100,0000007505,000000,WE,0000000038,
100,0000007506,000000,AG,0000000425,
100,0000007506,000000,WE,0000000425,
100,0000007507,000000,AG,0000000442,
100,0000007507,000000,WE,0000000442,
100,0000007508,000000,AG,0000000046,
100,0000007508,000000,WE,0000000046,
100,0000007509,000000,AG,0000000019,
100,0000007509,000000,WE,0000000019,
100,0000007510,000000,AG,0000000179,
100,0000007510,000000,WE,0000000179,
100,0000007511,000000,AG,0000000349,
100,0000007511,000000,WE,0000000349,
100,0000007512,000000,AG,0000000281,
100,0000007512,000000,WE,0000000281,
100,0000007513,000000,AG,0000000485,
100,0000007513,000000,WE,0000000485,
100,0000007514,000000,AG,0000000109,
100,0000007514,000000,WE,0000000109,
100,0000007515,000000,AG,0000000346,
100,0000007515,000000,WE,0000000346,
100,0000007516,000000,AG,0000000400,
100,0000007516,000000,WE,0000000400,
100,0000007517,000000,AG,0000000380,
100,0000007517,000000,WE,0000000380,
100,0000007518,000000,AG,0000000126,
100,0000007518,000000,WE,0000000126,
100,0000007519,000000,AG,0000000005,
100,0000007519,000000,WE,0000000005,
100,0000007520,000000,AG,0000000442,
100,0000007520,000000,WE,0000000442,
100,0000007521,000000,AG,0000000314,
100,0000007521,000000,WE,0000000314,
100,0000007522,000000,AG,0000000222,
100,0000007522,000000,WE,0000000222,
100,0000007523,000000,AG,0000000255,
100,0000007523,000000,WE,0000000255,
100,0000007524,000000,AG,0000000477,
100,0000007524,000000,WE,0000000477,
100,0000007525,000000,AG,0000000104,
100,0000007525,000000,WE,0000000104,
100,0000007526,000000,AG,0000000310,
100,0000007526,000000,WE,0000000310,
100,0000007527,000000,AG,0000000230,
100,0000007527,000000,WE,0000000230,
100,0000007528,000000,AG,0000000317,
100,0000007528,000000,WE,0000000317,
100,0000007529,000000,AG,0000000258,
100,0000007529,000000,WE,0000000258,
100,0000007530,000000,AG,0000000149,
100,0000007530,000000,WE,0000000149,
100,0000007531,000000,AG,0000000072,
100,0000007531,000000,WE,0000000072,
100,0000007532,000000,AG,0000000049,
100,0000007532,000000,WE,0000000049,
100,0000007533,000000,AG,0000000286,
100,0000007533,000000,WE,0000000286,
100,0000007534,000000,AG,0000000300,
100,0000007534,000000,WE,0000000300,
100,0000007535,000000,AG,0000000064,
100,0000007535,000000,WE,0000000064,
100,0000007536,000000,AG,0000000383,
100,0000007536,000000,WE,0000000383,
100,0000007537,000000,AG,0000000158,
100,0000007537,000000,WE,0000000158,
100,0000007538,000000,AG,0000000072,
100,0000007538,000000,WE,0000000072,
100,0000007539,000000,AG,0000000342,
100,0000007539,000000,WE,0000000342,
100,0000007540,000000,AG,0000000217,
100,0000007540,000000,WE,0000000217,
