MANDT,VBELN,POSNR,MATNR,LFIMG,VRKME,WERKS
100,1800009197,000020,MAT000282,1386,ST,1000
100,1800009197,000030,MAT000497,2533,ST,1000
100,1800009197,000040,MAT000171,3437,ST,1200
100,1800009198,000010,MAT000154,965,ST,1100
100,1800009199,000010,MAT000108,546,ST,1100
100,1800009199,000020,MAT000201,389,ST,1100
100,1800009199,000030,MAT000153,2729,ST,1200
100,1800009200,000010,MAT000250,2171,ST,1100
100,1800009200,000020,MAT000019,3138,ST,1000
100,1800009200,000030,MAT000310,2641,ST,1000
100,1800009201,000010,MAT000194,407,ST,1000
100,1800009201,000020,MAT000104,3221,ST,1100
100,1800009201,000030,MAT000108,3986,ST,1200
100,1800009202,000010,MAT000413,1686,ST,1200
100,1800009202,000020,MAT000154,1747,ST,1200
100,1800009203,000010,MAT000266,4235,ST,1000
100,1800009203,000020,MAT000403,4466,ST,1000
100,1800009203,000030,MAT000468,256,ST,1000
100,1800009203,000040,MAT000124,2808,ST,1100
100,1800009204,000010,MAT000002,4820,ST,1200
100,1800009204,000020,MAT000071,820,ST,1200
100,1800009205,000010,MAT000166,115,ST,1000
100,1800009206,000010,MAT000069,3501,ST,1200
100,1800009206,000020,MAT000354,2343,ST,1100
100,1800009206,000030,MAT000152,1196,ST,1100
100,1800009207,000010,MAT000152,759,ST,1000
100,1800009208,000010,MAT000069,4005,ST,1100
100,1800009208,000020,MAT000483,2367,ST,1100
100,1800009209,000010,MAT000015,508,ST,1100
100,1800009209,000020,MAT000404,3017,ST,1200
100,1800009209,000030,MAT000414,1498,ST,1000
100,1800009209,000040,MAT000383,1128,ST,1000
100,1800009210,000010,MAT000500,3967,ST,1200
100,1800009210,000020,MAT000266,2498,ST,1000
100,1800009210,000030,MAT000274,1419,ST,1000
100,1800009210,000040,MAT000266,1397,ST,1200
100,1800009210,000050,MAT000153,4063,ST,1200
100,1800009211,000010,MAT000290,1039,ST,1100
100,1800009212,000010,MAT000354,539,ST,1000
100,1800009212,000020,MAT000001,89,ST,1100
100,1800009213,000010,MAT000372,4980,ST,1100
100,1800009213,000020,MAT000144,871,ST,1000
100,1800009214,000010,MAT000421,1972,ST,1100
100,1800009214,000020,MAT000428,475,ST,1100
100,1800009215,000010,MAT000297,4984,ST,1200
100,1800009215,000020,MAT000404,3182,ST,1100
100,1800009216,000010,MAT000080,2645,ST,1100
100,1800009217,000010,MAT000069,3318,ST,1000
100,1800009217,000020,MAT000189,3757,ST,1100
100,1800009218,000010,MAT000220,2743,ST,1200
100,1800009218,000020,MAT000011,45,ST,1100
100,1800009218,000030,MAT000468,751,ST,1000
100,1800009218,000040,MAT000352,3443,ST,1200
100,1800009218,000050,MAT000005,1922,ST,1100
100,1800009219,000010,MAT000159,2367,ST,1000
100,1800009219,000020,MAT000104,3206,ST,1200
100,1800009219,000030,MAT000497,2106,ST,1200
100,1800009219,000040,MAT000066,587,ST,1000
100,1800009220,000010,MAT000173,2939,ST,1100
100,1800009221,000010,MAT000413,4808,ST,1100
100,1800009221,000020,MAT000468,1898,ST,1200
100,1800009221,000030,MAT000082,315,ST,1200
100,1800009221,000040,MAT000311,1113,ST,1000
100,1800009222,000010,MAT000365,225,ST,1200
100,1800009223,000010,MAT000093,4193,ST,1000
100,1800009224,000010,MAT000009,3319,ST,1000
100,1800009224,000020,MAT000075,33,ST,1200
100,1800009224,000030,MAT000263,3172,ST,1100
100,1800009225,000010,MAT000453,2096,ST,1200
100,1800009225,000020,MAT000125,1916,ST,1100
100,1800009226,000010,MAT000499,2239,ST,1100
100,1800009226,000020,MAT000297,1389,ST,1100
100,1800009227,000010,MAT000297,2460,ST,1000
100,1800009227,000020,MAT000289,3929,ST,1000
100,1800009227,000030,MAT000329,1441,ST,1000
100,1800009227,000040,MAT000194,2629,ST,1000
100,1800009227,000050,MAT000297,1454,ST,1000
100,1800009228,000010,MAT000367,1025,ST,1100
100,1800009229,000010,MAT000329,155,ST,1200
100,1800009229,000020,MAT000311,1772,ST,1000
100,1800009230,000010,MAT000413,1675,ST,1100
100,1800009230,000020,MAT000376,3450,ST,1000
100,1800009231,000010,MAT000111,2652,ST,1200
100,1800009231,000020,MAT000083,4712,ST,1000
100,1800009231,000030,MAT000250,1336,ST,1100
100,1800009231,000040,MAT000376,2996,ST,1200
100,1800009232,000010,MAT000453,1363,ST,1200
100,1800009232,000020,MAT000009,3180,ST,1100
100,1800009233,000010,MAT000201,1108,ST,1200
100,1800009233,000020,MAT000179,2944,ST,1000
100,1800009234,000010,MAT000143,3254,ST,1100
100,1800009234,000020,MAT000354,3743,ST,1100
100,1800009235,000010,MAT000355,1969,ST,1100
100,1800009235,000020,MAT000205,2201,ST,1100
100,1800009235,000030,MAT000422,4594,ST,1100
100,1800009235,000040,MAT000150,1603,ST,1000
100,1800009236,000010,MAT000205,3860,ST,1000
100,1800009236,000020,MAT000491,3835,ST,1000
100,1800009237,000010,MAT000109,4567,ST,1200
100,1800009237,000020,MAT000266,3466,ST,1000
100,1800009238,000010,MAT000065,1002,ST,1000
100,1800009239,000010,MAT000357,734,ST,1100
100,1800009239,000020,MAT000471,3696,ST,1000
100,1800009239,000030,MAT000100,2484,ST,1100
100,1800009240,000010,MAT000199,4510,ST,1000
100,1800009240,000020,MAT000178,1245,ST,1100
100,1800009240,000030,MAT000108,1144,ST,1000
100,1800009240,000040,MAT000315,4361,ST,1000
100,1800009241,000010,MAT000412,3193,ST,1200
100,1800009241,000020,MAT000411,2072,ST,1100
100,1800009242,000010,MAT000179,4318,ST,1000
100,1800009242,000020,MAT000086,2554,ST,1200
100,1800009243,000010,MAT000211,209,ST,1000
100,1800009243,000020,MAT000238,4835,ST,1100
100,1800009244,000010,MAT000082,4231,ST,1000
100,1800009244,000020,MAT000311,4536,ST,1000
100,1800009244,000030,MAT000487,1036,ST,1000
100,1800009244,000040,MAT000354,1470,ST,1200
100,1800009245,000010,MAT000220,1163,ST,1100
100,1800009246,000010,MAT000016,515,ST,1100
100,1800009247,000010,MAT000329,4709,ST,1100
100,1800009247,000020,MAT000002,2260,ST,1200
100,1800009248,000010,MAT000280,3552,ST,1200
100,1800009249,000010,MAT000474,2083,ST,1000
100,1800009249,000020,MAT000008,1084,ST,1100
100,1800009249,000030,MAT000499,392,ST,1100
100,1800009249,000040,MAT000428,4863,ST,1000
100,1800009250,000010,MAT000453,3700,ST,1000
100,1800009250,000020,MAT000016,2245,ST,1200
100,1800009250,000030,MAT000206,3210,ST,1200
100,1800009250,000040,MAT000003,73,ST,1200
100,1800009251,000010,MAT000093,4179,ST,1000
100,1800009252,000010,MAT000159,3640,ST,1100
100,1800009252,000020,MAT000011,1499,ST,1000
100,1800009252,000030,MAT000357,1842,ST,1200
100,1800009253,000010,MAT000014,304,ST,1100
100,1800009254,000010,MAT000201,1854,ST,1100
100,1800009254,000020,MAT000014,4591,ST,1000
100,1800009254,000030,MAT000433,3036,ST,1200
100,1800009255,000010,MAT000487,4786,ST,1200
100,1800009255,000020,MAT000080,3580,ST,1200
100,1800009255,000030,MAT000453,1921,ST,1200
100,1800009255,000040,MAT000108,716,ST,1100
100,1800009256,000010,MAT000427,2947,ST,1200
100,1800009256,000020,MAT000075,2019,ST,1000
100,1800009257,000010,MAT000075,3798,ST,1100
100,1800009257,000020,MAT000001,2457,ST,1000
100,1800009257,000030,MAT000263,1763,ST,1200
100,1800009257,000040,MAT000010,1507,ST,1200
100,1800009258,000010,MAT000261,2880,ST,1100
100,1800009259,000010,MAT000168,3837,ST,1000
100,1800009260,000010,MAT000402,385,ST,1200
100,1800009260,000020,MAT000080,4658,ST,1200
100,1800009261,000010,MAT000383,4059,ST,1100
100,1800009261,000020,MAT000426,3651,ST,1200
100,1800009262,000010,MAT000077,4681,ST,1200
100,1800009262,000020,MAT000005,4946,ST,1000
100,1800009262,000030,MAT000200,4644,ST,1200
100,1800009262,000040,MAT000371,1092,ST,1000
100,1800009262,000050,MAT000451,2589,ST,1100
100,1800009263,000010,MAT000358,3310,ST,1200
100,1800009263,000020,MAT000006,1669,ST,1000
100,1800009263,000030,MAT000358,4849,ST,1000
100,1800009263,000040,MAT000357,3024,ST,1200
100,1800009264,000010,MAT000070,2493,ST,1000
100,1800009264,000020,MAT000427,790,ST,1200
100,1800009265,000010,MAT000231,1578,ST,1000
100,1800009265,000020,MAT000324,471,ST,1200
100,1800009266,000010,MAT000372,3560,ST,1200
100,1800009266,000020,MAT000143,612,ST,1000
100,1800009267,000010,MAT000005,487,ST,1200
100,1800009267,000020,MAT000113,4766,ST,1000
100,1800009267,000030,MAT000290,3355,ST,1000
100,1800009268,000010,MAT000065,1947,ST,1100
100,1800009268,000020,MAT000499,2340,ST,1000
100,1800009268,000030,MAT000183,3271,ST,1100
100,1800009269,000010,MAT000095,2661,ST,1000
100,1800009270,000010,MAT000016,478,ST,1200
100,1800009270,000020,MAT000345,2711,ST,1000
100,1800009271,000010,MAT000312,2214,ST,1100
100,1800009271,000020,MAT000468,4060,ST,1100
100,1800009271,000030,MAT000011,1922,ST,1100
100,1800009272,000010,MAT000281,317,ST,1000
100,1800009272,000020,MAT000376,4121,ST,1000
100,1800009273,000010,MAT000421,447,ST,1200
100,1800009273,000020,MAT000290,1852,ST,1000
100,1800009273,000030,MAT000255,387,ST,1000
100,1800009274,000010,MAT000341,2452,ST,1100
100,1800009274,000020,MAT000152,3250,ST,1000
100,1800009274,000030,MAT000231,3576,ST,1200
100,1800009275,000010,MAT000183,440,ST,1000
100,1800009275,000020,MAT000069,1891,ST,1000
100,1800009275,000030,MAT000135,3546,ST,1000
100,1800009276,000010,MAT000411,2890,ST,1200
100,1800009276,000020,MAT000070,2600,ST,1200
100,1800009277,000010,MAT000255,2397,ST,1200
100,1800009277,000020,MAT000108,2010,ST,1100
100,1800009277,000030,MAT000148,1637,ST,1100
100,1800009278,000010,MAT000411,802,ST,1000
100,1800009278,000020,MAT000379,3218,ST,1100
100,1800009278,000030,MAT000491,1341,ST,1200
100,1800009279,000010,MAT000174,4966,ST,1100
100,1800009279,000020,MAT000421,627,ST,1000
100,1800009279,000030,MAT000355,1186,ST,1000
100,1800009280,000010,MAT000275,1982,ST,1200
100,1800009281,000010,MAT000453,4118,ST,1000
100,1800009281,000020,MAT000124,2944,ST,1000
100,1800009281,000030,MAT000329,3548,ST,1000
100,1800009282,000010,MAT000402,1777,ST,1100
100,1800009282,000020,MAT000419,1313,ST,1200
100,1800009282,000030,MAT000086,3855,ST,1200
100,1800009282,000040,MAT000311,2048,ST,1100
100,1800009283,000010,MAT000324,411,ST,1100
100,1800009283,000020,MAT000154,1997,ST,1100
100,1800009284,000010,MAT000289,2461,ST,1200
100,1800009284,000020,MAT000238,4471,ST,1000
100,1800009284,000030,MAT000152,489,ST,1200
100,1800009285,000010,MAT000280,3164,ST,1200
100,1800009285,000020,MAT000153,1253,ST,1000
100,1800009286,000010,MAT000168,3582,ST,1100
100,1800009286,000020,MAT000315,2536,ST,1100
100,1800009287,000010,MAT000281,2545,ST,1200
100,1800009287,000020,MAT000421,4456,ST,1000
100,1800009287,000030,MAT000375,1208,ST,1000
100,1800009288,000010,MAT000153,695,ST,1200
100,1800009288,000020,MAT000402,3631,ST,1200
100,1800009289,000010,MAT000181,1880,ST,1100
100,1800009289,000020,MAT000304,280,ST,1000
100,1800009290,000010,MAT000006,2943,ST,1200
100,1800009290,000020,MAT000166,2252,ST,1000
100,1800009290,000030,MAT000483,2461,ST,1000
100,1800009291,000010,MAT000109,3381,ST,1000
100,1800009291,000020,MAT000357,805,ST,1000
100,1800009291,000030,MAT000194,2234,ST,1200
100,1800009292,000010,MAT000010,4402,ST,1100
100,1800009292,000020,MAT000008,1714,ST,1000
100,1800009293,000010,MAT000179,3869,ST,1000
100,1800009293,000020,MAT000109,3980,ST,1000
100,1800009294,000010,MAT000312,3332,ST,1000
100,1800009295,000010,MAT000294,520,ST,1000
100,1800009295,000020,MAT000255,2186,ST,1100
100,1800009295,000030,MAT000376,2321,ST,1200
100,1800009296,000010,MAT000148,3972,ST,1000
100,1800009296,000020,MAT000293,452,ST,1200
100,1800009297,000010,MAT000144,4092,ST,1200
100,1800009297,000020,MAT000402,2547,ST,1200
100,1800009298,000010,MAT000468,3672,ST,1100
100,1800009298,000020,MAT000412,495,ST,1100
100,1800009299,000010,MAT000238,2356,ST,1100
100,1800009299,000020,MAT000376,3710,ST,1000
100,1800009299,000030,MAT000179,2900,ST,1000
100,1800009299,000040,MAT000468,571,ST,1200
100,1800009300,000010,MAT000003,4000,ST,1200
100,1800009300,000020,MAT000250,1241,ST,1000
100,1800009301,000010,MAT000006,3661,ST,1100
100,1800009301,000020,MAT000355,1153,ST,1200
100,1800009302,000010,MAT000148,3432,ST,1000
100,1800009302,000020,MAT000013,854,ST,1100
100,1800009302,000030,MAT000383,538,ST,1100
100,1800009303,000010,MAT000148,3042,ST,1200
100,1800009304,000010,MAT000376,1872,ST,1100
100,1800009304,000020,MAT000282,4128,ST,1000
100,1800009305,000010,MAT000002,2567,ST,1100
100,1800009305,000020,MAT000250,1669,ST,1000
100,1800009305,000030,MAT000093,3128,ST,1200
100,1800009306,000010,MAT000199,2099,ST,1200
100,1800009307,000010,MAT000483,3238,ST,1100
100,1800009307,000020,MAT000064,4644,ST,1100
100,1800009307,000030,MAT000402,3860,ST,1000
100,1800009307,000040,MAT000262,363,ST,1100
100,1800009308,000010,MAT000249,1411,ST,1200
100,1800009308,000020,MAT000403,1779,ST,1000
100,1800009309,000010,MAT000100,4995,ST,1200
100,1800009309,000020,MAT000421,2918,ST,1100
100,1800009309,000030,MAT000082,2917,ST,1000
100,1800009310,000010,MAT000427,2988,ST,1000
100,1800009310,000020,MAT000108,3952,ST,1100
100,1800009310,000030,MAT000341,4071,ST,1000
100,1800009310,000040,MAT000159,2841,ST,1100
100,1800009311,000010,MAT000009,2729,ST,1200
100,1800009312,000010,MAT000263,498,ST,1100
100,1800009312,000020,MAT000290,2061,ST,1100
100,1800009313,000010,MAT000375,4864,ST,1000
100,1800009313,000020,MAT000483,909,ST,1100
100,1800009314,000010,MAT000003,3973,ST,1200
100,1800009314,000020,MAT000211,3558,ST,1100
100,1800009315,000010,MAT000266,51,ST,1100
100,1800009315,000020,MAT000282,4168,ST,1200
100,1800009315,000030,MAT000372,3188,ST,1000
100,1800009316,000010,MAT000293,905,ST,1100
100,1800009317,000010,MAT000213,3355,ST,1200
100,1800009317,000020,MAT000310,2273,ST,1200
100,1800009318,000010,MAT000144,3364,ST,1200
100,1800009318,000020,MAT000376,3856,ST,1100
100,1800009318,000030,MAT000324,4536,ST,1000
100,1800009319,000010,MAT000083,3347,ST,1200
100,1800009319,000020,MAT000262,1647,ST,1000
100,1800009319,000030,MAT000213,2887,ST,1000
100,1800009319,000040,MAT000238,3077,ST,1200
100,1800009319,000050,MAT000065,3436,ST,1100
100,1800009320,000010,MAT000014,4682,ST,1100
100,1800009320,000020,MAT000404,428,ST,1000
100,1800009320,000030,MAT000144,4402,ST,1100
100,1800009321,000010,MAT000086,4980,ST,1100
100,1800009321,000020,MAT000003,2558,ST,1100
100,1800009322,000010,MAT000344,519,ST,1200
100,1800009322,000020,MAT000290,788,ST,1000
100,1800009322,000030,MAT000402,4710,ST,1200
100,1800009323,000010,MAT000012,4171,ST,1000
100,1800009323,000020,MAT000219,954,ST,1100
100,1800009323,000030,MAT000189,4897,ST,1100
100,1800009323,000040,MAT000371,1324,ST,1100
100,1800009324,000010,MAT000001,590,ST,1000
100,1800009324,000020,MAT000500,4122,ST,1000
100,1800009324,000030,MAT000471,1578,ST,1000
100,1800009325,000010,MAT000367,829,ST,1200
100,1800009325,000020,MAT000086,552,ST,1100
100,1800009326,000010,MAT000347,1828,ST,1100
100,1800009326,000020,MAT000154,1898,ST,1100
100,1800009326,000030,MAT000413,842,ST,1200
100,1800009327,000010,MAT000500,3225,ST,1000
100,1800009327,000020,MAT000280,1588,ST,1200
100,1800009327,000030,MAT000499,1199,ST,1000
100,1800009327,000040,MAT000200,4942,ST,1000
100,1800009328,000010,MAT000152,4446,ST,1000
100,1800009328,000020,MAT000304,2867,ST,1200
100,1800009328,000030,MAT000018,3749,ST,1100
100,1800009328,000040,MAT000453,4278,ST,1000
100,1800009329,000010,MAT000289,4141,ST,1200
100,1800009329,000020,MAT000117,3232,ST,1100
100,1800009329,000030,MAT000003,842,ST,1200
100,1800009329,000040,MAT000266,4319,ST,1200
100,1800009330,000010,MAT000371,3385,ST,1000
100,1800009330,000020,MAT000471,3634,ST,1000
100,1800009330,000030,MAT000095,3107,ST,1000
100,1800009330,000040,MAT000007,4087,ST,1200
100,1800009331,000010,MAT000487,1410,ST,1200
100,1800009331,000020,MAT000010,345,ST,1000
100,1800009332,000010,MAT000124,4674,ST,1200
100,1800009332,000020,MAT000345,3463,ST,1200
100,1800009333,000010,MAT000201,4247,ST,1100
100,1800009333,000020,MAT000281,3623,ST,1100
100,1800009333,000030,MAT000379,1719,ST,1000
100,1800009333,000040,MAT000315,840,ST,1200
100,1800009334,000010,MAT000274,224,ST,1000
100,1800009334,000020,MAT000150,4007,ST,1200
100,1800009334,000030,MAT000001,3014,ST,1200
100,1800009334,000040,MAT000354,2585,ST,1200
100,1800009335,000010,MAT000100,2995,ST,1000
100,1800009335,000020,MAT000249,2623,ST,1200
100,1800009336,000010,MAT000006,4999,ST,1000
100,1800009336,000020,MAT000272,1542,ST,1100
100,1800009336,000030,MAT000080,3709,ST,1000
100,1800009337,000010,MAT000329,4780,ST,1100
100,1800009338,000010,MAT000440,3513,ST,1000
100,1800009338,000020,MAT000221,4923,ST,1200
100,1800009339,000010,MAT000002,4887,ST,1000
100,1800009339,000020,MAT000199,3949,ST,1000
100,1800009340,000010,MAT000222,4440,ST,1100
100,1800009340,000020,MAT000294,2644,ST,1200
100,1800009340,000030,MAT000176,551,ST,1000
100,1800009340,000040,MAT000258,2272,ST,1000
100,1800009341,000010,MAT000135,3268,ST,1100
100,1800009341,000020,MAT000294,983,ST,1200
100,1800009342,000010,MAT000312,1729,ST,1200
100,1800009342,000020,MAT000219,3611,ST,1000
100,1800009342,000030,MAT000205,2705,ST,1000
100,1800009343,000010,MAT000352,3739,ST,1100
100,1800009343,000020,MAT000015,2538,ST,1200
100,1800009344,000010,MAT000005,2846,ST,1000
100,1800009344,000020,MAT000341,3732,ST,1100
100,1800009345,000010,MAT000468,2665,ST,1000
100,1800009346,000010,MAT000347,653,ST,1200
100,1800009347,000010,MAT000211,2018,ST,1200
100,1800009347,000020,MAT000310,4144,ST,1000
100,1800009347,000030,MAT000069,3426,ST,1000
100,1800009348,000010,MAT000150,3685,ST,1100
100,1800009348,000020,MAT000143,728,ST,1200
100,1800009349,000010,MAT000231,2656,ST,1000
100,1800009349,000020,MAT000311,1406,ST,1100
100,1800009349,000030,MAT000491,3373,ST,1200
100,1800009349,000040,MAT000005,3335,ST,1000
100,1800009350,000010,MAT000404,329,ST,1100
100,1800009350,000020,MAT000372,2564,ST,1200
100,1800009351,000010,MAT000009,3548,ST,1200
100,1800009351,000020,MAT000365,2805,ST,1100
100,1800009351,000030,MAT000238,253,ST,1200
100,1800009352,000010,MAT000181,1460,ST,1100
100,1800009352,000020,MAT000008,4339,ST,1200
100,1800009353,000010,MAT000231,1087,ST,1200
100,1800009353,000020,MAT000221,3359,ST,1000
100,1800009354,000010,MAT000008,1785,ST,1000
100,1800009355,000010,MAT000465,638,ST,1000
100,1800009355,000020,MAT000178,266,ST,1100
100,1800009355,000030,MAT000205,4513,ST,1000
100,1800009356,000010,MAT000426,2257,ST,1200
100,1800009357,000010,MAT000117,3727,ST,1000
100,1800009358,000010,MAT000071,4910,ST,1000
100,1800009358,000020,MAT000152,4453,ST,1000
100,1800009359,000010,MAT000144,370,ST,1000
100,1800009359,000020,MAT000071,2908,ST,1200
100,1800009359,000030,MAT000238,1097,ST,1100
100,1800009360,000010,MAT000070,2299,ST,1200
100,1800009360,000020,MAT000194,2838,ST,1000
100,1800009360,000030,MAT000100,934,ST,1000
100,1800009361,000010,MAT000066,4708,ST,1200
100,1800009361,000020,MAT000372,65,ST,1200
100,1800009362,000010,MAT000111,41,ST,1200
100,1800009362,000020,MAT000064,2934,ST,1200
100,1800009362,000030,MAT000242,3642,ST,1200
100,1800009363,000010,MAT000375,4918,ST,1000
100,1800009363,000020,MAT000135,1713,ST,1000
100,1800009363,000030,MAT000290,2904,ST,1000
100,1800009364,000010,MAT000183,1119,ST,1100
100,1800009364,000020,MAT000421,4809,ST,1100
100,1800009365,000010,MAT000280,2193,ST,1100
100,1800009365,000020,MAT000262,2500,ST,1000
100,1800009365,000030,MAT000206,3125,ST,1200
100,1800009366,000010,MAT000144,4621,ST,1200
100,1800009366,000020,MAT000412,547,ST,1100
100,1800009366,000030,MAT000191,2484,ST,1100
