MANDT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003911,0000003911,MARA,KEY3911,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003912,0000003912,MARA,KEY3912,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003913,0000003913,MARA,KEY3913,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003914,0000003914,MARA,KEY3914,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003915,0000003915,MARA,KEY3915,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003916,0000003916,MARA,KEY3916,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003917,0000003917,MARA,KEY3917,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003918,0000003918,MARA,KEY3918,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003919,0000003919,MARA,KEY3919,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003920,0000003920,MARA,KEY3920,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003921,0000003921,MARA,KEY3921,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003922,0000003922,MARA,KEY3922,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003923,0000003923,MARA,KEY3923,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003924,0000003924,MARA,KEY3924,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003925,0000003925,MARA,KEY3925,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003926,0000003926,MARA,KEY3926,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003927,0000003927,MARA,KEY3927,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003928,0000003928,MARA,KEY3928,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003929,0000003929,MARA,KEY3929,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003930,0000003930,MARA,KEY3930,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003931,0000003931,MARA,KEY3931,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003932,0000003932,MARA,KEY3932,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003933,0000003933,MARA,KEY3933,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003934,0000003934,MARA,KEY3934,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003935,0000003935,MARA,KEY3935,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003936,0000003936,MARA,KEY3936,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003937,0000003937,MARA,KEY3937,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003938,0000003938,MARA,KEY3938,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003939,0000003939,MARA,KEY3939,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003940,0000003940,MARA,KEY3940,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003941,0000003941,MARA,KEY3941,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003942,0000003942,MARA,KEY3942,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003943,0000003943,MARA,KEY3943,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003944,0000003944,MARA,KEY3944,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003945,0000003945,MARA,KEY3945,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003946,0000003946,MARA,KEY3946,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003947,0000003947,MARA,KEY3947,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003948,0000003948,MARA,KEY3948,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003949,0000003949,MARA,KEY3949,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003950,0000003950,MARA,KEY3950,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003951,0000003951,MARA,KEY3951,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003952,0000003952,MARA,KEY3952,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003953,0000003953,MARA,KEY3953,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003954,0000003954,MARA,KEY3954,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003955,0000003955,MARA,KEY3955,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003956,0000003956,MARA,KEY3956,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003957,0000003957,MARA,KEY3957,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003958,0000003958,MARA,KEY3958,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003959,0000003959,MARA,KEY3959,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003960,0000003960,MARA,KEY3960,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003961,0000003961,MARA,KEY3961,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003962,0000003962,MARA,KEY3962,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003963,0000003963,MARA,KEY3963,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003964,0000003964,MARA,KEY3964,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003965,0000003965,MARA,KEY3965,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003966,0000003966,MARA,KEY3966,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003967,0000003967,MARA,KEY3967,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003968,0000003968,MARA,KEY3968,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003969,0000003969,MARA,KEY3969,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003970,0000003970,MARA,KEY3970,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003971,0000003971,MARA,KEY3971,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003972,0000003972,MARA,KEY3972,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003973,0000003973,MARA,KEY3973,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003974,0000003974,MARA,KEY3974,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003975,0000003975,MARA,KEY3975,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003976,0000003976,MARA,KEY3976,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003977,0000003977,MARA,KEY3977,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003978,0000003978,MARA,KEY3978,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003979,0000003979,MARA,KEY3979,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003980,0000003980,MARA,KEY3980,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003981,0000003981,MARA,KEY3981,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003982,0000003982,MARA,KEY3982,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003983,0000003983,MARA,KEY3983,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003984,0000003984,MARA,KEY3984,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003985,0000003985,MARA,KEY3985,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003986,0000003986,MARA,KEY3986,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003987,0000003987,MARA,KEY3987,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003988,0000003988,MARA,KEY3988,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003989,0000003989,MARA,KEY3989,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003990,0000003990,MARA,KEY3990,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003991,0000003991,MARA,KEY3991,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003992,0000003992,MARA,KEY3992,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003993,0000003993,MARA,KEY3993,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003994,0000003994,MARA,KEY3994,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003995,0000003995,MARA,KEY3995,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003996,0000003996,MARA,KEY3996,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003997,0000003997,MARA,KEY3997,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003998,0000003998,MARA,KEY3998,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003999,0000003999,MARA,KEY3999,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000,0000004000,MARA,KEY4000,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004001,0000004001,MARA,KEY4001,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004002,0000004002,MARA,KEY4002,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004003,0000004003,MARA,KEY4003,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004004,0000004004,MARA,KEY4004,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004005,0000004005,MARA,KEY4005,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004006,0000004006,MARA,KEY4006,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004007,0000004007,MARA,KEY4007,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004008,0000004008,MARA,KEY4008,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004009,0000004009,MARA,KEY4009,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004010,0000004010,MARA,KEY4010,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004011,0000004011,MARA,KEY4011,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004012,0000004012,MARA,KEY4012,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004013,0000004013,MARA,KEY4013,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004014,0000004014,MARA,KEY4014,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004015,0000004015,MARA,KEY4015,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004016,0000004016,MARA,KEY4016,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004017,0000004017,MARA,KEY4017,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004018,0000004018,MARA,KEY4018,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004019,0000004019,MARA,KEY4019,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004020,0000004020,MARA,KEY4020,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004021,0000004021,MARA,KEY4021,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004022,0000004022,MARA,KEY4022,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004023,0000004023,MARA,KEY4023,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000004024,0000004024,MARA,KEY4024,MTART,U,NEW_VAL,OLD_VAL
