MANDT,AUFPL,APLZL,MGVRG,MEINH,DAESSION
100,0000001826,00000002,47.697,EA,29
100,0000001826,00000003,66.746,EA,15
100,0000001826,00000004,61.284,EA,19
100,0000001827,00000001,39.105,EA,8
100,0000001827,00000002,50.506,EA,10
100,0000001827,00000003,12.572,EA,37
100,0000001828,00000001,13.64,EA,13
100,0000001828,00000002,41.627,EA,30
100,0000001829,00000001,79.945,EA,41
100,0000001829,00000002,88.68,EA,45
100,0000001830,00000001,72.48,EA,55
100,0000001830,00000002,30.007,EA,17
100,0000001831,00000001,9.904,EA,23
100,0000001831,00000002,42.785,EA,5
100,0000001831,00000003,39.284,EA,2
100,0000001832,00000001,49.761,EA,47
100,0000001832,00000002,44.212,EA,27
100,0000001832,00000003,48.07,EA,3
100,0000001832,00000004,94.808,EA,26
100,0000001833,00000001,94.974,EA,53
100,0000001833,00000002,86.119,EA,4
100,0000001833,00000003,3.408,EA,50
100,0000001833,00000004,88.884,EA,12
100,0000001834,00000001,50.219,EA,38
100,0000001834,00000002,3.721,EA,43
100,0000001834,00000003,79.166,EA,54
100,0000001834,00000004,80.114,EA,59
100,0000001835,00000001,86.163,EA,27
100,0000001835,00000002,7.669,EA,26
100,0000001835,00000003,35.536,EA,13
100,0000001835,00000004,21.429,EA,52
100,0000001836,00000001,62.96,EA,38
100,0000001836,00000002,43.762,EA,6
100,0000001836,00000003,55.774,EA,59
100,0000001836,00000004,62.377,EA,59
100,0000001837,00000001,62.613,EA,51
100,0000001837,00000002,8.043,EA,24
100,0000001837,00000003,16.352,EA,28
100,0000001838,00000001,93.464,EA,10
100,0000001838,00000002,25.212,EA,5
100,0000001838,00000003,57.362,EA,7
100,0000001838,00000004,25.763,EA,30
100,0000001839,00000001,55.575,EA,24
100,0000001839,00000002,52.171,EA,30
100,0000001840,00000001,6.765,EA,2
100,0000001840,00000002,60.26,EA,10
100,0000001840,00000003,59.262,EA,50
100,0000001841,00000001,75.725,EA,19
100,0000001841,00000002,5.651,EA,4
100,0000001842,00000001,1.039,EA,44
100,0000001842,00000002,60.635,EA,30
100,0000001842,00000003,34.696,EA,15
100,0000001843,00000001,38.854,EA,7
100,0000001843,00000002,71.647,EA,6
100,0000001843,00000003,50.008,EA,17
100,0000001843,00000004,80.361,EA,30
100,0000001844,00000001,47.528,EA,32
100,0000001844,00000002,61.322,EA,29
100,0000001844,00000003,50.092,EA,26
100,0000001845,00000001,12.297,EA,20
100,0000001845,00000002,57.189,EA,4
100,0000001845,00000003,59.524,EA,13
100,0000001846,00000001,41.858,EA,41
100,0000001846,00000002,61.926,EA,24
100,0000001846,00000003,2.833,EA,25
100,0000001847,00000001,55.924,EA,20
100,0000001847,00000002,90.731,EA,22
100,0000001847,00000003,27.543,EA,50
100,0000001848,00000001,15.329,EA,22
100,0000001848,00000002,42.6,EA,7
100,0000001848,00000003,94.471,EA,17
100,0000001849,00000001,3.743,EA,32
100,0000001849,00000002,87.762,EA,17
100,0000001849,00000003,82.772,EA,45
100,0000001849,00000004,8.54,EA,13
100,0000001850,00000001,17.895,EA,30
100,0000001850,00000002,5.069,EA,30
100,0000001850,00000003,31.789,EA,13
100,0000001850,00000004,99.136,EA,50
100,0000001851,00000001,73.841,EA,38
100,0000001851,00000002,57.955,EA,16
100,0000001851,00000003,39.254,EA,50
100,0000001852,00000001,24.952,EA,25
100,0000001852,00000002,78.685,EA,24
100,0000001853,00000001,85.626,EA,21
100,0000001853,00000002,28.233,EA,44
100,0000001853,00000003,7.293,EA,36
100,0000001854,00000001,66.365,EA,37
100,0000001854,00000002,13.01,EA,9
100,0000001854,00000003,68.635,EA,57
100,0000001855,00000001,19.445,EA,12
100,0000001855,00000002,90.978,EA,50
100,0000001855,00000003,75.986,EA,17
100,0000001856,00000001,25.988,EA,15
100,0000001856,00000002,79.479,EA,11
100,0000001856,00000003,72.021,EA,7
100,0000001857,00000001,29.248,EA,26
100,0000001857,00000002,21.555,EA,2
100,0000001857,00000003,84.981,EA,4
100,0000001857,00000004,73.483,EA,13
100,0000001858,00000001,93.985,EA,13
100,0000001858,00000002,99.019,EA,24
100,0000001858,00000003,27.1,EA,22
100,0000001858,00000004,78.011,EA,3
100,0000001859,00000001,80.535,EA,37
100,0000001859,00000002,63.936,EA,16
100,0000001859,00000003,18.992,EA,49
100,0000001859,00000004,52.223,EA,13
100,0000001860,00000001,38.545,EA,6
100,0000001860,00000002,16.115,EA,58
100,0000001861,00000001,28.396,EA,58
100,0000001861,00000002,33.033,EA,56
100,0000001861,00000003,57.146,EA,47
100,0000001862,00000001,72.198,EA,50
100,0000001862,00000002,67.296,EA,45
100,0000001862,00000003,27.541,EA,42
100,0000001863,00000001,48.825,EA,21
100,0000001863,00000002,15.018,EA,18
100,0000001864,00000001,1.84,EA,54
100,0000001864,00000002,30.438,EA,53
100,0000001864,00000003,39.422,EA,33
100,0000001864,00000004,23.754,EA,53
100,0000001865,00000001,39.013,EA,51
100,0000001865,00000002,40.25,EA,43
100,0000001866,00000001,95.391,EA,28
100,0000001866,00000002,63.414,EA,24
100,0000001866,00000003,90.759,EA,57
100,0000001867,00000001,19.748,EA,9
100,0000001867,00000002,62.074,EA,54
100,0000001868,00000001,23.447,EA,24
100,0000001868,00000002,99.499,EA,49
100,0000001868,00000003,46.245,EA,16
100,0000001868,00000004,55.224,EA,50
100,0000001869,00000001,18.208,EA,45
100,0000001869,00000002,95.993,EA,25
100,0000001869,00000003,92.752,EA,12
100,0000001869,00000004,83.556,EA,35
100,0000001870,00000001,30.797,EA,23
100,0000001870,00000002,27.99,EA,52
100,0000001871,00000001,19.054,EA,33
100,0000001871,00000002,71.73,EA,41
100,0000001872,00000001,35.081,EA,5
100,0000001872,00000002,17.524,EA,45
100,0000001872,00000003,66.159,EA,23
100,0000001873,00000001,15.991,EA,33
100,0000001873,00000002,61.419,EA,23
100,0000001873,00000003,81.143,EA,38
100,0000001874,00000001,11.446,EA,8
100,0000001874,00000002,80.754,EA,51
100,0000001875,00000001,96.709,EA,29
100,0000001875,00000002,66.263,EA,19
100,0000001875,00000003,7.225,EA,41
100,0000001875,00000004,35.844,EA,18
100,0000001876,00000001,50.099,EA,13
100,0000001876,00000002,41.562,EA,18
100,0000001876,00000003,53.899,EA,15
100,0000001876,00000004,71.112,EA,11
100,0000001877,00000001,81.935,EA,32
100,0000001877,00000002,26.616,EA,34
100,0000001877,00000003,78.357,EA,55
100,0000001877,00000004,40.907,EA,30
100,0000001878,00000001,42.093,EA,19
100,0000001878,00000002,88.747,EA,1
100,0000001879,00000001,16.031,EA,19
100,0000001879,00000002,91.234,EA,34
100,0000001880,00000001,93.665,EA,21
100,0000001880,00000002,80.621,EA,58
100,0000001881,00000001,57.981,EA,24
100,0000001881,00000002,60.544,EA,35
100,0000001882,00000001,24.971,EA,50
100,0000001882,00000002,17.287,EA,36
100,0000001882,00000003,41.805,EA,30
100,0000001882,00000004,42.149,EA,52
100,0000001883,00000001,37.778,EA,47
100,0000001883,00000002,15.803,EA,48
100,0000001883,00000003,4.552,EA,42
100,0000001884,00000001,5.199,EA,19
100,0000001884,00000002,35.195,EA,38
100,0000001885,00000001,38.171,EA,57
100,0000001885,00000002,42.809,EA,7
100,0000001886,00000001,39.04,EA,2
100,0000001886,00000002,26.974,EA,57
100,0000001887,00000001,96.44,EA,54
100,0000001887,00000002,46.023,EA,34
100,0000001888,00000001,14.039,EA,14
100,0000001888,00000002,58.78,EA,14
100,0000001888,00000003,50.644,EA,34
100,0000001889,00000001,59.193,EA,1
100,0000001889,00000002,73.975,EA,23
100,0000001889,00000003,65.558,EA,55
100,0000001889,00000004,11.849,EA,20
100,0000001890,00000001,74.742,EA,21
100,0000001890,00000002,72.651,EA,49
100,0000001891,00000001,21.587,EA,58
100,0000001891,00000002,80.433,EA,19
100,0000001891,00000003,42.062,EA,30
100,0000001891,00000004,9.488,EA,26
100,0000001892,00000001,85.573,EA,44
100,0000001892,00000002,86.04,EA,19
100,0000001892,00000003,45.888,EA,52
100,0000001892,00000004,32.282,EA,56
100,0000001893,00000001,34.16,EA,2
100,0000001893,00000002,32.95,EA,60
100,0000001894,00000001,53.427,EA,28
100,0000001894,00000002,19.551,EA,31
100,0000001894,00000003,71.473,EA,1
100,0000001894,00000004,23.521,EA,60
100,0000001895,00000001,29.782,EA,4
100,0000001895,00000002,7.071,EA,14
100,0000001896,00000001,27.197,EA,1
100,0000001896,00000002,75.618,EA,30
100,0000001896,00000003,15.552,EA,31
100,0000001896,00000004,19.282,EA,57
100,0000001897,00000001,98.849,EA,58
100,0000001897,00000002,21.196,EA,52
100,0000001897,00000003,72.31,EA,57
100,0000001898,00000001,64.189,EA,37
100,0000001898,00000002,84.596,EA,16
100,0000001898,00000003,44.226,EA,59
100,0000001898,00000004,93.197,EA,13
100,0000001899,00000001,71.274,EA,12
100,0000001899,00000002,39.591,EA,40
100,0000001899,00000003,43.315,EA,41
100,0000001900,00000001,41.981,EA,50
100,0000001900,00000002,75.864,EA,43
100,0000001901,00000001,59.391,EA,24
100,0000001901,00000002,95.308,EA,36
100,0000001901,00000003,4.342,EA,7
100,0000001902,00000001,78.589,EA,47
100,0000001902,00000002,36.797,EA,11
100,0000001902,00000003,39.5,EA,58
100,0000001903,00000001,24.433,EA,10
100,0000001903,00000002,70.245,EA,2
100,0000001904,00000001,51.516,EA,34
100,0000001904,00000002,38.275,EA,17
100,0000001904,00000003,99.894,EA,30
100,0000001905,00000001,36.379,EA,20
100,0000001905,00000002,20.721,EA,20
100,0000001905,00000003,60.833,EA,13
100,0000001906,00000001,79.075,EA,19
100,0000001906,00000002,46.764,EA,52
100,0000001906,00000003,16.496,EA,38
100,0000001907,00000001,91.051,EA,35
100,0000001907,00000002,80.754,EA,35
100,0000001907,00000003,10.155,EA,10
100,0000001908,00000001,72.652,EA,47
100,0000001908,00000002,6.854,EA,57
100,0000001908,00000003,94.444,EA,1
100,0000001908,00000004,1.641,EA,3
100,0000001909,00000001,39.118,EA,16
100,0000001909,00000002,29.733,EA,47
100,0000001909,00000003,51.109,EA,30
100,0000001909,00000004,72.033,EA,17
100,0000001910,00000001,46.643,EA,44
100,0000001910,00000002,83.68,EA,24
100,0000001910,00000003,78.663,EA,16
100,0000001910,00000004,81.755,EA,38
100,0000001911,00000001,67.961,EA,35
100,0000001911,00000002,46.513,EA,19
100,0000001911,00000003,73.753,EA,23
100,0000001911,00000004,33.302,EA,37
100,0000001912,00000001,2.344,EA,52
100,0000001912,00000002,42.306,EA,58
100,0000001913,00000001,29.611,EA,4
100,0000001913,00000002,28.446,EA,34
100,0000001913,00000003,69.383,EA,25
100,0000001914,00000001,6.941,EA,47
100,0000001914,00000002,15.485,EA,17
100,0000001914,00000003,73.326,EA,26
100,0000001914,00000004,9.488,EA,28
100,0000001915,00000001,50.102,EA,55
100,0000001915,00000002,22.187,EA,13
100,0000001915,00000003,49.996,EA,6
100,0000001915,00000004,5.814,EA,12
100,0000001916,00000001,71.042,EA,36
100,0000001916,00000002,38.615,EA,29
100,0000001916,00000003,93.999,EA,12
100,0000001916,00000004,55.219,EA,33
100,0000001917,00000001,67.454,EA,51
100,0000001917,00000002,94.602,EA,11
100,0000001918,00000001,70.074,EA,38
100,0000001918,00000002,38.556,EA,49
100,0000001918,00000003,21.996,EA,57
100,0000001918,00000004,11.222,EA,18
100,0000001919,00000001,60.237,EA,5
100,0000001919,00000002,69.983,EA,39
100,0000001919,00000003,37.071,EA,18
100,0000001920,00000001,52.689,EA,56
100,0000001920,00000002,15.592,EA,25
100,0000001920,00000003,97.218,EA,11
100,0000001920,00000004,32.164,EA,41
100,0000001921,00000001,16.606,EA,22
100,0000001921,00000002,88.447,EA,18
100,0000001921,00000003,93.391,EA,54
100,0000001922,00000001,70.957,EA,54
100,0000001922,00000002,27.246,EA,4
100,0000001923,00000001,60.268,EA,14
100,0000001923,00000002,1.414,EA,33
100,0000001923,00000003,19.467,EA,38
100,0000001924,00000001,33.271,EA,26
100,0000001924,00000002,67.29,EA,9
100,0000001924,00000003,6.257,EA,23
100,0000001924,00000004,51.15,EA,48
100,0000001925,00000001,58.845,EA,14
100,0000001925,00000002,88.409,EA,22
100,0000001926,00000001,71.816,EA,54
100,0000001926,00000002,45.226,EA,34
100,0000001926,00000003,88.154,EA,4
100,0000001927,00000001,73.694,EA,26
100,0000001927,00000002,66.866,EA,58
100,0000001927,00000003,35.889,EA,6
100,0000001928,00000001,67.457,EA,35
100,0000001928,00000002,35.876,EA,44
100,0000001928,00000003,69.601,EA,13
100,0000001928,00000004,9.185,EA,34
100,0000001929,00000001,95.756,EA,1
100,0000001929,00000002,83.935,EA,20
100,0000001929,00000003,5.711,EA,23
100,0000001929,00000004,78.065,EA,13
100,0000001930,00000001,35.421,EA,57
100,0000001930,00000002,30.932,EA,25
100,0000001930,00000003,60.532,EA,32
100,0000001931,00000001,65.586,EA,14
100,0000001931,00000002,6.127,EA,9
100,0000001931,00000003,45.513,EA,57
100,0000001931,00000004,92.874,EA,3
100,0000001932,00000001,94.425,EA,55
100,0000001932,00000002,87.153,EA,42
100,0000001932,00000003,10.773,EA,33
100,0000001932,00000004,43.431,EA,6
100,0000001933,00000001,2.569,EA,20
100,0000001933,00000002,70.76,EA,24
100,0000001933,00000003,8.746,EA,55
100,0000001933,00000004,64.738,EA,2
100,0000001934,00000001,40.37,EA,36
100,0000001934,00000002,9.402,EA,29
100,0000001934,00000003,43.239,EA,23
100,0000001935,00000001,31.042,EA,15
100,0000001935,00000002,58.07,EA,54
100,0000001935,00000003,62.263,EA,26
100,0000001935,00000004,53.85,EA,34
100,0000001936,00000001,82.415,EA,27
100,0000001936,00000002,11.919,EA,21
100,0000001937,00000001,79.785,EA,22
100,0000001937,00000002,58.385,EA,29
100,0000001937,00000003,40.021,EA,48
100,0000001938,00000001,53.322,EA,8
100,0000001938,00000002,80.277,EA,8
100,0000001938,00000003,94.456,EA,19
100,0000001938,00000004,56.086,EA,4
100,0000001939,00000001,85.263,EA,47
100,0000001939,00000002,47.516,EA,33
100,0000001940,00000001,40.474,EA,39
100,0000001940,00000002,28.784,EA,50
100,0000001941,00000001,32.137,EA,19
100,0000001941,00000002,65.05,EA,59
100,0000001941,00000003,40.133,EA,7
100,0000001942,00000001,85.065,EA,20
100,0000001942,00000002,45.146,EA,44
100,0000001942,00000003,4.725,EA,54
100,0000001943,00000001,32.602,EA,3
100,0000001943,00000002,51.869,EA,52
100,0000001943,00000003,88.637,EA,43
100,0000001944,00000001,45.689,EA,12
100,0000001944,00000002,90.78,EA,5
100,0000001944,00000003,83.525,EA,3
100,0000001945,00000001,72.299,EA,7
100,0000001945,00000002,32.709,EA,15
100,0000001945,00000003,93.911,EA,15
100,0000001946,00000001,88.585,EA,53
100,0000001946,00000002,9.255,EA,8
100,0000001947,00000001,92.2,EA,50
100,0000001947,00000002,66.422,EA,56
100,0000001948,00000001,72.815,EA,60
100,0000001948,00000002,82.942,EA,28
100,0000001948,00000003,1.225,EA,19
100,0000001948,00000004,31.051,EA,44
100,0000001949,00000001,45.175,EA,30
100,0000001949,00000002,87.885,EA,12
100,0000001950,00000001,56.297,EA,10
100,0000001950,00000002,39.542,EA,1
100,0000001951,00000001,42.44,EA,25
100,0000001951,00000002,47.353,EA,40
100,0000001952,00000001,84.706,EA,8
100,0000001952,00000002,18.096,EA,16
100,0000001953,00000001,14.205,EA,41
100,0000001953,00000002,14.423,EA,59
100,0000001953,00000003,94.013,EA,58
100,0000001954,00000001,2.643,EA,35
100,0000001954,00000002,83.175,EA,18
100,0000001954,00000003,62.115,EA,12
100,0000001954,00000004,80.68,EA,39
100,0000001955,00000001,85.501,EA,2
100,0000001955,00000002,48.846,EA,57
100,0000001956,00000001,84.745,EA,6
100,0000001956,00000002,43.987,EA,52
100,0000001956,00000003,32.847,EA,6
100,0000001957,00000001,76.197,EA,39
100,0000001957,00000002,74.13,EA,54
100,0000001958,00000001,69.095,EA,24
100,0000001958,00000002,36.482,EA,21
100,0000001959,00000001,56.059,EA,35
100,0000001959,00000002,86.364,EA,13
100,0000001959,00000003,10.703,EA,21
100,0000001960,00000001,27.935,EA,2
100,0000001960,00000002,9.882,EA,22
100,0000001960,00000003,41.108,EA,23
100,0000001961,00000001,82.676,EA,24
100,0000001961,00000002,69.354,EA,15
100,0000001961,00000003,45.245,EA,60
100,0000001962,00000001,42.33,EA,6
100,0000001962,00000002,3.197,EA,10
100,0000001962,00000003,92.755,EA,10
100,0000001963,00000001,80.344,EA,4
100,0000001963,00000002,1.974,EA,31
100,0000001963,00000003,82.906,EA,58
100,0000001963,00000004,31.59,EA,13
100,0000001964,00000001,82.117,EA,48
100,0000001964,00000002,2.817,EA,36
100,0000001964,00000003,76.182,EA,54
100,0000001964,00000004,97.144,EA,53
100,0000001965,00000001,91.411,EA,58
100,0000001965,00000002,8.892,EA,28
100,0000001965,00000003,43.444,EA,26
100,0000001965,00000004,64.322,EA,58
100,0000001966,00000001,34.937,EA,22
100,0000001966,00000002,62.001,EA,10
100,0000001967,00000001,45.226,EA,26
100,0000001967,00000002,26.684,EA,42
100,0000001967,00000003,52.606,EA,55
100,0000001967,00000004,34.493,EA,31
100,0000001968,00000001,87.622,EA,36
100,0000001968,00000002,72.126,EA,29
100,0000001969,00000001,36.835,EA,52
100,0000001969,00000002,54.981,EA,29
100,0000001969,00000003,53.359,EA,51
100,0000001969,00000004,71.826,EA,36
100,0000001970,00000001,89.788,EA,43
100,0000001970,00000002,83.064,EA,11
100,0000001970,00000003,64.5,EA,45
100,0000001971,00000001,49.009,EA,16
100,0000001971,00000002,87.42,EA,45
100,0000001971,00000003,65.843,EA,46
100,0000001971,00000004,71.602,EA,52
100,0000001972,00000001,59.343,EA,60
100,0000001972,00000002,72.612,EA,4
100,0000001973,00000001,29.604,EA,27
100,0000001973,00000002,32.31,EA,40
100,0000001974,00000001,4.396,EA,49
100,0000001974,00000002,81.22,EA,49
100,0000001974,00000003,3.621,EA,39
100,0000001974,00000004,44.711,EA,48
100,0000001975,00000001,38.239,EA,58
100,0000001975,00000002,54.865,EA,24
100,0000001976,00000001,90.846,EA,23
100,0000001976,00000002,40.532,EA,37
100,0000001977,00000001,78.168,EA,46
100,0000001977,00000002,72.555,EA,58
100,0000001977,00000003,79.973,EA,20
100,0000001978,00000001,84.285,EA,29
100,0000001978,00000002,26.982,EA,58
100,0000001979,00000001,38.776,EA,26
100,0000001979,00000002,88.931,EA,6
100,0000001979,00000003,68.394,EA,12
100,0000001980,00000001,18.968,EA,28
100,0000001980,00000002,78.841,EA,41
100,0000001980,00000003,4.162,EA,55
100,0000001981,00000001,11.621,EA,49
100,0000001981,00000002,55.972,EA,59
100,0000001981,00000003,26.177,EA,37
100,0000001982,00000001,71.645,EA,11
100,0000001982,00000002,9.006,EA,36
100,0000001983,00000001,40.845,EA,47
100,0000001983,00000002,98.344,EA,19
100,0000001983,00000003,4.865,EA,18
100,0000001983,00000004,57.077,EA,19
100,0000001984,00000001,91.365,EA,41
100,0000001984,00000002,78.095,EA,2
100,0000001984,00000003,19.123,EA,58
100,0000001985,00000001,92.522,EA,7
100,0000001985,00000002,36.606,EA,6
100,0000001986,00000001,35.131,EA,19
100,0000001986,00000002,95.004,EA,57
100,0000001986,00000003,74.918,EA,30
100,0000001986,00000004,39.381,EA,29
100,0000001987,00000001,83.115,EA,15
100,0000001987,00000002,43.15,EA,1
100,0000001988,00000001,63.21,EA,7
100,0000001988,00000002,46.961,EA,8
100,0000001988,00000003,40.216,EA,57
100,0000001988,00000004,2.188,EA,15
100,0000001989,00000001,22.642,EA,58
100,0000001989,00000002,4.648,EA,42
100,0000001989,00000003,66.52,EA,21
100,0000001989,00000004,39.463,EA,40
100,0000001990,00000001,43.633,EA,19
100,0000001990,00000002,46.106,EA,30
