MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0080000640,000010,0090000640,000010,M,20220408
100,0080000641,000010,0090000641,000010,M,20240220
100,0080000642,000010,0090000642,000010,M,20240104
100,0080000643,000010,0090000643,000010,M,20230324
100,0080000644,000010,0090000644,000010,M,20240127
100,0080000645,000010,0090000645,000010,M,20240529
100,0080000646,000010,0090000646,000010,M,20220504
100,0080000647,000010,0090000647,000010,M,20231115
100,0080000648,000010,0090000648,000010,M,20220129
100,0080000649,000010,0090000649,000010,M,20220810
100,0080000650,000010,0090000650,000010,M,20220518
100,0080000651,000010,0090000651,000010,M,20240122
100,0080000652,000010,0090000652,000010,M,20220828
100,0080000653,000010,0090000653,000010,M,20240518
100,0080000654,000010,0090000654,000010,M,20220613
100,0080000655,000010,0090000655,000010,M,20241027
100,0080000656,000010,0090000656,000010,M,20220908
100,0080000657,000010,0090000657,000010,M,20220516
100,0080000658,000010,0090000658,000010,M,20220213
100,0080000659,000010,0090000659,000010,M,20220808
100,0080000660,000010,0090000660,000010,M,20220504
100,0080000661,000010,0090000661,000010,M,20220514
100,0080000662,000010,0090000662,000010,M,20230321
100,0080000663,000010,0090000663,000010,M,20230106
100,0080000664,000010,0090000664,000010,M,20240207
100,0080000665,000010,0090000665,000010,M,20230124
100,0080000666,000010,0090000666,000010,M,20221209
100,0080000667,000010,0090000667,000010,M,20241019
100,0080000668,000010,0090000668,000010,M,20221030
100,0080000669,000010,0090000669,000010,M,20230723
100,0080000670,000010,0090000670,000010,M,20241114
100,0080000671,000010,0090000671,000010,M,20241119
100,0080000672,000010,0090000672,000010,M,20220308
100,0080000673,000010,0090000673,000010,M,20231113
100,0080000674,000010,0090000674,000010,M,20220117
100,0080000675,000010,0090000675,000010,M,20231114
100,0080000676,000010,0090000676,000010,M,20220926
100,0080000677,000010,0090000677,000010,M,20230311
100,0080000678,000010,0090000678,000010,M,20240501
100,0080000679,000010,0090000679,000010,M,20231213
100,0080000680,000010,0090000680,000010,M,20241006
100,0080000681,000010,0090000681,000010,M,20240228
100,0080000682,000010,0090000682,000010,M,20240704
100,0080000683,000010,0090000683,000010,M,20231126
100,0080000684,000010,0090000684,000010,M,20241228
100,0080000685,000010,0090000685,000010,M,20230614
100,0080000686,000010,0090000686,000010,M,20230805
100,0080000687,000010,0090000687,000010,M,20220811
100,0080000688,000010,0090000688,000010,M,20220326
100,0080000689,000010,0090000689,000010,M,20221227
100,0080000690,000010,0090000690,000010,M,20230719
100,0080000691,000010,0090000691,000010,M,20240910
100,0080000692,000010,0090000692,000010,M,20220201
100,0080000693,000010,0090000693,000010,M,20241129
100,0080000694,000010,0090000694,000010,M,20230205
100,0080000695,000010,0090000695,000010,M,20230504
100,0080000696,000010,0090000696,000010,M,20240805
100,0080000697,000010,0090000697,000010,M,20221108
100,0080000698,000010,0090000698,000010,M,20230428
100,0080000699,000010,0090000699,000010,M,20240421
100,0080000700,000010,0090000700,000010,M,20240712
100,0080000701,000010,0090000701,000010,M,20230525
100,0080000702,000010,0090000702,000010,M,20220907
100,0080000703,000010,0090000703,000010,M,20220512
100,0080000704,000010,0090000704,000010,M,20240807
100,0080000705,000010,0090000705,000010,M,20240824
100,0080000706,000010,0090000706,000010,M,20240814
100,0080000707,000010,0090000707,000010,M,20221206
100,0080000708,000010,0090000708,000010,M,20240308
100,0080000709,000010,0090000709,000010,M,20220201
100,0080000710,000010,0090000710,000010,M,20240927
100,0080000711,000010,0090000711,000010,M,20220915
100,0080000712,000010,0090000712,000010,M,20240714
100,0080000713,000010,0090000713,000010,M,20231208
100,0080000714,000010,0090000714,000010,M,20220207
100,0080000715,000010,0090000715,000010,M,20231205
100,0080000716,000010,0090000716,000010,M,20221224
100,0080000717,000010,0090000717,000010,M,20220829
100,0080000718,000010,0090000718,000010,M,20230616
100,0080000719,000010,0090000719,000010,M,20240602
100,0080000720,000010,0090000720,000010,M,20241108
100,0080000721,000010,0090000721,000010,M,20220721
100,0080000722,000010,0090000722,000010,M,20231216
100,0080000723,000010,0090000723,000010,M,20231009
100,0080000724,000010,0090000724,000010,M,20221115
100,0080000725,000010,0090000725,000010,M,20230331
100,0080000726,000010,0090000726,000010,M,20230115
100,0080000727,000010,0090000727,000010,M,20220625
100,0080000728,000010,0090000728,000010,M,20240120
100,0080000729,000010,0090000729,000010,M,20220818
100,0080000730,000010,0090000730,000010,M,20241022
100,0080000731,000010,0090000731,000010,M,20230116
100,0080000732,000010,0090000732,000010,M,20220219
100,0080000733,000010,0090000733,000010,M,20240623
100,0080000734,000010,0090000734,000010,M,20240108
100,0080000735,000010,0090000735,000010,M,20230425
100,0080000736,000010,0090000736,000010,M,20231027
100,0080000737,000010,0090000737,000010,M,20230127
100,0080000738,000010,0090000738,000010,M,20230719
100,0080000739,000010,0090000739,000010,M,20220123
100,0080000740,000010,0090000740,000010,M,20220113
100,0080000741,000010,0090000741,000010,M,20220826
100,0080000742,000010,0090000742,000010,M,20230811
100,0080000743,000010,0090000743,000010,M,20230922
100,0080000744,000010,0090000744,000010,M,20221130
100,0080000745,000010,0090000745,000010,M,20241202
100,0080000746,000010,0090000746,000010,M,20231009
100,0080000747,000010,0090000747,000010,M,20230523
100,0080000748,000010,0090000748,000010,M,20241212
100,0080000749,000010,0090000749,000010,M,20240204
100,0080000750,000010,0090000750,000010,M,20240726
100,0080000751,000010,0090000751,000010,M,20230624
100,0080000752,000010,0090000752,000010,M,20230518
100,0080000753,000010,0090000753,000010,M,20240528
100,0080000754,000010,0090000754,000010,M,20220625
100,0080000755,000010,0090000755,000010,M,20220508
100,0080000756,000010,0090000756,000010,M,20240317
100,0080000757,000010,0090000757,000010,M,20230429
100,0080000758,000010,0090000758,000010,M,20220317
100,0080000759,000010,0090000759,000010,M,20220828
100,0080000760,000010,0090000760,000010,M,20231014
100,0080000761,000010,0090000761,000010,M,20230906
100,0080000762,000010,0090000762,000010,M,20230211
100,0080000763,000010,0090000763,000010,M,20220907
100,0080000764,000010,0090000764,000010,M,20230223
100,0080000765,000010,0090000765,000010,M,20240717
100,0080000766,000010,0090000766,000010,M,20241001
100,0080000767,000010,0090000767,000010,M,20221019
100,0080000768,000010,0090000768,000010,M,20240612
100,0080000769,000010,0090000769,000010,M,20240329
100,0080000770,000010,0090000770,000010,M,20221021
100,0080000771,000010,0090000771,000010,M,20220720
100,0080000772,000010,0090000772,000010,M,20230929
100,0080000773,000010,0090000773,000010,M,20221101
100,0080000774,000010,0090000774,000010,M,20230324
100,0080000775,000010,0090000775,000010,M,20220908
100,0080000776,000010,0090000776,000010,M,20220510
100,0080000777,000010,0090000777,000010,M,20241230
100,0080000778,000010,0090000778,000010,M,20220604
100,0080000779,000010,0090000779,000010,M,20220331
100,0080000780,000010,0090000780,000010,M,20230904
100,0080000781,000010,0090000781,000010,M,20240905
100,0080000782,000010,0090000782,000010,M,20230204
100,0080000783,000010,0090000783,000010,M,20220730
100,0080000784,000010,0090000784,000010,M,20220718
100,0080000785,000010,0090000785,000010,M,20230330
100,0080000786,000010,0090000786,000010,M,20240123
100,0080000787,000010,0090000787,000010,M,20241114
100,0080000788,000010,0090000788,000010,M,20230225
100,0080000789,000010,0090000789,000010,M,20240525
100,0080000790,000010,0090000790,000010,M,20230901
100,0080000791,000010,0090000791,000010,M,20230816
100,0080000792,000010,0090000792,000010,M,20240826
100,0080000793,000010,0090000793,000010,M,20240614
100,0080000794,000010,0090000794,000010,M,20230131
100,0080000795,000010,0090000795,000010,M,20231116
100,0080000796,000010,0090000796,000010,M,20241210
100,0080000797,000010,0090000797,000010,M,20220710
100,0080000798,000010,0090000798,000010,M,20221023
100,0080000799,000010,0090000799,000010,M,20231004
100,0080000800,000010,0090000800,000010,M,20241107
100,0080000801,000010,0090000801,000010,M,20240908
100,0080000802,000010,0090000802,000010,M,20241024
100,0080000803,000010,0090000803,000010,M,20221101
100,0080000804,000010,0090000804,000010,M,20220507
100,0080000805,000010,0090000805,000010,M,20230813
100,0080000806,000010,0090000806,000010,M,20230703
100,0080000807,000010,0090000807,000010,M,20240826
100,0080000808,000010,0090000808,000010,M,20240715
100,0080000809,000010,0090000809,000010,M,20230220
100,0080000810,000010,0090000810,000010,M,20220809
100,0080000811,000010,0090000811,000010,M,20230601
100,0080000812,000010,0090000812,000010,M,20220127
100,0080000813,000010,0090000813,000010,M,20220929
100,0080000814,000010,0090000814,000010,M,20240828
100,0080000815,000010,0090000815,000010,M,20240626
100,0080000816,000010,0090000816,000010,M,20220606
100,0080000817,000010,0090000817,000010,M,20220929
100,0080000818,000010,0090000818,000010,M,20240305
100,0080000819,000010,0090000819,000010,M,20220826
100,0080000820,000010,0090000820,000010,M,20240216
100,0080000821,000010,0090000821,000010,M,20240613
100,0080000822,000010,0090000822,000010,M,20230529
100,0080000823,000010,0090000823,000010,M,20240912
100,0080000824,000010,0090000824,000010,M,20230602
100,0080000825,000010,0090000825,000010,M,20220929
100,0080000826,000010,0090000826,000010,M,20240820
100,0080000827,000010,0090000827,000010,M,20241015
100,0080000828,000010,0090000828,000010,M,20241015
100,0080000829,000010,0090000829,000010,M,20220826
100,0080000830,000010,0090000830,000010,M,20230406
100,0080000831,000010,0090000831,000010,M,20241029
100,0080000832,000010,0090000832,000010,M,20220216
100,0080000833,000010,0090000833,000010,M,20230922
100,0080000834,000010,0090000834,000010,M,20240918
100,0080000835,000010,0090000835,000010,M,20230115
100,0080000836,000010,0090000836,000010,M,20241004
100,0080000837,000010,0090000837,000010,M,20221121
100,0080000838,000010,0090000838,000010,M,20230529
100,0080000839,000010,0090000839,000010,M,20230507
100,0080000840,000010,0090000840,000010,M,20240418
100,0080000841,000010,0090000841,000010,M,20231230
100,0080000842,000010,0090000842,000010,M,20220812
100,0080000843,000010,0090000843,000010,M,20230609
100,0080000844,000010,0090000844,000010,M,20220910
100,0080000845,000010,0090000845,000010,M,20220821
100,0080000846,000010,0090000846,000010,M,20220318
100,0080000847,000010,0090000847,000010,M,20231206
100,0080000848,000010,0090000848,000010,M,20230219
100,0080000849,000010,0090000849,000010,M,20230122
100,0080000850,000010,0090000850,000010,M,20220905
100,0080000851,000010,0090000851,000010,M,20240819
100,0080000852,000010,0090000852,000010,M,20230326
100,0080000853,000010,0090000853,000010,M,20220601
100,0080000854,000010,0090000854,000010,M,20220801
100,0080000855,000010,0090000855,000010,M,20231130
100,0080000856,000010,0090000856,000010,M,20240406
100,0080000857,000010,0090000857,000010,M,20240809
100,0080000858,000010,0090000858,000010,M,20240120
100,0080000859,000010,0090000859,000010,M,20240912
100,0080000860,000010,0090000860,000010,M,20241013
100,0080000861,000010,0090000861,000010,M,20241117
100,0080000862,000010,0090000862,000010,M,20240717
100,0080000863,000010,0090000863,000010,M,20220316
100,0080000864,000010,0090000864,000010,M,20241111
100,0080000865,000010,0090000865,000010,M,20220527
100,0080000866,000010,0090000866,000010,M,20220129
100,0080000867,000010,0090000867,000010,M,20241013
100,0080000868,000010,0090000868,000010,M,20230514
100,0080000869,000010,0090000869,000010,M,20220106
100,0080000870,000010,0090000870,000010,M,20230402
100,0080000871,000010,0090000871,000010,M,20230613
100,0080000872,000010,0090000872,000010,M,20240506
100,0080000873,000010,0090000873,000010,M,20240203
100,0080000874,000010,0090000874,000010,M,20230814
100,0080000875,000010,0090000875,000010,M,20240822
100,0080000876,000010,0090000876,000010,M,20230202
100,0080000877,000010,0090000877,000010,M,20230801
100,0080000878,000010,0090000878,000010,M,20240716
100,0080000879,000010,0090000879,000010,M,20231231
100,0080000880,000010,0090000880,000010,M,20220625
100,0080000881,000010,0090000881,000010,M,20220125
100,0080000882,000010,0090000882,000010,M,20240610
100,0080000883,000010,0090000883,000010,M,20230502
100,0080000884,000010,0090000884,000010,M,20230812
100,0080000885,000010,0090000885,000010,M,20230217
100,0080000886,000010,0090000886,000010,M,20220912
100,0080000887,000010,0090000887,000010,M,20220430
100,0080000888,000010,0090000888,000010,M,20240117
100,0080000889,000010,0090000889,000010,M,20220225
100,0080000890,000010,0090000890,000010,M,20240726
100,0080000891,000010,0090000891,000010,M,20240715
100,0080000892,000010,0090000892,000010,M,20230722
100,0080000893,000010,0090000893,000010,M,20240326
100,0080000894,000010,0090000894,000010,M,20230416
100,0080000895,000010,0090000895,000010,M,20241123
100,0080000896,000010,0090000896,000010,M,20220219
100,0080000897,000010,0090000897,000010,M,20230420
100,0080000898,000010,0090000898,000010,M,20221217
100,0080000899,000010,0090000899,000010,M,20230910
100,0080000900,000010,0090000900,000010,M,20220309
100,0080000901,000010,0090000901,000010,M,20230527
100,0080000902,000010,0090000902,000010,M,20230615
100,0080000903,000010,0090000903,000010,M,20240131
100,0080000904,000010,0090000904,000010,M,20230925
100,0080000905,000010,0090000905,000010,M,20231210
100,0080000906,000010,0090000906,000010,M,20221126
100,0080000907,000010,0090000907,000010,M,20230522
100,0080000908,000010,0090000908,000010,M,20240714
100,0080000909,000010,0090000909,000010,M,20221113
100,0080000910,000010,0090000910,000010,M,20240502
100,0080000911,000010,0090000911,000010,M,20221226
100,0080000912,000010,0090000912,000010,M,20220905
100,0080000913,000010,0090000913,000010,M,20220407
100,0080000914,000010,0090000914,000010,M,20240229
100,0080000915,000010,0090000915,000010,M,20240818
100,0080000916,000010,0090000916,000010,M,20240313
100,0080000917,000010,0090000917,000010,M,20221125
100,0080000918,000010,0090000918,000010,M,20231214
100,0080000919,000010,0090000919,000010,M,20240305
100,0080000920,000010,0090000920,000010,M,20241231
100,0080000921,000010,0090000921,000010,M,20230109
100,0080000922,000010,0090000922,000010,M,20220809
100,0080000923,000010,0090000923,000010,M,20230105
100,0080000924,000010,0090000924,000010,M,20230807
