MANDT,BUKRS,KUNNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,1000,0000000179,,20220321,0010001882,2023,0010001882,558.36,EUR
100,2000,0000000275,,20240602,0010001883,2024,0010001883,4970.94,EUR
100,1000,0000000463,,20241225,0010001884,2023,0010001884,421.75,EUR
100,2000,0000000399,,20220513,0010001885,2024,0010001885,2617.32,EUR
100,1000,0000000484,,20230115,0010001886,2023,0010001886,532.84,EUR
100,2000,0000000263,,20220512,0010001887,2024,0010001887,258.57,EUR
100,1000,0000000056,,20230625,0010001888,2023,0010001888,4558.19,EUR
100,2000,0000000134,,20241121,0010001889,2024,0010001889,917.55,EUR
100,1000,0000000059,,20221208,0010001890,2023,0010001890,2095.91,EUR
100,2000,0000000167,,20240629,0010001891,2024,0010001891,4327.42,EUR
100,1000,0000000042,,20241013,0010001892,2023,0010001892,4655.35,EUR
100,2000,0000000031,,20230719,0010001893,2024,0010001893,2920.01,EUR
100,1000,0000000275,,20240127,0010001894,2023,0010001894,1707.94,EUR
100,2000,0000000487,,20240309,0010001895,2024,0010001895,4334.09,EUR
100,1000,0000000355,,20220825,0010001896,2023,0010001896,1933.78,EUR
100,2000,0000000344,,20241116,0010001897,2024,0010001897,4833.2,EUR
100,1000,0000000446,,20230207,0010001898,2023,0010001898,1477.23,EUR
100,2000,0000000436,,20220604,0010001899,2024,0010001899,4089.38,EUR
100,1000,0000000380,,20240604,0010001900,2023,0010001900,3720.73,EUR
100,2000,0000000238,,20240531,0010001901,2024,0010001901,585.95,EUR
100,1000,0000000242,,20230209,0010001902,2023,0010001902,3920.97,EUR
100,2000,0000000275,,20220707,0010001903,2024,0010001903,2757.37,EUR
100,1000,0000000109,,20231226,0010001904,2023,0010001904,1919.8,EUR
100,2000,0000000206,,20240121,0010001905,2024,0010001905,1646.5,EUR
100,1000,0000000123,,20221202,0010001906,2023,0010001906,3274.29,EUR
100,2000,0000000397,,20240425,0010001907,2024,0010001907,4818.52,EUR
100,1000,0000000366,,20220328,0010001908,2023,0010001908,1421.0,EUR
100,2000,0000000051,,20221124,0010001909,2024,0010001909,4246.23,EUR
100,1000,0000000013,,20221009,0010001910,2023,0010001910,4306.0,EUR
100,2000,0000000261,,20240730,0010001911,2024,0010001911,4764.08,EUR
100,1000,0000000246,,20240301,0010001912,2023,0010001912,4671.63,EUR
100,2000,0000000364,,20230720,0010001913,2024,0010001913,623.33,EUR
100,1000,0000000090,,20240521,0010001914,2023,0010001914,1070.96,EUR
100,2000,0000000316,,20241204,0010001915,2024,0010001915,1865.0,EUR
100,1000,0000000158,,20240425,0010001916,2023,0010001916,3143.52,EUR
100,2000,0000000291,,20240701,0010001917,2024,0010001917,3061.98,EUR
100,1000,0000000470,,20230123,0010001918,2023,0010001918,976.29,EUR
100,2000,0000000290,,20220218,0010001919,2024,0010001919,2194.99,EUR
100,1000,0000000466,,20240915,0010001920,2023,0010001920,1363.59,EUR
100,2000,0000000087,,20240408,0010001921,2024,0010001921,186.23,EUR
100,1000,0000000457,,20240519,0010001922,2023,0010001922,1090.09,EUR
100,2000,0000000149,,20220426,0010001923,2024,0010001923,1104.78,EUR
100,1000,0000000052,,20230205,0010001924,2023,0010001924,1064.03,EUR
100,2000,0000000099,,20240429,0010001925,2024,0010001925,366.07,EUR
100,1000,0000000434,,20220630,0010001926,2023,0010001926,3708.09,EUR
100,2000,0000000078,,20240109,0010001927,2024,0010001927,2857.28,EUR
100,1000,0000000202,,20240413,0010001928,2023,0010001928,1106.52,EUR
100,2000,0000000187,,20220324,0010001929,2024,0010001929,4942.22,EUR
100,1000,0000000235,,20220523,0010001930,2023,0010001930,700.18,EUR
100,2000,0000000191,,20240122,0010001931,2024,0010001931,1940.79,EUR
100,1000,0000000342,,20220124,0010001932,2023,0010001932,3833.49,EUR
100,2000,0000000227,,20220909,0010001933,2024,0010001933,3606.23,EUR
100,1000,0000000006,,20230621,0010001934,2023,0010001934,4681.03,EUR
100,2000,0000000432,,20240512,0010001935,2024,0010001935,3078.38,EUR
100,1000,0000000468,,20230402,0010001936,2023,0010001936,194.91,EUR
100,2000,0000000104,,20240329,0010001937,2024,0010001937,1510.53,EUR
100,1000,0000000479,,20220704,0010001938,2023,0010001938,2933.44,EUR
100,2000,0000000091,,20220709,0010001939,2024,0010001939,3545.85,EUR
100,1000,0000000427,,20240816,0010001940,2023,0010001940,1825.07,EUR
100,2000,0000000317,,20220612,0010001941,2024,0010001941,1960.07,EUR
100,1000,0000000064,,20231121,0010001942,2023,0010001942,3966.48,EUR
100,2000,0000000440,,20220223,0010001943,2024,0010001943,2898.54,EUR
100,1000,0000000009,,20221212,0010001944,2023,0010001944,105.5,EUR
100,2000,0000000108,,20241204,0010001945,2024,0010001945,513.66,EUR
100,1000,0000000359,,20230828,0010001946,2023,0010001946,2913.38,EUR
100,2000,0000000214,,20241213,0010001947,2024,0010001947,258.05,EUR
100,1000,0000000210,,20240612,0010001948,2023,0010001948,663.2,EUR
100,2000,0000000313,,20241217,0010001949,2024,0010001949,3137.66,EUR
100,1000,0000000155,,20220525,0010001950,2023,0010001950,4266.45,EUR
100,2000,0000000373,,20230707,0010001951,2024,0010001951,3609.1,EUR
100,1000,0000000247,,20221029,0010001952,2023,0010001952,4984.22,EUR
100,2000,0000000225,,20220608,0010001953,2024,0010001953,709.04,EUR
100,1000,0000000375,,20221001,0010001954,2023,0010001954,2657.83,EUR
100,2000,0000000194,,20230726,0010001955,2024,0010001955,4241.89,EUR
100,1000,0000000004,,20241021,0010001956,2023,0010001956,1713.83,EUR
100,2000,0000000165,,20230808,0010001957,2024,0010001957,3002.67,EUR
100,1000,0000000462,,20221011,0010001958,2023,0010001958,791.02,EUR
100,2000,0000000030,,20221204,0010001959,2024,0010001959,1960.83,EUR
100,1000,0000000460,,20230625,0010001960,2023,0010001960,3927.45,EUR
100,2000,0000000265,,20240506,0010001961,2024,0010001961,4121.68,EUR
100,1000,0000000216,,20240207,0010001962,2023,0010001962,868.73,EUR
100,2000,0000000304,,20220924,0010001963,2024,0010001963,2763.02,EUR
100,1000,0000000323,,20241129,0010001964,2023,0010001964,3975.82,EUR
100,2000,0000000196,,20240905,0010001965,2024,0010001965,353.46,EUR
100,1000,0000000444,,20230527,0010001966,2023,0010001966,4326.94,EUR
100,2000,0000000022,,20231105,0010001967,2024,0010001967,2351.04,EUR
100,1000,0000000460,,20240224,0010001968,2023,0010001968,882.87,EUR
100,2000,0000000469,,20230509,0010001969,2024,0010001969,4109.04,EUR
100,1000,0000000204,,20241125,0010001970,2023,0010001970,149.69,EUR
100,2000,0000000053,,20240531,0010001971,2024,0010001971,1874.38,EUR
100,1000,0000000403,,20230211,0010001972,2023,0010001972,1550.4,EUR
100,2000,0000000044,,20240921,0010001973,2024,0010001973,420.25,EUR
100,1000,0000000305,,20230703,0010001974,2023,0010001974,337.49,EUR
100,2000,0000000364,,20240621,0010001975,2024,0010001975,3837.17,EUR
100,1000,0000000454,,20230131,0010001976,2023,0010001976,3204.59,EUR
100,2000,0000000487,,20230326,0010001977,2024,0010001977,1263.83,EUR
100,1000,0000000155,,20220323,0010001978,2023,0010001978,2373.95,EUR
100,2000,0000000459,,20241119,0010001979,2024,0010001979,4479.85,EUR
100,1000,0000000016,,20241018,0010001980,2023,0010001980,4649.41,EUR
100,2000,0000000356,,20230522,0010001981,2024,0010001981,4023.05,EUR
100,1000,0000000034,,20220809,0010001982,2023,0010001982,2073.84,EUR
100,2000,0000000448,,20220903,0010001983,2024,0010001983,3292.2,EUR
100,1000,0000000068,,20231003,0010001984,2023,0010001984,4944.21,EUR
100,2000,0000000059,,20220315,0010001985,2024,0010001985,902.18,EUR
100,1000,0000000410,,20230726,0010001986,2023,0010001986,1946.96,EUR
100,2000,0000000156,,20240921,0010001987,2024,0010001987,1813.18,EUR
100,1000,0000000453,,20220115,0010001988,2023,0010001988,1910.76,EUR
100,2000,0000000053,,20240227,0010001989,2024,0010001989,1107.88,EUR
100,1000,0000000095,,20241025,0010001990,2023,0010001990,2464.8,EUR
100,2000,0000000325,,20230204,0010001991,2024,0010001991,2283.44,EUR
100,1000,0000000122,,20220405,0010001992,2023,0010001992,2374.28,EUR
100,2000,0000000251,,20230724,0010001993,2024,0010001993,4689.09,EUR
100,1000,0000000261,,20240226,0010001994,2023,0010001994,3885.05,EUR
100,2000,0000000098,,20230919,0010001995,2024,0010001995,4612.08,EUR
100,1000,0000000027,,20220516,0010001996,2023,0010001996,2421.84,EUR
100,2000,0000000366,,20240329,0010001997,2024,0010001997,4329.67,EUR
100,1000,0000000369,,20220601,0010001998,2023,0010001998,1095.84,EUR
100,2000,0000000142,,20241018,0010001999,2024,0010001999,2731.26,EUR
100,1000,0000000328,,20230725,0010002000,2023,0010002000,4888.1,EUR
100,2000,0000000453,,20240816,0010002001,2024,0010002001,3762.81,EUR
100,1000,0000000271,,20231214,0010002002,2023,0010002002,2983.02,EUR
100,2000,0000000019,,20221211,0010002003,2024,0010002003,1437.77,EUR
100,1000,0000000038,,20230820,0010002004,2023,0010002004,542.52,EUR
100,2000,0000000439,,20221109,0010002005,2024,0010002005,4857.06,EUR
100,1000,0000000289,,20221118,0010002006,2023,0010002006,2588.54,EUR
100,2000,0000000189,,20240721,0010002007,2024,0010002007,1630.2,EUR
100,1000,0000000496,,20240106,0010002008,2023,0010002008,401.67,EUR
100,2000,0000000157,,20240127,0010002009,2024,0010002009,3212.95,EUR
100,1000,0000000039,,20231213,0010002010,2023,0010002010,2163.83,EUR
100,2000,0000000492,,20240927,0010002011,2024,0010002011,2127.77,EUR
100,1000,0000000132,,20240206,0010002012,2023,0010002012,1319.85,EUR
100,2000,0000000481,,20230510,0010002013,2024,0010002013,1726.67,EUR
100,1000,0000000075,,20230914,0010002014,2023,0010002014,4098.38,EUR
100,2000,0000000360,,20220818,0010002015,2024,0010002015,4845.75,EUR
100,1000,0000000305,,20240326,0010002016,2023,0010002016,3341.85,EUR
100,2000,0000000023,,20230222,0010002017,2024,0010002017,1431.05,EUR
100,1000,0000000030,,20230827,0010002018,2023,0010002018,3874.8,EUR
100,2000,0000000373,,20231222,0010002019,2024,0010002019,434.3,EUR
100,1000,0000000035,,20230720,0010002020,2023,0010002020,1979.21,EUR
100,2000,0000000402,,20240124,0010002021,2024,0010002021,2590.29,EUR
100,1000,0000000003,,20230330,0010002022,2023,0010002022,4212.57,EUR
100,2000,0000000098,,20240720,0010002023,2024,0010002023,4866.15,EUR
100,1000,0000000133,,20220423,0010002024,2023,0010002024,3314.69,EUR
100,2000,0000000135,,20220816,0010002025,2024,0010002025,1060.8,EUR
100,1000,0000000488,,20240407,0010002026,2023,0010002026,3647.94,EUR
100,2000,0000000474,,20230823,0010002027,2024,0010002027,2513.99,EUR
100,1000,0000000305,,20230501,0010002028,2023,0010002028,3556.78,EUR
100,2000,0000000322,,20230908,0010002029,2024,0010002029,2430.96,EUR
100,1000,0000000303,,20220802,0010002030,2023,0010002030,3296.3,EUR
100,2000,0000000226,,20241212,0010002031,2024,0010002031,4597.77,EUR
100,1000,0000000360,,20240120,0010002032,2023,0010002032,593.18,EUR
100,2000,0000000057,,20230226,0010002033,2024,0010002033,1374.19,EUR
100,1000,0000000299,,20240330,0010002034,2023,0010002034,2441.44,EUR
100,2000,0000000248,,20230320,0010002035,2024,0010002035,4672.46,EUR
100,1000,0000000178,,20241011,0010002036,2023,0010002036,4144.4,EUR
100,2000,0000000320,,20220309,0010002037,2024,0010002037,3809.03,EUR
100,1000,0000000101,,20220630,0010002038,2023,0010002038,691.8,EUR
100,2000,0000000163,,20220718,0010002039,2024,0010002039,1627.31,EUR
100,1000,0000000420,,20220401,0010002040,2023,0010002040,585.1,EUR
100,2000,0000000283,,20220425,0010002041,2024,0010002041,2008.73,EUR
100,1000,0000000374,,20221228,0010002042,2023,0010002042,1365.87,EUR
100,2000,0000000380,,20240628,0010002043,2024,0010002043,3736.05,EUR
100,1000,0000000329,,20241103,0010002044,2023,0010002044,3494.19,EUR
100,2000,0000000500,,20240307,0010002045,2024,0010002045,4286.15,EUR
100,1000,0000000142,,20241007,0010002046,2023,0010002046,3969.17,EUR
100,2000,0000000288,,20241228,0010002047,2024,0010002047,330.55,EUR
100,1000,0000000456,,20240605,0010002048,2023,0010002048,497.86,EUR
100,2000,0000000237,,20240904,0010002049,2024,0010002049,3425.81,EUR
100,1000,0000000450,,20220101,0010002050,2023,0010002050,186.03,EUR
100,2000,0000000328,,20230613,0010002051,2024,0010002051,2262.61,EUR
100,1000,0000000423,,20230406,0010002052,2023,0010002052,4624.28,EUR
100,2000,0000000083,,20230225,0010002053,2024,0010002053,4777.17,EUR
100,1000,0000000177,,20240929,0010002054,2023,0010002054,166.92,EUR
100,2000,0000000181,,20221103,0010002055,2024,0010002055,896.79,EUR
100,1000,0000000007,,20230105,0010002056,2023,0010002056,4474.32,EUR
100,2000,0000000096,,20230814,0010002057,2024,0010002057,1708.64,EUR
100,1000,0000000018,,20230913,0010002058,2023,0010002058,2944.15,EUR
100,2000,0000000202,,20220614,0010002059,2024,0010002059,2676.09,EUR
100,1000,0000000289,,20220119,0010002060,2023,0010002060,2068.73,EUR
100,2000,0000000013,,20241219,0010002061,2024,0010002061,3567.25,EUR
100,1000,0000000416,,20240628,0010002062,2023,0010002062,1296.48,EUR
100,2000,0000000328,,20230825,0010002063,2024,0010002063,4243.83,EUR
100,1000,0000000475,,20240406,0010002064,2023,0010002064,1189.64,EUR
100,2000,0000000032,,20240506,0010002065,2024,0010002065,906.92,EUR
100,1000,0000000321,,20230912,0010002066,2023,0010002066,1384.51,EUR
100,2000,0000000012,,20221221,0010002067,2024,0010002067,1972.2,EUR
100,1000,0000000213,,20221125,0010002068,2023,0010002068,4461.6,EUR
100,2000,0000000025,,20220517,0010002069,2024,0010002069,4283.77,EUR
100,1000,0000000414,,20220629,0010002070,2023,0010002070,2489.43,EUR
100,2000,0000000136,,20220902,0010002071,2024,0010002071,3001.24,EUR
100,1000,0000000449,,20220813,0010002072,2023,0010002072,1302.84,EUR
100,2000,0000000272,,20230819,0010002073,2024,0010002073,4463.56,EUR
100,1000,0000000240,,20221019,0010002074,2023,0010002074,1706.71,EUR
100,2000,0000000060,,20231021,0010002075,2024,0010002075,231.55,EUR
100,1000,0000000157,,20220831,0010002076,2023,0010002076,993.12,EUR
100,2000,0000000146,,20221030,0010002077,2024,0010002077,3230.4,EUR
100,1000,0000000407,,20241001,0010002078,2023,0010002078,2000.5,EUR
100,2000,0000000427,,20241012,0010002079,2024,0010002079,2602.1,EUR
100,1000,0000000402,,20240323,0010002080,2023,0010002080,2559.32,EUR
100,2000,0000000456,,20230515,0010002081,2024,0010002081,775.61,EUR
100,1000,0000000321,,20241218,0010002082,2023,0010002082,3152.02,EUR
100,2000,0000000456,,20240507,0010002083,2024,0010002083,522.09,EUR
100,1000,0000000184,,20231008,0010002084,2023,0010002084,1641.75,EUR
100,2000,0000000282,,20220929,0010002085,2024,0010002085,2815.52,EUR
100,1000,0000000203,,20230105,0010002086,2023,0010002086,4254.07,EUR
100,2000,0000000423,,20220826,0010002087,2024,0010002087,3017.57,EUR
100,1000,0000000172,,20240815,0010002088,2023,0010002088,4169.25,EUR
100,2000,0000000491,,20240525,0010002089,2024,0010002089,1194.64,EUR
100,1000,0000000474,,20220714,0010002090,2023,0010002090,1352.62,EUR
100,2000,0000000086,,20220813,0010002091,2024,0010002091,1178.58,EUR
100,1000,0000000242,,20241022,0010002092,2023,0010002092,2133.83,EUR
100,2000,0000000285,,20230411,0010002093,2024,0010002093,3148.03,EUR
100,1000,0000000051,,20231215,0010002094,2023,0010002094,245.35,EUR
100,2000,0000000383,,20240120,0010002095,2024,0010002095,1432.8,EUR
100,1000,0000000446,,20221014,0010002096,2023,0010002096,2082.0,EUR
100,2000,0000000480,,20221222,0010002097,2024,0010002097,4831.22,EUR
100,1000,0000000069,,20230830,0010002098,2023,0010002098,1188.92,EUR
100,2000,0000000403,,20230822,0010002099,2024,0010002099,2562.86,EUR
100,1000,0000000119,,20240311,0010002100,2023,0010002100,3216.72,EUR
100,2000,0000000412,,20231003,0010002101,2024,0010002101,468.56,EUR
100,1000,0000000063,,20240202,0010002102,2023,0010002102,4446.65,EUR
100,2000,0000000097,,20230410,0010002103,2024,0010002103,3387.88,EUR
100,1000,0000000051,,20241113,0010002104,2023,0010002104,2855.15,EUR
100,2000,0000000013,,20220826,0010002105,2024,0010002105,4146.0,EUR
100,1000,0000000206,,20241127,0010002106,2023,0010002106,4462.74,EUR
100,2000,0000000447,,20221110,0010002107,2024,0010002107,4321.93,EUR
100,1000,0000000196,,20220731,0010002108,2023,0010002108,2118.28,EUR
100,2000,0000000335,,20230223,0010002109,2024,0010002109,4689.15,EUR
100,1000,0000000261,,20240108,0010002110,2023,0010002110,1952.52,EUR
100,2000,0000000397,,20230510,0010002111,2024,0010002111,1247.66,EUR
100,1000,0000000429,,20230330,0010002112,2023,0010002112,3325.33,EUR
100,2000,0000000024,,20221226,0010002113,2024,0010002113,4908.09,EUR
100,1000,0000000469,,20220701,0010002114,2023,0010002114,2192.92,EUR
100,2000,0000000195,,20220923,0010002115,2024,0010002115,1973.6,EUR
100,1000,0000000180,,20240323,0010002116,2023,0010002116,4893.81,EUR
100,2000,0000000132,,20231103,0010002117,2024,0010002117,2276.11,EUR
100,1000,0000000160,,20240627,0010002118,2023,0010002118,826.65,EUR
100,2000,0000000285,,20230923,0010002119,2024,0010002119,2560.03,EUR
100,1000,0000000184,,20231004,0010002120,2023,0010002120,2068.21,EUR
100,2000,0000000219,,20240330,0010002121,2024,0010002121,4958.98,EUR
100,1000,0000000070,,20221221,0010002122,2023,0010002122,3284.98,EUR
100,2000,0000000422,,20220215,0010002123,2024,0010002123,3099.71,EUR
100,1000,0000000114,,20240131,0010002124,2023,0010002124,1821.25,EUR
100,2000,0000000252,,20240712,0010002125,2024,0010002125,1651.92,EUR
100,1000,0000000277,,20240912,0010002126,2023,0010002126,3429.02,EUR
100,2000,0000000443,,20231025,0010002127,2024,0010002127,1707.11,EUR
100,1000,0000000285,,20220510,0010002128,2023,0010002128,3178.25,EUR
100,2000,0000000431,,20220301,0010002129,2024,0010002129,4454.96,EUR
100,1000,0000000030,,20220207,0010002130,2023,0010002130,2730.44,EUR
100,2000,0000000072,,20231027,0010002131,2024,0010002131,4906.65,EUR
100,1000,0000000185,,20230724,0010002132,2023,0010002132,1877.78,EUR
100,2000,0000000500,,20240623,0010002133,2024,0010002133,2161.53,EUR
100,1000,0000000478,,20220708,0010002134,2023,0010002134,3972.78,EUR
100,2000,0000000226,,20230820,0010002135,2024,0010002135,4857.1,EUR
100,1000,0000000034,,20241210,0010002136,2023,0010002136,3941.38,EUR
100,2000,0000000014,,20221002,0010002137,2024,0010002137,4128.73,EUR
100,1000,0000000168,,20230205,0010002138,2023,0010002138,3715.25,EUR
100,2000,0000000270,,20220308,0010002139,2024,0010002139,654.14,EUR
100,1000,0000000008,,20241211,0010002140,2023,0010002140,3024.75,EUR
100,2000,0000000247,,20221113,0010002141,2024,0010002141,418.06,EUR
100,1000,0000000067,,20221206,0010002142,2023,0010002142,4203.34,EUR
100,2000,0000000489,,20230724,0010002143,2024,0010002143,2051.7,EUR
100,1000,0000000314,,20240812,0010002144,2023,0010002144,3561.11,EUR
100,2000,0000000275,,20240322,0010002145,2024,0010002145,1420.18,EUR
100,1000,0000000236,,20241009,0010002146,2023,0010002146,2107.25,EUR
100,2000,0000000053,,20241120,0010002147,2024,0010002147,2584.88,EUR
100,1000,0000000230,,20220104,0010002148,2023,0010002148,1431.52,EUR
100,2000,0000000415,,20220605,0010002149,2024,0010002149,2472.96,EUR
