MANDT,AUFNR,POSNR,MATNR,PSMNG,MEINS,WERKS
100,1004130,0001,MAT000341,1973,ST,1000
100,1004131,0001,MAT000301,9865,ST,1200
100,1004132,0001,MAT000195,2587,ST,1000
100,1004133,0001,MAT000329,7433,ST,1200
100,1004134,0001,MAT000293,9111,ST,1100
100,1004135,0001,MAT000154,4437,ST,1000
100,1004136,0001,MAT000290,8281,ST,1200
100,1004137,0001,MAT000250,9249,ST,1100
100,1004138,0001,MAT000006,7457,ST,1000
100,1004139,0001,MAT000013,2714,ST,1200
100,1004140,0001,MAT000195,8052,ST,1200
100,1004141,0001,MAT000199,6400,ST,1200
100,1004142,0001,MAT000471,1004,ST,1100
100,1004143,0001,MAT000335,1406,ST,1200
100,1004144,0001,MAT000242,1867,ST,1200
100,1004145,0001,MAT000239,1287,ST,1100
100,1004146,0001,MAT000174,3107,ST,1000
100,1004147,0001,MAT000168,3716,ST,1000
100,1004148,0001,MAT000005,5446,ST,1100
100,1004149,0001,MAT000201,9009,ST,1200
100,1004150,0001,MAT000335,4908,ST,1000
100,1004151,0001,MAT000012,2477,ST,1200
100,1004152,0001,MAT000329,8898,ST,1200
100,1004153,0001,MAT000500,7653,ST,1000
100,1004154,0001,MAT000483,1770,ST,1200
100,1004155,0001,MAT000263,4570,ST,1000
100,1004156,0001,MAT000280,1092,ST,1100
100,1004157,0001,MAT000451,3508,ST,1200
100,1004158,0001,MAT000365,5128,ST,1000
100,1004159,0001,MAT000064,9624,ST,1200
100,1004160,0001,MAT000018,8939,ST,1200
100,1004161,0001,MAT000324,5817,ST,1200
100,1004162,0001,MAT000010,6137,ST,1100
100,1004163,0001,MAT000412,9144,ST,1200
100,1004164,0001,MAT000297,3690,ST,1100
100,1004165,0001,MAT000379,1838,ST,1200
100,1004166,0001,MAT000010,4013,ST,1100
100,1004167,0001,MAT000007,9984,ST,1000
100,1004168,0001,MAT000001,4249,ST,1000
100,1004169,0001,MAT000200,1559,ST,1100
100,1004170,0001,MAT000335,9529,ST,1100
100,1004171,0001,MAT000491,6443,ST,1000
100,1004172,0001,MAT000194,526,ST,1200
100,1004173,0001,MAT000416,2262,ST,1000
100,1004174,0001,MAT000341,4291,ST,1000
100,1004175,0001,MAT000006,7038,ST,1000
100,1004176,0001,MAT000375,1525,ST,1000
100,1004177,0001,MAT000219,1802,ST,1000
100,1004178,0001,MAT000329,4230,ST,1100
100,1004179,0001,MAT000179,6999,ST,1100
100,1004180,0001,MAT000497,9273,ST,1200
100,1004181,0001,MAT000451,3583,ST,1200
100,1004182,0001,MAT000500,8879,ST,1200
100,1004183,0001,MAT000192,4065,ST,1100
100,1004184,0001,MAT000014,7427,ST,1000
100,1004185,0001,MAT000379,6375,ST,1100
100,1004186,0001,MAT000213,1518,ST,1000
100,1004187,0001,MAT000499,158,ST,1200
100,1004188,0001,MAT000066,6502,ST,1000
100,1004189,0001,MAT000354,1337,ST,1200
100,1004190,0001,MAT000324,5337,ST,1100
100,1004191,0001,MAT000465,997,ST,1000
100,1004192,0001,MAT000086,2978,ST,1200
100,1004193,0001,MAT000064,3346,ST,1200
100,1004194,0001,MAT000499,8028,ST,1100
100,1004195,0001,MAT000205,6739,ST,1000
100,1004196,0001,MAT000411,5993,ST,1000
100,1004197,0001,MAT000293,9707,ST,1000
100,1004198,0001,MAT000012,1936,ST,1000
100,1004199,0001,MAT000419,3780,ST,1200
100,1004200,0001,MAT000367,2025,ST,1100
100,1004201,0001,MAT000272,2688,ST,1100
100,1004202,0001,MAT000341,9525,ST,1000
100,1004203,0001,MAT000263,3843,ST,1100
100,1004204,0001,MAT000007,5582,ST,1200
100,1004205,0001,MAT000419,9176,ST,1200
100,1004206,0001,MAT000183,3609,ST,1000
100,1004207,0001,MAT000082,8069,ST,1000
100,1004208,0001,MAT000168,1443,ST,1100
100,1004209,0001,MAT000487,4359,ST,1000
100,1004210,0001,MAT000065,9942,ST,1100
100,1004211,0001,MAT000144,4831,ST,1000
100,1004212,0001,MAT000235,3267,ST,1000
100,1004213,0001,MAT000175,833,ST,1000
100,1004214,0001,MAT000422,1356,ST,1000
100,1004215,0001,MAT000355,328,ST,1100
100,1004216,0001,MAT000421,2947,ST,1200
100,1004217,0001,MAT000082,8546,ST,1100
100,1004218,0001,MAT000419,4051,ST,1200
100,1004219,0001,MAT000066,5144,ST,1200
100,1004220,0001,MAT000016,267,ST,1000
100,1004221,0001,MAT000211,2300,ST,1000
100,1004222,0001,MAT000383,9996,ST,1000
100,1004223,0001,MAT000017,7984,ST,1200
100,1004224,0001,MAT000383,624,ST,1100
100,1004225,0001,MAT000242,7994,ST,1200
100,1004226,0001,MAT000167,2685,ST,1200
100,1004227,0001,MAT000261,6040,ST,1100
100,1004228,0001,MAT000341,6425,ST,1100
100,1004229,0001,MAT000310,8009,ST,1200
100,1004230,0001,MAT000344,2683,ST,1100
100,1004231,0001,MAT000219,5218,ST,1100
100,1004232,0001,MAT000064,7980,ST,1100
100,1004233,0001,MAT000077,2306,ST,1200
100,1004234,0001,MAT000069,9112,ST,1000
100,1004235,0001,MAT000465,1214,ST,1200
100,1004236,0001,MAT000216,3969,ST,1100
100,1004237,0001,MAT000176,4016,ST,1200
100,1004238,0001,MAT000235,8592,ST,1100
100,1004239,0001,MAT000109,2466,ST,1200
100,1004240,0001,MAT000242,752,ST,1200
100,1004241,0001,MAT000012,8031,ST,1000
100,1004242,0001,MAT000153,5254,ST,1200
100,1004243,0001,MAT000213,904,ST,1200
100,1004244,0001,MAT000433,9698,ST,1000
100,1004245,0001,MAT000148,7588,ST,1200
100,1004246,0001,MAT000274,9850,ST,1100
100,1004247,0001,MAT000343,2953,ST,1000
100,1004248,0001,MAT000304,5444,ST,1000
100,1004249,0001,MAT000249,3525,ST,1200
100,1004250,0001,MAT000235,7837,ST,1100
100,1004251,0001,MAT000354,8061,ST,1200
100,1004252,0001,MAT000411,4349,ST,1200
100,1004253,0001,MAT000066,5796,ST,1200
100,1004254,0001,MAT000417,3252,ST,1000
100,1004255,0001,MAT000014,7769,ST,1100
100,1004256,0001,MAT000148,7024,ST,1000
100,1004257,0001,MAT000324,6907,ST,1100
100,1004258,0001,MAT000428,6031,ST,1200
100,1004259,0001,MAT000007,5545,ST,1000
100,1004260,0001,MAT000304,2170,ST,1200
100,1004261,0001,MAT000383,160,ST,1200
100,1004262,0001,MAT000402,9521,ST,1100
100,1004263,0001,MAT000344,9852,ST,1000
100,1004264,0001,MAT000431,3455,ST,1200
100,1004265,0001,MAT000220,4032,ST,1100
100,1004266,0001,MAT000324,9635,ST,1100
100,1004267,0001,MAT000402,4613,ST,1100
100,1004268,0001,MAT000148,9590,ST,1100
100,1004269,0001,MAT000354,6206,ST,1000
100,1004270,0001,MAT000261,9420,ST,1200
100,1004271,0001,MAT000249,5596,ST,1200
100,1004272,0001,MAT000086,7388,ST,1000
100,1004273,0001,MAT000440,4333,ST,1200
100,1004274,0001,MAT000440,5135,ST,1000
100,1004275,0001,MAT000125,6640,ST,1200
100,1004276,0001,MAT000468,3158,ST,1200
100,1004277,0001,MAT000312,4602,ST,1100
100,1004278,0001,MAT000239,5487,ST,1000
100,1004279,0001,MAT000011,7266,ST,1200
100,1004280,0001,MAT000258,8275,ST,1100
100,1004281,0001,MAT000171,2444,ST,1200
100,1004282,0001,MAT000178,8402,ST,1100
100,1004283,0001,MAT000304,196,ST,1100
100,1004284,0001,MAT000242,1838,ST,1100
100,1004285,0001,MAT000417,7933,ST,1000
100,1004286,0001,MAT000216,6896,ST,1100
100,1004287,0001,MAT000417,8504,ST,1000
100,1004288,0001,MAT000311,4546,ST,1100
100,1004289,0001,MAT000069,8933,ST,1100
100,1004290,0001,MAT000274,409,ST,1200
100,1004291,0001,MAT000383,6349,ST,1000
100,1004292,0001,MAT000009,5491,ST,1100
100,1004293,0001,MAT000280,7249,ST,1100
100,1004294,0001,MAT000344,9492,ST,1100
100,1004295,0001,MAT000413,2720,ST,1000
100,1004296,0001,MAT000289,2652,ST,1100
100,1004297,0001,MAT000417,5826,ST,1200
100,1004298,0001,MAT000117,8449,ST,1200
100,1004299,0001,MAT000289,611,ST,1100
100,1004300,0001,MAT000487,7135,ST,1000
100,1004301,0001,MAT000001,8829,ST,1100
100,1004302,0001,MAT000111,3312,ST,1200
100,1004303,0001,MAT000195,8493,ST,1200
100,1004304,0001,MAT000355,3960,ST,1100
100,1004305,0001,MAT000066,9824,ST,1100
100,1004306,0001,MAT000345,140,ST,1100
100,1004307,0001,MAT000275,5882,ST,1000
100,1004308,0001,MAT000109,3610,ST,1000
100,1004309,0001,MAT000235,5041,ST,1100
100,1004310,0001,MAT000095,501,ST,1100
100,1004311,0001,MAT000167,6146,ST,1200
100,1004312,0001,MAT000200,4881,ST,1200
100,1004313,0001,MAT000282,1027,ST,1000
100,1004314,0001,MAT000261,9915,ST,1100
100,1004315,0001,MAT000358,3581,ST,1100
100,1004316,0001,MAT000113,698,ST,1200
100,1004317,0001,MAT000213,9549,ST,1100
100,1004318,0001,MAT000358,307,ST,1200
100,1004319,0001,MAT000171,2061,ST,1100
100,1004320,0001,MAT000220,3110,ST,1100
100,1004321,0001,MAT000179,1869,ST,1200
100,1004322,0001,MAT000499,3995,ST,1100
100,1004323,0001,MAT000153,1725,ST,1000
100,1004324,0001,MAT000312,3847,ST,1200
100,1004325,0001,MAT000175,5908,ST,1200
100,1004326,0001,MAT000347,6786,ST,1200
100,1004327,0001,MAT000297,5728,ST,1000
100,1004328,0001,MAT000376,3448,ST,1100
100,1004329,0001,MAT000371,7291,ST,1100
100,1004330,0001,MAT000174,5238,ST,1100
100,1004331,0001,MAT000221,2402,ST,1100
100,1004332,0001,MAT000343,7910,ST,1000
100,1004333,0001,MAT000082,8803,ST,1000
100,1004334,0001,MAT000239,6378,ST,1200
100,1004335,0001,MAT000007,5313,ST,1200
100,1004336,0001,MAT000066,7104,ST,1100
100,1004337,0001,MAT000343,6356,ST,1000
100,1004338,0001,MAT000275,146,ST,1200
100,1004339,0001,MAT000402,4014,ST,1200
100,1004340,0001,MAT000191,3323,ST,1200
100,1004341,0001,MAT000200,7640,ST,1100
100,1004342,0001,MAT000205,4594,ST,1000
100,1004343,0001,MAT000011,2591,ST,1000
100,1004344,0001,MAT000290,5079,ST,1100
100,1004345,0001,MAT000275,8878,ST,1100
100,1004346,0001,MAT000144,4614,ST,1100
100,1004347,0001,MAT000242,779,ST,1100
100,1004348,0001,MAT000431,8095,ST,1000
100,1004349,0001,MAT000371,3356,ST,1100
100,1004350,0001,MAT000354,180,ST,1200
100,1004351,0001,MAT000358,7706,ST,1000
100,1004352,0001,MAT000239,4340,ST,1100
100,1004353,0001,MAT000012,6786,ST,1100
100,1004354,0001,MAT000201,9647,ST,1100
100,1004355,0001,MAT000095,5718,ST,1100
100,1004356,0001,MAT000440,2407,ST,1200
100,1004357,0001,MAT000013,8981,ST,1100
100,1004358,0001,MAT000011,7919,ST,1000
100,1004359,0001,MAT000347,5927,ST,1000
100,1004360,0001,MAT000383,9817,ST,1100
100,1004361,0001,MAT000239,9553,ST,1000
100,1004362,0001,MAT000301,4958,ST,1100
100,1004363,0001,MAT000175,3184,ST,1200
100,1004364,0001,MAT000371,5374,ST,1200
100,1004365,0001,MAT000173,4599,ST,1000
100,1004366,0001,MAT000153,9218,ST,1000
100,1004367,0001,MAT000144,6153,ST,1000
100,1004368,0001,MAT000124,9708,ST,1100
100,1004369,0001,MAT000104,6869,ST,1100
100,1004370,0001,MAT000013,7185,ST,1200
100,1004371,0001,MAT000344,8770,ST,1000
100,1004372,0001,MAT000262,2837,ST,1000
100,1004373,0001,MAT000343,9284,ST,1200
100,1004374,0001,MAT000419,7284,ST,1200
100,1004375,0001,MAT000221,7422,ST,1100
100,1004376,0001,MAT000416,5240,ST,1100
100,1004377,0001,MAT000018,9099,ST,1100
100,1004378,0001,MAT000219,2525,ST,1000
100,1004379,0001,MAT000290,7441,ST,1100
100,1004380,0001,MAT000371,9665,ST,1100
100,1004381,0001,MAT000355,3153,ST,1200
100,1004382,0001,MAT000211,5011,ST,1000
100,1004383,0001,MAT000372,3770,ST,1200
100,1004384,0001,MAT000174,2645,ST,1000
100,1004385,0001,MAT000440,6549,ST,1100
100,1004386,0001,MAT000453,7641,ST,1100
100,1004387,0001,MAT000367,5986,ST,1000
100,1004388,0001,MAT000238,8294,ST,1200
100,1004389,0001,MAT000499,5277,ST,1100
100,1004390,0001,MAT000077,2248,ST,1000
100,1004391,0001,MAT000249,7820,ST,1200
100,1004392,0001,MAT000282,5557,ST,1000
100,1004393,0001,MAT000250,8416,ST,1100
100,1004394,0001,MAT000011,2972,ST,1100
100,1004395,0001,MAT000159,4681,ST,1100
100,1004396,0001,MAT000419,6927,ST,1100
100,1004397,0001,MAT000171,2297,ST,1200
100,1004398,0001,MAT000111,3974,ST,1200
100,1004399,0001,MAT000093,9726,ST,1000
100,1004400,0001,MAT000019,6083,ST,1200
100,1004401,0001,MAT000077,1700,ST,1000
100,1004402,0001,MAT000195,7430,ST,1200
100,1004403,0001,MAT000453,3080,ST,1000
100,1004404,0001,MAT000117,8929,ST,1000
100,1004405,0001,MAT000199,8219,ST,1100
100,1004406,0001,MAT000242,3783,ST,1100
100,1004407,0001,MAT000372,6463,ST,1100
100,1004408,0001,MAT000383,236,ST,1200
100,1004409,0001,MAT000005,6610,ST,1200
100,1004410,0001,MAT000159,3676,ST,1100
100,1004411,0001,MAT000404,5608,ST,1000
100,1004412,0001,MAT000211,6238,ST,1000
100,1004413,0001,MAT000008,429,ST,1000
100,1004414,0001,MAT000206,1456,ST,1000
100,1004415,0001,MAT000487,4760,ST,1100
100,1004416,0001,MAT000205,1213,ST,1200
100,1004417,0001,MAT000206,5440,ST,1200
100,1004418,0001,MAT000404,264,ST,1100
100,1004419,0001,MAT000012,1330,ST,1200
100,1004420,0001,MAT000200,8270,ST,1200
100,1004421,0001,MAT000258,497,ST,1000
100,1004422,0001,MAT000266,2030,ST,1000
100,1004423,0001,MAT000440,5758,ST,1200
100,1004424,0001,MAT000379,6328,ST,1200
100,1004425,0001,MAT000411,1825,ST,1000
100,1004426,0001,MAT000379,1499,ST,1100
100,1004427,0001,MAT000189,7704,ST,1000
100,1004428,0001,MAT000497,9239,ST,1100
100,1004429,0001,MAT000375,9620,ST,1000
100,1004430,0001,MAT000250,7569,ST,1000
100,1004431,0001,MAT000152,2483,ST,1200
100,1004432,0001,MAT000148,1895,ST,1000
100,1004433,0001,MAT000080,7136,ST,1100
100,1004434,0001,MAT000192,4900,ST,1100
100,1004435,0001,MAT000310,8556,ST,1000
100,1004436,0001,MAT000329,7261,ST,1000
100,1004437,0001,MAT000426,1402,ST,1000
100,1004438,0001,MAT000069,4242,ST,1200
100,1004439,0001,MAT000239,9452,ST,1200
100,1004440,0001,MAT000001,7625,ST,1000
100,1004441,0001,MAT000413,3528,ST,1100
100,1004442,0001,MAT000487,9457,ST,1100
100,1004443,0001,MAT000290,7823,ST,1200
100,1004444,0001,MAT000289,3860,ST,1200
100,1004445,0001,MAT000414,3188,ST,1200
100,1004446,0001,MAT000275,6823,ST,1100
100,1004447,0001,MAT000238,6431,ST,1000
100,1004448,0001,MAT000491,1963,ST,1100
100,1004449,0001,MAT000312,3243,ST,1000
100,1004450,0001,MAT000416,6644,ST,1000
100,1004451,0001,MAT000175,9114,ST,1200
100,1004452,0001,MAT000195,7638,ST,1100
100,1004453,0001,MAT000372,6721,ST,1000
100,1004454,0001,MAT000006,4486,ST,1000
100,1004455,0001,MAT000001,127,ST,1200
100,1004456,0001,MAT000093,3057,ST,1000
100,1004457,0001,MAT000235,1843,ST,1100
100,1004458,0001,MAT000221,1026,ST,1100
100,1004459,0001,MAT000064,2272,ST,1000
100,1004460,0001,MAT000173,9586,ST,1000
100,1004461,0001,MAT000335,7966,ST,1100
100,1004462,0001,MAT000383,496,ST,1000
100,1004463,0001,MAT000311,5247,ST,1000
100,1004464,0001,MAT000310,4800,ST,1200
100,1004465,0001,MAT000329,684,ST,1100
100,1004466,0001,MAT000343,4751,ST,1200
100,1004467,0001,MAT000365,1707,ST,1000
100,1004468,0001,MAT000453,1021,ST,1000
100,1004469,0001,MAT000239,7871,ST,1100
100,1004470,0001,MAT000019,1070,ST,1100
100,1004471,0001,MAT000015,5417,ST,1000
100,1004472,0001,MAT000357,3583,ST,1000
100,1004473,0001,MAT000403,953,ST,1200
100,1004474,0001,MAT000195,1687,ST,1100
100,1004475,0001,MAT000008,422,ST,1200
100,1004476,0001,MAT000117,5178,ST,1000
100,1004477,0001,MAT000414,8548,ST,1200
100,1004478,0001,MAT000064,5629,ST,1000
100,1004479,0001,MAT000431,2905,ST,1100
100,1004480,0001,MAT000261,4338,ST,1100
100,1004481,0001,MAT000315,9717,ST,1100
100,1004482,0001,MAT000500,2349,ST,1100
100,1004483,0001,MAT000100,1658,ST,1100
100,1004484,0001,MAT000419,3879,ST,1100
100,1004485,0001,MAT000282,2900,ST,1000
100,1004486,0001,MAT000104,4238,ST,1200
100,1004487,0001,MAT000015,1597,ST,1100
100,1004488,0001,MAT000135,4276,ST,1200
100,1004489,0001,MAT000069,3223,ST,1200
100,1004490,0001,MAT000002,272,ST,1000
100,1004491,0001,MAT000220,3969,ST,1000
100,1004492,0001,MAT000213,3686,ST,1100
100,1004493,0001,MAT000403,2550,ST,1100
100,1004494,0001,MAT000016,8337,ST,1200
100,1004495,0001,MAT000135,5019,ST,1100
100,1004496,0001,MAT000474,2936,ST,1000
100,1004497,0001,MAT000176,2832,ST,1100
100,1004498,0001,MAT000211,4471,ST,1100
100,1004499,0001,MAT000065,4198,ST,1000
100,1004500,0001,MAT000111,9292,ST,1200
100,1004501,0001,MAT000293,6560,ST,1200
100,1004502,0001,MAT000301,315,ST,1000
100,1004503,0001,MAT000168,726,ST,1200
100,1004504,0001,MAT000282,4874,ST,1100
100,1004505,0001,MAT000347,9508,ST,1000
100,1004506,0001,MAT000427,5377,ST,1200
100,1004507,0001,MAT000220,4555,ST,1200
100,1004508,0001,MAT000293,9560,ST,1000
100,1004509,0001,MAT000011,8265,ST,1000
100,1004510,0001,MAT000421,2698,ST,1000
100,1004511,0001,MAT000301,9602,ST,1100
100,1004512,0001,MAT000007,5322,ST,1200
100,1004513,0001,MAT000294,7779,ST,1200
100,1004514,0001,MAT000315,7733,ST,1100
100,1004515,0001,MAT000012,4889,ST,1200
100,1004516,0001,MAT000312,2228,ST,1200
100,1004517,0001,MAT000108,8392,ST,1000
100,1004518,0001,MAT000238,7058,ST,1100
100,1004519,0001,MAT000201,1160,ST,1200
100,1004520,0001,MAT000108,2995,ST,1100
100,1004521,0001,MAT000016,2727,ST,1100
100,1004522,0001,MAT000375,3689,ST,1000
100,1004523,0001,MAT000153,1868,ST,1100
100,1004524,0001,MAT000095,1705,ST,1000
100,1004525,0001,MAT000153,581,ST,1100
100,1004526,0001,MAT000070,2677,ST,1000
100,1004527,0001,MAT000010,4442,ST,1100
100,1004528,0001,MAT000014,644,ST,1200
100,1004529,0001,MAT000235,4691,ST,1000
100,1004530,0001,MAT000176,999,ST,1100
100,1004531,0001,MAT000100,4324,ST,1200
100,1004532,0001,MAT000412,5773,ST,1000
100,1004533,0001,MAT000066,7003,ST,1000
100,1004534,0001,MAT000238,1184,ST,1200
100,1004535,0001,MAT000075,428,ST,1200
100,1004536,0001,MAT000426,526,ST,1100
100,1004537,0001,MAT000238,9958,ST,1200
100,1004538,0001,MAT000183,2228,ST,1100
100,1004539,0001,MAT000341,3368,ST,1100
100,1004540,0001,MAT000093,1087,ST,1200
100,1004541,0001,MAT000412,6175,ST,1000
100,1004542,0001,MAT000009,3617,ST,1200
100,1004543,0001,MAT000171,147,ST,1100
100,1004544,0001,MAT000219,3766,ST,1200
100,1004545,0001,MAT000075,8352,ST,1200
100,1004546,0001,MAT000416,4202,ST,1100
100,1004547,0001,MAT000124,5561,ST,1100
100,1004548,0001,MAT000297,3680,ST,1100
100,1004549,0001,MAT000175,4961,ST,1200
100,1004550,0001,MAT000071,2610,ST,1000
100,1004551,0001,MAT000266,3263,ST,1000
100,1004552,0001,MAT000413,4988,ST,1100
100,1004553,0001,MAT000135,9473,ST,1000
100,1004554,0001,MAT000213,9879,ST,1100
100,1004555,0001,MAT000413,565,ST,1000
100,1004556,0001,MAT000422,9906,ST,1100
100,1004557,0001,MAT000221,4661,ST,1200
100,1004558,0001,MAT000016,1801,ST,1100
100,1004559,0001,MAT000077,351,ST,1200
100,1004560,0001,MAT000297,7321,ST,1200
100,1004561,0001,MAT000178,586,ST,1200
100,1004562,0001,MAT000192,8558,ST,1100
100,1004563,0001,MAT000166,2934,ST,1100
100,1004564,0001,MAT000086,7284,ST,1200
100,1004565,0001,MAT000083,9693,ST,1200
100,1004566,0001,MAT000304,4101,ST,1200
100,1004567,0001,MAT000124,6579,ST,1200
100,1004568,0001,MAT000261,5197,ST,1200
100,1004569,0001,MAT000301,9547,ST,1100
100,1004570,0001,MAT000183,4948,ST,1100
100,1004571,0001,MAT000008,8354,ST,1000
100,1004572,0001,MAT000266,8425,ST,1200
100,1004573,0001,MAT000002,217,ST,1000
100,1004574,0001,MAT000453,6461,ST,1200
100,1004575,0001,MAT000310,606,ST,1100
100,1004576,0001,MAT000219,9983,ST,1100
100,1004577,0001,MAT000487,6846,ST,1000
100,1004578,0001,MAT000197,4469,ST,1000
100,1004579,0001,MAT000144,3548,ST,1200
100,1004580,0001,MAT000365,5856,ST,1000
100,1004581,0001,MAT000433,4172,ST,1200
100,1004582,0001,MAT000009,7058,ST,1000
100,1004583,0001,MAT000219,8143,ST,1100
100,1004584,0001,MAT000402,6435,ST,1200
100,1004585,0001,MAT000113,9214,ST,1200
100,1004586,0001,MAT000002,7143,ST,1000
100,1004587,0001,MAT000152,7634,ST,1100
100,1004588,0001,MAT000357,7597,ST,1100
100,1004589,0001,MAT000289,3172,ST,1100
100,1004590,0001,MAT000266,1946,ST,1100
100,1004591,0001,MAT000122,8296,ST,1000
100,1004592,0001,MAT000289,3498,ST,1000
100,1004593,0001,MAT000428,9954,ST,1200
100,1004594,0001,MAT000191,8068,ST,1100
100,1004595,0001,MAT000166,1636,ST,1100
100,1004596,0001,MAT000205,2827,ST,1100
100,1004597,0001,MAT000231,356,ST,1100
100,1004598,0001,MAT000183,221,ST,1000
100,1004599,0001,MAT000018,306,ST,1200
100,1004600,0001,MAT000355,2398,ST,1100
100,1004601,0001,MAT000404,847,ST,1000
100,1004602,0001,MAT000471,365,ST,1100
100,1004603,0001,MAT000312,9005,ST,1200
100,1004604,0001,MAT000219,8680,ST,1000
100,1004605,0001,MAT000431,3081,ST,1200
100,1004606,0001,MAT000242,8577,ST,1100
100,1004607,0001,MAT000005,2842,ST,1200
100,1004608,0001,MAT000213,1025,ST,1100
100,1004609,0001,MAT000002,3815,ST,1100
100,1004610,0001,MAT000468,6736,ST,1100
100,1004611,0001,MAT000272,7512,ST,1000
100,1004612,0001,MAT000281,3360,ST,1100
100,1004613,0001,MAT000004,1219,ST,1200
100,1004614,0001,MAT000011,3642,ST,1000
100,1004615,0001,MAT000367,5306,ST,1200
100,1004616,0001,MAT000311,1499,ST,1100
100,1004617,0001,MAT000095,7222,ST,1200
100,1004618,0001,MAT000250,6687,ST,1200
100,1004619,0001,MAT000010,6921,ST,1100
100,1004620,0001,MAT000474,3112,ST,1000
100,1004621,0001,MAT000011,7209,ST,1100
100,1004622,0001,MAT000280,7272,ST,1000
100,1004623,0001,MAT000113,9855,ST,1200
100,1004624,0001,MAT000231,4473,ST,1100
100,1004625,0001,MAT000365,7275,ST,1100
100,1004626,0001,MAT000083,866,ST,1000
100,1004627,0001,MAT000100,4147,ST,1100
100,1004628,0001,MAT000255,1903,ST,1000
100,1004629,0001,MAT000491,7774,ST,1100
100,1004630,0001,MAT000345,6102,ST,1100
100,1004631,0001,MAT000003,4241,ST,1000
100,1004632,0001,MAT000416,9630,ST,1100
100,1004633,0001,MAT000324,9987,ST,1000
100,1004634,0001,MAT000290,155,ST,1000
100,1004635,0001,MAT000465,5396,ST,1100
100,1004636,0001,MAT000173,7206,ST,1100
100,1004637,0001,MAT000294,3567,ST,1100
100,1004638,0001,MAT000402,2548,ST,1200
100,1004639,0001,MAT000344,1503,ST,1100
100,1004640,0001,MAT000086,9122,ST,1100
100,1004641,0001,MAT000148,4761,ST,1000
100,1004642,0001,MAT000080,8109,ST,1100
100,1004643,0001,MAT000192,9018,ST,1100
100,1004644,0001,MAT000221,5492,ST,1200
100,1004645,0001,MAT000167,2114,ST,1000
100,1004646,0001,MAT000315,9318,ST,1200
100,1004647,0001,MAT000213,263,ST,1200
