MANDT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003070,0000003070,USER019,20241122,182017,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003071,0000003071,USER020,20230104,125517,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003072,0000003072,USER021,20220422,055334,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003073,0000003073,USER022,20240917,132017,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003074,0000003074,USER023,20240917,175410,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003075,0000003075,USER024,20231106,135017,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003076,0000003076,USER025,20220615,052135,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003077,0000003077,USER026,20220121,144839,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003078,0000003078,USER027,20230128,092753,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003079,0000003079,USER028,20240321,065644,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003080,0000003080,USER029,20240407,114650,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003081,0000003081,USER030,20240308,002748,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003082,0000003082,USER031,20240812,125538,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003083,0000003083,USER032,20240827,155354,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003084,0000003084,USER033,20230731,085813,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003085,0000003085,USER034,20240312,005147,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003086,0000003086,USER035,20240110,003421,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003087,0000003087,USER036,20220308,062514,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003088,0000003088,USER037,20220506,133355,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003089,0000003089,USER038,20220630,113807,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003090,0000003090,USER039,20240616,193556,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003091,0000003091,USER040,20221013,091204,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003092,0000003092,USER041,20220209,035123,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003093,0000003093,USER042,20241002,051448,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003094,0000003094,USER043,20231202,131840,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003095,0000003095,USER044,20240717,022330,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003096,0000003096,USER045,20220521,192618,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003097,0000003097,USER046,20230804,195006,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003098,0000003098,USER047,20220111,023427,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003099,0000003099,USER048,20230901,202835,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003100,0000003100,USER049,20220427,103006,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003101,0000003101,USER000,20220308,203413,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003102,0000003102,USER001,20240823,041208,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003103,0000003103,USER002,20231130,195849,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003104,0000003104,USER003,20240506,022147,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003105,0000003105,USER004,20231018,090409,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003106,0000003106,USER005,20231027,233156,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003107,0000003107,USER006,20231013,022607,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003108,0000003108,USER007,20230714,114359,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003109,0000003109,USER008,20240102,113130,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003110,0000003110,USER009,20230704,164902,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003111,0000003111,USER010,20220821,070935,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003112,0000003112,USER011,20220913,000701,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003113,0000003113,USER012,20230319,044905,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003114,0000003114,USER013,20221123,082944,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003115,0000003115,USER014,20221203,213615,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003116,0000003116,USER015,20220908,071751,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003117,0000003117,USER016,20230531,092531,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003118,0000003118,USER017,20220723,143402,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003119,0000003119,USER018,20230817,104348,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003120,0000003120,USER019,20230429,235408,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003121,0000003121,USER020,20220122,180653,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003122,0000003122,USER021,20230225,102112,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003123,0000003123,USER022,20230114,113928,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003124,0000003124,USER023,20240830,012125,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003125,0000003125,USER024,20231224,203149,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003126,0000003126,USER025,20240712,180000,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003127,0000003127,USER026,20240626,231233,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003128,0000003128,USER027,20230323,171930,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003129,0000003129,USER028,20220728,223542,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003130,0000003130,USER029,20230122,084245,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003131,0000003131,USER030,20230902,124209,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003132,0000003132,USER031,20230619,235933,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003133,0000003133,USER032,20240520,165411,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003134,0000003134,USER033,20220224,182748,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003135,0000003135,USER034,20231023,132809,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003136,0000003136,USER035,20241202,150343,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003137,0000003137,USER036,20240825,052038,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003138,0000003138,USER037,20240126,163205,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003139,0000003139,USER038,20241106,111859,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003140,0000003140,USER039,20230531,040729,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003141,0000003141,USER040,20240414,162235,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003142,0000003142,USER041,20220816,200216,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003143,0000003143,USER042,20240323,194742,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003144,0000003144,USER043,20230707,062021,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003145,0000003145,USER044,20221122,195532,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003146,0000003146,USER045,20240717,112432,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003147,0000003147,USER046,20241225,145939,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003148,0000003148,USER047,20221031,223538,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003149,0000003149,USER048,20230221,101842,MM02
