MANDT,RSNUM,RSPOS,AUFNR,MATNR,BDMNG,MEINS,WERKS
100,RES0019888,0009,1003620,MAT000236,3010.4,KG,1200
100,RES0019889,0010,1003620,MAT000097,6773.95,KG,1200
100,RES0019890,0001,1003620,MAT000114,4417.85,KG,1200
100,RES0019891,0002,1003621,MAT000269,1902.86,KG,1000
100,RES0019892,0003,1003621,MAT000157,913.46,KG,1000
100,RES0019893,0004,1003621,MAT000208,1474.08,KG,1000
100,RES0019894,0005,1003621,MAT000243,492.59,KG,1000
100,RES0019895,0006,1003622,MAT000420,1937.22,KG,1100
100,RES0019896,0007,1003622,MAT000042,6616.29,KG,1100
100,RES0019897,0008,1003622,MAT000286,1355.08,KG,1100
100,RES0019898,0009,1003622,MAT000478,2561.71,KG,1100
100,RES0019899,0010,1003622,MAT000424,5372.29,KG,1100
100,RES0019900,0001,1003622,MAT000461,5339.27,KG,1100
100,RES0019901,0002,1003622,MAT000400,1108.55,KG,1100
100,RES0019902,0003,1003623,MAT000202,1342.03,KG,1200
100,RES0019903,0004,1003623,MAT000182,944.96,KG,1200
100,RES0019904,0005,1003623,MAT000244,1556.99,KG,1200
100,RES0019905,0006,1003623,MAT000271,454.02,KG,1200
100,RES0019906,0007,1003623,MAT000424,1064.49,KG,1200
100,RES0019907,0008,1003623,MAT000346,663.66,KG,1200
100,RES0019908,0009,1003623,MAT000110,648.33,KG,1200
100,RES0019909,0010,1003623,MAT000388,241.56,KG,1200
100,RES0019910,0001,1003624,MAT000204,7191.11,KG,1000
100,RES0019911,0002,1003624,MAT000398,4129.96,KG,1000
100,RES0019912,0003,1003624,MAT000208,843.42,KG,1000
100,RES0019913,0004,1003624,MAT000048,2491.09,KG,1000
100,RES0019914,0005,1003624,MAT000028,3395.26,KG,1000
100,RES0019915,0006,1003624,MAT000260,6634.69,KG,1000
100,RES0019916,0007,1003625,MAT000236,8194.1,KG,1200
100,RES0019917,0008,1003625,MAT000097,18438.2,KG,1200
100,RES0019918,0009,1003625,MAT000114,12025.09,KG,1200
100,RES0019919,0010,1003626,MAT000306,9313.19,KG,1000
100,RES0019920,0001,1003626,MAT000048,4068.0,KG,1000
100,RES0019921,0002,1003626,MAT000481,2655.36,KG,1000
100,RES0019922,0003,1003626,MAT000339,6777.29,KG,1000
100,RES0019923,0004,1003626,MAT000079,8296.05,KG,1000
100,RES0019924,0005,1003626,MAT000033,13275.65,KG,1000
100,RES0019925,0006,1003626,MAT000370,3005.04,KG,1000
100,RES0019926,0007,1003627,MAT000284,32463.14,KG,1000
100,RES0019927,0008,1003627,MAT000472,39772.52,KG,1000
100,RES0019928,0009,1003627,MAT000033,22917.29,KG,1000
100,RES0019929,0010,1003627,MAT000395,36004.03,KG,1000
100,RES0019930,0001,1003627,MAT000307,25391.01,KG,1000
100,RES0019931,0002,1003627,MAT000227,21631.37,KG,1000
100,RES0019932,0003,1003628,MAT000473,2465.29,KG,1100
100,RES0019933,0004,1003628,MAT000393,1388.19,KG,1100
100,RES0019934,0005,1003628,MAT000022,2715.87,KG,1100
100,RES0019935,0006,1003628,MAT000196,1044.56,KG,1100
100,RES0019936,0007,1003628,MAT000252,1095.94,KG,1100
100,RES0019937,0008,1003629,MAT000339,10183.58,KG,1200
100,RES0019938,0009,1003629,MAT000472,3909.54,KG,1200
100,RES0019939,0010,1003629,MAT000209,1621.75,KG,1200
100,RES0019940,0001,1003629,MAT000037,7735.07,KG,1200
100,RES0019941,0002,1003629,MAT000460,4450.56,KG,1200
100,RES0019942,0003,1003629,MAT000025,14109.65,KG,1200
100,RES0019943,0004,1003630,MAT000243,1112.3,KG,1100
100,RES0019944,0005,1003630,MAT000044,866.56,KG,1100
100,RES0019945,0006,1003630,MAT000284,1321.63,KG,1100
100,RES0019946,0007,1003630,MAT000472,993.71,KG,1100
100,RES0019947,0008,1003630,MAT000362,803.13,KG,1100
100,RES0019948,0009,1003631,MAT000277,41144.83,KG,1100
100,RES0019949,0010,1003631,MAT000123,40149.77,KG,1100
100,RES0019950,0001,1003631,MAT000298,45596.71,KG,1100
100,RES0019951,0002,1003631,MAT000234,41750.15,KG,1100
100,RES0019952,0003,1003631,MAT000045,10220.78,KG,1100
100,RES0019953,0004,1003631,MAT000021,4264.54,KG,1100
100,RES0019954,0005,1003631,MAT000260,22403.44,KG,1100
100,RES0019955,0006,1003632,MAT000450,39275.73,KG,1000
100,RES0019956,0007,1003632,MAT000382,20488.12,KG,1000
100,RES0019957,0008,1003632,MAT000212,20289.73,KG,1000
100,RES0019958,0009,1003632,MAT000115,22681.18,KG,1000
100,RES0019959,0010,1003633,MAT000025,11452.7,KG,1000
100,RES0019960,0001,1003633,MAT000492,9042.18,KG,1000
100,RES0019961,0002,1003633,MAT000040,12789.46,KG,1000
100,RES0019962,0003,1003634,MAT000384,1098.01,KG,1200
100,RES0019963,0004,1003634,MAT000460,3602.26,KG,1200
100,RES0019964,0005,1003634,MAT000394,39.27,KG,1200
100,RES0019965,0006,1003634,MAT000042,3460.74,KG,1200
100,RES0019966,0007,1003634,MAT000032,1805.57,KG,1200
100,RES0019967,0008,1003634,MAT000400,2229.37,KG,1200
100,RES0019968,0009,1003634,MAT000496,3115.48,KG,1200
100,RES0019969,0010,1003635,MAT000496,2158.99,KG,1200
100,RES0019970,0001,1003635,MAT000394,2393.17,KG,1200
100,RES0019971,0002,1003635,MAT000234,348.92,KG,1200
100,RES0019972,0003,1003635,MAT000334,1743.87,KG,1200
100,RES0019973,0004,1003636,MAT000051,2792.95,KG,1200
100,RES0019974,0005,1003636,MAT000334,2137.48,KG,1200
100,RES0019975,0006,1003636,MAT000448,1445.32,KG,1200
100,RES0019976,0007,1003636,MAT000366,2686.73,KG,1200
100,RES0019977,0008,1003636,MAT000480,2288.71,KG,1200
100,RES0019978,0009,1003636,MAT000461,2376.59,KG,1200
100,RES0019979,0010,1003637,MAT000409,22171.66,KG,1000
100,RES0019980,0001,1003637,MAT000049,31990.59,KG,1000
100,RES0019981,0002,1003637,MAT000306,21847.63,KG,1000
100,RES0019982,0003,1003637,MAT000036,30408.25,KG,1000
100,RES0019983,0004,1003637,MAT000492,995.3,KG,1000
100,RES0019984,0005,1003637,MAT000478,1332.22,KG,1000
100,RES0019985,0006,1003637,MAT000393,32719.45,KG,1000
100,RES0019986,0007,1003637,MAT000346,5707.94,KG,1000
100,RES0019987,0008,1003638,MAT000043,4893.29,KG,1200
100,RES0019988,0009,1003638,MAT000460,910.05,KG,1200
100,RES0019989,0010,1003638,MAT000244,482.06,KG,1200
100,RES0019990,0001,1003638,MAT000123,7617.01,KG,1200
100,RES0019991,0002,1003638,MAT000441,6444.05,KG,1200
100,RES0019992,0003,1003639,MAT000097,8676.57,KG,1000
100,RES0019993,0004,1003639,MAT000424,8813.17,KG,1000
100,RES0019994,0005,1003639,MAT000042,14994.39,KG,1000
100,RES0019995,0006,1003639,MAT000392,15363.15,KG,1000
100,RES0019996,0007,1003639,MAT000330,2343.17,KG,1000
100,RES0019997,0008,1003639,MAT000461,1816.21,KG,1000
100,RES0019998,0009,1003640,MAT000098,584.02,KG,1000
100,RES0019999,0010,1003640,MAT000050,2540.98,KG,1000
100,RES0020000,0001,1003640,MAT000331,2496.58,KG,1000
100,RES0020001,0002,1003641,MAT000051,5643.51,KG,1200
100,RES0020002,0003,1003641,MAT000334,4319.05,KG,1200
100,RES0020003,0004,1003641,MAT000448,2920.46,KG,1200
100,RES0020004,0005,1003641,MAT000366,5428.88,KG,1200
100,RES0020005,0006,1003641,MAT000480,4624.63,KG,1200
100,RES0020006,0007,1003641,MAT000461,4802.2,KG,1200
100,RES0020007,0008,1003642,MAT000390,2830.07,KG,1100
100,RES0020008,0009,1003642,MAT000330,3526.93,KG,1100
100,RES0020009,0010,1003642,MAT000162,2119.0,KG,1100
100,RES0020010,0001,1003642,MAT000207,1766.23,KG,1100
100,RES0020011,0002,1003643,MAT000388,992.22,KG,1000
100,RES0020012,0003,1003643,MAT000030,543.21,KG,1000
100,RES0020013,0004,1003643,MAT000407,361.34,KG,1000
100,RES0020014,0005,1003643,MAT000136,1232.31,KG,1000
100,RES0020015,0006,1003643,MAT000489,795.28,KG,1000
100,RES0020016,0007,1003644,MAT000438,951.05,KG,1000
100,RES0020017,0008,1003644,MAT000437,1630.7,KG,1000
100,RES0020018,0009,1003644,MAT000348,218.75,KG,1000
100,RES0020019,0010,1003644,MAT000097,112.89,KG,1000
100,RES0020020,0001,1003644,MAT000244,1863.49,KG,1000
100,RES0020021,0002,1003644,MAT000047,2674.75,KG,1000
100,RES0020022,0003,1003645,MAT000485,266.22,KG,1100
100,RES0020023,0004,1003645,MAT000392,495.26,KG,1100
100,RES0020024,0005,1003645,MAT000302,330.04,KG,1100
100,RES0020025,0006,1003645,MAT000114,149.72,KG,1100
100,RES0020026,0007,1003645,MAT000260,16.92,KG,1100
100,RES0020027,0008,1003645,MAT000295,429.71,KG,1100
100,RES0020028,0009,1003645,MAT000024,171.2,KG,1100
100,RES0020029,0010,1003645,MAT000042,126.52,KG,1100
100,RES0020030,0001,1003646,MAT000420,3365.16,KG,1000
100,RES0020031,0002,1003646,MAT000042,11493.22,KG,1000
100,RES0020032,0003,1003646,MAT000286,2353.93,KG,1000
100,RES0020033,0004,1003646,MAT000478,4449.98,KG,1000
100,RES0020034,0005,1003646,MAT000424,9332.27,KG,1000
100,RES0020035,0006,1003646,MAT000461,9274.9,KG,1000
100,RES0020036,0007,1003646,MAT000400,1925.68,KG,1000
100,RES0020037,0008,1003647,MAT000496,8951.5,KG,1000
100,RES0020038,0009,1003647,MAT000394,9922.46,KG,1000
100,RES0020039,0010,1003647,MAT000234,1446.68,KG,1000
100,RES0020040,0001,1003647,MAT000334,7230.36,KG,1000
100,RES0020041,0002,1003648,MAT000492,5672.32,KG,1000
100,RES0020042,0003,1003648,MAT000296,3088.87,KG,1000
100,RES0020043,0004,1003648,MAT000362,553.22,KG,1000
100,RES0020044,0005,1003648,MAT000480,8717.99,KG,1000
100,RES0020045,0006,1003648,MAT000043,6353.86,KG,1000
100,RES0020046,0007,1003648,MAT000420,1638.71,KG,1000
100,RES0020047,0008,1003648,MAT000037,16040.15,KG,1000
100,RES0020048,0009,1003649,MAT000489,144.55,KG,1100
100,RES0020049,0010,1003649,MAT000410,25.64,KG,1100
100,RES0020050,0001,1003649,MAT000286,130.46,KG,1100
100,RES0020051,0002,1003649,MAT000496,27.78,KG,1100
100,RES0020052,0003,1003649,MAT000494,1048.49,KG,1100
100,RES0020053,0004,1003649,MAT000331,929.25,KG,1100
100,RES0020054,0005,1003649,MAT000360,234.51,KG,1100
100,RES0020055,0006,1003649,MAT000079,704.31,KG,1100
100,RES0020056,0007,1003650,MAT000489,3356.68,KG,1200
100,RES0020057,0008,1003650,MAT000110,6015.31,KG,1200
100,RES0020058,0009,1003650,MAT000330,3268.2,KG,1200
100,RES0020059,0010,1003650,MAT000030,3850.08,KG,1200
100,RES0020060,0001,1003650,MAT000084,2909.68,KG,1200
100,RES0020061,0002,1003650,MAT000334,5149.27,KG,1200
100,RES0020062,0003,1003650,MAT000441,5515.39,KG,1200
100,RES0020063,0004,1003650,MAT000196,4191.23,KG,1200
100,RES0020064,0005,1003651,MAT000438,17950.82,KG,1200
100,RES0020065,0006,1003651,MAT000351,16739.6,KG,1200
100,RES0020066,0007,1003651,MAT000025,11712.95,KG,1200
100,RES0020067,0008,1003651,MAT000336,13550.09,KG,1200
100,RES0020068,0009,1003652,MAT000478,761.02,KG,1000
100,RES0020069,0010,1003652,MAT000351,913.42,KG,1000
100,RES0020070,0001,1003652,MAT000227,4832.08,KG,1000
100,RES0020071,0002,1003652,MAT000384,2216.32,KG,1000
100,RES0020072,0003,1003652,MAT000207,1303.89,KG,1000
100,RES0020073,0004,1003653,MAT000388,5814.05,KG,1200
100,RES0020074,0005,1003653,MAT000370,4532.04,KG,1200
100,RES0020075,0006,1003653,MAT000257,9380.94,KG,1200
100,RES0020076,0007,1003653,MAT000099,10902.71,KG,1200
100,RES0020077,0008,1003653,MAT000442,2861.94,KG,1200
100,RES0020078,0009,1003654,MAT000202,64.17,KG,1200
100,RES0020079,0010,1003654,MAT000480,544.88,KG,1200
100,RES0020080,0001,1003654,MAT000196,605.96,KG,1200
100,RES0020081,0002,1003654,MAT000165,610.46,KG,1200
100,RES0020082,0003,1003654,MAT000031,227.88,KG,1200
100,RES0020083,0004,1003654,MAT000321,108.67,KG,1200
100,RES0020084,0005,1003654,MAT000039,325.1,KG,1200
100,RES0020085,0006,1003655,MAT000052,12014.0,KG,1100
100,RES0020086,0007,1003655,MAT000436,12869.88,KG,1100
100,RES0020087,0008,1003655,MAT000036,835.15,KG,1100
100,RES0020088,0009,1003655,MAT000097,6432.5,KG,1100
100,RES0020089,0010,1003655,MAT000029,10779.56,KG,1100
100,RES0020090,0001,1003655,MAT000400,4888.99,KG,1100
100,RES0020091,0002,1003655,MAT000162,11077.04,KG,1100
100,RES0020092,0003,1003656,MAT000046,28210.94,KG,1200
100,RES0020093,0004,1003656,MAT000053,40459.07,KG,1200
100,RES0020094,0005,1003656,MAT000292,41999.17,KG,1200
100,RES0020095,0006,1003657,MAT000380,6623.45,KG,1200
100,RES0020096,0007,1003657,MAT000362,8592.4,KG,1200
100,RES0020097,0008,1003657,MAT000236,7029.36,KG,1200
100,RES0020098,0009,1003657,MAT000498,11231.08,KG,1200
100,RES0020099,0010,1003658,MAT000480,1943.89,KG,1200
100,RES0020100,0001,1003658,MAT000037,11425.53,KG,1200
100,RES0020101,0002,1003658,MAT000470,4039.31,KG,1200
100,RES0020102,0003,1003658,MAT000040,7594.8,KG,1200
100,RES0020103,0004,1003658,MAT000115,7275.93,KG,1200
100,RES0020104,0005,1003659,MAT000380,6315.23,KG,1200
100,RES0020105,0006,1003659,MAT000362,8192.56,KG,1200
100,RES0020106,0007,1003659,MAT000236,6702.25,KG,1200
100,RES0020107,0008,1003659,MAT000498,10708.45,KG,1200
100,RES0020108,0009,1003660,MAT000480,453.79,KG,1000
100,RES0020109,0010,1003660,MAT000085,357.89,KG,1000
100,RES0020110,0001,1003660,MAT000234,671.88,KG,1000
100,RES0020111,0002,1003660,MAT000460,400.53,KG,1000
100,RES0020112,0003,1003660,MAT000026,622.11,KG,1000
100,RES0020113,0004,1003660,MAT000105,119.67,KG,1000
100,RES0020114,0005,1003660,MAT000286,431.91,KG,1000
100,RES0020115,0006,1003661,MAT000291,2249.39,KG,1000
100,RES0020116,0007,1003661,MAT000048,3755.16,KG,1000
100,RES0020117,0008,1003661,MAT000020,2765.84,KG,1000
100,RES0020118,0009,1003661,MAT000084,2920.68,KG,1000
100,RES0020119,0010,1003661,MAT000039,1580.88,KG,1000
100,RES0020120,0001,1003662,MAT000098,64.88,KG,1000
100,RES0020121,0002,1003662,MAT000050,282.27,KG,1000
100,RES0020122,0003,1003662,MAT000331,277.34,KG,1000
100,RES0020123,0004,1003663,MAT000223,1380.31,KG,1200
100,RES0020124,0005,1003663,MAT000204,691.6,KG,1200
100,RES0020125,0006,1003663,MAT000094,1551.88,KG,1200
100,RES0020126,0007,1003664,MAT000051,13123.54,KG,1100
100,RES0020127,0008,1003664,MAT000234,44197.85,KG,1100
100,RES0020128,0009,1003664,MAT000430,5889.02,KG,1100
100,RES0020129,0010,1003664,MAT000084,17103.29,KG,1100
100,RES0020130,0001,1003664,MAT000302,41871.6,KG,1100
100,RES0020131,0002,1003664,MAT000038,5178.45,KG,1100
100,RES0020132,0003,1003665,MAT000390,3167.16,KG,1200
100,RES0020133,0004,1003665,MAT000330,3947.02,KG,1200
100,RES0020134,0005,1003665,MAT000162,2371.39,KG,1200
100,RES0020135,0006,1003665,MAT000207,1976.6,KG,1200
100,RES0020136,0007,1003666,MAT000039,25129.37,KG,1100
100,RES0020137,0008,1003666,MAT000045,4586.09,KG,1100
100,RES0020138,0009,1003666,MAT000024,12885.02,KG,1100
100,RES0020139,0010,1003666,MAT000165,20025.55,KG,1100
100,RES0020140,0001,1003666,MAT000021,10157.58,KG,1100
100,RES0020141,0002,1003666,MAT000392,2896.01,KG,1100
100,RES0020142,0003,1003667,MAT000051,11360.33,KG,1000
100,RES0020143,0004,1003667,MAT000234,38259.65,KG,1000
100,RES0020144,0005,1003667,MAT000430,5097.8,KG,1000
100,RES0020145,0006,1003667,MAT000084,14805.38,KG,1000
100,RES0020146,0007,1003667,MAT000302,36245.94,KG,1000
100,RES0020147,0008,1003667,MAT000038,4482.7,KG,1000
100,RES0020148,0009,1003668,MAT000333,30670.9,KG,1000
100,RES0020149,0010,1003668,MAT000321,25130.84,KG,1000
100,RES0020150,0001,1003668,MAT000478,15454.93,KG,1000
100,RES0020151,0002,1003668,MAT000038,17337.05,KG,1000
100,RES0020152,0003,1003669,MAT000480,15661.59,KG,1000
100,RES0020153,0004,1003669,MAT000165,18378.21,KG,1000
100,RES0020154,0005,1003669,MAT000390,8049.13,KG,1000
100,RES0020155,0006,1003669,MAT000094,9720.15,KG,1000
100,RES0020156,0007,1003669,MAT000164,7742.79,KG,1000
100,RES0020157,0008,1003670,MAT000460,1204.83,KG,1100
100,RES0020158,0009,1003670,MAT000420,999.49,KG,1100
100,RES0020159,0010,1003670,MAT000359,1644.22,KG,1100
100,RES0020160,0001,1003670,MAT000455,1504.75,KG,1100
100,RES0020161,0002,1003670,MAT000052,829.47,KG,1100
100,RES0020162,0003,1003670,MAT000026,243.25,KG,1100
100,RES0020163,0004,1003671,MAT000314,2466.44,KG,1100
100,RES0020164,0005,1003671,MAT000026,5262.28,KG,1100
100,RES0020165,0006,1003671,MAT000366,5369.43,KG,1100
100,RES0020166,0007,1003671,MAT000186,974.17,KG,1100
100,RES0020167,0008,1003671,MAT000286,7172.16,KG,1100
100,RES0020168,0009,1003671,MAT000053,2104.51,KG,1100
100,RES0020169,0010,1003671,MAT000041,736.74,KG,1100
100,RES0020170,0001,1003671,MAT000455,4021.76,KG,1100
100,RES0020171,0002,1003672,MAT000492,6501.47,KG,1100
100,RES0020172,0003,1003672,MAT000296,3540.39,KG,1100
100,RES0020173,0004,1003672,MAT000362,634.09,KG,1100
100,RES0020174,0005,1003672,MAT000480,9992.33,KG,1100
100,RES0020175,0006,1003672,MAT000043,7282.63,KG,1100
100,RES0020176,0007,1003672,MAT000420,1878.25,KG,1100
100,RES0020177,0008,1003672,MAT000037,18384.8,KG,1100
100,RES0020178,0009,1003673,MAT000351,715.2,KG,1000
100,RES0020179,0010,1003673,MAT000085,212.32,KG,1000
100,RES0020180,0001,1003673,MAT000295,753.76,KG,1000
100,RES0020181,0002,1003673,MAT000116,720.48,KG,1000
100,RES0020182,0003,1003673,MAT000373,49.12,KG,1000
100,RES0020183,0004,1003674,MAT000333,182.65,KG,1100
100,RES0020184,0005,1003674,MAT000306,585.95,KG,1100
100,RES0020185,0006,1003674,MAT000115,251.43,KG,1100
100,RES0020186,0007,1003674,MAT000099,368.48,KG,1100
100,RES0020187,0008,1003674,MAT000196,68.2,KG,1100
100,RES0020188,0009,1003674,MAT000390,273.68,KG,1100
100,RES0020189,0010,1003674,MAT000380,547.08,KG,1100
100,RES0020190,0001,1003674,MAT000033,265.16,KG,1100
100,RES0020191,0002,1003675,MAT000202,118.31,KG,1200
100,RES0020192,0003,1003675,MAT000480,1004.59,KG,1200
100,RES0020193,0004,1003675,MAT000196,1117.22,KG,1200
100,RES0020194,0005,1003675,MAT000165,1125.51,KG,1200
100,RES0020195,0006,1003675,MAT000031,420.14,KG,1200
100,RES0020196,0007,1003675,MAT000321,200.35,KG,1200
100,RES0020197,0008,1003675,MAT000039,599.39,KG,1200
100,RES0020198,0009,1003676,MAT000053,1483.53,KG,1200
100,RES0020199,0010,1003676,MAT000114,1187.09,KG,1200
100,RES0020200,0001,1003676,MAT000277,1576.36,KG,1200
100,RES0020201,0002,1003676,MAT000392,1089.32,KG,1200
100,RES0020202,0003,1003676,MAT000442,1192.84,KG,1200
100,RES0020203,0004,1003676,MAT000328,1046.53,KG,1200
100,RES0020204,0005,1003676,MAT000212,2034.24,KG,1200
100,RES0020205,0006,1003677,MAT000157,2414.48,KG,1200
100,RES0020206,0007,1003677,MAT000286,12250.17,KG,1200
100,RES0020207,0008,1003677,MAT000039,12141.95,KG,1200
100,RES0020208,0009,1003677,MAT000098,5522.52,KG,1200
100,RES0020209,0010,1003677,MAT000208,3825.5,KG,1200
100,RES0020210,0001,1003678,MAT000020,3587.03,KG,1200
100,RES0020211,0002,1003678,MAT000047,10833.71,KG,1200
100,RES0020212,0003,1003678,MAT000445,11107.38,KG,1200
100,RES0020213,0004,1003678,MAT000196,12232.76,KG,1200
100,RES0020214,0005,1003678,MAT000333,6019.75,KG,1200
100,RES0020215,0006,1003678,MAT000400,12462.75,KG,1200
100,RES0020216,0007,1003678,MAT000121,13192.37,KG,1200
100,RES0020217,0008,1003679,MAT000047,5521.09,KG,1000
100,RES0020218,0009,1003679,MAT000450,13078.37,KG,1000
100,RES0020219,0010,1003679,MAT000036,17862.67,KG,1000
100,RES0020220,0001,1003679,MAT000384,2523.37,KG,1000
100,RES0020221,0002,1003679,MAT000473,12570.32,KG,1000
100,RES0020222,0003,1003679,MAT000292,13036.63,KG,1000
100,RES0020223,0004,1003679,MAT000459,9106.3,KG,1000
100,RES0020224,0005,1003679,MAT000048,8866.32,KG,1000
100,RES0020225,0006,1003680,MAT000388,2142.91,KG,1200
100,RES0020226,0007,1003680,MAT000030,1173.16,KG,1200
100,RES0020227,0008,1003680,MAT000407,780.38,KG,1200
100,RES0020228,0009,1003680,MAT000136,2661.44,KG,1200
100,RES0020229,0010,1003680,MAT000489,1717.58,KG,1200
100,RES0020230,0001,1003681,MAT000480,4370.19,KG,1100
100,RES0020231,0002,1003681,MAT000165,5128.23,KG,1100
100,RES0020232,0003,1003681,MAT000390,2246.02,KG,1100
100,RES0020233,0004,1003681,MAT000094,2712.3,KG,1100
100,RES0020234,0005,1003681,MAT000164,2160.54,KG,1100
100,RES0020235,0006,1003682,MAT000480,2434.02,KG,1200
100,RES0020236,0007,1003682,MAT000037,14306.33,KG,1200
100,RES0020237,0008,1003682,MAT000470,5057.77,KG,1200
100,RES0020238,0009,1003682,MAT000040,9509.74,KG,1200
100,RES0020239,0010,1003682,MAT000115,9110.47,KG,1200
100,RES0020240,0001,1003683,MAT000027,2874.93,KG,1100
100,RES0020241,0002,1003683,MAT000035,9209.47,KG,1100
100,RES0020242,0003,1003683,MAT000406,5877.28,KG,1100
100,RES0020243,0004,1003683,MAT000441,6379.63,KG,1100
100,RES0020244,0005,1003683,MAT000123,9656.44,KG,1100
100,RES0020245,0006,1003683,MAT000360,9312.39,KG,1100
100,RES0020246,0007,1003683,MAT000212,8886.49,KG,1100
100,RES0020247,0008,1003684,MAT000478,68.84,KG,1000
100,RES0020248,0009,1003684,MAT000351,82.62,KG,1000
100,RES0020249,0010,1003684,MAT000227,437.08,KG,1000
100,RES0020250,0001,1003684,MAT000384,200.47,KG,1000
100,RES0020251,0002,1003684,MAT000207,117.94,KG,1000
100,RES0020252,0003,1003685,MAT000223,7148.38,KG,1200
100,RES0020253,0004,1003685,MAT000204,3581.67,KG,1200
100,RES0020254,0005,1003685,MAT000094,8036.9,KG,1200
100,RES0020255,0006,1003686,MAT000096,106.25,KG,1000
100,RES0020256,0007,1003686,MAT000051,1661.98,KG,1000
100,RES0020257,0008,1003686,MAT000036,1496.58,KG,1000
100,RES0020258,0009,1003686,MAT000409,1188.85,KG,1000
100,RES0020259,0010,1003686,MAT000388,2278.96,KG,1000
100,RES0020260,0001,1003686,MAT000042,132.32,KG,1000
100,RES0020261,0002,1003686,MAT000186,773.35,KG,1000
100,RES0020262,0003,1003686,MAT000094,50.62,KG,1000
100,RES0020263,0004,1003687,MAT000028,3815.25,KG,1100
100,RES0020264,0005,1003687,MAT000498,2697.76,KG,1100
100,RES0020265,0006,1003687,MAT000034,1499.22,KG,1100
100,RES0020266,0007,1003687,MAT000395,4062.41,KG,1100
100,RES0020267,0008,1003687,MAT000348,3399.4,KG,1100
100,RES0020268,0009,1003687,MAT000400,1989.72,KG,1100
100,RES0020269,0010,1003687,MAT000387,1450.2,KG,1100
