MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,MENGE,MEINS,DMBTR,WAERS
100,5000006234,2023,0001,261,MAT000411,1400,0001,3103.77,KG,5781.46,EUR
100,5000006234,2023,0002,551,MAT000362,1100,0002,1978.7,KG,39051.28,EUR
100,5000006235,2023,0001,101,MAT000478,1100,0002,3622.67,KG,40157.34,EUR
100,5000006235,2023,0002,201,MAT000425,1200,0010,4622.58,KG,72224.03,EUR
100,5000006235,2023,0003,201,MAT000347,1100,0010,1786.58,KG,6609.25,EUR
100,5000006236,2022,0001,201,MAT000264,1200,0001,836.1,KG,13291.13,EUR
100,5000006236,2022,0002,551,MAT000111,1300,0003,1671.11,KG,1514.72,EUR
100,5000006236,2022,0003,311,MAT000324,1200,0001,1387.11,KG,875.38,EUR
100,5000006237,2022,0001,301,MAT000393,1300,0003,3983.06,KG,38327.56,EUR
100,5000006238,2025,0001,901,MAT000117,1300,0003,1215.46,KG,11070.83,EUR
100,5000006238,2025,0002,601,MAT000500,1100,0003,4112.54,KG,19358.18,EUR
100,5000006239,2024,0001,201,MAT000357,1200,0003,2371.54,KG,45610.75,EUR
100,5000006239,2024,0002,551,MAT000113,1000,0002,1964.81,KG,11665.01,EUR
100,5000006239,2024,0003,261,MAT000168,1300,0010,4562.74,KG,76849.9,EUR
100,5000006240,2025,0001,101,MAT000145,1100,0001,148.25,KG,1703.28,EUR
100,5000006240,2025,0002,311,MAT000475,1400,0001,2042.57,KG,26912.62,EUR
100,5000006240,2025,0003,261,MAT000187,1000,0010,2147.06,KG,4604.94,EUR
100,5000006240,2025,0004,201,MAT000197,1200,0010,3656.42,KG,10238.21,EUR
100,5000006241,2023,0001,601,MAT000148,1400,0002,4808.14,KG,9826.02,EUR
100,5000006241,2023,0002,901,MAT000199,1400,0002,4510.26,KG,86321.29,EUR
100,5000006241,2023,0003,261,MAT000295,1200,0001,4705.21,KG,85241.7,EUR
100,5000006241,2023,0004,901,MAT000108,1300,0010,2508.56,KG,18890.7,EUR
100,5000006242,2023,0001,301,MAT000014,1200,0001,1098.85,KG,11254.5,EUR
100,5000006242,2023,0002,311,MAT000437,1200,0001,3656.4,KG,11038.51,EUR
100,5000006242,2023,0003,261,MAT000225,1000,0003,1764.9,KG,28564.32,EUR
100,5000006243,2023,0001,551,MAT000435,1200,0002,3810.21,KG,38156.66,EUR
100,5000006243,2023,0002,301,MAT000156,1000,0002,4162.36,KG,71168.77,EUR
100,5000006243,2023,0003,301,MAT000442,1400,0010,2260.46,KG,10439.66,EUR
100,5000006243,2023,0004,901,MAT000191,1200,0001,3239.8,KG,29214.24,EUR
100,5000006244,2025,0001,301,MAT000449,1100,0001,1862.37,KG,1641.82,EUR
100,5000006244,2025,0002,601,MAT000379,1200,0003,4063.18,KG,74357.56,EUR
100,5000006245,2025,0001,901,MAT000274,1200,0001,2261.42,KG,34968.48,EUR
100,5000006245,2025,0002,601,MAT000017,1100,0002,3710.13,KG,39467.22,EUR
100,5000006246,2024,0001,551,MAT000015,1300,0001,585.48,KG,2410.75,EUR
100,5000006246,2024,0002,261,MAT000424,1100,0010,3171.84,KG,42791.59,EUR
100,5000006246,2024,0003,261,MAT000389,1400,0010,2897.84,KG,9710.13,EUR
100,5000006246,2024,0004,551,MAT000460,1200,0010,4590.1,KG,64767.83,EUR
100,5000006247,2024,0001,601,MAT000427,1100,0002,4090.71,KG,73209.35,EUR
100,5000006247,2024,0002,311,MAT000190,1400,0010,4032.95,KG,54910.72,EUR
100,5000006247,2024,0003,601,MAT000432,1400,0002,237.13,KG,1760.43,EUR
100,5000006248,2025,0001,601,MAT000313,1400,0003,717.92,KG,4763.57,EUR
100,5000006248,2025,0002,301,MAT000250,1100,0010,438.32,KG,7148.72,EUR
100,5000006248,2025,0003,601,MAT000166,1200,0001,571.13,KG,3323.53,EUR
100,5000006248,2025,0004,261,MAT000375,1300,0001,467.06,KG,3130.11,EUR
100,5000006249,2023,0001,601,MAT000480,1000,0001,3326.21,KG,59162.62,EUR
100,5000006249,2023,0002,261,MAT000254,1300,0002,3451.25,KG,28150.04,EUR
100,5000006249,2023,0003,311,MAT000310,1300,0001,170.33,KG,319.8,EUR
100,5000006249,2023,0004,551,MAT000454,1300,0010,181.43,KG,3521.78,EUR
100,5000006250,2024,0001,201,MAT000283,1200,0003,1711.53,KG,30386.27,EUR
100,5000006250,2024,0002,301,MAT000072,1200,0002,2606.8,KG,8270.99,EUR
100,5000006250,2024,0003,201,MAT000071,1300,0002,4513.98,KG,19778.88,EUR
100,5000006251,2023,0001,601,MAT000404,1100,0002,2567.02,KG,6225.5,EUR
100,5000006251,2023,0002,261,MAT000200,1400,0003,492.83,KG,4636.24,EUR
100,5000006251,2023,0003,261,MAT000307,1300,0002,2330.16,KG,23061.59,EUR
100,5000006252,2022,0001,301,MAT000458,1100,0010,2963.72,KG,36781.94,EUR
100,5000006252,2022,0002,301,MAT000182,1100,0003,581.7,KG,5354.38,EUR
100,5000006253,2023,0001,551,MAT000183,1000,0003,1440.49,KG,11166.89,EUR
100,5000006253,2023,0002,551,MAT000305,1100,0010,2235.91,KG,14579.84,EUR
100,5000006254,2022,0001,601,MAT000379,1300,0010,4929.39,KG,4728.93,EUR
100,5000006254,2022,0002,261,MAT000423,1200,0001,2351.75,KG,16502.8,EUR
100,5000006254,2022,0003,301,MAT000053,1300,0010,1680.8,KG,25841.98,EUR
100,5000006254,2022,0004,101,MAT000420,1300,0002,3550.95,KG,24180.75,EUR
100,5000006255,2023,0001,201,MAT000201,1300,0002,3859.1,KG,42152.85,EUR
100,5000006255,2023,0002,601,MAT000394,1300,0002,143.33,KG,2336.06,EUR
100,5000006256,2022,0001,201,MAT000004,1100,0001,1517.94,KG,24748.16,EUR
100,5000006257,2023,0001,601,MAT000061,1100,0001,3436.01,KG,3375.83,EUR
100,5000006257,2023,0002,901,MAT000031,1300,0002,724.04,KG,9275.43,EUR
100,5000006257,2023,0003,551,MAT000480,1200,0003,80.03,KG,999.24,EUR
100,5000006258,2024,0001,311,MAT000168,1200,0010,4532.63,KG,66636.61,EUR
100,5000006258,2024,0002,601,MAT000371,1100,0001,4072.7,KG,9930.27,EUR
100,5000006259,2025,0001,551,MAT000080,1400,0010,1010.39,KG,19108.96,EUR
100,5000006259,2025,0002,311,MAT000423,1100,0010,1957.97,KG,8103.72,EUR
100,5000006260,2025,0001,201,MAT000028,1400,0003,1026.82,KG,16359.69,EUR
100,5000006261,2023,0001,311,MAT000020,1200,0001,4361.34,KG,36688.62,EUR
100,5000006262,2024,0001,901,MAT000033,1000,0003,3719.29,KG,69801.66,EUR
100,5000006262,2024,0002,301,MAT000216,1200,0002,407.55,KG,2419.94,EUR
100,5000006263,2025,0001,301,MAT000067,1300,0001,2165.51,KG,35195.59,EUR
100,5000006263,2025,0002,201,MAT000094,1400,0010,4696.19,KG,82477.5,EUR
100,5000006263,2025,0003,301,MAT000001,1000,0010,4066.7,KG,28391.12,EUR
100,5000006264,2024,0001,261,MAT000426,1000,0001,1425.77,KG,21377.1,EUR
100,5000006264,2024,0002,311,MAT000452,1000,0002,327.25,KG,301.42,EUR
100,5000006264,2024,0003,101,MAT000314,1300,0001,1357.73,KG,2026.87,EUR
100,5000006265,2023,0001,901,MAT000050,1100,0010,3980.34,KG,15735.11,EUR
100,5000006265,2023,0002,601,MAT000083,1000,0003,2887.35,KG,38153.66,EUR
100,5000006265,2023,0003,101,MAT000054,1400,0003,1085.82,KG,18967.33,EUR
100,5000006266,2022,0001,601,MAT000080,1100,0001,1934.44,KG,1740.12,EUR
100,5000006266,2022,0002,301,MAT000346,1000,0003,3464.93,KG,31817.98,EUR
100,5000006266,2022,0003,101,MAT000011,1200,0010,2684.64,KG,44603.86,EUR
100,5000006266,2022,0004,301,MAT000155,1300,0003,168.41,KG,524.29,EUR
100,5000006267,2023,0001,311,MAT000337,1300,0002,2177.41,KG,15689.81,EUR
100,5000006267,2023,0002,551,MAT000270,1400,0003,2540.08,KG,19175.27,EUR
100,5000006268,2024,0001,201,MAT000054,1300,0001,1169.84,KG,13447.83,EUR
100,5000006268,2024,0002,101,MAT000034,1000,0010,1782.62,KG,7927.72,EUR
100,5000006269,2024,0001,101,MAT000442,1200,0003,3856.29,KG,68301.4,EUR
100,5000006269,2024,0002,101,MAT000047,1200,0001,1937.15,KG,3413.76,EUR
100,5000006269,2024,0003,601,MAT000436,1100,0010,2258.34,KG,30362.92,EUR
100,5000006269,2024,0004,261,MAT000301,1400,0001,2558.08,KG,16267.74,EUR
100,5000006270,2024,0001,101,MAT000419,1300,0002,2848.52,KG,8692.24,EUR
100,5000006270,2024,0002,311,MAT000293,1300,0002,749.24,KG,11451.47,EUR
100,5000006271,2023,0001,551,MAT000405,1400,0002,1512.51,KG,26645.86,EUR
100,5000006271,2023,0002,551,MAT000162,1300,0003,4371.89,KG,38336.26,EUR
100,5000006271,2023,0003,901,MAT000338,1000,0010,1631.6,KG,15678.36,EUR
100,5000006272,2024,0001,311,MAT000387,1100,0003,2568.8,KG,38703.45,EUR
100,5000006272,2024,0002,261,MAT000234,1200,0003,4667.9,KG,26323.19,EUR
100,5000006273,2022,0001,601,MAT000140,1300,0010,2170.67,KG,42752.46,EUR
100,5000006273,2022,0002,101,MAT000057,1000,0001,414.02,KG,8117.37,EUR
100,5000006274,2023,0001,201,MAT000324,1100,0003,785.35,KG,3778.4,EUR
100,5000006274,2023,0002,551,MAT000137,1000,0001,1453.2,KG,22499.87,EUR
100,5000006274,2023,0003,261,MAT000320,1100,0002,620.87,KG,10268.06,EUR
100,5000006274,2023,0004,301,MAT000200,1000,0001,29.13,KG,368.33,EUR
100,5000006275,2024,0001,901,MAT000326,1300,0002,1114.14,KG,11100.53,EUR
100,5000006275,2024,0002,261,MAT000121,1300,0001,2301.02,KG,18115.55,EUR
100,5000006276,2025,0001,261,MAT000484,1300,0001,557.73,KG,5214.04,EUR
100,5000006276,2025,0002,901,MAT000184,1300,0003,2903.76,KG,36185.61,EUR
100,5000006276,2025,0003,901,MAT000077,1300,0001,3941.18,KG,49870.38,EUR
100,5000006276,2025,0004,201,MAT000094,1200,0003,4975.41,KG,93384.88,EUR
100,5000006277,2025,0001,201,MAT000304,1300,0010,1331.7,KG,10865.99,EUR
100,5000006277,2025,0002,201,MAT000473,1000,0003,1545.96,KG,29303.75,EUR
100,5000006278,2024,0001,551,MAT000303,1200,0001,2188.08,KG,5155.06,EUR
100,5000006278,2024,0002,551,MAT000415,1400,0003,4288.66,KG,13163.05,EUR
100,5000006279,2024,0001,901,MAT000114,1000,0010,4783.13,KG,92189.48,EUR
100,5000006280,2023,0001,601,MAT000393,1000,0001,2558.8,KG,49017.88,EUR
100,5000006280,2023,0002,551,MAT000461,1000,0001,982.21,KG,8293.27,EUR
100,5000006280,2023,0003,261,MAT000042,1000,0003,4147.05,KG,20627.07,EUR
100,5000006281,2025,0001,101,MAT000295,1300,0002,3789.94,KG,43867.68,EUR
100,5000006281,2025,0002,551,MAT000170,1300,0010,4788.73,KG,16515.32,EUR
100,5000006281,2025,0003,311,MAT000028,1300,0002,3175.95,KG,36440.56,EUR
100,5000006281,2025,0004,301,MAT000469,1000,0001,934.27,KG,4077.62,EUR
100,5000006282,2022,0001,101,MAT000304,1000,0002,1305.45,KG,10233.01,EUR
100,5000006282,2022,0002,301,MAT000294,1000,0001,1066.24,KG,9973.59,EUR
100,5000006282,2022,0003,311,MAT000003,1400,0001,464.7,KG,1132.52,EUR
100,5000006283,2023,0001,601,MAT000399,1200,0001,762.98,KG,2310.04,EUR
100,5000006283,2023,0002,101,MAT000164,1400,0002,1301.11,KG,6062.75,EUR
100,5000006283,2023,0003,301,MAT000342,1000,0002,4756.67,KG,71483.55,EUR
100,5000006284,2023,0001,601,MAT000392,1100,0010,1074.54,KG,5433.67,EUR
100,5000006284,2023,0002,201,MAT000015,1000,0002,14.26,KG,273.93,EUR
100,5000006285,2024,0001,901,MAT000371,1300,0002,2274.84,KG,19188.36,EUR
100,5000006285,2024,0002,101,MAT000032,1000,0003,1412.38,KG,10384.16,EUR
100,5000006285,2024,0003,901,MAT000146,1100,0002,3592.65,KG,9689.7,EUR
100,5000006286,2023,0001,901,MAT000198,1200,0001,1121.44,KG,2523.26,EUR
100,5000006286,2023,0002,601,MAT000164,1000,0001,4274.23,KG,78052.28,EUR
100,5000006286,2023,0003,551,MAT000337,1300,0001,210.96,KG,2940.36,EUR
100,5000006287,2023,0001,101,MAT000132,1400,0002,2059.94,KG,30939.45,EUR
100,5000006287,2023,0002,201,MAT000221,1200,0002,344.11,KG,4893.19,EUR
100,5000006287,2023,0003,261,MAT000182,1000,0002,3732.37,KG,9133.68,EUR
100,5000006288,2024,0001,311,MAT000116,1300,0010,3006.12,KG,57073.26,EUR
100,5000006289,2024,0001,201,MAT000234,1200,0001,1924.96,KG,27457.74,EUR
100,5000006289,2024,0002,601,MAT000099,1300,0002,4000.05,KG,47108.58,EUR
100,5000006289,2024,0003,261,MAT000188,1100,0003,4766.92,KG,11514.21,EUR
100,5000006290,2025,0001,901,MAT000325,1400,0010,1126.34,KG,10764.75,EUR
100,5000006290,2025,0002,901,MAT000233,1000,0003,3087.99,KG,5130.03,EUR
100,5000006290,2025,0003,101,MAT000387,1400,0002,2335.8,KG,37161.88,EUR
100,5000006291,2025,0001,601,MAT000141,1300,0003,4251.03,KG,82068.36,EUR
100,5000006291,2025,0002,601,MAT000190,1000,0010,765.15,KG,908.97,EUR
100,5000006292,2022,0001,201,MAT000481,1200,0002,3183.63,KG,62354.65,EUR
100,5000006292,2022,0002,601,MAT000187,1300,0001,4749.36,KG,77350.77,EUR
100,5000006292,2022,0003,261,MAT000398,1100,0003,1681.49,KG,3156.74,EUR
100,5000006292,2022,0004,901,MAT000098,1400,0003,2405.08,KG,36286.14,EUR
100,5000006293,2025,0001,601,MAT000405,1300,0003,921.2,KG,3719.21,EUR
100,5000006293,2025,0002,901,MAT000152,1400,0002,3903.85,KG,49663.77,EUR
100,5000006294,2023,0001,551,MAT000277,1000,0010,3919.67,KG,44123.82,EUR
100,5000006295,2023,0001,901,MAT000484,1300,0001,1376.29,KG,20705.26,EUR
100,5000006296,2024,0001,301,MAT000061,1400,0003,1600.13,KG,14230.55,EUR
100,5000006296,2024,0002,311,MAT000055,1200,0001,4854.53,KG,26255.51,EUR
100,5000006296,2024,0003,101,MAT000324,1300,0001,1360.22,KG,22932.37,EUR
100,5000006297,2022,0001,261,MAT000226,1000,0002,3801.69,KG,6449.01,EUR
100,5000006297,2022,0002,101,MAT000478,1000,0010,3230.84,KG,29181.55,EUR
100,5000006297,2022,0003,301,MAT000369,1400,0001,2299.21,KG,21766.32,EUR
100,5000006297,2022,0004,261,MAT000291,1400,0001,1260.12,KG,13971.4,EUR
100,5000006298,2023,0001,101,MAT000428,1100,0010,155.62,KG,592.83,EUR
100,5000006299,2024,0001,261,MAT000405,1300,0003,3899.26,KG,36474.87,EUR
100,5000006300,2023,0001,301,MAT000164,1100,0010,4375.72,KG,12285.09,EUR
100,5000006300,2023,0002,101,MAT000385,1000,0001,3009.37,KG,12616.77,EUR
100,5000006300,2023,0003,551,MAT000284,1000,0002,801.01,KG,4572.15,EUR
100,5000006301,2024,0001,901,MAT000392,1000,0001,4463.85,KG,61899.07,EUR
100,5000006301,2024,0002,311,MAT000001,1100,0003,777.03,KG,8244.54,EUR
100,5000006301,2024,0003,261,MAT000220,1400,0003,4644.51,KG,72360.08,EUR
100,5000006302,2023,0001,101,MAT000052,1300,0002,2198.37,KG,23138.24,EUR
100,5000006302,2023,0002,551,MAT000264,1200,0010,537.2,KG,10162.56,EUR
100,5000006302,2023,0003,101,MAT000292,1000,0010,4229.23,KG,77846.32,EUR
100,5000006303,2022,0001,311,MAT000008,1400,0010,2342.98,KG,35380.4,EUR
100,5000006304,2024,0001,311,MAT000449,1200,0003,1370.32,KG,22103.55,EUR
100,5000006304,2024,0002,301,MAT000122,1000,0001,1195.08,KG,3457.43,EUR
100,5000006304,2024,0003,261,MAT000174,1100,0001,4666.13,KG,59535.42,EUR
100,5000006305,2023,0001,301,MAT000489,1100,0002,1647.34,KG,4027.25,EUR
100,5000006306,2023,0001,551,MAT000225,1000,0002,952.42,KG,18523.87,EUR
100,5000006306,2023,0002,201,MAT000480,1100,0001,1429.38,KG,5531.98,EUR
100,5000006307,2024,0001,901,MAT000053,1300,0001,2495.87,KG,8200.52,EUR
100,5000006307,2024,0002,301,MAT000018,1200,0002,3868.3,KG,21216.27,EUR
100,5000006307,2024,0003,551,MAT000311,1200,0002,2751.94,KG,20101.7,EUR
100,5000006307,2024,0004,901,MAT000055,1400,0002,2181.88,KG,30097.62,EUR
100,5000006308,2022,0001,201,MAT000132,1400,0001,2056.98,KG,15686.67,EUR
100,5000006309,2023,0001,101,MAT000483,1000,0003,4524.55,KG,17230.19,EUR
100,5000006309,2023,0002,101,MAT000339,1000,0003,3698.06,KG,39638.72,EUR
100,5000006309,2023,0003,261,MAT000036,1200,0002,562.88,KG,10819.75,EUR
100,5000006310,2024,0001,901,MAT000398,1400,0002,945.15,KG,17014.76,EUR
100,5000006310,2024,0002,101,MAT000445,1000,0001,3594.67,KG,24184.42,EUR
100,5000006310,2024,0003,311,MAT000021,1400,0001,4059.13,KG,64503.11,EUR
100,5000006310,2024,0004,301,MAT000088,1400,0010,4684.59,KG,65848.85,EUR
100,5000006311,2025,0001,601,MAT000285,1400,0002,4448.88,KG,19227.84,EUR
100,5000006311,2025,0002,101,MAT000210,1400,0010,4349.08,KG,67681.78,EUR
100,5000006312,2024,0001,601,MAT000048,1300,0002,1352.94,KG,16059.21,EUR
100,5000006313,2022,0001,551,MAT000214,1400,0010,2674.47,KG,12750.3,EUR
100,5000006313,2022,0002,901,MAT000284,1200,0001,3701.25,KG,63503.31,EUR
100,5000006314,2022,0001,261,MAT000302,1100,0002,4360.78,KG,10858.95,EUR
100,5000006315,2023,0001,301,MAT000276,1100,0001,600.3,KG,9164.11,EUR
100,5000006315,2023,0002,901,MAT000036,1100,0002,1271.13,KG,24190.3,EUR
100,5000006315,2023,0003,101,MAT000285,1200,0002,803.54,KG,908.4,EUR
100,5000006315,2023,0004,101,MAT000493,1400,0010,2986.62,KG,27651.23,EUR
100,5000006316,2025,0001,601,MAT000237,1000,0001,1925.1,KG,1079.91,EUR
100,5000006316,2025,0002,601,MAT000153,1400,0001,1690.85,KG,10802.21,EUR
100,5000006316,2025,0003,101,MAT000093,1400,0001,4351.56,KG,66591.82,EUR
100,5000006316,2025,0004,261,MAT000161,1400,0002,428.47,KG,4162.29,EUR
100,5000006317,2023,0001,261,MAT000495,1200,0002,3787.89,KG,27846.68,EUR
100,5000006318,2025,0001,261,MAT000073,1300,0010,3517.32,KG,45745.42,EUR
100,5000006318,2025,0002,301,MAT000189,1000,0001,2277.79,KG,4913.59,EUR
100,5000006318,2025,0003,311,MAT000409,1200,0010,3489.92,KG,60066.94,EUR
100,5000006318,2025,0004,311,MAT000191,1300,0002,912.29,KG,9934.62,EUR
100,5000006319,2024,0001,101,MAT000041,1200,0010,3532.31,KG,47149.04,EUR
100,5000006319,2024,0002,261,MAT000106,1200,0001,4801.35,KG,90074.62,EUR
100,5000006319,2024,0003,301,MAT000242,1100,0002,4555.37,KG,77453.98,EUR
100,5000006319,2024,0004,201,MAT000165,1200,0003,1335.24,KG,13755.72,EUR
100,5000006320,2025,0001,101,MAT000289,1100,0002,329.84,KG,5676.78,EUR
100,5000006320,2025,0002,601,MAT000485,1100,0010,4711.72,KG,54289.01,EUR
100,5000006320,2025,0003,601,MAT000319,1200,0001,4749.99,KG,93244.37,EUR
100,5000006321,2025,0001,101,MAT000475,1300,0001,1235.49,KG,8615.6,EUR
100,5000006321,2025,0002,201,MAT000129,1000,0003,1920.8,KG,31381.46,EUR
100,5000006322,2024,0001,261,MAT000271,1000,0002,4009.76,KG,37945.19,EUR
100,5000006322,2024,0002,551,MAT000179,1100,0010,3829.19,KG,69542.46,EUR
100,5000006322,2024,0003,551,MAT000344,1000,0010,1936.64,KG,34240.75,EUR
100,5000006322,2024,0004,101,MAT000212,1100,0010,2032.3,KG,35501.41,EUR
100,5000006323,2024,0001,551,MAT000428,1100,0003,3579.52,KG,27168.73,EUR
100,5000006323,2024,0002,601,MAT000080,1100,0003,1172.79,KG,11869.9,EUR
100,5000006323,2024,0003,311,MAT000133,1200,0010,328.72,KG,1203.88,EUR
100,5000006324,2022,0001,601,MAT000303,1400,0010,4786.63,KG,21527.39,EUR
100,5000006325,2024,0001,301,MAT000251,1200,0002,3078.27,KG,52650.81,EUR
100,5000006325,2024,0002,301,MAT000278,1400,0002,2134.78,KG,6808.11,EUR
100,5000006326,2022,0001,101,MAT000372,1400,0010,2542.36,KG,25953.76,EUR
100,5000006326,2022,0002,601,MAT000499,1400,0002,413.33,KG,7724.48,EUR
100,5000006326,2022,0003,601,MAT000177,1300,0001,522.89,KG,9891.0,EUR
100,5000006327,2022,0001,261,MAT000315,1200,0001,4916.87,KG,78043.97,EUR
100,5000006327,2022,0002,301,MAT000017,1200,0002,2725.35,KG,34454.86,EUR
100,5000006327,2022,0003,261,MAT000492,1100,0010,3818.75,KG,16555.16,EUR
100,5000006327,2022,0004,261,MAT000128,1400,0001,4866.94,KG,63392.33,EUR
100,5000006328,2025,0001,551,MAT000322,1000,0003,3022.87,KG,18218.19,EUR
100,5000006328,2025,0002,301,MAT000368,1100,0001,661.42,KG,4131.73,EUR
100,5000006328,2025,0003,261,MAT000109,1000,0003,347.32,KG,5364.88,EUR
100,5000006329,2023,0001,301,MAT000075,1100,0002,3420.71,KG,66922.52,EUR
100,5000006329,2023,0002,301,MAT000211,1300,0003,1736.06,KG,10999.37,EUR
100,5000006329,2023,0003,261,MAT000132,1400,0001,38.54,KG,475.11,EUR
100,5000006330,2023,0001,901,MAT000434,1400,0010,3551.37,KG,46886.43,EUR
100,5000006331,2024,0001,601,MAT000088,1000,0003,2050.21,KG,26452.47,EUR
100,5000006331,2024,0002,601,MAT000161,1400,0001,4782.46,KG,50041.23,EUR
100,5000006331,2024,0003,301,MAT000096,1100,0001,3879.42,KG,44422.78,EUR
100,5000006332,2024,0001,551,MAT000421,1000,0003,1315.11,KG,10658.42,EUR
100,5000006333,2022,0001,301,MAT000227,1200,0003,1324.24,KG,4932.98,EUR
100,5000006333,2022,0002,201,MAT000414,1000,0001,2140.47,KG,33661.24,EUR
100,5000006334,2022,0001,261,MAT000274,1300,0002,4099.38,KG,22459.16,EUR
100,5000006335,2022,0001,601,MAT000006,1400,0010,4536.13,KG,5517.59,EUR
100,5000006335,2022,0002,601,MAT000165,1200,0010,4627.61,KG,55548.94,EUR
100,5000006335,2022,0003,311,MAT000263,1100,0003,3472.4,KG,16652.27,EUR
100,5000006335,2022,0004,601,MAT000398,1000,0010,2369.18,KG,7252.72,EUR
100,5000006336,2024,0001,551,MAT000075,1300,0002,2726.35,KG,31349.28,EUR
100,5000006336,2024,0002,201,MAT000158,1000,0002,2626.21,KG,38580.83,EUR
100,5000006336,2024,0003,101,MAT000296,1100,0003,2558.84,KG,35496.3,EUR
100,5000006336,2024,0004,101,MAT000411,1400,0003,3637.05,KG,40218.35,EUR
100,5000006337,2025,0001,261,MAT000155,1200,0010,4221.25,KG,18340.68,EUR
100,5000006338,2023,0001,551,MAT000299,1300,0010,3476.13,KG,65100.09,EUR
100,5000006338,2023,0002,601,MAT000421,1000,0002,1021.87,KG,20098.98,EUR
100,5000006339,2022,0001,261,MAT000463,1200,0002,962.12,KG,2292.97,EUR
100,5000006340,2025,0001,601,MAT000096,1300,0001,2798.0,KG,14068.49,EUR
100,5000006341,2024,0001,261,MAT000239,1100,0002,1284.44,KG,4505.27,EUR
100,5000006341,2024,0002,601,MAT000156,1000,0003,1605.25,KG,6528.51,EUR
100,5000006341,2024,0003,551,MAT000359,1300,0010,1486.16,KG,26036.25,EUR
100,5000006341,2024,0004,301,MAT000153,1400,0001,3411.51,KG,64469.63,EUR
100,5000006342,2023,0001,301,MAT000120,1400,0002,1015.92,KG,989.79,EUR
100,5000006343,2025,0001,201,MAT000312,1000,0010,2755.56,KG,47442.85,EUR
100,5000006343,2025,0002,601,MAT000014,1200,0001,2347.72,KG,10084.08,EUR
100,5000006344,2025,0001,311,MAT000325,1000,0003,4551.74,KG,88676.19,EUR
100,5000006344,2025,0002,301,MAT000489,1000,0002,2394.01,KG,23466.81,EUR
100,5000006345,2023,0001,311,MAT000191,1000,0003,953.68,KG,11292.97,EUR
100,5000006345,2023,0002,551,MAT000389,1300,0003,1198.15,KG,12286.86,EUR
100,5000006345,2023,0003,101,MAT000448,1000,0002,1355.85,KG,12660.78,EUR
100,5000006346,2024,0001,311,MAT000223,1400,0001,2579.84,KG,30357.63,EUR
100,5000006346,2024,0002,601,MAT000151,1000,0001,1493.6,KG,7593.99,EUR
100,5000006346,2024,0003,601,MAT000497,1200,0001,2611.56,KG,21811.13,EUR
100,5000006347,2024,0001,301,MAT000481,1300,0001,4211.73,KG,81675.92,EUR
100,5000006348,2023,0001,301,MAT000234,1100,0003,2310.9,KG,18026.69,EUR
100,5000006348,2023,0002,311,MAT000337,1100,0001,3962.44,KG,35777.62,EUR
100,5000006348,2023,0003,261,MAT000257,1200,0010,262.77,KG,4404.97,EUR
100,5000006349,2025,0001,311,MAT000058,1300,0002,291.13,KG,5575.38,EUR
100,5000006350,2024,0001,601,MAT000165,1000,0002,1098.69,KG,5032.51,EUR
100,5000006350,2024,0002,901,MAT000321,1300,0003,4991.86,KG,19395.3,EUR
100,5000006350,2024,0003,201,MAT000188,1000,0001,2844.53,KG,36967.84,EUR
100,5000006350,2024,0004,901,MAT000465,1200,0001,4767.82,KG,21813.28,EUR
100,5000006351,2025,0001,551,MAT000240,1400,0003,1347.89,KG,23644.63,EUR
100,5000006351,2025,0002,311,MAT000488,1200,0002,1160.17,KG,7512.26,EUR
