MANDT,MBLNR,MJAHR,BUDAT,BLDAT,USNAM
100,5000009310,2023,20230127,20230127,USER050
100,5000009311,2025,20250305,20250305,USER016
100,5000009312,2022,20221116,20221116,USER008
100,5000009313,2024,20240920,20240920,USER045
100,5000009314,2023,20230325,20230325,USER010
100,5000009315,2024,20240613,20240613,USER042
100,5000009316,2024,20241130,20241130,USER004
100,5000009317,2025,20251214,20251214,USER025
100,5000009318,2023,20230305,20230305,USER009
100,5000009319,2025,20250707,20250707,USER026
100,5000009320,2023,20231108,20231108,USER006
100,5000009321,2024,20240626,20240626,USER049
100,5000009322,2022,20220811,20220811,USER027
100,5000009323,2024,20240415,20240415,USER010
100,5000009324,2025,20250912,20250912,USER036
100,5000009325,2022,20220914,20220914,USER033
100,5000009326,2024,20240915,20240915,USER025
100,5000009327,2025,20250206,20250206,USER022
100,5000009328,2024,20240128,20240128,USER010
100,5000009329,2022,20220805,20220805,USER041
100,5000009330,2022,20220517,20220517,USER012
100,5000009331,2025,20250112,20250112,USER037
100,5000009332,2025,20250530,20250530,USER029
100,5000009333,2023,20230125,20230125,USER032
100,5000009334,2022,20220312,20220312,USER022
100,5000009335,2025,20250319,20250319,USER046
100,5000009336,2025,20250715,20250715,USER021
100,5000009337,2023,20230413,20230413,USER030
100,5000009338,2025,20250426,20250426,USER004
100,5000009339,2025,20250304,20250304,USER037
100,5000009340,2025,20250410,20250410,USER003
100,5000009341,2023,20230421,20230421,USER016
100,5000009342,2022,20220704,20220704,USER045
100,5000009343,2022,20221217,20221217,USER002
100,5000009344,2023,20230611,20230611,USER030
100,5000009345,2022,20220523,20220523,USER001
100,5000009346,2023,20230612,20230612,USER023
100,5000009347,2023,20230407,20230407,USER050
100,5000009348,2024,20240216,20240216,USER045
100,5000009349,2023,20230406,20230406,USER028
100,5000009350,2024,20241219,20241219,USER045
100,5000009351,2025,20250227,20250227,USER022
100,5000009352,2025,20250127,20250127,USER035
100,5000009353,2022,20220104,20220104,USER049
100,5000009354,2023,20231014,20231014,USER037
100,5000009355,2022,20221101,20221101,USER028
100,5000009356,2022,20220914,20220914,USER034
100,5000009357,2025,20250513,20250513,USER036
100,5000009358,2023,20230825,20230825,USER041
100,5000009359,2023,20230414,20230414,USER006
100,5000009360,2023,20230317,20230317,USER009
100,5000009361,2024,20240630,20240630,USER001
100,5000009362,2023,20230119,20230119,USER011
100,5000009363,2022,20220823,20220823,USER033
100,5000009364,2022,20220812,20220812,USER003
100,5000009365,2023,20231122,20231122,USER002
100,5000009366,2024,20241202,20241202,USER012
100,5000009367,2025,20250422,20250422,USER029
100,5000009368,2024,20240521,20240521,USER014
100,5000009369,2023,20231104,20231104,USER011
100,5000009370,2025,20250228,20250228,USER039
100,5000009371,2023,20230331,20230331,USER007
100,5000009372,2023,20230514,20230514,USER006
100,5000009373,2023,20231117,20231117,USER003
100,5000009374,2024,20240220,20240220,USER037
100,5000009375,2022,20220116,20220116,USER043
100,5000009376,2024,20240620,20240620,USER014
100,5000009377,2024,20240308,20240308,USER017
100,5000009378,2023,20230215,20230215,USER009
100,5000009379,2025,20250918,20250918,USER046
100,5000009380,2022,20220120,20220120,USER011
100,5000009381,2024,20241209,20241209,USER028
100,5000009382,2024,20240206,20240206,USER019
100,5000009383,2023,20231211,20231211,USER046
100,5000009384,2022,20220416,20220416,USER050
100,5000009385,2022,20220305,20220305,USER031
100,5000009386,2025,20250210,20250210,USER029
100,5000009387,2022,20220101,20220101,USER050
100,5000009388,2023,20230406,20230406,USER024
100,5000009389,2024,20240714,20240714,USER037
100,5000009390,2022,20220225,20220225,USER044
100,5000009391,2024,20241214,20241214,USER033
100,5000009392,2023,20230419,20230419,USER007
100,5000009393,2023,20230626,20230626,USER013
100,5000009394,2024,20241120,20241120,USER031
100,5000009395,2025,20251205,20251205,USER049
100,5000009396,2023,20230813,20230813,USER026
100,5000009397,2022,20220429,20220429,USER010
100,5000009398,2023,20230711,20230711,USER044
100,5000009399,2025,20250210,20250210,USER018
100,5000009400,2023,20231123,20231123,USER032
100,5000009401,2025,20250615,20250615,USER021
100,5000009402,2024,20240306,20240306,USER005
100,5000009403,2022,20220327,20220327,USER048
100,5000009404,2025,20250604,20250604,USER032
100,5000009405,2025,20250621,20250621,USER050
100,5000009406,2024,20240810,20240810,USER008
100,5000009407,2025,20250905,20250905,USER010
100,5000009408,2025,20250317,20250317,USER004
100,5000009409,2023,20230403,20230403,USER014
100,5000009410,2022,20220327,20220327,USER033
100,5000009411,2024,20240522,20240522,USER028
100,5000009412,2024,20241025,20241025,USER022
100,5000009413,2025,20251014,20251014,USER018
100,5000009414,2024,20240318,20240318,USER011
100,5000009415,2025,20250120,20250120,USER037
100,5000009416,2023,20230311,20230311,USER046
100,5000009417,2022,20221125,20221125,USER012
100,5000009418,2023,20230826,20230826,USER047
100,5000009419,2025,20250115,20250115,USER030
100,5000009420,2025,20251016,20251016,USER021
100,5000009421,2022,20221229,20221229,USER013
100,5000009422,2022,20221104,20221104,USER022
100,5000009423,2025,20250903,20250903,USER028
100,5000009424,2022,20220708,20220708,USER004
100,5000009425,2024,20240209,20240209,USER043
100,5000009426,2025,20250331,20250331,USER029
100,5000009427,2025,20250525,20250525,USER016
100,5000009428,2025,20250705,20250705,USER010
100,5000009429,2025,20250505,20250505,USER020
100,5000009430,2024,20241224,20241224,USER015
100,5000009431,2025,20250723,20250723,USER008
100,5000009432,2025,20251012,20251012,USER012
100,5000009433,2024,20240815,20240815,USER025
100,5000009434,2023,20230419,20230419,USER022
100,5000009435,2025,20250524,20250524,USER031
100,5000009436,2025,20251109,20251109,USER003
100,5000009437,2022,20221011,20221011,USER039
100,5000009438,2023,20230519,20230519,USER033
100,5000009439,2024,20240508,20240508,USER005
100,5000009440,2022,20221209,20221209,USER003
100,5000009441,2022,20220123,20220123,USER018
100,5000009442,2023,20231212,20231212,USER035
100,5000009443,2025,20250204,20250204,USER002
100,5000009444,2022,20220616,20220616,USER036
100,5000009445,2024,20240526,20240526,USER043
100,5000009446,2022,20220323,20220323,USER043
100,5000009447,2025,20251219,20251219,USER014
100,5000009448,2024,20241123,20241123,USER012
100,5000009449,2024,20241128,20241128,USER022
100,5000009450,2024,20240403,20240403,USER032
100,5000009451,2024,20240205,20240205,USER034
100,5000009452,2025,20250303,20250303,USER041
100,5000009453,2023,20230704,20230704,USER032
100,5000009454,2025,20251120,20251120,USER036
100,5000009455,2022,20221028,20221028,USER049
100,5000009456,2023,20231110,20231110,USER028
100,5000009457,2025,20250316,20250316,USER029
100,5000009458,2025,20250408,20250408,USER008
100,5000009459,2025,20250123,20250123,USER017
100,5000009460,2022,20220330,20220330,USER023
100,5000009461,2023,20230524,20230524,USER013
100,5000009462,2025,20251008,20251008,USER032
100,5000009463,2025,20251004,20251004,USER015
100,5000009464,2025,20251102,20251102,USER024
100,5000009465,2025,20251207,20251207,USER007
100,5000009466,2023,20230122,20230122,USER034
100,5000009467,2023,20231009,20231009,USER036
100,5000009468,2025,20250621,20250621,USER033
100,5000009469,2024,20240822,20240822,USER001
100,5000009470,2025,20251101,20251101,USER007
100,5000009471,2025,20250907,20250907,USER047
100,5000009472,2023,20231012,20231012,USER005
100,5000009473,2024,20240805,20240805,USER019
100,5000009474,2025,20250309,20250309,USER007
100,5000009475,2023,20231125,20231125,USER006
100,5000009476,2025,20251121,20251121,USER032
100,5000009477,2024,20241206,20241206,USER032
100,5000009478,2023,20230607,20230607,USER015
100,5000009479,2022,20220208,20220208,USER047
100,5000009480,2025,20250712,20250712,USER049
100,5000009481,2023,20231110,20231110,USER047
100,5000009482,2022,20220528,20220528,USER007
100,5000009483,2025,20250819,20250819,USER019
100,5000009484,2023,20230316,20230316,USER002
100,5000009485,2023,20230907,20230907,USER037
100,5000009486,2024,20241118,20241118,USER041
100,5000009487,2022,20220330,20220330,USER028
100,5000009488,2025,20250526,20250526,USER050
100,5000009489,2023,20230319,20230319,USER039
100,5000009490,2025,20250813,20250813,USER012
100,5000009491,2023,20230615,20230615,USER025
100,5000009492,2025,20251126,20251126,USER026
100,5000009493,2024,20241206,20241206,USER032
100,5000009494,2024,20240913,20240913,USER038
100,5000009495,2022,20220203,20220203,USER034
100,5000009496,2023,20230204,20230204,USER029
100,5000009497,2022,20221019,20221019,USER045
100,5000009498,2023,20231003,20231003,USER005
100,5000009499,2025,20250428,20250428,USER009
100,5000009500,2025,20250312,20250312,USER047
100,5000009501,2024,20240221,20240221,USER031
100,5000009502,2024,20241128,20241128,USER010
100,5000009503,2022,20221221,20221221,USER013
100,5000009504,2025,20250713,20250713,USER014
100,5000009505,2025,20251007,20251007,USER023
100,5000009506,2025,20250707,20250707,USER008
100,5000009507,2024,20240223,20240223,USER002
100,5000009508,2023,20231110,20231110,USER011
100,5000009509,2025,20250403,20250403,USER039
100,5000009510,2024,20240103,20240103,USER022
100,5000009511,2023,20230113,20230113,USER049
100,5000009512,2022,20220220,20220220,USER024
100,5000009513,2022,20220419,20220419,USER010
100,5000009514,2024,20240411,20240411,USER008
100,5000009515,2022,20220717,20220717,USER034
100,5000009516,2022,20221127,20221127,USER003
100,5000009517,2022,20220815,20220815,USER015
100,5000009518,2022,20220927,20220927,USER005
100,5000009519,2022,20220206,20220206,USER032
100,5000009520,2025,20251229,20251229,USER041
100,5000009521,2022,20221019,20221019,USER049
100,5000009522,2022,20220114,20220114,USER048
100,5000009523,2025,20250518,20250518,USER028
100,5000009524,2024,20240828,20240828,USER036
100,5000009525,2023,20230303,20230303,USER044
100,5000009526,2022,20221021,20221021,USER014
100,5000009527,2023,20230326,20230326,USER050
100,5000009528,2025,20250716,20250716,USER049
100,5000009529,2022,20220122,20220122,USER007
100,5000009530,2023,20230130,20230130,USER011
100,5000009531,2022,20220607,20220607,USER019
100,5000009532,2025,20250106,20250106,USER025
100,5000009533,2023,20230214,20230214,USER022
100,5000009534,2025,20251209,20251209,USER014
100,5000009535,2024,20240521,20240521,USER005
100,5000009536,2023,20231027,20231027,USER046
100,5000009537,2024,20240730,20240730,USER004
100,5000009538,2024,20240516,20240516,USER029
100,5000009539,2024,20240101,20240101,USER040
100,5000009540,2023,20230806,20230806,USER016
100,5000009541,2024,20240323,20240323,USER027
100,5000009542,2023,20231029,20231029,USER045
100,5000009543,2024,20240724,20240724,USER028
100,5000009544,2022,20220727,20220727,USER028
100,5000009545,2025,20250917,20250917,USER003
100,5000009546,2024,20240930,20240930,USER040
100,5000009547,2025,20250622,20250622,USER009
100,5000009548,2022,20220508,20220508,USER027
100,5000009549,2023,20230506,20230506,USER030
100,5000009550,2023,20230929,20230929,USER043
100,5000009551,2023,20230208,20230208,USER001
100,5000009552,2023,20230720,20230720,USER028
100,5000009553,2025,20251210,20251210,USER028
100,5000009554,2024,20241115,20241115,USER032
100,5000009555,2025,20250816,20250816,USER044
100,5000009556,2024,20240830,20240830,USER039
100,5000009557,2025,20250210,20250210,USER039
100,5000009558,2023,20231228,20231228,USER021
100,5000009559,2023,20230210,20230210,USER049
100,5000009560,2023,20231211,20231211,USER011
100,5000009561,2024,20240401,20240401,USER048
100,5000009562,2022,20220422,20220422,USER024
100,5000009563,2024,20241130,20241130,USER010
100,5000009564,2024,20240811,20240811,USER023
100,5000009565,2023,20230926,20230926,USER022
100,5000009566,2024,20240528,20240528,USER029
100,5000009567,2023,20230810,20230810,USER047
100,5000009568,2024,20240811,20240811,USER022
100,5000009569,2025,20250626,20250626,USER001
100,5000009570,2025,20250607,20250607,USER023
100,5000009571,2025,20250831,20250831,USER027
100,5000009572,2022,20220901,20220901,USER021
100,5000009573,2023,20230617,20230617,USER044
100,5000009574,2025,20250405,20250405,USER006
100,5000009575,2025,20250714,20250714,USER032
100,5000009576,2022,20220208,20220208,USER027
100,5000009577,2023,20230908,20230908,USER041
100,5000009578,2022,20220126,20220126,USER039
100,5000009579,2022,20220401,20220401,USER007
100,5000009580,2024,20240127,20240127,USER021
100,5000009581,2023,20231201,20231201,USER030
100,5000009582,2022,20220323,20220323,USER046
100,5000009583,2025,20250426,20250426,USER017
100,5000009584,2022,20221008,20221008,USER043
100,5000009585,2022,20220514,20220514,USER047
100,5000009586,2023,20230308,20230308,USER023
100,5000009587,2022,20220218,20220218,USER020
100,5000009588,2023,20230729,20230729,USER013
100,5000009589,2023,20230707,20230707,USER036
100,5000009590,2025,20251129,20251129,USER043
100,5000009591,2023,20230411,20230411,USER040
100,5000009592,2025,20250429,20250429,USER012
100,5000009593,2022,20221029,20221029,USER011
100,5000009594,2024,20240714,20240714,USER023
100,5000009595,2022,20221023,20221023,USER031
100,5000009596,2023,20230320,20230320,USER042
100,5000009597,2022,20220215,20220215,USER028
100,5000009598,2024,20241102,20241102,USER020
100,5000009599,2023,20230425,20230425,USER048
100,5000009600,2025,20251111,20251111,USER018
100,5000009601,2023,20230419,20230419,USER014
100,5000009602,2024,20241230,20241230,USER022
100,5000009603,2022,20221209,20221209,USER035
100,5000009604,2023,20230816,20230816,USER045
100,5000009605,2024,20240222,20240222,USER050
100,5000009606,2023,20230112,20230112,USER005
100,5000009607,2022,20220910,20220910,USER021
100,5000009608,2025,20251003,20251003,USER018
100,5000009609,2023,20230327,20230327,USER033
100,5000009610,2025,20250619,20250619,USER040
100,5000009611,2025,20250313,20250313,USER049
100,5000009612,2024,20240606,20240606,USER026
100,5000009613,2025,20250515,20250515,USER013
100,5000009614,2025,20251204,20251204,USER046
100,5000009615,2023,20230714,20230714,USER001
100,5000009616,2024,20240911,20240911,USER009
100,5000009617,2023,20230606,20230606,USER018
100,5000009618,2023,20230403,20230403,USER024
100,5000009619,2025,20251005,20251005,USER049
100,5000009620,2024,20240302,20240302,USER032
100,5000009621,2023,20231005,20231005,USER013
100,5000009622,2024,20240913,20240913,USER047
100,5000009623,2024,20240813,20240813,USER003
100,5000009624,2022,20221127,20221127,USER013
100,5000009625,2025,20250716,20250716,USER009
100,5000009626,2022,20220429,20220429,USER034
100,5000009627,2023,20230104,20230104,USER021
100,5000009628,2023,20230602,20230602,USER023
100,5000009629,2022,20220223,20220223,USER042
100,5000009630,2022,20220813,20220813,USER035
100,5000009631,2025,20250125,20250125,USER047
100,5000009632,2024,20240222,20240222,USER041
100,5000009633,2023,20230113,20230113,USER002
