MANDT,AUFNR,DESSION,STLNR,GAMNG,GMEIN,GLTRS,GLTRP
100,1004984,25490435,BOM000051,1705,ST,20241031,20241102
100,1004985,69247806,BOM000122,9599,ST,20220106,20220110
100,1004986,66995701,BOM000072,7360,ST,20251028,20251029
100,1004987,59854769,BOM000071,3675,ST,20220125,20220129
100,1004988,77894991,BOM000008,9767,ST,20221001,20221004
100,1004989,90249748,BOM000157,8148,ST,20240122,20240123
100,1004990,61923535,BOM000156,1453,ST,20230609,20230613
100,1004991,77362950,BOM000036,3852,ST,20220906,20220910
100,1004992,89616936,BOM000021,8015,ST,20221015,20221017
100,1004993,08470570,BOM000162,4151,ST,20240827,20240828
100,1004994,71886136,BOM000037,5493,ST,20251128,20251201
100,1004995,95621053,BOM000085,6895,ST,20230601,20230605
100,1004996,56750170,BOM000008,6807,ST,20220814,20220816
100,1004997,18855050,BOM000050,3777,ST,20220719,20220722
100,1004998,10302807,BOM000029,2225,ST,20250930,20251005
100,1004999,00303351,BOM000005,7380,ST,20251118,20251120
100,1005000,54990328,BOM000161,8275,ST,20240203,20240207
100,1005001,94562732,BOM000086,1879,ST,20221009,20221014
100,1005002,74091886,BOM000063,6122,ST,20240523,20240526
100,1005003,31869943,BOM000100,5882,ST,20240625,20240629
100,1005004,29420490,BOM000033,1525,ST,20230518,20230522
100,1005005,53588123,BOM000094,2534,ST,20231215,20231219
100,1005006,29098390,BOM000002,2590,ST,20220413,20220418
100,1005007,06388342,BOM000005,2342,ST,20230902,20230907
100,1005008,12064671,BOM000125,4559,ST,20230211,20230212
100,1005009,57270387,BOM000087,9309,ST,20250703,20250706
100,1005010,73005145,BOM000100,6797,ST,20231122,20231123
100,1005011,27479748,BOM000053,1476,ST,20251231,20260103
100,1005012,01509607,BOM000135,6099,ST,20230320,20230325
100,1005013,73741427,BOM000039,663,ST,20220106,20220107
100,1005014,63399700,BOM000163,7057,ST,20240527,20240530
100,1005015,78365483,BOM000121,4836,ST,20220502,20220503
100,1005016,81240436,BOM000143,191,ST,20241001,20241006
100,1005017,95751956,BOM000055,7315,ST,20251122,20251124
100,1005018,95485886,BOM000140,1687,ST,20250802,20250806
100,1005019,69718004,BOM000081,4307,ST,20250314,20250316
100,1005020,74208043,BOM000028,3980,ST,20220510,20220511
100,1005021,41536541,BOM000030,2410,ST,20220614,20220619
100,1005022,98856119,BOM000084,9118,ST,20240425,20240426
100,1005023,44915431,BOM000093,4787,ST,20251007,20251009
100,1005024,55038907,BOM000069,9031,ST,20221013,20221017
100,1005025,46420342,BOM000110,4744,ST,20240318,20240321
100,1005026,40825202,BOM000033,2584,ST,20231015,20231018
100,1005027,15890056,BOM000066,3177,ST,20240514,20240516
100,1005028,15335099,BOM000106,7800,ST,20251004,20251008
100,1005029,97097960,BOM000067,3458,ST,20251015,20251017
100,1005030,96149355,BOM000049,4092,ST,20240607,20240610
100,1005031,22505304,BOM000121,9138,ST,20250917,20250918
100,1005032,43009140,BOM000162,6880,ST,20230828,20230830
100,1005033,66336690,BOM000021,7215,ST,20230626,20230628
100,1005034,68943955,BOM000019,1195,ST,20220525,20220529
100,1005035,06070478,BOM000071,7560,ST,20260101,20260104
100,1005036,46145200,BOM000051,4641,ST,20220704,20220709
100,1005037,05128140,BOM000034,7360,ST,20240902,20240907
100,1005038,12586068,BOM000004,4092,ST,20230723,20230727
100,1005039,02582406,BOM000092,9589,ST,20240113,20240115
100,1005040,66821232,BOM000055,6349,ST,20251203,20251206
100,1005041,65419923,BOM000105,2220,ST,20240723,20240727
100,1005042,33768619,BOM000149,527,ST,20231231,20240105
100,1005043,37120935,BOM000092,8696,ST,20250926,20250928
100,1005044,54059879,BOM000159,7128,ST,20250310,20250312
100,1005045,97656222,BOM000026,7802,ST,20250830,20250831
100,1005046,38666589,BOM000067,8215,ST,20240329,20240402
100,1005047,88333923,BOM000024,9321,ST,20220122,20220126
100,1005048,94618428,BOM000105,2149,ST,20231117,20231121
100,1005049,83725991,BOM000038,3498,ST,20230127,20230128
100,1005050,35776151,BOM000139,4184,ST,20240509,20240514
100,1005051,50344363,BOM000078,7345,ST,20221208,20221211
100,1005052,18943197,BOM000145,1240,ST,20220411,20220413
100,1005053,08132410,BOM000157,5437,ST,20240116,20240119
100,1005054,27452783,BOM000025,6467,ST,20220808,20220809
100,1005055,35652503,BOM000053,8248,ST,20241206,20241208
100,1005056,87749335,BOM000012,989,ST,20240802,20240805
100,1005057,13522770,BOM000102,2958,ST,20230321,20230322
100,1005058,21758070,BOM000097,8984,ST,20250619,20250622
100,1005059,98147817,BOM000031,9414,ST,20241202,20241204
100,1005060,52433371,BOM000100,8809,ST,20240724,20240727
100,1005061,46123320,BOM000058,7519,ST,20231204,20231208
100,1005062,03739165,BOM000122,4471,ST,20230722,20230725
100,1005063,18940136,BOM000075,9747,ST,20240608,20240609
100,1005064,96185008,BOM000029,8728,ST,20230617,20230618
100,1005065,21180482,BOM000065,7706,ST,20240414,20240416
100,1005066,78704823,BOM000049,1159,ST,20251022,20251024
100,1005067,19207364,BOM000023,1612,ST,20230115,20230116
100,1005068,77821504,BOM000047,6980,ST,20250513,20250516
100,1005069,62966721,BOM000149,8492,ST,20250117,20250122
100,1005070,50748759,BOM000112,8304,ST,20250122,20250125
100,1005071,63107911,BOM000130,9348,ST,20240630,20240702
100,1005072,22544888,BOM000055,6670,ST,20221118,20221121
100,1005073,08996320,BOM000101,345,ST,20250806,20250811
100,1005074,24909085,BOM000004,9690,ST,20230123,20230127
100,1005075,73878561,BOM000055,1041,ST,20220402,20220403
100,1005076,40465449,BOM000019,3419,ST,20231014,20231018
100,1005077,60189018,BOM000005,4564,ST,20250606,20250608
100,1005078,67019331,BOM000029,4751,ST,20240330,20240403
100,1005079,22425952,BOM000084,8061,ST,20240621,20240624
100,1005080,89432462,BOM000137,8157,ST,20240626,20240627
100,1005081,22546557,BOM000035,7766,ST,20220927,20220929
100,1005082,70203605,BOM000024,4766,ST,20230121,20230125
100,1005083,35655458,BOM000158,2482,ST,20251009,20251014
100,1005084,09728712,BOM000037,8837,ST,20230731,20230803
100,1005085,00608588,BOM000023,2962,ST,20230130,20230131
100,1005086,88220022,BOM000001,6707,ST,20220603,20220607
100,1005087,79534913,BOM000145,585,ST,20221110,20221114
100,1005088,42017653,BOM000081,4973,ST,20230527,20230528
100,1005089,77138741,BOM000074,968,ST,20240829,20240830
100,1005090,12249455,BOM000007,6822,ST,20220611,20220613
100,1005091,60868373,BOM000146,487,ST,20240210,20240212
100,1005092,44687747,BOM000072,5558,ST,20220323,20220326
100,1005093,42023850,BOM000070,4013,ST,20250126,20250130
100,1005094,92580247,BOM000138,2304,ST,20220418,20220421
100,1005095,38054738,BOM000070,711,ST,20230106,20230107
100,1005096,86423843,BOM000020,5592,ST,20240203,20240207
100,1005097,25201048,BOM000008,6033,ST,20250313,20250314
100,1005098,06582018,BOM000076,7189,ST,20220114,20220118
100,1005099,75734047,BOM000151,3781,ST,20231001,20231003
100,1005100,07688262,BOM000091,5263,ST,20240902,20240903
100,1005101,23507263,BOM000045,9792,ST,20230917,20230919
100,1005102,13495168,BOM000084,1918,ST,20220506,20220507
100,1005103,89267379,BOM000028,4836,ST,20240331,20240402
100,1005104,13191348,BOM000054,6732,ST,20250905,20250910
100,1005105,74131280,BOM000139,6666,ST,20220211,20220212
100,1005106,80412510,BOM000072,2663,ST,20241004,20241005
100,1005107,60269414,BOM000025,2729,ST,20230526,20230528
100,1005108,03480868,BOM000008,2200,ST,20230707,20230712
100,1005109,68724722,BOM000052,3069,ST,20230219,20230221
100,1005110,16882640,BOM000083,7105,ST,20220710,20220711
100,1005111,05142618,BOM000119,3470,ST,20221118,20221119
100,1005112,69997820,BOM000079,1194,ST,20220204,20220208
100,1005113,22469508,BOM000064,9072,ST,20251123,20251125
100,1005114,66381183,BOM000040,4629,ST,20250416,20250420
100,1005115,48589847,BOM000012,5513,ST,20250118,20250119
100,1005116,55565570,BOM000129,4970,ST,20230418,20230421
100,1005117,07012670,BOM000025,757,ST,20220613,20220614
100,1005118,01929593,BOM000007,9914,ST,20250404,20250409
100,1005119,57489191,BOM000107,7480,ST,20230808,20230810
100,1005120,12192891,BOM000048,4691,ST,20240812,20240815
100,1005121,46958462,BOM000020,3146,ST,20250904,20250905
100,1005122,95153926,BOM000115,8362,ST,20250223,20250224
100,1005123,72930751,BOM000163,5339,ST,20250409,20250414
100,1005124,81335144,BOM000158,6569,ST,20240615,20240616
100,1005125,43282758,BOM000109,9959,ST,20240801,20240805
100,1005126,20718147,BOM000149,9490,ST,20220602,20220604
100,1005127,43951293,BOM000015,3541,ST,20240325,20240330
100,1005128,21882973,BOM000153,5087,ST,20250726,20250728
100,1005129,99797097,BOM000059,7885,ST,20250331,20250403
100,1005130,15850058,BOM000157,2778,ST,20230830,20230903
100,1005131,12121822,BOM000161,6571,ST,20231016,20231017
100,1005132,79160303,BOM000142,5509,ST,20230712,20230717
100,1005133,51055996,BOM000144,5654,ST,20250914,20250916
100,1005134,72604936,BOM000019,7388,ST,20220915,20220920
100,1005135,90862857,BOM000128,7056,ST,20231004,20231005
100,1005136,34708973,BOM000137,2729,ST,20240906,20240907
100,1005137,94179377,BOM000002,3900,ST,20240603,20240608
100,1005138,69002521,BOM000037,7876,ST,20230820,20230825
100,1005139,61341420,BOM000096,981,ST,20250418,20250421
100,1005140,80511576,BOM000048,4631,ST,20240322,20240323
100,1005141,14726754,BOM000067,5034,ST,20230308,20230310
100,1005142,67812853,BOM000148,6592,ST,20230709,20230713
100,1005143,92700671,BOM000027,6667,ST,20250921,20250926
100,1005144,40521777,BOM000107,9173,ST,20240815,20240820
100,1005145,36346697,BOM000131,3296,ST,20240205,20240209
100,1005146,02122279,BOM000027,463,ST,20250618,20250623
100,1005147,42885467,BOM000001,7731,ST,20230405,20230410
100,1005148,96586588,BOM000097,9559,ST,20240901,20240902
100,1005149,27338853,BOM000159,2568,ST,20221027,20221031
100,1005150,14541877,BOM000158,9804,ST,20250314,20250317
100,1005151,39716824,BOM000051,1393,ST,20240328,20240331
100,1005152,47928744,BOM000150,8544,ST,20250415,20250418
100,1005153,82111107,BOM000163,4601,ST,20240312,20240317
100,1005154,94872273,BOM000094,4943,ST,20220504,20220508
100,1005155,47187006,BOM000148,6274,ST,20220411,20220415
100,1005156,35900177,BOM000062,7016,ST,20240819,20240824
100,1005157,33378191,BOM000036,640,ST,20250427,20250430
100,1005158,87032534,BOM000058,9433,ST,20220907,20220912
100,1005159,73949618,BOM000156,5839,ST,20240531,20240605
100,1005160,18028978,BOM000014,7112,ST,20230307,20230310
100,1005161,23679978,BOM000032,3064,ST,20230529,20230530
100,1005162,49127624,BOM000129,9616,ST,20240627,20240629
100,1005163,22758781,BOM000129,5137,ST,20231211,20231214
100,1005164,08410116,BOM000026,6232,ST,20240527,20240529
100,1005165,89120286,BOM000040,2025,ST,20230526,20230530
100,1005166,42515682,BOM000155,780,ST,20231105,20231109
100,1005167,60114621,BOM000103,780,ST,20240601,20240604
100,1005168,70022352,BOM000126,250,ST,20240219,20240222
100,1005169,27249629,BOM000089,5703,ST,20220920,20220924
100,1005170,56628125,BOM000045,4505,ST,20220405,20220410
100,1005171,64898461,BOM000119,4886,ST,20250120,20250122
100,1005172,63319572,BOM000040,5679,ST,20250218,20250223
100,1005173,47700850,BOM000014,3069,ST,20241228,20241231
100,1005174,04247316,BOM000092,8171,ST,20250520,20250524
100,1005175,88503252,BOM000059,2068,ST,20250715,20250716
100,1005176,28047760,BOM000129,3789,ST,20240407,20240409
100,1005177,44689237,BOM000016,8196,ST,20231226,20231230
100,1005178,77104022,BOM000075,5430,ST,20251116,20251121
100,1005179,65076870,BOM000032,6787,ST,20241129,20241202
100,1005180,09057662,BOM000078,7208,ST,20240226,20240301
100,1005181,83991923,BOM000020,5023,ST,20220612,20220613
100,1005182,72694159,BOM000007,4589,ST,20230915,20230916
100,1005183,60074914,BOM000045,5310,ST,20250910,20250914
100,1005184,74422999,BOM000071,3546,ST,20240627,20240701
100,1005185,72383631,BOM000045,6995,ST,20231022,20231026
100,1005186,70156043,BOM000137,1012,ST,20250601,20250602
100,1005187,86216536,BOM000003,7213,ST,20250910,20250915
100,1005188,54248217,BOM000134,3483,ST,20220326,20220330
100,1005189,49603241,BOM000096,9522,ST,20230118,20230122
100,1005190,52019257,BOM000076,3747,ST,20230302,20230304
100,1005191,49423547,BOM000021,7409,ST,20240318,20240322
100,1005192,80449007,BOM000127,7310,ST,20251122,20251127
100,1005193,67046338,BOM000089,3877,ST,20250909,20250911
100,1005194,02226227,BOM000132,8199,ST,20221008,20221013
100,1005195,96213572,BOM000109,5078,ST,20230510,20230512
100,1005196,95056691,BOM000159,1379,ST,20221218,20221222
100,1005197,24070812,BOM000038,5783,ST,20231126,20231127
100,1005198,18153334,BOM000038,2851,ST,20241126,20241128
100,1005199,52307073,BOM000150,1901,ST,20220623,20220624
100,1005200,37056175,BOM000024,7798,ST,20240921,20240925
100,1005201,01084110,BOM000113,2124,ST,20220405,20220407
100,1005202,64859418,BOM000083,2958,ST,20220313,20220317
100,1005203,91404910,BOM000017,2042,ST,20240303,20240306
100,1005204,48616982,BOM000133,6719,ST,20220511,20220512
100,1005205,94842318,BOM000013,3633,ST,20241225,20241230
100,1005206,00056260,BOM000112,7211,ST,20230227,20230302
100,1005207,73295106,BOM000007,8411,ST,20220205,20220209
100,1005208,08277802,BOM000005,7830,ST,20230124,20230127
100,1005209,26767757,BOM000061,8162,ST,20230617,20230620
100,1005210,59344534,BOM000134,6919,ST,20230107,20230110
100,1005211,00476933,BOM000011,7014,ST,20230816,20230818
100,1005212,05756640,BOM000108,121,ST,20240109,20240113
100,1005213,65142622,BOM000056,9583,ST,20220318,20220322
100,1005214,69560025,BOM000117,3400,ST,20241218,20241222
100,1005215,65280163,BOM000011,345,ST,20220911,20220914
100,1005216,28401419,BOM000144,7138,ST,20220602,20220605
100,1005217,17062784,BOM000063,4546,ST,20231110,20231111
100,1005218,37939614,BOM000068,5895,ST,20240609,20240614
100,1005219,56346974,BOM000005,1436,ST,20221225,20221230
100,1005220,55559985,BOM000161,5854,ST,20251025,20251030
100,1005221,04210767,BOM000130,9925,ST,20220210,20220215
100,1005222,89758922,BOM000070,3023,ST,20250812,20250813
100,1005223,43331595,BOM000031,4014,ST,20241127,20241202
100,1005224,10626260,BOM000008,2453,ST,20230612,20230615
100,1005225,12859383,BOM000085,5203,ST,20250816,20250820
100,1005226,31969915,BOM000120,6056,ST,20220409,20220413
100,1005227,63932973,BOM000130,6491,ST,20220909,20220913
100,1005228,18475249,BOM000081,5262,ST,20241226,20241231
100,1005229,40562614,BOM000142,5933,ST,20230811,20230814
100,1005230,41375418,BOM000054,7584,ST,20250114,20250118
100,1005231,50294478,BOM000057,880,ST,20251105,20251110
100,1005232,37134571,BOM000157,9114,ST,20240312,20240316
100,1005233,36635780,BOM000073,3536,ST,20221118,20221122
100,1005234,50574456,BOM000113,7024,ST,20220810,20220811
100,1005235,04745361,BOM000064,6948,ST,20251024,20251028
100,1005236,30227077,BOM000006,4718,ST,20231016,20231021
100,1005237,70561110,BOM000112,4365,ST,20250401,20250405
100,1005238,94405160,BOM000080,8966,ST,20250703,20250705
100,1005239,55740286,BOM000104,7102,ST,20220821,20220826
100,1005240,57522300,BOM000097,7019,ST,20230505,20230510
100,1005241,85983347,BOM000063,6013,ST,20241007,20241008
100,1005242,72818817,BOM000092,8037,ST,20220815,20220818
100,1005243,94089067,BOM000041,5057,ST,20221008,20221012
100,1005244,25517538,BOM000154,4450,ST,20240122,20240126
100,1005245,74535664,BOM000108,4321,ST,20240921,20240926
100,1005246,78256721,BOM000039,9405,ST,20250224,20250228
100,1005247,16245636,BOM000079,444,ST,20241214,20241215
100,1005248,17194451,BOM000148,1197,ST,20220522,20220524
100,1005249,06744913,BOM000104,7477,ST,20230906,20230911
100,1005250,00395151,BOM000138,8679,ST,20240324,20240329
100,1005251,01239028,BOM000048,4648,ST,20230502,20230505
100,1005252,03961686,BOM000106,3818,ST,20240104,20240106
100,1005253,30693731,BOM000138,8029,ST,20230428,20230502
100,1005254,17753134,BOM000129,9920,ST,20250530,20250603
100,1005255,67701794,BOM000100,1298,ST,20220202,20220206
100,1005256,51319971,BOM000017,1547,ST,20240303,20240308
100,1005257,40191831,BOM000055,6605,ST,20230702,20230707
100,1005258,42287273,BOM000050,5679,ST,20221227,20230101
100,1005259,67587260,BOM000070,4421,ST,20251110,20251111
100,1005260,07060022,BOM000052,3264,ST,20240404,20240409
100,1005261,78837699,BOM000046,8636,ST,20231121,20231123
100,1005262,91006027,BOM000066,8886,ST,20230922,20230926
100,1005263,96165708,BOM000151,6263,ST,20250109,20250111
100,1005264,56836554,BOM000133,8814,ST,20220919,20220921
100,1005265,12104691,BOM000133,569,ST,20241228,20250101
100,1005266,69792282,BOM000012,7395,ST,20231218,20231223
100,1005267,79642394,BOM000033,2247,ST,20240426,20240430
100,1005268,92395506,BOM000163,3812,ST,20220614,20220617
100,1005269,08998426,BOM000062,1287,ST,20221228,20221229
100,1005270,45637625,BOM000061,5531,ST,20230812,20230817
100,1005271,97032515,BOM000094,9294,ST,20250508,20250513
100,1005272,62915334,BOM000090,8502,ST,20230113,20230116
100,1005273,58260589,BOM000028,5323,ST,20230130,20230203
100,1005274,26129841,BOM000024,9714,ST,20220112,20220116
100,1005275,99287887,BOM000060,4257,ST,20240916,20240917
100,1005276,48535614,BOM000143,4941,ST,20250208,20250212
100,1005277,43021744,BOM000136,8455,ST,20241016,20241017
100,1005278,22346501,BOM000134,1149,ST,20240407,20240408
100,1005279,18016196,BOM000050,7942,ST,20240503,20240508
100,1005280,06441418,BOM000140,6057,ST,20220506,20220510
100,1005281,38836174,BOM000029,890,ST,20240917,20240922
100,1005282,50996966,BOM000036,9649,ST,20240307,20240310
100,1005283,53772123,BOM000012,3354,ST,20220428,20220430
100,1005284,34006022,BOM000134,7143,ST,20220109,20220110
100,1005285,21430249,BOM000102,1113,ST,20250511,20250514
100,1005286,92877744,BOM000112,1764,ST,20250726,20250728
100,1005287,80960154,BOM000066,3962,ST,20250425,20250429
100,1005288,36036574,BOM000001,3458,ST,20220507,20220511
100,1005289,03964983,BOM000060,9621,ST,20250823,20250825
100,1005290,77143861,BOM000135,8562,ST,20220927,20221001
100,1005291,98512843,BOM000055,9511,ST,20231017,20231022
100,1005292,67497476,BOM000080,3262,ST,20230926,20230930
100,1005293,11016459,BOM000118,6501,ST,20240710,20240714
100,1005294,93757399,BOM000023,3560,ST,20220921,20220926
