MANDT,KOKRS,BELNR,GJAHR,BUZEI,KSTAR,KOSTL,WRBTR,TWAER
100,1000,0060004836,2023,001,0000400060,0000004600,3562.8,EUR
100,1000,0060004837,2024,002,0000400070,0000004700,536.61,EUR
100,1000,0060004838,2023,003,0000400080,0000004800,7350.67,EUR
100,1000,0060004839,2024,001,0000400090,0000004900,6781.99,EUR
100,1000,0060004840,2023,002,0000400100,0000005000,7991.67,EUR
100,1000,0060004841,2024,003,0000400110,0000005100,859.86,EUR
100,1000,0060004842,2023,001,0000400120,0000005200,6049.05,EUR
100,1000,0060004843,2024,002,0000400130,0000005300,9980.55,EUR
100,1000,0060004844,2023,003,0000400140,0000005400,9601.37,EUR
100,1000,0060004845,2024,001,0000400150,0000005500,7722.26,EUR
100,1000,0060004846,2023,002,0000400160,0000005600,9500.34,EUR
100,1000,0060004847,2024,003,0000400170,0000005700,5317.26,EUR
100,1000,0060004848,2023,001,0000400180,0000005800,2864.25,EUR
100,1000,0060004849,2024,002,0000400190,0000005900,1394.94,EUR
100,1000,0060004850,2023,003,0000400200,0000001000,5814.61,EUR
100,1000,0060004851,2024,001,0000400210,0000001100,9382.41,EUR
100,1000,0060004852,2023,002,0000400220,0000001200,4113.67,EUR
100,1000,0060004853,2024,003,0000400230,0000001300,2530.46,EUR
100,1000,0060004854,2023,001,0000400240,0000001400,1235.18,EUR
100,1000,0060004855,2024,002,0000400250,0000001500,4704.44,EUR
100,1000,0060004856,2023,003,0000400260,0000001600,3669.77,EUR
100,1000,0060004857,2024,001,0000400270,0000001700,9317.9,EUR
100,1000,0060004858,2023,002,0000400280,0000001800,4582.74,EUR
100,1000,0060004859,2024,003,0000400290,0000001900,4967.78,EUR
100,1000,0060004860,2023,001,0000400000,0000002000,4137.87,EUR
100,1000,0060004861,2024,002,0000400010,0000002100,414.72,EUR
100,1000,0060004862,2023,003,0000400020,0000002200,570.15,EUR
100,1000,0060004863,2024,001,0000400030,0000002300,6838.13,EUR
100,1000,0060004864,2023,002,0000400040,0000002400,177.08,EUR
100,1000,0060004865,2024,003,0000400050,0000002500,8052.48,EUR
100,1000,0060004866,2023,001,0000400060,0000002600,8684.63,EUR
100,1000,0060004867,2024,002,0000400070,0000002700,9381.08,EUR
100,1000,0060004868,2023,003,0000400080,0000002800,3230.73,EUR
100,1000,0060004869,2024,001,0000400090,0000002900,8458.33,EUR
100,1000,0060004870,2023,002,0000400100,0000003000,8074.24,EUR
100,1000,0060004871,2024,003,0000400110,0000003100,6765.54,EUR
100,1000,0060004872,2023,001,0000400120,0000003200,7599.26,EUR
100,1000,0060004873,2024,002,0000400130,0000003300,2383.95,EUR
100,1000,0060004874,2023,003,0000400140,0000003400,1555.24,EUR
100,1000,0060004875,2024,001,0000400150,0000003500,1063.35,EUR
100,1000,0060004876,2023,002,0000400160,0000003600,7351.28,EUR
100,1000,0060004877,2024,003,0000400170,0000003700,9697.95,EUR
100,1000,0060004878,2023,001,0000400180,0000003800,2758.42,EUR
100,1000,0060004879,2024,002,0000400190,0000003900,1910.96,EUR
100,1000,0060004880,2023,003,0000400200,0000004000,9840.32,EUR
100,1000,0060004881,2024,001,0000400210,0000004100,786.57,EUR
100,1000,0060004882,2023,002,0000400220,0000004200,3188.88,EUR
100,1000,0060004883,2024,003,0000400230,0000004300,4679.33,EUR
100,1000,0060004884,2023,001,0000400240,0000004400,8312.49,EUR
100,1000,0060004885,2024,002,0000400250,0000004500,2033.57,EUR
100,1000,0060004886,2023,003,0000400260,0000004600,2128.37,EUR
100,1000,0060004887,2024,001,0000400270,0000004700,6076.07,EUR
100,1000,0060004888,2023,002,0000400280,0000004800,6065.54,EUR
100,1000,0060004889,2024,003,0000400290,0000004900,590.61,EUR
100,1000,0060004890,2023,001,0000400000,0000005000,3358.36,EUR
100,1000,0060004891,2024,002,0000400010,0000005100,4655.1,EUR
100,1000,0060004892,2023,003,0000400020,0000005200,550.69,EUR
100,1000,0060004893,2024,001,0000400030,0000005300,1033.68,EUR
100,1000,0060004894,2023,002,0000400040,0000005400,6782.02,EUR
100,1000,0060004895,2024,003,0000400050,0000005500,5490.39,EUR
100,1000,0060004896,2023,001,0000400060,0000005600,8193.59,EUR
100,1000,0060004897,2024,002,0000400070,0000005700,7488.64,EUR
100,1000,0060004898,2023,003,0000400080,0000005800,3351.54,EUR
100,1000,0060004899,2024,001,0000400090,0000005900,8057.81,EUR
100,1000,0060004900,2023,002,0000400100,0000001000,3303.96,EUR
100,1000,0060004901,2024,003,0000400110,0000001100,6633.79,EUR
100,1000,0060004902,2023,001,0000400120,0000001200,2056.17,EUR
100,1000,0060004903,2024,002,0000400130,0000001300,3904.48,EUR
100,1000,0060004904,2023,003,0000400140,0000001400,1190.75,EUR
100,1000,0060004905,2024,001,0000400150,0000001500,2796.75,EUR
100,1000,0060004906,2023,002,0000400160,0000001600,4245.75,EUR
100,1000,0060004907,2024,003,0000400170,0000001700,2225.75,EUR
100,1000,0060004908,2023,001,0000400180,0000001800,1348.31,EUR
100,1000,0060004909,2024,002,0000400190,0000001900,216.53,EUR
100,1000,0060004910,2023,003,0000400200,0000002000,7367.23,EUR
100,1000,0060004911,2024,001,0000400210,0000002100,396.41,EUR
100,1000,0060004912,2023,002,0000400220,0000002200,1999.74,EUR
100,1000,0060004913,2024,003,0000400230,0000002300,4828.48,EUR
100,1000,0060004914,2023,001,0000400240,0000002400,1002.49,EUR
100,1000,0060004915,2024,002,0000400250,0000002500,6072.45,EUR
100,1000,0060004916,2023,003,0000400260,0000002600,1734.15,EUR
100,1000,0060004917,2024,001,0000400270,0000002700,2857.44,EUR
100,1000,0060004918,2023,002,0000400280,0000002800,4373.01,EUR
100,1000,0060004919,2024,003,0000400290,0000002900,9183.56,EUR
100,1000,0060004920,2023,001,0000400000,0000003000,3593.75,EUR
100,1000,0060004921,2024,002,0000400010,0000003100,212.55,EUR
100,1000,0060004922,2023,003,0000400020,0000003200,4049.16,EUR
100,1000,0060004923,2024,001,0000400030,0000003300,5258.94,EUR
100,1000,0060004924,2023,002,0000400040,0000003400,5444.88,EUR
100,1000,0060004925,2024,003,0000400050,0000003500,2124.02,EUR
100,1000,0060004926,2023,001,0000400060,0000003600,6559.9,EUR
100,1000,0060004927,2024,002,0000400070,0000003700,2566.27,EUR
100,1000,0060004928,2023,003,0000400080,0000003800,2078.65,EUR
100,1000,0060004929,2024,001,0000400090,0000003900,8070.85,EUR
100,1000,0060004930,2023,002,0000400100,0000004000,9212.66,EUR
100,1000,0060004931,2024,003,0000400110,0000004100,9668.95,EUR
100,1000,0060004932,2023,001,0000400120,0000004200,5061.21,EUR
100,1000,0060004933,2024,002,0000400130,0000004300,5499.74,EUR
100,1000,0060004934,2023,003,0000400140,0000004400,1745.68,EUR
100,1000,0060004935,2024,001,0000400150,0000004500,234.09,EUR
100,1000,0060004936,2023,002,0000400160,0000004600,8919.87,EUR
100,1000,0060004937,2024,003,0000400170,0000004700,2907.84,EUR
100,1000,0060004938,2023,001,0000400180,0000004800,7970.12,EUR
100,1000,0060004939,2024,002,0000400190,0000004900,133.84,EUR
100,1000,0060004940,2023,003,0000400200,0000005000,3424.47,EUR
100,1000,0060004941,2024,001,0000400210,0000005100,5035.5,EUR
100,1000,0060004942,2023,002,0000400220,0000005200,9073.09,EUR
100,1000,0060004943,2024,003,0000400230,0000005300,3632.44,EUR
100,1000,0060004944,2023,001,0000400240,0000005400,4442.04,EUR
100,1000,0060004945,2024,002,0000400250,0000005500,5475.98,EUR
100,1000,0060004946,2023,003,0000400260,0000005600,7185.98,EUR
100,1000,0060004947,2024,001,0000400270,0000005700,5735.3,EUR
100,1000,0060004948,2023,002,0000400280,0000005800,527.01,EUR
100,1000,0060004949,2024,003,0000400290,0000005900,7372.01,EUR
100,1000,0060004950,2023,001,0000400000,0000001000,3300.62,EUR
100,1000,0060004951,2024,002,0000400010,0000001100,6839.09,EUR
100,1000,0060004952,2023,003,0000400020,0000001200,8374.36,EUR
100,1000,0060004953,2024,001,0000400030,0000001300,4818.67,EUR
100,1000,0060004954,2023,002,0000400040,0000001400,5820.85,EUR
100,1000,0060004955,2024,003,0000400050,0000001500,9194.83,EUR
100,1000,0060004956,2023,001,0000400060,0000001600,8882.49,EUR
100,1000,0060004957,2024,002,0000400070,0000001700,5856.88,EUR
100,1000,0060004958,2023,003,0000400080,0000001800,5622.56,EUR
100,1000,0060004959,2024,001,0000400090,0000001900,2971.98,EUR
100,1000,0060004960,2023,002,0000400100,0000002000,5703.7,EUR
100,1000,0060004961,2024,003,0000400110,0000002100,4902.63,EUR
100,1000,0060004962,2023,001,0000400120,0000002200,6391.93,EUR
100,1000,0060004963,2024,002,0000400130,0000002300,5882.04,EUR
100,1000,0060004964,2023,003,0000400140,0000002400,1231.48,EUR
100,1000,0060004965,2024,001,0000400150,0000002500,6683.39,EUR
100,1000,0060004966,2023,002,0000400160,0000002600,104.24,EUR
100,1000,0060004967,2024,003,0000400170,0000002700,9438.05,EUR
100,1000,0060004968,2023,001,0000400180,0000002800,1016.11,EUR
100,1000,0060004969,2024,002,0000400190,0000002900,5051.82,EUR
100,1000,0060004970,2023,003,0000400200,0000003000,8017.56,EUR
100,1000,0060004971,2024,001,0000400210,0000003100,8817.61,EUR
100,1000,0060004972,2023,002,0000400220,0000003200,2249.44,EUR
100,1000,0060004973,2024,003,0000400230,0000003300,4055.83,EUR
100,1000,0060004974,2023,001,0000400240,0000003400,7099.2,EUR
100,1000,0060004975,2024,002,0000400250,0000003500,2442.59,EUR
100,1000,0060004976,2023,003,0000400260,0000003600,9504.24,EUR
100,1000,0060004977,2024,001,0000400270,0000003700,2258.56,EUR
100,1000,0060004978,2023,002,0000400280,0000003800,8227.32,EUR
100,1000,0060004979,2024,003,0000400290,0000003900,1347.15,EUR
100,1000,0060004980,2023,001,0000400000,0000004000,2760.81,EUR
100,1000,0060004981,2024,002,0000400010,0000004100,2248.59,EUR
100,1000,0060004982,2023,003,0000400020,0000004200,9748.41,EUR
100,1000,0060004983,2024,001,0000400030,0000004300,5426.81,EUR
100,1000,0060004984,2023,002,0000400040,0000004400,2347.83,EUR
100,1000,0060004985,2024,003,0000400050,0000004500,3506.05,EUR
100,1000,0060004986,2023,001,0000400060,0000004600,393.81,EUR
100,1000,0060004987,2024,002,0000400070,0000004700,2873.17,EUR
100,1000,0060004988,2023,003,0000400080,0000004800,5530.9,EUR
100,1000,0060004989,2024,001,0000400090,0000004900,5976.96,EUR
100,1000,0060004990,2023,002,0000400100,0000005000,4456.2,EUR
100,1000,0060004991,2024,003,0000400110,0000005100,2378.58,EUR
100,1000,0060004992,2023,001,0000400120,0000005200,6793.63,EUR
100,1000,0060004993,2024,002,0000400130,0000005300,397.22,EUR
100,1000,0060004994,2023,003,0000400140,0000005400,8358.89,EUR
100,1000,0060004995,2024,001,0000400150,0000005500,9453.75,EUR
100,1000,0060004996,2023,002,0000400160,0000005600,775.22,EUR
100,1000,0060004997,2024,003,0000400170,0000005700,3509.25,EUR
100,1000,0060004998,2023,001,0000400180,0000005800,8596.14,EUR
100,1000,0060004999,2024,002,0000400190,0000005900,3867.99,EUR
100,1000,0060005000,2023,003,0000400200,0000001000,9764.13,EUR
100,1000,0060005001,2024,001,0000400210,0000001100,3099.15,EUR
100,1000,0060005002,2023,002,0000400220,0000001200,2606.83,EUR
100,1000,0060005003,2024,003,0000400230,0000001300,1451.63,EUR
100,1000,0060005004,2023,001,0000400240,0000001400,219.98,EUR
100,1000,0060005005,2024,002,0000400250,0000001500,3641.98,EUR
100,1000,0060005006,2023,003,0000400260,0000001600,5695.29,EUR
100,1000,0060005007,2024,001,0000400270,0000001700,3682.81,EUR
100,1000,0060005008,2023,002,0000400280,0000001800,645.19,EUR
100,1000,0060005009,2024,003,0000400290,0000001900,1473.97,EUR
100,1000,0060005010,2023,001,0000400000,0000002000,9739.63,EUR
100,1000,0060005011,2024,002,0000400010,0000002100,4453.44,EUR
100,1000,0060005012,2023,003,0000400020,0000002200,1651.47,EUR
100,1000,0060005013,2024,001,0000400030,0000002300,4487.92,EUR
100,1000,0060005014,2023,002,0000400040,0000002400,2601.67,EUR
100,1000,0060005015,2024,003,0000400050,0000002500,9884.51,EUR
100,1000,0060005016,2023,001,0000400060,0000002600,322.3,EUR
100,1000,0060005017,2024,002,0000400070,0000002700,2754.24,EUR
100,1000,0060005018,2023,003,0000400080,0000002800,1856.41,EUR
100,1000,0060005019,2024,001,0000400090,0000002900,4315.96,EUR
100,1000,0060005020,2023,002,0000400100,0000003000,1157.03,EUR
100,1000,0060005021,2024,003,0000400110,0000003100,9999.81,EUR
100,1000,0060005022,2023,001,0000400120,0000003200,9705.28,EUR
100,1000,0060005023,2024,002,0000400130,0000003300,655.42,EUR
100,1000,0060005024,2023,003,0000400140,0000003400,8989.89,EUR
100,1000,0060005025,2024,001,0000400150,0000003500,3914.27,EUR
100,1000,0060005026,2023,002,0000400160,0000003600,1927.87,EUR
100,1000,0060005027,2024,003,0000400170,0000003700,2454.24,EUR
100,1000,0060005028,2023,001,0000400180,0000003800,2611.75,EUR
100,1000,0060005029,2024,002,0000400190,0000003900,6421.41,EUR
100,1000,0060005030,2023,003,0000400200,0000004000,8731.91,EUR
100,1000,0060005031,2024,001,0000400210,0000004100,6948.21,EUR
100,1000,0060005032,2023,002,0000400220,0000004200,2500.2,EUR
100,1000,0060005033,2024,003,0000400230,0000004300,5064.68,EUR
100,1000,0060005034,2023,001,0000400240,0000004400,9574.22,EUR
100,1000,0060005035,2024,002,0000400250,0000004500,9138.01,EUR
100,1000,0060005036,2023,003,0000400260,0000004600,5599.2,EUR
100,1000,0060005037,2024,001,0000400270,0000004700,3286.12,EUR
100,1000,0060005038,2023,002,0000400280,0000004800,1548.12,EUR
100,1000,0060005039,2024,003,0000400290,0000004900,2648.81,EUR
100,1000,0060005040,2023,001,0000400000,0000005000,9801.15,EUR
100,1000,0060005041,2024,002,0000400010,0000005100,4340.28,EUR
100,1000,0060005042,2023,003,0000400020,0000005200,7714.67,EUR
100,1000,0060005043,2024,001,0000400030,0000005300,520.12,EUR
100,1000,0060005044,2023,002,0000400040,0000005400,4765.47,EUR
100,1000,0060005045,2024,003,0000400050,0000005500,2924.31,EUR
100,1000,0060005046,2023,001,0000400060,0000005600,8338.17,EUR
100,1000,0060005047,2024,002,0000400070,0000005700,6229.2,EUR
100,1000,0060005048,2023,003,0000400080,0000005800,409.48,EUR
100,1000,0060005049,2024,001,0000400090,0000005900,173.58,EUR
100,1000,0060005050,2023,002,0000400100,0000001000,604.63,EUR
100,1000,0060005051,2024,003,0000400110,0000001100,9346.64,EUR
100,1000,0060005052,2023,001,0000400120,0000001200,7809.06,EUR
100,1000,0060005053,2024,002,0000400130,0000001300,4921.55,EUR
100,1000,0060005054,2023,003,0000400140,0000001400,2646.28,EUR
100,1000,0060005055,2024,001,0000400150,0000001500,2049.29,EUR
100,1000,0060005056,2023,002,0000400160,0000001600,5709.89,EUR
100,1000,0060005057,2024,003,0000400170,0000001700,5061.18,EUR
100,1000,0060005058,2023,001,0000400180,0000001800,6166.15,EUR
100,1000,0060005059,2024,002,0000400190,0000001900,5439.53,EUR
100,1000,0060005060,2023,003,0000400200,0000002000,5131.15,EUR
100,1000,0060005061,2024,001,0000400210,0000002100,9005.0,EUR
100,1000,0060005062,2023,002,0000400220,0000002200,8328.17,EUR
100,1000,0060005063,2024,003,0000400230,0000002300,570.67,EUR
100,1000,0060005064,2023,001,0000400240,0000002400,755.16,EUR
100,1000,0060005065,2024,002,0000400250,0000002500,4458.56,EUR
100,1000,0060005066,2023,003,0000400260,0000002600,5947.37,EUR
100,1000,0060005067,2024,001,0000400270,0000002700,6664.47,EUR
100,1000,0060005068,2023,002,0000400280,0000002800,5987.04,EUR
100,1000,0060005069,2024,003,0000400290,0000002900,3832.88,EUR
100,1000,0060005070,2023,001,0000400000,0000003000,311.37,EUR
100,1000,0060005071,2024,002,0000400010,0000003100,842.56,EUR
100,1000,0060005072,2023,003,0000400020,0000003200,1367.08,EUR
100,1000,0060005073,2024,001,0000400030,0000003300,6940.05,EUR
100,1000,0060005074,2023,002,0000400040,0000003400,5073.65,EUR
100,1000,0060005075,2024,003,0000400050,0000003500,3602.39,EUR
100,1000,0060005076,2023,001,0000400060,0000003600,4044.63,EUR
100,1000,0060005077,2024,002,0000400070,0000003700,2220.82,EUR
100,1000,0060005078,2023,003,0000400080,0000003800,8924.33,EUR
100,1000,0060005079,2024,001,0000400090,0000003900,2059.29,EUR
100,1000,0060005080,2023,002,0000400100,0000004000,7505.57,EUR
100,1000,0060005081,2024,003,0000400110,0000004100,3486.93,EUR
100,1000,0060005082,2023,001,0000400120,0000004200,4888.03,EUR
100,1000,0060005083,2024,002,0000400130,0000004300,4045.52,EUR
100,1000,0060005084,2023,003,0000400140,0000004400,5768.87,EUR
100,1000,0060005085,2024,001,0000400150,0000004500,2229.41,EUR
100,1000,0060005086,2023,002,0000400160,0000004600,2167.71,EUR
100,1000,0060005087,2024,003,0000400170,0000004700,8953.42,EUR
100,1000,0060005088,2023,001,0000400180,0000004800,207.05,EUR
100,1000,0060005089,2024,002,0000400190,0000004900,4984.03,EUR
100,1000,0060005090,2023,003,0000400200,0000005000,5175.57,EUR
100,1000,0060005091,2024,001,0000400210,0000005100,4294.09,EUR
100,1000,0060005092,2023,002,0000400220,0000005200,6465.99,EUR
100,1000,0060005093,2024,003,0000400230,0000005300,2900.0,EUR
100,1000,0060005094,2023,001,0000400240,0000005400,8271.84,EUR
100,1000,0060005095,2024,002,0000400250,0000005500,8330.73,EUR
100,1000,0060005096,2023,003,0000400260,0000005600,9383.89,EUR
100,1000,0060005097,2024,001,0000400270,0000005700,1577.63,EUR
100,1000,0060005098,2023,002,0000400280,0000005800,1378.31,EUR
100,1000,0060005099,2024,003,0000400290,0000005900,8778.38,EUR
100,1000,0060005100,2023,001,0000400000,0000001000,850.53,EUR
100,1000,0060005101,2024,002,0000400010,0000001100,9734.26,EUR
100,1000,0060005102,2023,003,0000400020,0000001200,3720.51,EUR
100,1000,0060005103,2024,001,0000400030,0000001300,3082.83,EUR
100,1000,0060005104,2023,002,0000400040,0000001400,2057.81,EUR
100,1000,0060005105,2024,003,0000400050,0000001500,6562.61,EUR
100,1000,0060005106,2023,001,0000400060,0000001600,2591.85,EUR
100,1000,0060005107,2024,002,0000400070,0000001700,4316.55,EUR
100,1000,0060005108,2023,003,0000400080,0000001800,8650.17,EUR
100,1000,0060005109,2024,001,0000400090,0000001900,4893.67,EUR
100,1000,0060005110,2023,002,0000400100,0000002000,9203.19,EUR
100,1000,0060005111,2024,003,0000400110,0000002100,9584.28,EUR
100,1000,0060005112,2023,001,0000400120,0000002200,330.34,EUR
100,1000,0060005113,2024,002,0000400130,0000002300,1301.27,EUR
100,1000,0060005114,2023,003,0000400140,0000002400,5839.94,EUR
100,1000,0060005115,2024,001,0000400150,0000002500,1898.43,EUR
100,1000,0060005116,2023,002,0000400160,0000002600,762.45,EUR
100,1000,0060005117,2024,003,0000400170,0000002700,3450.43,EUR
100,1000,0060005118,2023,001,0000400180,0000002800,4688.74,EUR
100,1000,0060005119,2024,002,0000400190,0000002900,4585.81,EUR
100,1000,0060005120,2023,003,0000400200,0000003000,2479.21,EUR
100,1000,0060005121,2024,001,0000400210,0000003100,5287.97,EUR
100,1000,0060005122,2023,002,0000400220,0000003200,2485.21,EUR
100,1000,0060005123,2024,003,0000400230,0000003300,1153.37,EUR
100,1000,0060005124,2023,001,0000400240,0000003400,9026.79,EUR
100,1000,0060005125,2024,002,0000400250,0000003500,8826.67,EUR
100,1000,0060005126,2023,003,0000400260,0000003600,2326.1,EUR
100,1000,0060005127,2024,001,0000400270,0000003700,2461.79,EUR
100,1000,0060005128,2023,002,0000400280,0000003800,6777.84,EUR
100,1000,0060005129,2024,003,0000400290,0000003900,3887.93,EUR
100,1000,0060005130,2023,001,0000400000,0000004000,9214.41,EUR
