MANDT,VBELN,LFART,KUNNR,WADAT
100,1800008353,LF,CUS000044,20230521
100,1800008354,LF,CUS000195,20230626
100,1800008355,LF,CUS000089,20240217
100,1800008356,LF,CUS000196,20230202
100,1800008357,LF,CUS000103,20230218
100,1800008358,LF,CUS000164,20241007
100,1800008359,LF,CUS000092,20231112
100,1800008360,LF,CUS000164,20230621
100,1800008361,LF,CUS000003,20251009
100,1800008362,LF,CUS000040,20250719
100,1800008363,LF,CUS000097,20230529
100,1800008364,LF,CUS000140,20240127
100,1800008365,LF,CUS000195,20251209
100,1800008366,LF,CUS000097,20231212
100,1800008367,LF,CUS000013,20221127
100,1800008368,LF,CUS000196,20220530
100,1800008369,LF,CUS000029,20220426
100,1800008370,LF,CUS000174,20250116
100,1800008371,LF,CUS000155,20230913
100,1800008372,LF,CUS000145,20220621
100,1800008373,LF,CUS000131,20231130
100,1800008374,LF,CUS000020,20251009
100,1800008375,LF,CUS000140,20250729
100,1800008376,LF,CUS000112,20230131
100,1800008377,LF,CUS000088,20250801
100,1800008378,LF,CUS000187,20220130
100,1800008379,LF,CUS000139,20220303
100,1800008380,LF,CUS000066,20220127
100,1800008381,LF,CUS000162,20230526
100,1800008382,LF,CUS000173,20241112
100,1800008383,LF,CUS000112,20230613
100,1800008384,LF,CUS000160,20240914
100,1800008385,LF,CUS000081,20250306
100,1800008386,LF,CUS000024,20250722
100,1800008387,LF,CUS000085,20240417
100,1800008388,LF,CUS000061,20221227
100,1800008389,LF,CUS000008,20220426
100,1800008390,LF,CUS000141,20221108
100,1800008391,LF,CUS000082,20240713
100,1800008392,LF,CUS000146,20221004
100,1800008393,LF,CUS000160,20230814
100,1800008394,LF,CUS000049,20220203
100,1800008395,LF,CUS000162,20230712
100,1800008396,LF,CUS000025,20240108
100,1800008397,LF,CUS000184,20230122
100,1800008398,LF,CUS000083,20250706
100,1800008399,LF,CUS000084,20250903
100,1800008400,LF,CUS000041,20230627
100,1800008401,LF,CUS000075,20231005
100,1800008402,LF,CUS000093,20240611
100,1800008403,LF,CUS000181,20240212
100,1800008404,LF,CUS000096,20220522
100,1800008405,LF,CUS000039,20241216
100,1800008406,LF,CUS000046,20220319
100,1800008407,LF,CUS000021,20240130
100,1800008408,LF,CUS000040,20251221
100,1800008409,LF,CUS000093,20241004
100,1800008410,LF,CUS000175,20250919
100,1800008411,LF,CUS000109,20250408
100,1800008412,LF,CUS000159,20230708
100,1800008413,LF,CUS000161,20230817
100,1800008414,LF,CUS000193,20241214
100,1800008415,LF,CUS000108,20230426
100,1800008416,LF,CUS000083,20251224
100,1800008417,LF,CUS000010,20251117
100,1800008418,LF,CUS000111,20231122
100,1800008419,LF,CUS000173,20250327
100,1800008420,LF,CUS000168,20251228
100,1800008421,LF,CUS000087,20250310
100,1800008422,LF,CUS000113,20250922
100,1800008423,LF,CUS000193,20230725
100,1800008424,LF,CUS000176,20231130
100,1800008425,LF,CUS000170,20240203
100,1800008426,LF,CUS000120,20240220
100,1800008427,LF,CUS000017,20251006
100,1800008428,LF,CUS000012,20240511
100,1800008429,LF,CUS000141,20220130
100,1800008430,LF,CUS000166,20241225
100,1800008431,LF,CUS000040,20220710
100,1800008432,LF,CUS000037,20250408
100,1800008433,LF,CUS000098,20221017
100,1800008434,LF,CUS000150,20230517
100,1800008435,LF,CUS000094,20241026
100,1800008436,LF,CUS000190,20240713
100,1800008437,LF,CUS000042,20220811
100,1800008438,LF,CUS000076,20230425
100,1800008439,LF,CUS000010,20230731
100,1800008440,LF,CUS000076,20230108
100,1800008441,LF,CUS000140,20220523
100,1800008442,LF,CUS000026,20220926
100,1800008443,LF,CUS000102,20220712
100,1800008444,LF,CUS000069,20240522
100,1800008445,LF,CUS000142,20240118
100,1800008446,LF,CUS000097,20240111
100,1800008447,LF,CUS000092,20220224
100,1800008448,LF,CUS000178,20240529
100,1800008449,LF,CUS000105,20220425
100,1800008450,LF,CUS000085,20220221
100,1800008451,LF,CUS000054,20251026
100,1800008452,LF,CUS000182,20240420
100,1800008453,LF,CUS000199,20240603
100,1800008454,LF,CUS000178,20250729
100,1800008455,LF,CUS000175,20220525
100,1800008456,LF,CUS000093,20241107
100,1800008457,LF,CUS000038,20240919
100,1800008458,LF,CUS000126,20240828
100,1800008459,LF,CUS000187,20240201
100,1800008460,LF,CUS000141,20230824
100,1800008461,LF,CUS000042,20230506
100,1800008462,LF,CUS000133,20240601
100,1800008463,LF,CUS000025,20241022
100,1800008464,LF,CUS000035,20240326
100,1800008465,LF,CUS000042,20240824
100,1800008466,LF,CUS000193,20221123
100,1800008467,LF,CUS000010,20241002
100,1800008468,LF,CUS000093,20230412
100,1800008469,LF,CUS000083,20250818
100,1800008470,LF,CUS000111,20231106
100,1800008471,LF,CUS000061,20250521
100,1800008472,LF,CUS000034,20220827
100,1800008473,LF,CUS000032,20220130
100,1800008474,LF,CUS000160,20250528
100,1800008475,LF,CUS000033,20240330
100,1800008476,LF,CUS000197,20240827
100,1800008477,LF,CUS000040,20220918
100,1800008478,LF,CUS000003,20220406
100,1800008479,LF,CUS000136,20230513
100,1800008480,LF,CUS000060,20230606
100,1800008481,LF,CUS000006,20250418
100,1800008482,LF,CUS000124,20250927
100,1800008483,LF,CUS000093,20230825
100,1800008484,LF,CUS000123,20250222
100,1800008485,LF,CUS000139,20230516
100,1800008486,LF,CUS000145,20240823
100,1800008487,LF,CUS000118,20240219
100,1800008488,LF,CUS000195,20250602
100,1800008489,LF,CUS000098,20251107
100,1800008490,LF,CUS000171,20240109
100,1800008491,LF,CUS000065,20251121
100,1800008492,LF,CUS000095,20250805
100,1800008493,LF,CUS000036,20240426
100,1800008494,LF,CUS000188,20230528
100,1800008495,LF,CUS000119,20220702
100,1800008496,LF,CUS000168,20230516
100,1800008497,LF,CUS000029,20241105
100,1800008498,LF,CUS000073,20250609
100,1800008499,LF,CUS000164,20230525
100,1800008500,LF,CUS000127,20230906
100,1800008501,LF,CUS000052,20220315
100,1800008502,LF,CUS000189,20230905
100,1800008503,LF,CUS000072,20231216
100,1800008504,LF,CUS000016,20220620
100,1800008505,LF,CUS000116,20231219
100,1800008506,LF,CUS000019,20231009
100,1800008507,LF,CUS000192,20230619
100,1800008508,LF,CUS000108,20251002
100,1800008509,LF,CUS000035,20220728
100,1800008510,LF,CUS000171,20220911
100,1800008511,LF,CUS000183,20241206
100,1800008512,LF,CUS000154,20251005
100,1800008513,LF,CUS000071,20220605
100,1800008514,LF,CUS000011,20241208
100,1800008515,LF,CUS000072,20220122
100,1800008516,LF,CUS000049,20220731
100,1800008517,LF,CUS000136,20220807
100,1800008518,LF,CUS000157,20220507
100,1800008519,LF,CUS000103,20231205
100,1800008520,LF,CUS000096,20230105
100,1800008521,LF,CUS000001,20220624
100,1800008522,LF,CUS000096,20221117
100,1800008523,LF,CUS000031,20240831
100,1800008524,LF,CUS000023,20240817
100,1800008525,LF,CUS000073,20221229
100,1800008526,LF,CUS000104,20250617
100,1800008527,LF,CUS000065,20220829
100,1800008528,LF,CUS000017,20220327
100,1800008529,LF,CUS000176,20230707
100,1800008530,LF,CUS000094,20240626
100,1800008531,LF,CUS000019,20221113
100,1800008532,LF,CUS000106,20231215
100,1800008533,LF,CUS000051,20230411
100,1800008534,LF,CUS000060,20221204
100,1800008535,LF,CUS000066,20250314
100,1800008536,LF,CUS000169,20250331
100,1800008537,LF,CUS000148,20250730
100,1800008538,LF,CUS000003,20251224
100,1800008539,LF,CUS000084,20220702
100,1800008540,LF,CUS000137,20230511
100,1800008541,LF,CUS000194,20240116
100,1800008542,LF,CUS000182,20241012
100,1800008543,LF,CUS000019,20231018
100,1800008544,LF,CUS000063,20220406
100,1800008545,LF,CUS000055,20231014
100,1800008546,LF,CUS000060,20240408
100,1800008547,LF,CUS000134,20240318
100,1800008548,LF,CUS000152,20230213
100,1800008549,LF,CUS000099,20241228
100,1800008550,LF,CUS000159,20220805
100,1800008551,LF,CUS000134,20240328
100,1800008552,LF,CUS000131,20240705
100,1800008553,LF,CUS000052,20220826
100,1800008554,LF,CUS000088,20240701
100,1800008555,LF,CUS000033,20220222
100,1800008556,LF,CUS000156,20231007
100,1800008557,LF,CUS000178,20230112
100,1800008558,LF,CUS000039,20231207
100,1800008559,LF,CUS000090,20221217
100,1800008560,LF,CUS000017,20250817
100,1800008561,LF,CUS000072,20221102
100,1800008562,LF,CUS000093,20231006
100,1800008563,LF,CUS000107,20221020
100,1800008564,LF,CUS000156,20230221
100,1800008565,LF,CUS000150,20221127
100,1800008566,LF,CUS000099,20230201
100,1800008567,LF,CUS000024,20220424
100,1800008568,LF,CUS000194,20220921
100,1800008569,LF,CUS000032,20220810
100,1800008570,LF,CUS000199,20240823
100,1800008571,LF,CUS000181,20230910
100,1800008572,LF,CUS000061,20220606
100,1800008573,LF,CUS000091,20230129
100,1800008574,LF,CUS000058,20240105
100,1800008575,LF,CUS000042,20251005
100,1800008576,LF,CUS000183,20240208
100,1800008577,LF,CUS000108,20250916
100,1800008578,LF,CUS000131,20230903
100,1800008579,LF,CUS000187,20250315
100,1800008580,LF,CUS000081,20241122
100,1800008581,LF,CUS000172,20221012
100,1800008582,LF,CUS000106,20231112
100,1800008583,LF,CUS000041,20230627
100,1800008584,LF,CUS000189,20220204
100,1800008585,LF,CUS000042,20231003
100,1800008586,LF,CUS000030,20241110
100,1800008587,LF,CUS000034,20241123
100,1800008588,LF,CUS000058,20250213
100,1800008589,LF,CUS000043,20220402
100,1800008590,LF,CUS000039,20231030
100,1800008591,LF,CUS000088,20230829
100,1800008592,LF,CUS000023,20230527
100,1800008593,LF,CUS000033,20250713
100,1800008594,LF,CUS000168,20250416
100,1800008595,LF,CUS000190,20250522
100,1800008596,LF,CUS000161,20240912
100,1800008597,LF,CUS000050,20220319
100,1800008598,LF,CUS000153,20230718
100,1800008599,LF,CUS000153,20250610
100,1800008600,LF,CUS000072,20240722
100,1800008601,LF,CUS000136,20230105
100,1800008602,LF,CUS000085,20241009
100,1800008603,LF,CUS000137,20251230
100,1800008604,LF,CUS000019,20240207
100,1800008605,LF,CUS000098,20240124
100,1800008606,LF,CUS000150,20240717
100,1800008607,LF,CUS000092,20240731
100,1800008608,LF,CUS000079,20250515
100,1800008609,LF,CUS000197,20221008
100,1800008610,LF,CUS000134,20221107
100,1800008611,LF,CUS000140,20251209
100,1800008612,LF,CUS000023,20221121
100,1800008613,LF,CUS000192,20250226
100,1800008614,LF,CUS000042,20230713
100,1800008615,LF,CUS000052,20230209
100,1800008616,LF,CUS000116,20240623
100,1800008617,LF,CUS000186,20250401
100,1800008618,LF,CUS000029,20220428
100,1800008619,LF,CUS000082,20220519
100,1800008620,LF,CUS000088,20220729
100,1800008621,LF,CUS000169,20230328
100,1800008622,LF,CUS000161,20231027
100,1800008623,LF,CUS000152,20221116
100,1800008624,LF,CUS000109,20220516
100,1800008625,LF,CUS000088,20231006
100,1800008626,LF,CUS000176,20240413
100,1800008627,LF,CUS000196,20240731
100,1800008628,LF,CUS000002,20250319
100,1800008629,LF,CUS000168,20240222
100,1800008630,LF,CUS000018,20250207
100,1800008631,LF,CUS000040,20230403
100,1800008632,LF,CUS000064,20220529
100,1800008633,LF,CUS000136,20220416
100,1800008634,LF,CUS000061,20231001
100,1800008635,LF,CUS000092,20240516
100,1800008636,LF,CUS000184,20260105
100,1800008637,LF,CUS000101,20240812
100,1800008638,LF,CUS000185,20250723
100,1800008639,LF,CUS000010,20250616
100,1800008640,LF,CUS000111,20220807
100,1800008641,LF,CUS000056,20250501
100,1800008642,LF,CUS000122,20250428
100,1800008643,LF,CUS000183,20240805
100,1800008644,LF,CUS000123,20250516
100,1800008645,LF,CUS000012,20240411
100,1800008646,LF,CUS000023,20251228
100,1800008647,LF,CUS000172,20250627
100,1800008648,LF,CUS000084,20230907
100,1800008649,LF,CUS000098,20241218
100,1800008650,LF,CUS000037,20230327
100,1800008651,LF,CUS000038,20221231
100,1800008652,LF,CUS000102,20240525
100,1800008653,LF,CUS000038,20251122
100,1800008654,LF,CUS000152,20220611
100,1800008655,LF,CUS000159,20220225
100,1800008656,LF,CUS000141,20250730
100,1800008657,LF,CUS000183,20251025
100,1800008658,LF,CUS000049,20241229
100,1800008659,LF,CUS000182,20251004
100,1800008660,LF,CUS000073,20241118
100,1800008661,LF,CUS000166,20230521
100,1800008662,LF,CUS000154,20220909
100,1800008663,LF,CUS000188,20231216
100,1800008664,LF,CUS000078,20250911
100,1800008665,LF,CUS000024,20240905
100,1800008666,LF,CUS000158,20230403
100,1800008667,LF,CUS000137,20220523
100,1800008668,LF,CUS000073,20250303
100,1800008669,LF,CUS000161,20240109
100,1800008670,LF,CUS000026,20220528
100,1800008671,LF,CUS000144,20231024
100,1800008672,LF,CUS000079,20240201
100,1800008673,LF,CUS000077,20231015
100,1800008674,LF,CUS000112,20240715
100,1800008675,LF,CUS000061,20230322
100,1800008676,LF,CUS000169,20231003
100,1800008677,LF,CUS000039,20241203
100,1800008678,LF,CUS000146,20250905
100,1800008679,LF,CUS000110,20250730
100,1800008680,LF,CUS000048,20220816
100,1800008681,LF,CUS000055,20240604
100,1800008682,LF,CUS000139,20251120
100,1800008683,LF,CUS000115,20230312
100,1800008684,LF,CUS000141,20251211
100,1800008685,LF,CUS000028,20231214
100,1800008686,LF,CUS000020,20240419
100,1800008687,LF,CUS000124,20241022
100,1800008688,LF,CUS000198,20250610
100,1800008689,LF,CUS000073,20230630
100,1800008690,LF,CUS000055,20250319
100,1800008691,LF,CUS000045,20240427
100,1800008692,LF,CUS000057,20220506
100,1800008693,LF,CUS000112,20240831
100,1800008694,LF,CUS000158,20240329
100,1800008695,LF,CUS000188,20250713
100,1800008696,LF,CUS000072,20240826
100,1800008697,LF,CUS000188,20250430
100,1800008698,LF,CUS000126,20250401
100,1800008699,LF,CUS000152,20220320
100,1800008700,LF,CUS000058,20220624
100,1800008701,LF,CUS000092,20230213
100,1800008702,LF,CUS000099,20230708
100,1800008703,LF,CUS000066,20231120
100,1800008704,LF,CUS000035,20220908
100,1800008705,LF,CUS000011,20251219
100,1800008706,LF,CUS000075,20220112
100,1800008707,LF,CUS000034,20250106
100,1800008708,LF,CUS000129,20230620
100,1800008709,LF,CUS000139,20250310
100,1800008710,LF,CUS000096,20250601
100,1800008711,LF,CUS000110,20240609
100,1800008712,LF,CUS000123,20240527
100,1800008713,LF,CUS000172,20231207
100,1800008714,LF,CUS000044,20220326
100,1800008715,LF,CUS000188,20240423
100,1800008716,LF,CUS000072,20240727
100,1800008717,LF,CUS000118,20241018
100,1800008718,LF,CUS000095,20220516
100,1800008719,LF,CUS000154,20250105
100,1800008720,LF,CUS000039,20220504
100,1800008721,LF,CUS000141,20230421
100,1800008722,LF,CUS000173,20230303
100,1800008723,LF,CUS000001,20220515
100,1800008724,LF,CUS000014,20220418
100,1800008725,LF,CUS000035,20241118
100,1800008726,LF,CUS000127,20220125
100,1800008727,LF,CUS000146,20230909
100,1800008728,LF,CUS000020,20231225
100,1800008729,LF,CUS000196,20231130
100,1800008730,LF,CUS000162,20220707
100,1800008731,LF,CUS000188,20240203
100,1800008732,LF,CUS000009,20220714
100,1800008733,LF,CUS000134,20220513
100,1800008734,LF,CUS000109,20221015
100,1800008735,LF,CUS000150,20230916
100,1800008736,LF,CUS000080,20230809
100,1800008737,LF,CUS000191,20220302
100,1800008738,LF,CUS000132,20230215
100,1800008739,LF,CUS000180,20251005
100,1800008740,LF,CUS000030,20240106
100,1800008741,LF,CUS000091,20221012
100,1800008742,LF,CUS000039,20251128
100,1800008743,LF,CUS000050,20250209
100,1800008744,LF,CUS000009,20240416
100,1800008745,LF,CUS000028,20250924
100,1800008746,LF,CUS000142,20230302
100,1800008747,LF,CUS000017,20230618
100,1800008748,LF,CUS000105,20251001
100,1800008749,LF,CUS000031,20250225
100,1800008750,LF,CUS000196,20221021
100,1800008751,LF,CUS000017,20220920
100,1800008752,LF,CUS000039,20221118
100,1800008753,LF,CUS000021,20241208
100,1800008754,LF,CUS000078,20231128
100,1800008755,LF,CUS000091,20240909
100,1800008756,LF,CUS000085,20250516
100,1800008757,LF,CUS000112,20240306
100,1800008758,LF,CUS000057,20250624
100,1800008759,LF,CUS000018,20241104
100,1800008760,LF,CUS000072,20240903
100,1800008761,LF,CUS000047,20220728
100,1800008762,LF,CUS000193,20230811
100,1800008763,LF,CUS000032,20251108
100,1800008764,LF,CUS000090,20231016
100,1800008765,LF,CUS000039,20231231
100,1800008766,LF,CUS000044,20241027
100,1800008767,LF,CUS000052,20240110
100,1800008768,LF,CUS000004,20240110
100,1800008769,LF,CUS000169,20240922
100,1800008770,LF,CUS000107,20220709
100,1800008771,LF,CUS000131,20220521
100,1800008772,LF,CUS000085,20220517
100,1800008773,LF,CUS000092,20240110
100,1800008774,LF,CUS000103,20220702
100,1800008775,LF,CUS000068,20240525
100,1800008776,LF,CUS000115,20250823
100,1800008777,LF,CUS000132,20240418
100,1800008778,LF,CUS000136,20250710
100,1800008779,LF,CUS000148,20220308
100,1800008780,LF,CUS000062,20240126
100,1800008781,LF,CUS000014,20230209
100,1800008782,LF,CUS000123,20230925
100,1800008783,LF,CUS000138,20251105
100,1800008784,LF,CUS000198,20221220
100,1800008785,LF,CUS000134,20240628
100,1800008786,LF,CUS000169,20241203
100,1800008787,LF,CUS000080,20240510
100,1800008788,LF,CUS000095,20230129
100,1800008789,LF,CUS000058,20230829
100,1800008790,LF,CUS000141,20230325
100,1800008791,LF,CUS000062,20251118
100,1800008792,LF,CUS000119,20250531
100,1800008793,LF,CUS000158,20230106
100,1800008794,LF,CUS000008,20230822
100,1800008795,LF,CUS000061,20220928
100,1800008796,LF,CUS000052,20230702
100,1800008797,LF,CUS000156,20250821
100,1800008798,LF,CUS000075,20250319
100,1800008799,LF,CUS000027,20240120
100,1800008800,LF,CUS000008,20241223
100,1800008801,LF,CUS000128,20220317
100,1800008802,LF,CUS000121,20250516
100,1800008803,LF,CUS000102,20220122
100,1800008804,LF,CUS000161,20230113
100,1800008805,LF,CUS000078,20240910
100,1800008806,LF,CUS000060,20251106
100,1800008807,LF,CUS000110,20240305
100,1800008808,LF,CUS000185,20251004
100,1800008809,LF,CUS000033,20220727
100,1800008810,LF,CUS000075,20250627
100,1800008811,LF,CUS000085,20220810
100,1800008812,LF,CUS000191,20240508
100,1800008813,LF,CUS000001,20250404
100,1800008814,LF,CUS000102,20241230
100,1800008815,LF,CUS000101,20250714
100,1800008816,LF,CUS000035,20241024
100,1800008817,LF,CUS000031,20260108
100,1800008818,LF,CUS000135,20231215
100,1800008819,LF,CUS000103,20250206
100,1800008820,LF,CUS000183,20251007
100,1800008821,LF,CUS000053,20230911
100,1800008822,LF,CUS000121,20221228
100,1800008823,LF,CUS000110,20220425
100,1800008824,LF,CUS000164,20220818
100,1800008825,LF,CUS000046,20241119
100,1800008826,LF,CUS000115,20240719
100,1800008827,LF,CUS000064,20250717
100,1800008828,LF,CUS000176,20241016
100,1800008829,LF,CUS000012,20240922
100,1800008830,LF,CUS000111,20230102
100,1800008831,LF,CUS000099,20220118
100,1800008832,LF,CUS000060,20230209
100,1800008833,LF,CUS000072,20240903
100,1800008834,LF,CUS000088,20220712
100,1800008835,LF,CUS000155,20251008
100,1800008836,LF,CUS000162,20220204
100,1800008837,LF,CUS000054,20230428
100,1800008838,LF,CUS000085,20250202
100,1800008839,LF,CUS000158,20251215
