MANDT,EBELN,EBELP,MATNR,MENGE,MEINS,NETPR,WAERS,WERKS
100,4500003873,00020,MAT000442,14499,KG,1.95,EUR,1400
100,4500003873,00030,MAT000295,29104,KG,4.6,EUR,1200
100,4500003874,00010,MAT000128,11666,KG,3.26,EUR,1400
100,4500003874,00020,MAT000450,12554,KG,1.98,EUR,1100
100,4500003874,00030,MAT000302,25629,KG,10.98,EUR,1300
100,4500003874,00040,MAT000050,42822,KG,1.59,EUR,1100
100,4500003875,00010,MAT000053,48581,KG,2.55,EUR,1000
100,4500003875,00020,MAT000302,8379,KG,7.79,EUR,1400
100,4500003875,00030,MAT000409,31292,KG,8.65,EUR,1300
100,4500003876,00010,MAT000481,20367,KG,7.86,EUR,1400
100,4500003876,00020,MAT000204,14889,KG,14.6,EUR,1000
100,4500003877,00010,MAT000157,31695,KG,12.45,EUR,1000
100,4500003877,00020,MAT000298,38673,KG,4.56,EUR,1200
100,4500003878,00010,MAT000081,36682,KG,8.11,EUR,1300
100,4500003878,00020,MAT000033,44465,KG,6.77,EUR,1000
100,4500003879,00010,MAT000053,29421,KG,12.63,EUR,1000
100,4500003880,00010,MAT000260,15192,KG,10.21,EUR,1100
100,4500003880,00020,MAT000392,37998,KG,8.18,EUR,1100
100,4500003880,00030,MAT000288,8136,KG,9.47,EUR,1000
100,4500003881,00010,MAT000123,44163,KG,14.55,EUR,1200
100,4500003881,00020,MAT000035,10158,KG,10.34,EUR,1300
100,4500003881,00030,MAT000208,1935,KG,10.69,EUR,1000
100,4500003882,00010,MAT000114,20969,KG,11.48,EUR,1300
100,4500003882,00020,MAT000229,39947,KG,14.63,EUR,1400
100,4500003883,00010,MAT000430,47821,KG,5.89,EUR,1300
100,4500003884,00010,MAT000012,10888,KG,7.95,EUR,1000
100,4500003884,00020,MAT000147,13276,KG,7.29,EUR,1200
100,4500003884,00030,MAT000380,5809,KG,1.6,EUR,1300
100,4500003885,00010,MAT000110,23853,KG,3.05,EUR,1100
100,4500003885,00020,MAT000051,18727,KG,11.68,EUR,1400
100,4500003885,00030,MAT000334,22021,KG,6.34,EUR,1300
100,4500003886,00010,MAT000389,10223,KG,4.53,EUR,1400
100,4500003886,00020,MAT000348,18899,KG,13.13,EUR,1300
100,4500003886,00030,MAT000436,17708,KG,1.01,EUR,1400
100,4500003887,00010,MAT000388,14149,KG,3.21,EUR,1000
100,4500003888,00010,MAT000110,26441,KG,8.01,EUR,1400
100,4500003888,00020,MAT000334,10672,KG,5.51,EUR,1300
100,4500003889,00010,MAT000456,22895,KG,11.52,EUR,1100
100,4500003889,00020,MAT000373,40467,KG,5.35,EUR,1000
100,4500003890,00010,MAT000336,9982,KG,14.34,EUR,1200
100,4500003891,00010,MAT000390,49741,KG,6.64,EUR,1200
100,4500003891,00020,MAT000040,13090,KG,11.85,EUR,1400
100,4500003892,00010,MAT000459,39178,KG,10.01,EUR,1000
100,4500003892,00020,MAT000114,32091,KG,10.74,EUR,1400
100,4500003893,00010,MAT000157,19620,KG,14.45,EUR,1400
100,4500003893,00020,MAT000459,20150,KG,11.9,EUR,1200
100,4500003893,00030,MAT000204,35610,KG,3.04,EUR,1100
100,4500003894,00010,MAT000084,33287,KG,2.75,EUR,1100
100,4500003894,00020,MAT000380,14964,KG,11.37,EUR,1100
100,4500003895,00010,MAT000407,20638,KG,5.97,EUR,1000
100,4500003895,00020,MAT000424,48390,KG,9.47,EUR,1300
100,4500003896,00010,MAT000257,33861,KG,2.32,EUR,1200
100,4500003896,00020,MAT000110,30279,KG,11.18,EUR,1100
100,4500003896,00030,MAT000232,48614,KG,14.5,EUR,1300
100,4500003896,00040,MAT000286,14296,KG,14.74,EUR,1300
100,4500003897,00010,MAT000445,9651,KG,0.88,EUR,1100
100,4500003898,00010,MAT000458,48531,KG,2.31,EUR,1200
100,4500003899,00010,MAT000186,15827,KG,2.78,EUR,1300
100,4500003900,00010,MAT000149,49325,KG,9.09,EUR,1400
100,4500003900,00020,MAT000387,31797,KG,3.29,EUR,1000
100,4500003900,00030,MAT000489,30933,KG,7.32,EUR,1100
100,4500003901,00010,MAT000277,11888,KG,3.47,EUR,1400
100,4500003902,00010,MAT000097,6146,KG,1.05,EUR,1400
100,4500003902,00020,MAT000298,9088,KG,7.38,EUR,1000
100,4500003903,00010,MAT000438,21953,KG,10.45,EUR,1400
100,4500003903,00020,MAT000040,46635,KG,1.12,EUR,1100
100,4500003903,00030,MAT000036,20970,KG,5.49,EUR,1100
100,4500003904,00010,MAT000081,846,KG,10.25,EUR,1100
100,4500003905,00010,MAT000470,1720,KG,2.64,EUR,1200
100,4500003906,00010,MAT000359,43167,KG,6.3,EUR,1300
100,4500003907,00010,MAT000331,17729,KG,9.41,EUR,1100
100,4500003908,00010,MAT000045,4801,KG,1.15,EUR,1200
100,4500003908,00020,MAT000096,48125,KG,12.32,EUR,1100
100,4500003908,00030,MAT000185,28789,KG,7.59,EUR,1200
100,4500003909,00010,MAT000480,18170,KG,14.67,EUR,1400
100,4500003909,00020,MAT000393,15150,KG,10.96,EUR,1000
100,4500003910,00010,MAT000234,3961,KG,1.87,EUR,1300
100,4500003910,00020,MAT000314,43448,KG,10.07,EUR,1400
100,4500003911,00010,MAT000346,48073,KG,4.74,EUR,1400
100,4500003911,00020,MAT000041,43248,KG,6.64,EUR,1100
100,4500003912,00010,MAT000359,15139,KG,7.43,EUR,1200
100,4500003913,00010,MAT000098,49280,KG,7.24,EUR,1300
100,4500003914,00010,MAT000232,42830,KG,0.99,EUR,1100
100,4500003914,00020,MAT000388,39229,KG,9.7,EUR,1400
100,4500003915,00010,MAT000430,12020,KG,9.18,EUR,1200
100,4500003915,00020,MAT000043,42266,KG,12.11,EUR,1000
100,4500003915,00030,MAT000494,46807,KG,12.36,EUR,1200
100,4500003915,00040,MAT000207,36285,KG,14.99,EUR,1400
100,4500003916,00010,MAT000306,923,KG,13.55,EUR,1300
100,4500003917,00010,MAT000123,31528,KG,3.85,EUR,1100
100,4500003918,00010,MAT000331,26178,KG,5.16,EUR,1400
100,4500003919,00010,MAT000472,15333,KG,14.97,EUR,1400
100,4500003920,00010,MAT000384,22739,KG,3.68,EUR,1400
100,4500003921,00010,MAT000359,44233,KG,13.32,EUR,1300
100,4500003922,00010,MAT000309,14624,KG,13.33,EUR,1400
100,4500003922,00020,MAT000458,40474,KG,11.0,EUR,1400
100,4500003922,00030,MAT000041,4417,KG,9.31,EUR,1000
100,4500003923,00010,MAT000157,3317,KG,6.66,EUR,1100
100,4500003923,00020,MAT000121,30983,KG,9.81,EUR,1100
100,4500003924,00010,MAT000050,16929,KG,1.85,EUR,1100
100,4500003924,00020,MAT000359,9659,KG,10.15,EUR,1000
100,4500003924,00030,MAT000032,24618,KG,1.47,EUR,1300
100,4500003925,00010,MAT000314,18194,KG,11.36,EUR,1100
100,4500003925,00020,MAT000498,44651,KG,10.74,EUR,1200
100,4500003926,00010,MAT000314,5638,KG,7.78,EUR,1100
100,4500003927,00010,MAT000123,2881,KG,6.6,EUR,1000
100,4500003928,00010,MAT000099,39528,KG,7.72,EUR,1000
100,4500003929,00010,MAT000047,33288,KG,8.11,EUR,1100
100,4500003929,00020,MAT000271,669,KG,0.76,EUR,1400
100,4500003929,00030,MAT000085,45615,KG,5.59,EUR,1100
100,4500003930,00010,MAT000032,33026,KG,10.41,EUR,1200
100,4500003931,00010,MAT000048,32891,KG,5.43,EUR,1300
100,4500003931,00020,MAT000094,24867,KG,9.53,EUR,1200
100,4500003932,00010,MAT000115,30793,KG,14.09,EUR,1200
100,4500003932,00020,MAT000045,44585,KG,10.08,EUR,1200
100,4500003933,00010,MAT000162,43313,KG,6.92,EUR,1100
100,4500003933,00020,MAT000455,8173,KG,2.28,EUR,1000
100,4500003934,00010,MAT000409,26158,KG,3.1,EUR,1400
100,4500003935,00010,MAT000390,40258,KG,1.41,EUR,1400
100,4500003935,00020,MAT000244,41987,KG,12.32,EUR,1100
100,4500003936,00010,MAT000336,32522,KG,12.54,EUR,1400
100,4500003936,00020,MAT000309,36749,KG,1.55,EUR,1200
100,4500003936,00030,MAT000182,37866,KG,7.47,EUR,1100
100,4500003937,00010,MAT000407,41113,KG,9.96,EUR,1200
100,4500003938,00010,MAT000162,49480,KG,1.98,EUR,1400
100,4500003938,00020,MAT000252,24708,KG,5.71,EUR,1200
100,4500003939,00010,MAT000227,26301,KG,11.74,EUR,1400
100,4500003939,00020,MAT000099,20297,KG,8.12,EUR,1200
100,4500003939,00030,MAT000052,37629,KG,8.18,EUR,1400
100,4500003940,00010,MAT000460,39234,KG,5.7,EUR,1400
100,4500003940,00020,MAT000204,14002,KG,2.62,EUR,1000
100,4500003941,00010,MAT000459,9182,KG,3.82,EUR,1400
100,4500003941,00020,MAT000096,46464,KG,3.23,EUR,1100
100,4500003942,00010,MAT000097,43408,KG,8.81,EUR,1000
100,4500003942,00020,MAT000123,36803,KG,3.24,EUR,1100
100,4500003943,00010,MAT000269,26974,KG,14.03,EUR,1100
100,4500003943,00020,MAT000045,33326,KG,7.61,EUR,1400
100,4500003944,00010,MAT000442,12833,KG,13.77,EUR,1200
100,4500003945,00010,MAT000406,23245,KG,5.04,EUR,1100
100,4500003945,00020,MAT000321,34605,KG,13.9,EUR,1400
100,4500003945,00030,MAT000212,31904,KG,7.43,EUR,1000
100,4500003945,00040,MAT000047,21004,KG,1.74,EUR,1300
100,4500003946,00010,MAT000339,36091,KG,14.68,EUR,1000
100,4500003947,00010,MAT000273,41382,KG,10.62,EUR,1000
100,4500003948,00010,MAT000196,14924,KG,13.09,EUR,1400
100,4500003949,00010,MAT000387,10627,KG,6.34,EUR,1000
100,4500003949,00020,MAT000037,23458,KG,10.5,EUR,1000
100,4500003950,00010,MAT000244,45611,KG,5.22,EUR,1100
100,4500003950,00020,MAT000370,17158,KG,9.91,EUR,1000
100,4500003950,00030,MAT000157,44248,KG,11.21,EUR,1400
100,4500003951,00010,MAT000227,25108,KG,0.51,EUR,1000
100,4500003952,00010,MAT000292,5822,KG,11.95,EUR,1100
100,4500003952,00020,MAT000204,37204,KG,5.62,EUR,1100
100,4500003952,00030,MAT000128,22759,KG,10.78,EUR,1000
100,4500003952,00040,MAT000196,39612,KG,11.91,EUR,1200
100,4500003953,00010,MAT000407,17578,KG,3.76,EUR,1200
100,4500003953,00020,MAT000084,35551,KG,11.08,EUR,1200
100,4500003953,00030,MAT000309,18005,KG,3.83,EUR,1200
100,4500003953,00040,MAT000182,40409,KG,9.29,EUR,1300
100,4500003954,00010,MAT000321,43040,KG,9.87,EUR,1200
100,4500003954,00020,MAT000257,37830,KG,11.1,EUR,1000
100,4500003954,00030,MAT000448,2006,KG,0.88,EUR,1000
100,4500003955,00010,MAT000380,37986,KG,14.6,EUR,1000
100,4500003955,00020,MAT000298,43622,KG,11.19,EUR,1100
100,4500003956,00010,MAT000473,21540,KG,14.78,EUR,1400
100,4500003957,00010,MAT000333,5993,KG,5.24,EUR,1200
100,4500003958,00010,MAT000088,18737,KG,11.23,EUR,1200
100,4500003958,00020,MAT000236,16785,KG,10.73,EUR,1200
100,4500003958,00030,MAT000330,38853,KG,11.4,EUR,1000
100,4500003959,00010,MAT000049,8045,KG,9.96,EUR,1400
100,4500003959,00020,MAT000292,27851,KG,8.82,EUR,1300
100,4500003960,00010,MAT000044,5237,KG,1.09,EUR,1400
100,4500003960,00020,MAT000096,34431,KG,2.33,EUR,1100
100,4500003960,00030,MAT000045,17509,KG,4.21,EUR,1300
100,4500003961,00010,MAT000252,41600,KG,14.21,EUR,1000
100,4500003962,00010,MAT000234,15518,KG,13.77,EUR,1400
100,4500003962,00020,MAT000032,30103,KG,10.72,EUR,1100
100,4500003963,00010,MAT000257,23948,KG,14.45,EUR,1000
100,4500003963,00020,MAT000406,36022,KG,2.97,EUR,1300
100,4500003963,00030,MAT000212,28301,KG,7.72,EUR,1200
100,4500003964,00010,MAT000458,40892,KG,0.56,EUR,1300
100,4500003964,00020,MAT000291,34625,KG,8.22,EUR,1200
100,4500003965,00010,MAT000203,40679,KG,8.8,EUR,1100
100,4500003966,00010,MAT000277,19381,KG,7.77,EUR,1100
100,4500003966,00020,MAT000243,43480,KG,6.29,EUR,1300
100,4500003966,00030,MAT000380,26028,KG,13.54,EUR,1300
100,4500003967,00010,MAT000053,15366,KG,14.48,EUR,1200
100,4500003967,00020,MAT000234,15734,KG,5.76,EUR,1400
100,4500003968,00010,MAT000458,21692,KG,8.88,EUR,1400
100,4500003968,00020,MAT000105,5763,KG,2.78,EUR,1100
100,4500003969,00010,MAT000442,34177,KG,10.37,EUR,1300
100,4500003969,00020,MAT000115,315,KG,8.0,EUR,1100
100,4500003970,00010,MAT000346,19765,KG,7.42,EUR,1400
100,4500003971,00010,MAT000494,40207,KG,11.57,EUR,1200
100,4500003972,00010,MAT000162,15038,KG,12.74,EUR,1400
100,4500003972,00020,MAT000457,2674,KG,9.43,EUR,1300
100,4500003973,00010,MAT000328,35872,KG,9.63,EUR,1100
100,4500003973,00020,MAT000034,7581,KG,0.54,EUR,1200
100,4500003974,00010,MAT000252,18614,KG,13.54,EUR,1200
100,4500003974,00020,MAT000085,38079,KG,3.02,EUR,1300
100,4500003975,00010,MAT000252,42990,KG,8.1,EUR,1100
100,4500003976,00010,MAT000458,40161,KG,8.01,EUR,1200
100,4500003976,00020,MAT000202,12353,KG,4.8,EUR,1200
100,4500003976,00030,MAT000456,17520,KG,10.41,EUR,1300
100,4500003977,00010,MAT000420,28449,KG,1.24,EUR,1300
100,4500003977,00020,MAT000116,20234,KG,9.52,EUR,1300
100,4500003978,00010,MAT000405,31897,KG,4.3,EUR,1100
100,4500003978,00020,MAT000331,48689,KG,5.73,EUR,1000
100,4500003979,00010,MAT000116,30579,KG,2.22,EUR,1100
100,4500003979,00020,MAT000105,34856,KG,5.28,EUR,1000
100,4500003980,00010,MAT000041,30241,KG,6.22,EUR,1000
100,4500003980,00020,MAT000137,13174,KG,12.19,EUR,1200
100,4500003980,00030,MAT000185,39018,KG,8.99,EUR,1100
100,4500003980,00040,MAT000079,43988,KG,9.09,EUR,1200
100,4500003981,00010,MAT000481,4764,KG,14.28,EUR,1400
100,4500003981,00020,MAT000147,31397,KG,10.94,EUR,1100
100,4500003982,00010,MAT000408,36303,KG,6.2,EUR,1200
100,4500003982,00020,MAT000149,1954,KG,4.78,EUR,1300
100,4500003983,00010,MAT000049,31809,KG,6.16,EUR,1300
100,4500003984,00010,MAT000035,48382,KG,9.18,EUR,1000
100,4500003985,00010,MAT000121,43315,KG,2.72,EUR,1400
100,4500003985,00020,MAT000212,25440,KG,3.63,EUR,1300
100,4500003985,00030,MAT000234,36319,KG,1.03,EUR,1400
100,4500003986,00010,MAT000470,3857,KG,7.69,EUR,1300
100,4500003987,00010,MAT000149,43350,KG,5.37,EUR,1200
100,4500003987,00020,MAT000395,38009,KG,3.46,EUR,1000
100,4500003988,00010,MAT000481,1950,KG,11.25,EUR,1100
100,4500003988,00020,MAT000291,22200,KG,6.49,EUR,1400
100,4500003988,00030,MAT000085,5199,KG,6.32,EUR,1200
100,4500003989,00010,MAT000088,6765,KG,13.42,EUR,1300
100,4500003990,00010,MAT000212,19425,KG,12.96,EUR,1000
100,4500003991,00010,MAT000149,1622,KG,9.99,EUR,1400
100,4500003991,00020,MAT000295,17864,KG,6.25,EUR,1400
100,4500003991,00030,MAT000115,34100,KG,6.3,EUR,1000
100,4500003992,00010,MAT000314,34822,KG,14.4,EUR,1400
100,4500003993,00010,MAT000044,125,KG,13.55,EUR,1300
100,4500003993,00020,MAT000051,9422,KG,1.11,EUR,1300
100,4500003994,00010,MAT000236,12236,KG,12.51,EUR,1000
100,4500003994,00020,MAT000445,25327,KG,11.24,EUR,1400
100,4500003995,00010,MAT000085,12358,KG,7.11,EUR,1400
100,4500003995,00020,MAT000050,32433,KG,8.02,EUR,1200
100,4500003995,00030,MAT000088,42168,KG,10.34,EUR,1000
100,4500003996,00010,MAT000291,32561,KG,9.77,EUR,1300
100,4500003996,00020,MAT000339,4192,KG,14.67,EUR,1000
100,4500003996,00030,MAT000492,5644,KG,7.37,EUR,1200
100,4500003997,00010,MAT000207,32546,KG,6.04,EUR,1400
100,4500003997,00020,MAT000039,10077,KG,3.39,EUR,1400
100,4500003998,00010,MAT000327,25416,KG,5.07,EUR,1000
100,4500003998,00020,MAT000196,16903,KG,1.49,EUR,1100
100,4500003998,00030,MAT000209,39741,KG,7.04,EUR,1100
100,4500003999,00010,MAT000437,46241,KG,12.52,EUR,1000
100,4500003999,00020,MAT000085,25867,KG,4.16,EUR,1200
100,4500003999,00030,MAT000053,46499,KG,7.36,EUR,1000
100,4500004000,00010,MAT000360,15278,KG,9.45,EUR,1300
100,4500004000,00020,MAT000273,17093,KG,9.64,EUR,1200
100,4500004001,00010,MAT000496,19793,KG,10.86,EUR,1400
100,4500004002,00010,MAT000333,4331,KG,13.31,EUR,1200
100,4500004003,00010,MAT000370,17280,KG,9.4,EUR,1400
100,4500004003,00020,MAT000473,43521,KG,14.09,EUR,1000
100,4500004003,00030,MAT000390,22807,KG,8.02,EUR,1100
100,4500004004,00010,MAT000328,21617,KG,8.99,EUR,1400
100,4500004004,00020,MAT000437,43992,KG,1.4,EUR,1400
100,4500004005,00010,MAT000348,45740,KG,14.28,EUR,1100
100,4500004005,00020,MAT000384,27822,KG,12.45,EUR,1300
100,4500004005,00030,MAT000096,31280,KG,4.88,EUR,1400
100,4500004006,00010,MAT000339,28482,KG,3.88,EUR,1400
100,4500004007,00010,MAT000044,20544,KG,8.27,EUR,1300
100,4500004007,00020,MAT000334,27148,KG,7.15,EUR,1200
100,4500004008,00010,MAT000096,19493,KG,2.13,EUR,1400
100,4500004009,00010,MAT000094,2697,KG,12.79,EUR,1200
100,4500004010,00010,MAT000384,17336,KG,6.94,EUR,1100
100,4500004010,00020,MAT000373,31871,KG,1.42,EUR,1000
100,4500004010,00030,MAT000450,37840,KG,1.56,EUR,1000
100,4500004011,00010,MAT000390,44461,KG,4.48,EUR,1400
100,4500004011,00020,MAT000079,8298,KG,11.98,EUR,1400
100,4500004012,00010,MAT000042,39185,KG,14.41,EUR,1200
100,4500004012,00020,MAT000319,11307,KG,8.68,EUR,1100
100,4500004012,00030,MAT000196,31494,KG,0.61,EUR,1100
100,4500004012,00040,MAT000039,21976,KG,9.13,EUR,1000
100,4500004013,00010,MAT000236,49945,KG,4.32,EUR,1300
100,4500004014,00010,MAT000227,49395,KG,9.61,EUR,1200
100,4500004015,00010,MAT000043,44872,KG,11.8,EUR,1200
100,4500004015,00020,MAT000438,3756,KG,2.27,EUR,1100
100,4500004015,00030,MAT000348,31627,KG,5.63,EUR,1400
100,4500004016,00010,MAT000455,14649,KG,6.87,EUR,1000
100,4500004016,00020,MAT000208,9281,KG,8.49,EUR,1400
100,4500004016,00030,MAT000450,17616,KG,10.38,EUR,1100
100,4500004017,00010,MAT000084,2941,KG,1.9,EUR,1000
100,4500004017,00020,MAT000457,42872,KG,7.74,EUR,1000
100,4500004017,00030,MAT000389,33179,KG,2.34,EUR,1100
100,4500004018,00010,MAT000033,26457,KG,7.73,EUR,1200
100,4500004018,00020,MAT000202,28990,KG,2.44,EUR,1200
100,4500004018,00030,MAT000284,27580,KG,5.59,EUR,1200
100,4500004018,00040,MAT000400,41536,KG,2.7,EUR,1200
100,4500004019,00010,MAT000382,40621,KG,5.54,EUR,1300
100,4500004019,00020,MAT000079,19547,KG,3.84,EUR,1000
100,4500004019,00030,MAT000227,41749,KG,7.87,EUR,1100
100,4500004020,00010,MAT000351,26503,KG,0.55,EUR,1400
100,4500004020,00020,MAT000252,17772,KG,12.53,EUR,1000
100,4500004021,00010,MAT000241,26627,KG,8.81,EUR,1100
100,4500004022,00010,MAT000480,7127,KG,13.24,EUR,1000
100,4500004022,00020,MAT000295,3207,KG,10.79,EUR,1000
100,4500004022,00030,MAT000461,44741,KG,11.34,EUR,1000
100,4500004023,00010,MAT000333,38728,KG,14.35,EUR,1300
100,4500004024,00010,MAT000048,3169,KG,11.29,EUR,1400
100,4500004024,00020,MAT000482,44511,KG,0.57,EUR,1000
100,4500004024,00030,MAT000459,19627,KG,12.56,EUR,1400
100,4500004025,00010,MAT000470,29367,KG,4.29,EUR,1000
100,4500004025,00020,MAT000088,7793,KG,12.31,EUR,1200
100,4500004025,00030,MAT000395,12466,KG,1.56,EUR,1300
100,4500004026,00010,MAT000441,26668,KG,14.92,EUR,1100
100,4500004027,00010,MAT000330,20427,KG,9.01,EUR,1000
100,4500004027,00020,MAT000331,3027,KG,4.6,EUR,1300
100,4500004028,00010,MAT000034,33127,KG,5.78,EUR,1200
100,4500004029,00010,MAT000480,29794,KG,10.69,EUR,1100
100,4500004029,00020,MAT000400,24760,KG,4.16,EUR,1200
100,4500004030,00010,MAT000288,43934,KG,10.83,EUR,1200
100,4500004030,00020,MAT000232,47993,KG,2.13,EUR,1200
100,4500004030,00030,MAT000052,42118,KG,13.88,EUR,1400
100,4500004031,00010,MAT000458,10521,KG,7.99,EUR,1300
100,4500004031,00020,MAT000298,35934,KG,13.52,EUR,1200
100,4500004032,00010,MAT000348,25095,KG,7.48,EUR,1100
100,4500004032,00020,MAT000038,49784,KG,3.79,EUR,1400
100,4500004033,00010,MAT000286,32952,KG,11.72,EUR,1200
100,4500004033,00020,MAT000162,36969,KG,3.7,EUR,1000
100,4500004033,00030,MAT000467,18410,KG,11.58,EUR,1400
100,4500004034,00010,MAT000398,18187,KG,13.03,EUR,1000
100,4500004034,00020,MAT000409,40594,KG,11.57,EUR,1200
100,4500004034,00030,MAT000390,31305,KG,4.85,EUR,1300
100,4500004035,00010,MAT000286,10398,KG,0.7,EUR,1200
100,4500004035,00020,MAT000339,247,KG,1.3,EUR,1300
100,4500004036,00010,MAT000288,45803,KG,6.55,EUR,1200
100,4500004036,00020,MAT000309,26156,KG,5.34,EUR,1300
100,4500004037,00010,MAT000309,19869,KG,11.63,EUR,1300
100,4500004037,00020,MAT000445,37952,KG,11.94,EUR,1000
100,4500004038,00010,MAT000196,12011,KG,4.52,EUR,1300
100,4500004038,00020,MAT000476,25177,KG,6.04,EUR,1100
100,4500004038,00030,MAT000081,14995,KG,13.53,EUR,1300
100,4500004038,00040,MAT000387,45200,KG,14.01,EUR,1400
100,4500004039,00010,MAT000336,38141,KG,5.66,EUR,1200
100,4500004040,00010,MAT000038,43141,KG,9.77,EUR,1000
100,4500004041,00010,MAT000185,47364,KG,4.77,EUR,1400
100,4500004041,00020,MAT000048,48149,KG,7.57,EUR,1000
100,4500004041,00030,MAT000373,15818,KG,8.99,EUR,1000
100,4500004042,00010,MAT000105,24210,KG,1.76,EUR,1300
100,4500004042,00020,MAT000207,32341,KG,14.27,EUR,1200
100,4500004042,00030,MAT000110,21713,KG,12.45,EUR,1200
100,4500004043,00010,MAT000114,37736,KG,9.11,EUR,1100
100,4500004043,00020,MAT000286,31292,KG,11.41,EUR,1300
100,4500004044,00010,MAT000039,44463,KG,6.26,EUR,1000
100,4500004045,00010,MAT000047,31402,KG,5.72,EUR,1300
100,4500004046,00010,MAT000044,38032,KG,4.92,EUR,1200
100,4500004047,00010,MAT000149,34676,KG,14.66,EUR,1200
100,4500004047,00020,MAT000306,37771,KG,12.97,EUR,1400
100,4500004048,00010,MAT000382,28617,KG,10.96,EUR,1200
100,4500004048,00020,MAT000389,16331,KG,10.84,EUR,1200
100,4500004049,00010,MAT000458,18055,KG,8.61,EUR,1200
100,4500004050,00010,MAT000441,10154,KG,14.92,EUR,1200
100,4500004050,00020,MAT000307,40522,KG,5.4,EUR,1200
100,4500004051,00010,MAT000389,44204,KG,12.85,EUR,1000
100,4500004052,00010,MAT000165,39072,KG,8.16,EUR,1100
100,4500004053,00010,MAT000298,14345,KG,7.23,EUR,1000
100,4500004053,00020,MAT000085,7841,KG,8.38,EUR,1200
100,4500004054,00010,MAT000370,22362,KG,12.91,EUR,1100
100,4500004054,00020,MAT000043,687,KG,11.81,EUR,1300
100,4500004055,00010,MAT000110,49642,KG,3.22,EUR,1400
100,4500004055,00020,MAT000351,26100,KG,4.1,EUR,1400
100,4500004055,00030,MAT000039,27501,KG,1.84,EUR,1400
100,4500004056,00010,MAT000398,1528,KG,14.36,EUR,1100
100,4500004056,00020,MAT000039,46112,KG,14.79,EUR,1000
100,4500004056,00030,MAT000328,37592,KG,14.55,EUR,1100
100,4500004057,00010,MAT000049,32992,KG,9.58,EUR,1200
100,4500004057,00020,MAT000328,5196,KG,13.58,EUR,1100
100,4500004058,00010,MAT000232,40038,KG,12.9,EUR,1100
100,4500004058,00020,MAT000040,35340,KG,4.48,EUR,1400
100,4500004059,00010,MAT000331,13257,KG,8.79,EUR,1200
100,4500004060,00010,MAT000040,48449,KG,4.01,EUR,1100
100,4500004061,00010,MAT000405,1623,KG,7.17,EUR,1400
100,4500004062,00010,MAT000295,21101,KG,0.78,EUR,1200
100,4500004062,00020,MAT000489,6494,KG,9.58,EUR,1200
100,4500004062,00030,MAT000121,6755,KG,1.55,EUR,1100
100,4500004063,00010,MAT000336,20688,KG,9.2,EUR,1400
100,4500004063,00020,MAT000123,12915,KG,3.71,EUR,1200
100,4500004063,00030,MAT000351,20388,KG,2.08,EUR,1000
100,4500004063,00040,MAT000330,29340,KG,6.94,EUR,1400
100,4500004064,00010,MAT000330,36317,KG,11.68,EUR,1200
100,4500004064,00020,MAT000467,48874,KG,13.06,EUR,1300
100,4500004065,00010,MAT000079,19953,KG,3.58,EUR,1200
100,4500004066,00010,MAT000257,21991,KG,13.73,EUR,1300
100,4500004066,00020,MAT000482,1166,KG,3.95,EUR,1000
100,4500004066,00030,MAT000136,17841,KG,12.61,EUR,1000
100,4500004067,00010,MAT000382,17392,KG,14.0,EUR,1200
100,4500004068,00010,MAT000052,25762,KG,2.93,EUR,1400
100,4500004068,00020,MAT000455,48895,KG,7.63,EUR,1000
100,4500004068,00030,MAT000046,12824,KG,10.97,EUR,1100
