MANDT,RLDNR,BUKRS,GJAHR,BELNR,DOCLN,RACCT,KOSTL,HSL,RHCUR,BUDAT
100,0L,1000,2023,0010003276,000002,100076,0000003600,8361.82,EUR,20241119
100,0L,2000,2024,0010003277,000003,100077,0000003700,8303.42,EUR,20241208
100,0L,1000,2023,0010003278,000004,100078,0000003800,2028.58,EUR,20240713
100,0L,2000,2024,0010003279,000005,100079,0000003900,9279.44,EUR,20220325
100,0L,1000,2023,0010003280,000001,100080,0000004000,3890.45,EUR,20220217
100,0L,2000,2024,0010003281,000002,100081,0000004100,4917.29,EUR,20230812
100,0L,1000,2023,0010003282,000003,100082,0000004200,9884.37,EUR,20240228
100,0L,2000,2024,0010003283,000004,100083,0000004300,218.94,EUR,20241025
100,0L,1000,2023,0010003284,000005,100084,0000004400,6581.99,EUR,20230627
100,0L,2000,2024,0010003285,000001,100085,0000004500,2115.22,EUR,20230419
100,0L,1000,2023,0010003286,000002,100086,0000004600,9045.78,EUR,20240708
100,0L,2000,2024,0010003287,000003,100087,0000004700,2395.6,EUR,20230422
100,0L,1000,2023,0010003288,000004,100088,0000004800,1733.95,EUR,20230115
100,0L,2000,2024,0010003289,000005,100089,0000004900,963.97,EUR,20241220
100,0L,1000,2023,0010003290,000001,100090,0000005000,9117.46,EUR,20240225
100,0L,2000,2024,0010003291,000002,100091,0000005100,8949.56,EUR,20231228
100,0L,1000,2023,0010003292,000003,100092,0000005200,4669.53,EUR,20220807
100,0L,2000,2024,0010003293,000004,100093,0000005300,9621.4,EUR,20240315
100,0L,1000,2023,0010003294,000005,100094,0000005400,6986.16,EUR,20241029
100,0L,2000,2024,0010003295,000001,100095,0000005500,9586.31,EUR,20240812
100,0L,1000,2023,0010003296,000002,100096,0000005600,3965.33,EUR,20220209
100,0L,2000,2024,0010003297,000003,100097,0000005700,5332.99,EUR,20230828
100,0L,1000,2023,0010003298,000004,100098,0000005800,4570.18,EUR,20220801
100,0L,2000,2024,0010003299,000005,100099,0000005900,6243.73,EUR,20240314
100,0L,1000,2023,0010003300,000001,100000,0000001000,1279.87,EUR,20231215
100,0L,2000,2024,0010003301,000002,100001,0000001100,1690.49,EUR,20240704
100,0L,1000,2023,0010003302,000003,100002,0000001200,7600.68,EUR,20220422
100,0L,2000,2024,0010003303,000004,100003,0000001300,3023.83,EUR,20240106
100,0L,1000,2023,0010003304,000005,100004,0000001400,8652.02,EUR,20220126
100,0L,2000,2024,0010003305,000001,100005,0000001500,2296.33,EUR,20220809
100,0L,1000,2023,0010003306,000002,100006,0000001600,8514.51,EUR,20230123
100,0L,2000,2024,0010003307,000003,100007,0000001700,1343.33,EUR,20240130
100,0L,1000,2023,0010003308,000004,100008,0000001800,9132.53,EUR,20220325
100,0L,2000,2024,0010003309,000005,100009,0000001900,4442.86,EUR,20220518
100,0L,1000,2023,0010003310,000001,100010,0000002000,8260.35,EUR,20240713
100,0L,2000,2024,0010003311,000002,100011,0000002100,1032.11,EUR,20230414
100,0L,1000,2023,0010003312,000003,100012,0000002200,3332.53,EUR,20221206
100,0L,2000,2024,0010003313,000004,100013,0000002300,4011.24,EUR,20231105
100,0L,1000,2023,0010003314,000005,100014,0000002400,9808.3,EUR,20230817
100,0L,2000,2024,0010003315,000001,100015,0000002500,5943.26,EUR,20241029
100,0L,1000,2023,0010003316,000002,100016,0000002600,1804.76,EUR,20220815
100,0L,2000,2024,0010003317,000003,100017,0000002700,8050.5,EUR,20231222
100,0L,1000,2023,0010003318,000004,100018,0000002800,9666.5,EUR,20230719
100,0L,2000,2024,0010003319,000005,100019,0000002900,8740.32,EUR,20230302
100,0L,1000,2023,0010003320,000001,100020,0000003000,3012.49,EUR,20220807
100,0L,2000,2024,0010003321,000002,100021,0000003100,2963.12,EUR,20240110
100,0L,1000,2023,0010003322,000003,100022,0000003200,2790.59,EUR,20230622
100,0L,2000,2024,0010003323,000004,100023,0000003300,8753.18,EUR,20220502
100,0L,1000,2023,0010003324,000005,100024,0000003400,4714.43,EUR,20220418
100,0L,2000,2024,0010003325,000001,100025,0000003500,3713.29,EUR,20240920
100,0L,1000,2023,0010003326,000002,100026,0000003600,6118.44,EUR,20220206
100,0L,2000,2024,0010003327,000003,100027,0000003700,9871.56,EUR,20220408
100,0L,1000,2023,0010003328,000004,100028,0000003800,5220.93,EUR,20230302
100,0L,2000,2024,0010003329,000005,100029,0000003900,6503.17,EUR,20220614
100,0L,1000,2023,0010003330,000001,100030,0000004000,6734.49,EUR,20230824
100,0L,2000,2024,0010003331,000002,100031,0000004100,8463.11,EUR,20240109
100,0L,1000,2023,0010003332,000003,100032,0000004200,9099.02,EUR,20220818
100,0L,2000,2024,0010003333,000004,100033,0000004300,4546.94,EUR,20230421
100,0L,1000,2023,0010003334,000005,100034,0000004400,8256.98,EUR,20221214
100,0L,2000,2024,0010003335,000001,100035,0000004500,3232.2,EUR,20240131
100,0L,1000,2023,0010003336,000002,100036,0000004600,591.16,EUR,20221019
100,0L,2000,2024,0010003337,000003,100037,0000004700,4114.29,EUR,20240630
100,0L,1000,2023,0010003338,000004,100038,0000004800,9007.67,EUR,20241022
100,0L,2000,2024,0010003339,000005,100039,0000004900,7321.41,EUR,20230204
100,0L,1000,2023,0010003340,000001,100040,0000005000,310.03,EUR,20230808
100,0L,2000,2024,0010003341,000002,100041,0000005100,2460.55,EUR,20230916
100,0L,1000,2023,0010003342,000003,100042,0000005200,5809.21,EUR,20241216
100,0L,2000,2024,0010003343,000004,100043,0000005300,7626.38,EUR,20230407
100,0L,1000,2023,0010003344,000005,100044,0000005400,1377.74,EUR,20230823
100,0L,2000,2024,0010003345,000001,100045,0000005500,9735.43,EUR,20241031
100,0L,1000,2023,0010003346,000002,100046,0000005600,3591.97,EUR,20230615
100,0L,2000,2024,0010003347,000003,100047,0000005700,7496.35,EUR,20230220
100,0L,1000,2023,0010003348,000004,100048,0000005800,383.5,EUR,20221220
100,0L,2000,2024,0010003349,000005,100049,0000005900,9482.25,EUR,20230330
100,0L,1000,2023,0010003350,000001,100050,0000001000,7870.8,EUR,20230221
100,0L,2000,2024,0010003351,000002,100051,0000001100,6541.42,EUR,20240729
100,0L,1000,2023,0010003352,000003,100052,0000001200,9579.87,EUR,20240828
100,0L,2000,2024,0010003353,000004,100053,0000001300,938.97,EUR,20230101
100,0L,1000,2023,0010003354,000005,100054,0000001400,4983.88,EUR,20220725
100,0L,2000,2024,0010003355,000001,100055,0000001500,109.49,EUR,20240722
100,0L,1000,2023,0010003356,000002,100056,0000001600,3201.9,EUR,20240809
100,0L,2000,2024,0010003357,000003,100057,0000001700,5169.94,EUR,20240911
100,0L,1000,2023,0010003358,000004,100058,0000001800,6618.77,EUR,20240630
100,0L,2000,2024,0010003359,000005,100059,0000001900,8263.47,EUR,20220412
100,0L,1000,2023,0010003360,000001,100060,0000002000,7379.48,EUR,20230408
100,0L,2000,2024,0010003361,000002,100061,0000002100,1497.45,EUR,20240916
100,0L,1000,2023,0010003362,000003,100062,0000002200,3846.66,EUR,20240904
100,0L,2000,2024,0010003363,000004,100063,0000002300,5230.62,EUR,20240204
100,0L,1000,2023,0010003364,000005,100064,0000002400,6562.65,EUR,20231115
100,0L,2000,2024,0010003365,000001,100065,0000002500,8057.3,EUR,20240705
100,0L,1000,2023,0010003366,000002,100066,0000002600,5321.81,EUR,20230827
100,0L,2000,2024,0010003367,000003,100067,0000002700,7691.4,EUR,20230702
100,0L,1000,2023,0010003368,000004,100068,0000002800,4518.11,EUR,20220213
100,0L,2000,2024,0010003369,000005,100069,0000002900,1373.32,EUR,20221228
100,0L,1000,2023,0010003370,000001,100070,0000003000,2376.64,EUR,20231018
100,0L,2000,2024,0010003371,000002,100071,0000003100,8730.46,EUR,20221002
100,0L,1000,2023,0010003372,000003,100072,0000003200,102.97,EUR,20221110
100,0L,2000,2024,0010003373,000004,100073,0000003300,945.07,EUR,20220805
100,0L,1000,2023,0010003374,000005,100074,0000003400,9945.67,EUR,20220209
100,0L,2000,2024,0010003375,000001,100075,0000003500,3963.96,EUR,20240908
100,0L,1000,2023,0010003376,000002,100076,0000003600,2400.7,EUR,20230411
100,0L,2000,2024,0010003377,000003,100077,0000003700,4615.46,EUR,20240118
100,0L,1000,2023,0010003378,000004,100078,0000003800,3443.97,EUR,20240227
100,0L,2000,2024,0010003379,000005,100079,0000003900,640.06,EUR,20231007
100,0L,1000,2023,0010003380,000001,100080,0000004000,7646.18,EUR,20231101
100,0L,2000,2024,0010003381,000002,100081,0000004100,2541.96,EUR,20220129
100,0L,1000,2023,0010003382,000003,100082,0000004200,3151.48,EUR,20240914
100,0L,2000,2024,0010003383,000004,100083,0000004300,7813.26,EUR,20240301
100,0L,1000,2023,0010003384,000005,100084,0000004400,386.7,EUR,20230811
100,0L,2000,2024,0010003385,000001,100085,0000004500,1168.06,EUR,20220608
100,0L,1000,2023,0010003386,000002,100086,0000004600,276.24,EUR,20241027
100,0L,2000,2024,0010003387,000003,100087,0000004700,9190.0,EUR,20241020
100,0L,1000,2023,0010003388,000004,100088,0000004800,6623.03,EUR,20220411
100,0L,2000,2024,0010003389,000005,100089,0000004900,9536.31,EUR,20230511
100,0L,1000,2023,0010003390,000001,100090,0000005000,6518.43,EUR,20240827
100,0L,2000,2024,0010003391,000002,100091,0000005100,595.55,EUR,20240927
100,0L,1000,2023,0010003392,000003,100092,0000005200,2889.22,EUR,20240803
100,0L,2000,2024,0010003393,000004,100093,0000005300,6287.31,EUR,20231118
100,0L,1000,2023,0010003394,000005,100094,0000005400,2178.32,EUR,20220807
100,0L,2000,2024,0010003395,000001,100095,0000005500,4303.27,EUR,20230815
100,0L,1000,2023,0010003396,000002,100096,0000005600,4967.07,EUR,20221129
100,0L,2000,2024,0010003397,000003,100097,0000005700,6123.4,EUR,20230804
100,0L,1000,2023,0010003398,000004,100098,0000005800,8554.52,EUR,20240311
100,0L,2000,2024,0010003399,000005,100099,0000005900,3797.7,EUR,20220815
100,0L,1000,2023,0010003400,000001,100000,0000001000,584.1,EUR,20221004
100,0L,2000,2024,0010003401,000002,100001,0000001100,1191.05,EUR,20230705
100,0L,1000,2023,0010003402,000003,100002,0000001200,3950.67,EUR,20220914
100,0L,2000,2024,0010003403,000004,100003,0000001300,5266.03,EUR,20220425
100,0L,1000,2023,0010003404,000005,100004,0000001400,8238.5,EUR,20241103
100,0L,2000,2024,0010003405,000001,100005,0000001500,2039.18,EUR,20241119
100,0L,1000,2023,0010003406,000002,100006,0000001600,4078.72,EUR,20220224
100,0L,2000,2024,0010003407,000003,100007,0000001700,4394.03,EUR,20230910
100,0L,1000,2023,0010003408,000004,100008,0000001800,9392.73,EUR,20240503
100,0L,2000,2024,0010003409,000005,100009,0000001900,6293.39,EUR,20220101
100,0L,1000,2023,0010003410,000001,100010,0000002000,4594.48,EUR,20230205
100,0L,2000,2024,0010003411,000002,100011,0000002100,9774.94,EUR,20240229
100,0L,1000,2023,0010003412,000003,100012,0000002200,1920.11,EUR,20240626
100,0L,2000,2024,0010003413,000004,100013,0000002300,4551.59,EUR,20230102
100,0L,1000,2023,0010003414,000005,100014,0000002400,1374.52,EUR,20221125
100,0L,2000,2024,0010003415,000001,100015,0000002500,3761.54,EUR,20221126
100,0L,1000,2023,0010003416,000002,100016,0000002600,7549.02,EUR,20220102
100,0L,2000,2024,0010003417,000003,100017,0000002700,1732.74,EUR,20230710
100,0L,1000,2023,0010003418,000004,100018,0000002800,9083.3,EUR,20230918
100,0L,2000,2024,0010003419,000005,100019,0000002900,8808.11,EUR,20221116
100,0L,1000,2023,0010003420,000001,100020,0000003000,4266.51,EUR,20240930
100,0L,2000,2024,0010003421,000002,100021,0000003100,7021.83,EUR,20230430
100,0L,1000,2023,0010003422,000003,100022,0000003200,6201.76,EUR,20240718
100,0L,2000,2024,0010003423,000004,100023,0000003300,3363.95,EUR,20230402
100,0L,1000,2023,0010003424,000005,100024,0000003400,5606.39,EUR,20230601
100,0L,2000,2024,0010003425,000001,100025,0000003500,1093.11,EUR,20230404
100,0L,1000,2023,0010003426,000002,100026,0000003600,8508.78,EUR,20221105
100,0L,2000,2024,0010003427,000003,100027,0000003700,8667.35,EUR,20241018
100,0L,1000,2023,0010003428,000004,100028,0000003800,9216.16,EUR,20220819
100,0L,2000,2024,0010003429,000005,100029,0000003900,438.56,EUR,20230814
100,0L,1000,2023,0010003430,000001,100030,0000004000,5456.09,EUR,20230101
100,0L,2000,2024,0010003431,000002,100031,0000004100,1238.35,EUR,20221014
100,0L,1000,2023,0010003432,000003,100032,0000004200,3373.87,EUR,20230922
100,0L,2000,2024,0010003433,000004,100033,0000004300,3789.89,EUR,20220907
100,0L,1000,2023,0010003434,000005,100034,0000004400,8311.04,EUR,20240730
100,0L,2000,2024,0010003435,000001,100035,0000004500,1135.48,EUR,20220626
100,0L,1000,2023,0010003436,000002,100036,0000004600,5739.55,EUR,20220218
100,0L,2000,2024,0010003437,000003,100037,0000004700,5933.71,EUR,20220524
100,0L,1000,2023,0010003438,000004,100038,0000004800,8197.77,EUR,20230528
100,0L,2000,2024,0010003439,000005,100039,0000004900,1774.76,EUR,20220826
100,0L,1000,2023,0010003440,000001,100040,0000005000,3015.27,EUR,20240519
100,0L,2000,2024,0010003441,000002,100041,0000005100,2193.95,EUR,20220426
100,0L,1000,2023,0010003442,000003,100042,0000005200,7555.35,EUR,20220526
100,0L,2000,2024,0010003443,000004,100043,0000005300,1076.13,EUR,20220606
100,0L,1000,2023,0010003444,000005,100044,0000005400,139.4,EUR,20231218
100,0L,2000,2024,0010003445,000001,100045,0000005500,9744.81,EUR,20220810
100,0L,1000,2023,0010003446,000002,100046,0000005600,7765.07,EUR,20220812
100,0L,2000,2024,0010003447,000003,100047,0000005700,9403.79,EUR,20240509
100,0L,1000,2023,0010003448,000004,100048,0000005800,8788.02,EUR,20230314
100,0L,2000,2024,0010003449,000005,100049,0000005900,7139.66,EUR,20221225
100,0L,1000,2023,0010003450,000001,100050,0000001000,5053.8,EUR,20231202
100,0L,2000,2024,0010003451,000002,100051,0000001100,1166.27,EUR,20230218
100,0L,1000,2023,0010003452,000003,100052,0000001200,9734.92,EUR,20220903
100,0L,2000,2024,0010003453,000004,100053,0000001300,9429.38,EUR,20220905
100,0L,1000,2023,0010003454,000005,100054,0000001400,4901.24,EUR,20220707
100,0L,2000,2024,0010003455,000001,100055,0000001500,4931.5,EUR,20230807
100,0L,1000,2023,0010003456,000002,100056,0000001600,6808.65,EUR,20220815
100,0L,2000,2024,0010003457,000003,100057,0000001700,9820.17,EUR,20230413
100,0L,1000,2023,0010003458,000004,100058,0000001800,8934.75,EUR,20220114
100,0L,2000,2024,0010003459,000005,100059,0000001900,7139.11,EUR,20240125
100,0L,1000,2023,0010003460,000001,100060,0000002000,6837.04,EUR,20220618
100,0L,2000,2024,0010003461,000002,100061,0000002100,2887.08,EUR,20240612
100,0L,1000,2023,0010003462,000003,100062,0000002200,1844.2,EUR,20220527
100,0L,2000,2024,0010003463,000004,100063,0000002300,7702.82,EUR,20230424
100,0L,1000,2023,0010003464,000005,100064,0000002400,5143.39,EUR,20240516
100,0L,2000,2024,0010003465,000001,100065,0000002500,835.44,EUR,20240107
100,0L,1000,2023,0010003466,000002,100066,0000002600,110.53,EUR,20240527
100,0L,2000,2024,0010003467,000003,100067,0000002700,3886.32,EUR,20241127
100,0L,1000,2023,0010003468,000004,100068,0000002800,3761.2,EUR,20230705
100,0L,2000,2024,0010003469,000005,100069,0000002900,7130.41,EUR,20230921
100,0L,1000,2023,0010003470,000001,100070,0000003000,4154.14,EUR,20231011
100,0L,2000,2024,0010003471,000002,100071,0000003100,5508.5,EUR,20240115
100,0L,1000,2023,0010003472,000003,100072,0000003200,9411.82,EUR,20221130
100,0L,2000,2024,0010003473,000004,100073,0000003300,2293.87,EUR,20220905
100,0L,1000,2023,0010003474,000005,100074,0000003400,2231.34,EUR,20231025
100,0L,2000,2024,0010003475,000001,100075,0000003500,1949.84,EUR,20231015
100,0L,1000,2023,0010003476,000002,100076,0000003600,2390.56,EUR,20230318
100,0L,2000,2024,0010003477,000003,100077,0000003700,6479.6,EUR,20230422
100,0L,1000,2023,0010003478,000004,100078,0000003800,8848.88,EUR,20240628
100,0L,2000,2024,0010003479,000005,100079,0000003900,2157.11,EUR,20230702
100,0L,1000,2023,0010003480,000001,100080,0000004000,837.22,EUR,20240530
100,0L,2000,2024,0010003481,000002,100081,0000004100,8516.41,EUR,20231224
100,0L,1000,2023,0010003482,000003,100082,0000004200,1002.07,EUR,20220203
100,0L,2000,2024,0010003483,000004,100083,0000004300,5100.14,EUR,20240611
100,0L,1000,2023,0010003484,000005,100084,0000004400,2632.37,EUR,20240228
100,0L,2000,2024,0010003485,000001,100085,0000004500,1698.64,EUR,20240207
100,0L,1000,2023,0010003486,000002,100086,0000004600,9810.05,EUR,20240926
100,0L,2000,2024,0010003487,000003,100087,0000004700,8340.43,EUR,20241031
100,0L,1000,2023,0010003488,000004,100088,0000004800,1185.85,EUR,20220115
100,0L,2000,2024,0010003489,000005,100089,0000004900,5554.17,EUR,20230302
100,0L,1000,2023,0010003490,000001,100090,0000005000,1434.42,EUR,20230828
100,0L,2000,2024,0010003491,000002,100091,0000005100,8226.75,EUR,20220906
100,0L,1000,2023,0010003492,000003,100092,0000005200,8389.66,EUR,20230608
100,0L,2000,2024,0010003493,000004,100093,0000005300,8261.39,EUR,20241120
100,0L,1000,2023,0010003494,000005,100094,0000005400,8321.67,EUR,20240609
100,0L,2000,2024,0010003495,000001,100095,0000005500,7095.09,EUR,20240420
100,0L,1000,2023,0010003496,000002,100096,0000005600,2441.77,EUR,20220905
100,0L,2000,2024,0010003497,000003,100097,0000005700,8451.04,EUR,20220810
100,0L,1000,2023,0010003498,000004,100098,0000005800,9795.13,EUR,20221114
100,0L,2000,2024,0010003499,000005,100099,0000005900,8444.86,EUR,20240730
100,0L,1000,2023,0010003500,000001,100000,0000001000,1305.52,EUR,20231230
100,0L,2000,2024,0010003501,000002,100001,0000001100,8411.0,EUR,20230224
100,0L,1000,2023,0010003502,000003,100002,0000001200,6027.28,EUR,20240319
100,0L,2000,2024,0010003503,000004,100003,0000001300,310.35,EUR,20230331
100,0L,1000,2023,0010003504,000005,100004,0000001400,481.9,EUR,20241201
100,0L,2000,2024,0010003505,000001,100005,0000001500,3881.83,EUR,20220418
100,0L,1000,2023,0010003506,000002,100006,0000001600,564.96,EUR,20240606
100,0L,2000,2024,0010003507,000003,100007,0000001700,7289.97,EUR,20221119
100,0L,1000,2023,0010003508,000004,100008,0000001800,7233.18,EUR,20240314
100,0L,2000,2024,0010003509,000005,100009,0000001900,8975.53,EUR,20230619
100,0L,1000,2023,0010003510,000001,100010,0000002000,9108.95,EUR,20230313
100,0L,2000,2024,0010003511,000002,100011,0000002100,8888.8,EUR,20230607
100,0L,1000,2023,0010003512,000003,100012,0000002200,4186.61,EUR,20240826
100,0L,2000,2024,0010003513,000004,100013,0000002300,633.02,EUR,20241220
100,0L,1000,2023,0010003514,000005,100014,0000002400,3163.56,EUR,20230511
100,0L,2000,2024,0010003515,000001,100015,0000002500,5064.47,EUR,20241023
100,0L,1000,2023,0010003516,000002,100016,0000002600,9640.57,EUR,20240420
100,0L,2000,2024,0010003517,000003,100017,0000002700,6224.76,EUR,20240108
100,0L,1000,2023,0010003518,000004,100018,0000002800,9943.92,EUR,20241221
100,0L,2000,2024,0010003519,000005,100019,0000002900,2337.99,EUR,20231212
100,0L,1000,2023,0010003520,000001,100020,0000003000,7371.78,EUR,20230619
100,0L,2000,2024,0010003521,000002,100021,0000003100,5711.36,EUR,20220321
100,0L,1000,2023,0010003522,000003,100022,0000003200,303.61,EUR,20241118
100,0L,2000,2024,0010003523,000004,100023,0000003300,3084.36,EUR,20240114
100,0L,1000,2023,0010003524,000005,100024,0000003400,8003.76,EUR,20241116
100,0L,2000,2024,0010003525,000001,100025,0000003500,7223.9,EUR,20241113
100,0L,1000,2023,0010003526,000002,100026,0000003600,972.61,EUR,20230126
100,0L,2000,2024,0010003527,000003,100027,0000003700,3344.54,EUR,20220504
100,0L,1000,2023,0010003528,000004,100028,0000003800,1479.09,EUR,20230320
