MANDT,BESSION,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR
100,0070002361,2024,001,0045002361,00010,000000000000100796,0002,135.462,KG,708.26
100,0070002362,2023,001,0045002362,00010,000000000000100586,0003,467.862,KG,21171.93
100,0070002363,2024,001,0045002363,00010,000000000000100729,0004,101.778,KG,3521.79
100,0070002364,2023,001,0045002364,00010,000000000000100517,0005,743.146,KG,19855.73
100,0070002365,2024,001,0045002365,00010,000000000000100521,0006,419.109,KG,6808.64
100,0070002366,2023,001,0045002366,00010,000000000000100937,0007,11.229,KG,236.46
100,0070002367,2024,001,0045002367,00010,000000000000100615,0008,450.501,KG,2309.05
100,0070002368,2023,001,0045002368,00010,000000000000100908,0009,255.064,KG,12197.7
100,0070002369,2024,001,0045002369,00010,000000000000100511,0010,561.864,KG,19319.39
100,0070002370,2023,001,0045002370,00010,000000000000100586,0001,154.013,KG,7635.53
100,0070002371,2024,001,0045002371,00010,000000000000100767,0002,686.946,KG,4349.32
100,0070002372,2023,001,0045002372,00010,000000000000100823,0003,267.931,KG,5589.63
100,0070002373,2024,001,0045002373,00010,000000000000100511,0004,946.127,KG,33540.81
100,0070002374,2023,001,0045002374,00010,000000000000100762,0005,76.173,KG,3488.91
100,0070002375,2024,001,0045002375,00010,000000000000100873,0006,256.131,KG,6564.43
100,0070002376,2023,001,0045002376,00010,000000000000100557,0007,399.037,KG,5069.28
100,0070002377,2024,001,0045002377,00010,000000000000100635,0008,731.716,KG,4020.51
100,0070002378,2023,001,0045002378,00010,000000000000100910,0009,175.833,KG,2714.18
100,0070002379,2024,001,0045002379,00010,000000000000100933,0010,104.534,KG,1818.15
100,0070002380,2023,001,0045002380,00010,000000000000100597,0001,789.436,KG,12194.52
100,0070002381,2024,001,0045002381,00010,000000000000100697,0002,643.637,KG,12921.58
100,0070002382,2023,001,0045002382,00010,000000000000100536,0003,470.235,KG,3210.57
100,0070002383,2024,001,0045002383,00010,000000000000100563,0004,745.688,KG,8372.58
100,0070002384,2023,001,0045002384,00010,000000000000100706,0005,190.557,KG,5663.11
100,0070002385,2024,001,0045002385,00010,000000000000100962,0006,85.928,KG,965.87
100,0070002386,2023,001,0045002386,00010,000000000000100623,0007,598.425,KG,21427.21
100,0070002387,2024,001,0045002387,00010,000000000000100578,0008,601.127,KG,3252.37
100,0070002388,2023,001,0045002388,00010,000000000000100589,0009,624.194,KG,5890.26
100,0070002389,2024,001,0045002389,00010,000000000000100600,0010,267.938,KG,13270.05
100,0070002390,2023,001,0045002390,00010,000000000000100648,0001,75.501,KG,1195.45
100,0070002391,2024,001,0045002391,00010,000000000000100540,0002,235.786,KG,8717.94
100,0070002392,2023,001,0045002392,00010,000000000000100965,0003,878.122,KG,40960.22
100,0070002393,2024,001,0045002393,00010,000000000000100571,0004,88.909,KG,2910.51
100,0070002394,2023,001,0045002394,00010,000000000000100723,0005,425.71,KG,5966.52
100,0070002395,2024,001,0045002395,00010,000000000000100589,0006,499.572,KG,4643.31
100,0070002396,2023,001,0045002396,00010,000000000000100770,0007,303.626,KG,7347.31
100,0070002397,2024,001,0045002397,00010,000000000000100815,0008,867.388,KG,30471.65
100,0070002398,2023,001,0045002398,00010,000000000000100586,0009,410.246,KG,19378.91
100,0070002399,2024,001,0045002399,00010,000000000000100629,0010,412.496,KG,7877.56
100,0070002400,2023,001,0045002400,00010,000000000000100854,0001,884.69,KG,3082.06
100,0070002401,2024,001,0045002401,00010,000000000000100711,0002,956.814,KG,8241.28
100,0070002402,2023,001,0045002402,00010,000000000000100770,0003,35.716,KG,1569.79
100,0070002403,2024,001,0045002403,00010,000000000000100590,0004,966.372,KG,47492.62
100,0070002404,2023,001,0045002404,00010,000000000000100993,0005,191.59,KG,2240.09
100,0070002405,2024,001,0045002405,00010,000000000000100945,0006,946.402,KG,1886.01
100,0070002406,2023,001,0045002406,00010,000000000000100951,0007,158.822,KG,656.04
100,0070002407,2024,001,0045002407,00010,000000000000100735,0008,227.016,KG,4138.56
100,0070002408,2023,001,0045002408,00010,000000000000100811,0009,30.252,KG,1087.31
100,0070002409,2024,001,0045002409,00010,000000000000100697,0010,968.002,KG,16666.96
100,0070002410,2023,001,0045002410,00010,000000000000100978,0001,903.089,KG,14089.45
100,0070002411,2024,001,0045002411,00010,000000000000100916,0002,147.13,KG,6730.0
100,0070002412,2023,001,0045002412,00010,000000000000100736,0003,495.121,KG,21994.39
100,0070002413,2024,001,0045002413,00010,000000000000100523,0004,950.905,KG,23362.92
100,0070002414,2023,001,0045002414,00010,000000000000100693,0005,386.195,KG,5562.04
100,0070002415,2024,001,0045002415,00010,000000000000100906,0006,744.228,KG,24075.97
100,0070002416,2023,001,0045002416,00010,000000000000100886,0007,347.399,KG,8350.98
100,0070002417,2024,001,0045002417,00010,000000000000100701,0008,890.514,KG,21442.3
100,0070002418,2023,001,0045002418,00010,000000000000100581,0009,695.402,KG,5684.45
100,0070002419,2024,001,0045002419,00010,000000000000100687,0010,651.528,KG,24286.84
100,0070002420,2023,001,0045002420,00010,000000000000100729,0001,318.8,KG,4825.83
100,0070002421,2024,001,0045002421,00010,000000000000100840,0002,887.742,KG,18417.98
100,0070002422,2023,001,0045002422,00010,000000000000100594,0003,814.5,KG,26623.06
100,0070002423,2024,001,0045002423,00010,000000000000100731,0004,222.265,KG,4859.95
100,0070002424,2023,001,0045002424,00010,000000000000100869,0005,559.484,KG,7809.04
100,0070002425,2024,001,0045002425,00010,000000000000100717,0006,366.479,KG,17619.26
100,0070002426,2023,001,0045002426,00010,000000000000100784,0007,131.348,KG,677.28
100,0070002427,2024,001,0045002427,00010,000000000000100894,0008,897.036,KG,40206.83
100,0070002428,2023,001,0045002428,00010,000000000000100523,0009,673.107,KG,12807.97
100,0070002429,2024,001,0045002429,00010,000000000000100819,0010,356.931,KG,12671.57
100,0070002430,2023,001,0045002430,00010,000000000000100535,0001,743.3,KG,24887.78
100,0070002431,2024,001,0045002431,00010,000000000000100610,0002,864.049,KG,7844.31
100,0070002432,2023,001,0045002432,00010,000000000000100694,0003,670.423,KG,12442.7
100,0070002433,2024,001,0045002433,00010,000000000000100962,0004,458.229,KG,932.8
100,0070002434,2023,001,0045002434,00010,000000000000100782,0005,925.204,KG,26372.88
100,0070002435,2024,001,0045002435,00010,000000000000100568,0006,413.835,KG,5084.37
100,0070002436,2023,001,0045002436,00010,000000000000100967,0007,693.999,KG,15800.52
100,0070002437,2024,001,0045002437,00010,000000000000100771,0008,732.477,KG,19646.29
100,0070002438,2023,001,0045002438,00010,000000000000100953,0009,239.864,KG,3608.1
100,0070002439,2024,001,0045002439,00010,000000000000100615,0010,88.237,KG,522.18
100,0070002440,2023,001,0045002440,00010,000000000000100702,0001,333.781,KG,1021.63
100,0070002441,2024,001,0045002441,00010,000000000000100741,0002,468.636,KG,19624.04
100,0070002442,2023,001,0045002442,00010,000000000000100765,0003,558.672,KG,11974.59
100,0070002443,2024,001,0045002443,00010,000000000000100679,0004,659.784,KG,27026.63
100,0070002444,2023,001,0045002444,00010,000000000000100976,0005,861.346,KG,22478.64
100,0070002445,2024,001,0045002445,00010,000000000000100925,0006,567.16,KG,13974.89
100,0070002446,2023,001,0045002446,00010,000000000000100829,0007,959.465,KG,18341.68
100,0070002447,2024,001,0045002447,00010,000000000000100891,0008,707.415,KG,4923.96
100,0070002448,2023,001,0045002448,00010,000000000000100954,0009,157.528,KG,294.6
100,0070002449,2024,001,0045002449,00010,000000000000100623,0010,238.744,KG,10512.19
100,0070002450,2023,001,0045002450,00010,000000000000100986,0001,956.05,KG,2712.85
100,0070002451,2024,001,0045002451,00010,000000000000100512,0002,413.968,KG,797.82
100,0070002452,2023,001,0045002452,00010,000000000000100507,0003,582.891,KG,22973.89
100,0070002453,2024,001,0045002453,00010,000000000000100636,0004,652.342,KG,11136.04
100,0070002454,2023,001,0045002454,00010,000000000000100509,0005,16.225,KG,700.94
100,0070002455,2024,001,0045002455,00010,000000000000100882,0006,663.398,KG,26297.34
100,0070002456,2023,001,0045002456,00010,000000000000100963,0007,994.848,KG,14633.71
100,0070002457,2024,001,0045002457,00010,000000000000100938,0008,397.107,KG,9352.52
100,0070002458,2023,001,0045002458,00010,000000000000100994,0009,134.626,KG,2332.78
100,0070002459,2024,001,0045002459,00010,000000000000100768,0010,674.304,KG,5251.53
100,0070002460,2023,001,0045002460,00010,000000000000100598,0001,20.331,KG,44.92
100,0070002461,2024,001,0045002461,00010,000000000000100513,0002,251.193,KG,6792.24
100,0070002462,2023,001,0045002462,00010,000000000000100507,0003,152.053,KG,2305.81
100,0070002463,2024,001,0045002463,00010,000000000000100662,0004,485.699,KG,10069.77
100,0070002464,2023,001,0045002464,00010,000000000000100925,0005,430.071,KG,20858.67
100,0070002465,2024,001,0045002465,00010,000000000000100868,0006,359.766,KG,1024.27
100,0070002466,2023,001,0045002466,00010,000000000000100762,0007,53.362,KG,1018.32
100,0070002467,2024,001,0045002467,00010,000000000000100558,0008,745.099,KG,33651.35
100,0070002468,2023,001,0045002468,00010,000000000000100743,0009,970.272,KG,16344.5
100,0070002469,2024,001,0045002469,00010,000000000000100926,0010,860.234,KG,27163.64
100,0070002470,2023,001,0045002470,00010,000000000000100880,0001,785.25,KG,38889.69
100,0070002471,2024,001,0045002471,00010,000000000000100718,0002,454.82,KG,21600.77
100,0070002472,2023,001,0045002472,00010,000000000000100632,0003,153.142,KG,7393.65
100,0070002473,2024,001,0045002473,00010,000000000000100531,0004,217.168,KG,2201.39
100,0070002474,2023,001,0045002474,00010,000000000000100901,0005,666.295,KG,16746.1
100,0070002475,2024,001,0045002475,00010,000000000000100965,0006,290.261,KG,2260.74
100,0070002476,2023,001,0045002476,00010,000000000000100872,0007,373.249,KG,10644.31
100,0070002477,2024,001,0045002477,00010,000000000000100731,0008,956.845,KG,39454.93
100,0070002478,2023,001,0045002478,00010,000000000000100831,0009,20.815,KG,665.24
100,0070002479,2024,001,0045002479,00010,000000000000100880,0010,921.964,KG,17589.32
100,0070002480,2023,001,0045002480,00010,000000000000100920,0001,659.822,KG,21769.25
100,0070002481,2024,001,0045002481,00010,000000000000100682,0002,299.369,KG,6444.36
100,0070002482,2023,001,0045002482,00010,000000000000100819,0003,574.654,KG,21049.3
100,0070002483,2024,001,0045002483,00010,000000000000100760,0004,56.796,KG,1367.09
100,0070002484,2023,001,0045002484,00010,000000000000100633,0005,19.529,KG,405.91
100,0070002485,2024,001,0045002485,00010,000000000000100726,0006,903.255,KG,29876.9
100,0070002486,2023,001,0045002486,00010,000000000000100692,0007,669.581,KG,33079.74
100,0070002487,2024,001,0045002487,00010,000000000000100509,0008,462.83,KG,14079.96
100,0070002488,2023,001,0045002488,00010,000000000000100974,0009,232.763,KG,3411.79
100,0070002489,2024,001,0045002489,00010,000000000000100656,0010,592.562,KG,24000.23
100,0070002490,2023,001,0045002490,00010,000000000000100605,0001,811.643,KG,6489.02
100,0070002491,2024,001,0045002491,00010,000000000000100794,0002,675.925,KG,16648.29
100,0070002492,2023,001,0045002492,00010,000000000000100680,0003,988.421,KG,12264.0
100,0070002493,2024,001,0045002493,00010,000000000000100923,0004,883.49,KG,34330.47
100,0070002494,2023,001,0045002494,00010,000000000000100662,0005,270.768,KG,6253.24
100,0070002495,2024,001,0045002495,00010,000000000000100871,0006,308.752,KG,15413.19
100,0070002496,2023,001,0045002496,00010,000000000000100513,0007,463.712,KG,17578.81
100,0070002497,2024,001,0045002497,00010,000000000000100918,0008,976.417,KG,47760.61
100,0070002498,2023,001,0045002498,00010,000000000000100904,0009,822.409,KG,29613.33
100,0070002499,2024,001,0045002499,00010,000000000000100992,0010,689.475,KG,13766.88
100,0070002500,2023,001,0045002500,00010,000000000000100783,0001,244.119,KG,12115.59
100,0070002501,2024,001,0045002501,00010,000000000000100936,0002,398.676,KG,19455.36
100,0070002502,2023,001,0045002502,00010,000000000000100967,0003,32.71,KG,1420.46
100,0070002503,2024,001,0045002503,00010,000000000000100961,0004,145.11,KG,3578.19
100,0070002504,2023,001,0045002504,00010,000000000000100636,0005,878.264,KG,24772.4
100,0070002505,2024,001,0045002505,00010,000000000000100685,0006,928.276,KG,20112.76
100,0070002506,2023,001,0045002506,00010,000000000000100670,0007,203.314,KG,3891.43
100,0070002507,2024,001,0045002507,00010,000000000000100850,0008,488.986,KG,22419.27
100,0070002508,2023,001,0045002508,00010,000000000000100859,0009,214.647,KG,4714.55
100,0070002509,2024,001,0045002509,00010,000000000000100830,0010,574.565,KG,27418.83
100,0070002510,2023,001,0045002510,00010,000000000000100841,0001,481.702,KG,9546.14
100,0070002511,2024,001,0045002511,00010,000000000000100728,0002,169.155,KG,7074.04
100,0070002512,2023,001,0045002512,00010,000000000000100775,0003,604.102,KG,23252.81
100,0070002513,2024,001,0045002513,00010,000000000000100527,0004,82.241,KG,1032.23
100,0070002514,2023,001,0045002514,00010,000000000000100809,0005,431.882,KG,18310.49
100,0070002515,2024,001,0045002515,00010,000000000000100619,0006,387.669,KG,16058.76
100,0070002516,2023,001,0045002516,00010,000000000000100914,0007,993.497,KG,5842.39
100,0070002517,2024,001,0045002517,00010,000000000000100597,0008,132.357,KG,2851.01
100,0070002518,2023,001,0045002518,00010,000000000000100842,0009,214.14,KG,5421.2
100,0070002519,2024,001,0045002519,00010,000000000000100786,0010,154.492,KG,6238.87
100,0070002520,2023,001,0045002520,00010,000000000000100987,0001,545.182,KG,4672.09
100,0070002521,2024,001,0045002521,00010,000000000000100706,0002,547.455,KG,19317.57
100,0070002522,2023,001,0045002522,00010,000000000000100524,0003,811.833,KG,13237.28
100,0070002523,2024,001,0045002523,00010,000000000000100712,0004,706.173,KG,11849.76
100,0070002524,2023,001,0045002524,00010,000000000000100633,0005,935.052,KG,45566.02
100,0070002525,2024,001,0045002525,00010,000000000000100901,0006,21.477,KG,629.09
100,0070002526,2023,001,0045002526,00010,000000000000100661,0007,534.688,KG,9522.58
100,0070002527,2024,001,0045002527,00010,000000000000100651,0008,682.227,KG,8697.33
100,0070002528,2023,001,0045002528,00010,000000000000100507,0009,971.78,KG,37685.55
100,0070002529,2024,001,0045002529,00010,000000000000100995,0010,830.268,KG,35162.89
100,0070002530,2023,001,0045002530,00010,000000000000100820,0001,822.402,KG,34696.99
100,0070002531,2024,001,0045002531,00010,000000000000100804,0002,212.266,KG,4190.36
100,0070002532,2023,001,0045002532,00010,000000000000100693,0003,386.1,KG,8453.92
100,0070002533,2024,001,0045002533,00010,000000000000100985,0004,734.288,KG,19018.48
100,0070002534,2023,001,0045002534,00010,000000000000100767,0005,675.222,KG,3123.63
100,0070002535,2024,001,0045002535,00010,000000000000100922,0006,607.454,KG,14945.52
100,0070002536,2023,001,0045002536,00010,000000000000100680,0007,550.891,KG,22328.13
100,0070002537,2024,001,0045002537,00010,000000000000100548,0008,703.26,KG,7844.37
100,0070002538,2023,001,0045002538,00010,000000000000100858,0009,783.215,KG,4181.06
100,0070002539,2024,001,0045002539,00010,000000000000100710,0010,622.66,KG,30380.36
100,0070002540,2023,001,0045002540,00010,000000000000100938,0001,810.38,KG,34714.81
100,0070002541,2024,001,0045002541,00010,000000000000100559,0002,673.943,KG,32290.51
100,0070002542,2023,001,0045002542,00010,000000000000100762,0003,652.564,KG,17824.74
100,0070002543,2024,001,0045002543,00010,000000000000100537,0004,915.135,KG,3366.51
100,0070002544,2023,001,0045002544,00010,000000000000100895,0005,503.204,KG,5862.36
100,0070002545,2024,001,0045002545,00010,000000000000100578,0006,531.686,KG,25836.41
100,0070002546,2023,001,0045002546,00010,000000000000100749,0007,543.432,KG,14106.97
100,0070002547,2024,001,0045002547,00010,000000000000100639,0008,516.313,KG,6321.72
100,0070002548,2023,001,0045002548,00010,000000000000100804,0009,601.997,KG,13033.79
100,0070002549,2024,001,0045002549,00010,000000000000100734,0010,84.267,KG,738.68
100,0070002550,2023,001,0045002550,00010,000000000000100819,0001,666.306,KG,10681.7
100,0070002551,2024,001,0045002551,00010,000000000000100595,0002,311.35,KG,11634.89
100,0070002552,2023,001,0045002552,00010,000000000000100527,0003,579.48,KG,26466.95
100,0070002553,2024,001,0045002553,00010,000000000000100835,0004,707.365,KG,24042.85
100,0070002554,2023,001,0045002554,00010,000000000000100782,0005,936.084,KG,30193.87
100,0070002555,2024,001,0045002555,00010,000000000000100786,0006,570.162,KG,16013.62
100,0070002556,2023,001,0045002556,00010,000000000000100500,0007,600.375,KG,23192.38
100,0070002557,2024,001,0045002557,00010,000000000000100605,0008,396.5,KG,7817.74
