MANDT,VBELN,POSNR,ETENR,EDATU,WMENG,VRKME
100,8000012143,000020,0001,20250805,3006,ST
100,8000012144,000010,0001,20250615,2417,ST
100,8000012144,000020,0001,20250611,741,ST
100,8000012144,000030,0001,20250611,2866,ST
100,8000012145,000010,0001,20240823,2857,ST
100,8000012146,000010,0001,20240130,2963,ST
100,8000012146,000020,0001,20240124,4886,ST
100,8000012147,000010,0001,20230709,2802,ST
100,8000012147,000020,0001,20230707,4961,ST
100,8000012147,000030,0001,20230709,195,ST
100,8000012148,000010,0001,20240413,1514,ST
100,8000012148,000020,0001,20240409,1261,ST
100,8000012148,000030,0001,20240410,1201,ST
100,8000012148,000040,0001,20240418,4282,ST
100,8000012149,000010,0001,20220601,3912,ST
100,8000012149,000020,0001,20220528,1894,ST
100,8000012149,000030,0001,20220521,605,ST
100,8000012149,000040,0001,20220517,1916,ST
100,8000012150,000010,0001,20230119,513,ST
100,8000012150,000020,0001,20230201,235,ST
100,8000012151,000010,0001,20220902,3032,ST
100,8000012151,000020,0001,20220823,2269,ST
100,8000012151,000030,0001,20220823,1273,ST
100,8000012151,000040,0001,20220824,3043,ST
100,8000012151,000050,0001,20220907,3893,ST
100,8000012152,000010,0001,20240124,2398,ST
100,8000012152,000020,0001,20240120,59,ST
100,8000012152,000030,0001,20240122,3940,ST
100,8000012152,000040,0001,20240120,2611,ST
100,8000012153,000010,0001,20240406,776,ST
100,8000012153,000020,0001,20240407,4292,ST
100,8000012153,000030,0001,20240402,1846,ST
100,8000012154,000010,0001,20251121,4429,ST
100,8000012154,000020,0001,20251124,3821,ST
100,8000012154,000030,0001,20251111,2602,ST
100,8000012155,000010,0001,20250723,1275,ST
100,8000012155,000020,0001,20250718,909,ST
100,8000012156,000010,0001,20240302,1365,ST
100,8000012156,000020,0001,20240306,2535,ST
100,8000012156,000030,0001,20240308,4686,ST
100,8000012157,000010,0001,20220328,1919,ST
100,8000012157,000020,0001,20220409,1889,ST
100,8000012158,000010,0001,20240815,2967,ST
100,8000012158,000020,0001,20240804,2730,ST
100,8000012159,000010,0001,20221211,3073,ST
100,8000012159,000020,0001,20221129,2539,ST
100,8000012159,000030,0001,20221203,2536,ST
100,8000012160,000010,0001,20230218,2792,ST
100,8000012161,000010,0001,20220721,2786,ST
100,8000012161,000020,0001,20220717,3371,ST
100,8000012162,000010,0001,20231226,1654,ST
100,8000012162,000020,0001,20231214,606,ST
100,8000012163,000010,0001,20251124,2418,ST
100,8000012163,000020,0001,20251120,3989,ST
100,8000012164,000010,0001,20230924,4216,ST
100,8000012164,000020,0001,20231010,3141,ST
100,8000012164,000030,0001,20231005,4946,ST
100,8000012165,000010,0001,20250908,791,ST
100,8000012165,000020,0001,20250829,1745,ST
100,8000012166,000010,0001,20240422,2280,ST
100,8000012166,000020,0001,20240423,3899,ST
100,8000012166,000030,0001,20240425,4069,ST
100,8000012166,000040,0001,20240412,1947,ST
100,8000012166,000050,0001,20240422,370,ST
100,8000012167,000010,0001,20221008,4146,ST
100,8000012168,000010,0001,20250127,3490,ST
100,8000012168,000020,0001,20250211,1271,ST
100,8000012169,000010,0001,20240629,797,ST
100,8000012170,000010,0001,20240327,3152,ST
100,8000012170,000020,0001,20240328,2118,ST
100,8000012170,000030,0001,20240402,4156,ST
100,8000012171,000010,0001,20240701,831,ST
100,8000012171,000020,0001,20240621,2452,ST
100,8000012172,000010,0001,20230412,1594,ST
100,8000012172,000020,0001,20230423,787,ST
100,8000012172,000030,0001,20230412,3075,ST
100,8000012173,000010,0001,20231004,1050,ST
100,8000012173,000020,0001,20230923,127,ST
100,8000012174,000010,0001,20250202,3392,ST
100,8000012175,000010,0001,20240606,2198,ST
100,8000012175,000020,0001,20240602,4439,ST
100,8000012176,000010,0001,20240716,2325,ST
100,8000012176,000020,0001,20240722,1373,ST
100,8000012176,000030,0001,20240720,3703,ST
100,8000012176,000040,0001,20240719,1893,ST
100,8000012177,000010,0001,20241016,153,ST
100,8000012177,000020,0001,20241022,1503,ST
100,8000012177,000030,0001,20241101,2615,ST
100,8000012178,000010,0001,20230621,1891,ST
100,8000012178,000020,0001,20230702,2424,ST
100,8000012178,000030,0001,20230626,4036,ST
100,8000012179,000010,0001,20250126,1707,ST
100,8000012179,000020,0001,20250114,2647,ST
100,8000012180,000010,0001,20230724,4679,ST
100,8000012180,000020,0001,20230728,1851,ST
100,8000012181,000010,0001,20220613,3504,ST
100,8000012181,000020,0001,20220602,4664,ST
100,8000012181,000030,0001,20220605,3399,ST
100,8000012182,000010,0001,20251230,4215,ST
100,8000012182,000020,0001,20260102,4213,ST
100,8000012183,000010,0001,20230913,3627,ST
100,8000012184,000010,0001,20251224,3611,ST
100,8000012185,000010,0001,20221206,4193,ST
100,8000012185,000020,0001,20221130,328,ST
100,8000012186,000010,0001,20240907,1285,ST
100,8000012187,000010,0001,20231030,1771,ST
100,8000012187,000020,0001,20231106,3809,ST
100,8000012187,000030,0001,20231107,2607,ST
100,8000012188,000010,0001,20220404,3445,ST
100,8000012188,000020,0001,20220413,3314,ST
100,8000012188,000030,0001,20220401,3984,ST
100,8000012189,000010,0001,20221107,3638,ST
100,8000012190,000010,0001,20230927,3780,ST
100,8000012191,000010,0001,20220527,1572,ST
100,8000012192,000010,0001,20250228,2183,ST
100,8000012192,000020,0001,20250228,1830,ST
100,8000012192,000030,0001,20250305,4802,ST
100,8000012193,000010,0001,20230408,2423,ST
100,8000012193,000020,0001,20230406,2462,ST
100,8000012193,000030,0001,20230407,1955,ST
100,8000012194,000010,0001,20251013,757,ST
100,8000012194,000020,0001,20251027,631,ST
100,8000012195,000010,0001,20250426,1251,ST
100,8000012195,000020,0001,20250417,3223,ST
100,8000012196,000010,0001,20230420,64,ST
100,8000012196,000020,0001,20230429,632,ST
100,8000012197,000010,0001,20221125,1669,ST
100,8000012197,000020,0001,20221123,1431,ST
100,8000012197,000030,0001,20221121,3391,ST
100,8000012198,000010,0001,20231224,3755,ST
100,8000012198,000020,0001,20231224,2632,ST
100,8000012198,000030,0001,20240107,758,ST
100,8000012199,000010,0001,20220802,1410,ST
100,8000012199,000020,0001,20220726,4217,ST
100,8000012199,000030,0001,20220724,4252,ST
100,8000012199,000040,0001,20220730,1479,ST
100,8000012200,000010,0001,20240321,316,ST
100,8000012200,000020,0001,20240322,4278,ST
100,8000012201,000010,0001,20220212,3234,ST
100,8000012201,000020,0001,20220226,2816,ST
100,8000012202,000010,0001,20230701,3665,ST
100,8000012203,000010,0001,20250330,4924,ST
100,8000012203,000020,0001,20250320,938,ST
100,8000012203,000030,0001,20250323,3552,ST
100,8000012204,000010,0001,20250421,3409,ST
100,8000012204,000020,0001,20250429,3674,ST
100,8000012204,000030,0001,20250501,1405,ST
100,8000012204,000040,0001,20250426,625,ST
100,8000012205,000010,0001,20220609,334,ST
100,8000012205,000020,0001,20220610,1016,ST
100,8000012205,000030,0001,20220605,2708,ST
100,8000012206,000010,0001,20230813,1919,ST
100,8000012206,000020,0001,20230811,2877,ST
100,8000012207,000010,0001,20220401,3450,ST
100,8000012207,000020,0001,20220330,2170,ST
100,8000012207,000030,0001,20220403,4658,ST
100,8000012207,000040,0001,20220321,2539,ST
100,8000012207,000050,0001,20220320,4032,ST
100,8000012208,000010,0001,20251228,437,ST
100,8000012209,000010,0001,20230901,4736,ST
100,8000012209,000020,0001,20230831,719,ST
100,8000012210,000010,0001,20240113,1276,ST
100,8000012210,000020,0001,20240124,2397,ST
100,8000012210,000030,0001,20240109,4386,ST
100,8000012211,000010,0001,20241022,1643,ST
100,8000012211,000020,0001,20241021,1802,ST
100,8000012211,000030,0001,20241015,2135,ST
100,8000012211,000040,0001,20241026,2199,ST
100,8000012212,000010,0001,20241216,3673,ST
100,8000012212,000020,0001,20241230,4970,ST
100,8000012212,000030,0001,20241230,4544,ST
100,8000012212,000040,0001,20241222,1324,ST
100,8000012213,000010,0001,20230608,4187,ST
100,8000012213,000020,0001,20230608,2591,ST
100,8000012214,000010,0001,20220303,1595,ST
100,8000012215,000010,0001,20251029,3819,ST
100,8000012216,000010,0001,20251208,3331,ST
100,8000012216,000020,0001,20251213,262,ST
100,8000012217,000010,0001,20220919,276,ST
100,8000012217,000020,0001,20220917,1923,ST
100,8000012217,000030,0001,20220914,3996,ST
100,8000012218,000010,0001,20251016,959,ST
100,8000012219,000010,0001,20231005,903,ST
100,8000012219,000020,0001,20231003,2627,ST
100,8000012220,000010,0001,20251031,2785,ST
100,8000012220,000020,0001,20251111,2936,ST
100,8000012221,000010,0001,20230612,661,ST
100,8000012221,000020,0001,20230621,1296,ST
100,8000012222,000010,0001,20230402,1741,ST
100,8000012222,000020,0001,20230409,630,ST
100,8000012222,000030,0001,20230411,4755,ST
100,8000012223,000010,0001,20230529,1372,ST
100,8000012223,000020,0001,20230602,4068,ST
100,8000012223,000030,0001,20230526,2158,ST
100,8000012224,000010,0001,20250625,2423,ST
100,8000012224,000020,0001,20250706,84,ST
100,8000012224,000030,0001,20250703,4511,ST
100,8000012224,000040,0001,20250705,4484,ST
100,8000012224,000050,0001,20250705,2527,ST
100,8000012225,000010,0001,20230811,3499,ST
100,8000012225,000020,0001,20230823,1427,ST
100,8000012226,000010,0001,20220423,4913,ST
100,8000012226,000020,0001,20220502,2293,ST
100,8000012227,000010,0001,20250227,4567,ST
100,8000012227,000020,0001,20250302,2847,ST
100,8000012228,000010,0001,20230627,272,ST
100,8000012229,000010,0001,20251106,93,ST
100,8000012230,000010,0001,20250506,261,ST
100,8000012231,000010,0001,20241031,3980,ST
100,8000012231,000020,0001,20241023,4470,ST
100,8000012232,000010,0001,20260102,951,ST
100,8000012232,000020,0001,20260118,3267,ST
100,8000012232,000030,0001,20260105,574,ST
100,8000012232,000040,0001,20260116,1347,ST
100,8000012232,000050,0001,20260101,889,ST
100,8000012233,000010,0001,20240321,3530,ST
100,8000012233,000020,0001,20240328,2504,ST
100,8000012233,000030,0001,20240330,3403,ST
100,8000012234,000010,0001,20250921,2197,ST
100,8000012234,000020,0001,20250909,4157,ST
100,8000012234,000030,0001,20250909,1679,ST
100,8000012235,000010,0001,20220728,4690,ST
100,8000012235,000020,0001,20220808,3146,ST
100,8000012236,000010,0001,20241231,3816,ST
100,8000012237,000010,0001,20231113,539,ST
100,8000012238,000010,0001,20240818,4253,ST
100,8000012238,000020,0001,20240826,2949,ST
100,8000012238,000030,0001,20240830,4828,ST
100,8000012238,000040,0001,20240903,4888,ST
100,8000012239,000010,0001,20250310,2507,ST
100,8000012239,000020,0001,20250319,3537,ST
100,8000012239,000030,0001,20250309,4061,ST
100,8000012239,000040,0001,20250317,425,ST
100,8000012240,000010,0001,20251022,4005,ST
100,8000012240,000020,0001,20251101,1877,ST
100,8000012241,000010,0001,20250225,4578,ST
100,8000012241,000020,0001,20250228,3699,ST
100,8000012241,000030,0001,20250312,3607,ST
100,8000012241,000040,0001,20250302,2906,ST
100,8000012242,000010,0001,20220611,3801,ST
100,8000012242,000020,0001,20220624,4254,ST
100,8000012243,000010,0001,20240309,4181,ST
100,8000012243,000020,0001,20240313,597,ST
100,8000012244,000010,0001,20240521,643,ST
100,8000012244,000020,0001,20240526,1713,ST
100,8000012245,000010,0001,20230928,3730,ST
100,8000012245,000020,0001,20230924,853,ST
100,8000012245,000030,0001,20230925,4318,ST
100,8000012245,000040,0001,20230925,1492,ST
100,8000012245,000050,0001,20231005,1759,ST
100,8000012246,000010,0001,20250818,1260,ST
100,8000012246,000020,0001,20250817,1897,ST
100,8000012246,000030,0001,20250811,4110,ST
100,8000012246,000040,0001,20250822,3152,ST
100,8000012247,000010,0001,20251201,763,ST
100,8000012247,000020,0001,20251125,3720,ST
100,8000012247,000030,0001,20251126,666,ST
100,8000012248,000010,0001,20220419,3332,ST
100,8000012248,000020,0001,20220503,4124,ST
100,8000012249,000010,0001,20251209,1323,ST
100,8000012250,000010,0001,20250512,3093,ST
100,8000012251,000010,0001,20230726,4002,ST
100,8000012251,000020,0001,20230719,2988,ST
100,8000012251,000030,0001,20230716,3956,ST
100,8000012252,000010,0001,20231209,2359,ST
100,8000012252,000020,0001,20231208,2978,ST
100,8000012253,000010,0001,20230203,1915,ST
100,8000012253,000020,0001,20230212,1358,ST
100,8000012253,000030,0001,20230210,205,ST
100,8000012253,000040,0001,20230201,3863,ST
100,8000012253,000050,0001,20230130,2745,ST
100,8000012254,000010,0001,20220411,3455,ST
100,8000012254,000020,0001,20220327,3251,ST
100,8000012254,000030,0001,20220327,4041,ST
100,8000012255,000010,0001,20220523,2075,ST
100,8000012255,000020,0001,20220604,169,ST
100,8000012255,000030,0001,20220524,881,ST
100,8000012256,000010,0001,20220106,1776,ST
100,8000012256,000020,0001,20220109,2335,ST
100,8000012256,000030,0001,20220114,4136,ST
100,8000012256,000040,0001,20220109,4313,ST
100,8000012257,000010,0001,20250311,281,ST
100,8000012258,000010,0001,20241222,3929,ST
100,8000012258,000020,0001,20241227,2484,ST
100,8000012258,000030,0001,20241225,460,ST
100,8000012259,000010,0001,20250118,1594,ST
100,8000012259,000020,0001,20250123,4229,ST
100,8000012260,000010,0001,20231004,3831,ST
100,8000012260,000020,0001,20231002,4927,ST
100,8000012261,000010,0001,20221206,1610,ST
100,8000012261,000020,0001,20221222,3968,ST
100,8000012261,000030,0001,20221214,955,ST
100,8000012261,000040,0001,20221222,1122,ST
100,8000012262,000010,0001,20230620,352,ST
100,8000012262,000020,0001,20230701,4302,ST
100,8000012262,000030,0001,20230624,225,ST
100,8000012262,000040,0001,20230618,2272,ST
100,8000012263,000010,0001,20230806,3695,ST
100,8000012263,000020,0001,20230808,2308,ST
100,8000012264,000010,0001,20230717,1035,ST
100,8000012264,000020,0001,20230717,1134,ST
100,8000012265,000010,0001,20251123,1887,ST
100,8000012265,000020,0001,20251209,1768,ST
100,8000012265,000030,0001,20251127,3625,ST
100,8000012266,000010,0001,20250414,4816,ST
100,8000012266,000020,0001,20250415,119,ST
100,8000012266,000030,0001,20250419,1944,ST
100,8000012267,000010,0001,20230703,3312,ST
100,8000012267,000020,0001,20230716,3061,ST
100,8000012268,000010,0001,20220201,4832,ST
100,8000012268,000020,0001,20220203,3022,ST
100,8000012269,000010,0001,20231030,3367,ST
100,8000012269,000020,0001,20231018,1046,ST
100,8000012270,000010,0001,20240701,712,ST
100,8000012270,000020,0001,20240714,4894,ST
100,8000012271,000010,0001,20250902,652,ST
100,8000012272,000010,0001,20230901,4688,ST
100,8000012272,000020,0001,20230907,2459,ST
100,8000012272,000030,0001,20230830,4957,ST
100,8000012273,000010,0001,20221227,3909,ST
100,8000012273,000020,0001,20221221,4652,ST
100,8000012273,000030,0001,20221227,3117,ST
100,8000012273,000040,0001,20221210,2576,ST
100,8000012274,000010,0001,20251007,1818,ST
100,8000012274,000020,0001,20251003,3231,ST
100,8000012274,000030,0001,20251001,2257,ST
100,8000012274,000040,0001,20251002,1495,ST
100,8000012275,000010,0001,20231219,4157,ST
100,8000012276,000010,0001,20220808,3782,ST
100,8000012276,000020,0001,20220818,1705,ST
100,8000012276,000030,0001,20220821,3647,ST
100,8000012277,000010,0001,20221228,2982,ST
100,8000012277,000020,0001,20221229,2248,ST
100,8000012278,000010,0001,20240122,4719,ST
100,8000012278,000020,0001,20240121,3788,ST
100,8000012279,000010,0001,20250824,2412,ST
100,8000012279,000020,0001,20250816,1465,ST
100,8000012279,000030,0001,20250829,897,ST
100,8000012279,000040,0001,20250831,3920,ST
100,8000012280,000010,0001,20230207,4899,ST
100,8000012280,000020,0001,20230130,1005,ST
100,8000012280,000030,0001,20230207,30,ST
100,8000012281,000010,0001,20250219,262,ST
100,8000012281,000020,0001,20250210,3057,ST
100,8000012282,000010,0001,20221128,1380,ST
100,8000012283,000010,0001,20250705,2591,ST
100,8000012283,000020,0001,20250701,2836,ST
100,8000012283,000030,0001,20250703,1340,ST
100,8000012283,000040,0001,20250624,4357,ST
100,8000012284,000010,0001,20240312,2462,ST
100,8000012284,000020,0001,20240314,833,ST
100,8000012285,000010,0001,20220613,4380,ST
100,8000012285,000020,0001,20220527,2093,ST
100,8000012285,000030,0001,20220529,3900,ST
100,8000012286,000010,0001,20241209,4425,ST
100,8000012286,000020,0001,20241208,1840,ST
100,8000012287,000010,0001,20240121,1116,ST
100,8000012287,000020,0001,20240121,3853,ST
100,8000012287,000030,0001,20240122,3200,ST
100,8000012287,000040,0001,20240119,3050,ST
100,8000012287,000050,0001,20240120,1239,ST
100,8000012288,000010,0001,20240210,4479,ST
100,8000012288,000020,0001,20240210,2634,ST
100,8000012289,000010,0001,20240818,22,ST
100,8000012289,000020,0001,20240816,1210,ST
100,8000012289,000030,0001,20240818,2739,ST
100,8000012289,000040,0001,20240809,3688,ST
100,8000012289,000050,0001,20240809,176,ST
100,8000012290,000010,0001,20240717,1932,ST
100,8000012291,000010,0001,20240406,4931,ST
100,8000012292,000010,0001,20220807,2939,ST
100,8000012292,000020,0001,20220816,2870,ST
100,8000012292,000030,0001,20220819,480,ST
100,8000012293,000010,0001,20230324,3706,ST
100,8000012294,000010,0001,20250613,2030,ST
100,8000012294,000020,0001,20250606,998,ST
100,8000012295,000010,0001,20220226,508,ST
100,8000012295,000020,0001,20220220,553,ST
100,8000012295,000030,0001,20220301,2815,ST
100,8000012296,000010,0001,20220930,748,ST
100,8000012296,000020,0001,20221007,451,ST
100,8000012296,000030,0001,20221015,2357,ST
100,8000012296,000040,0001,20221012,1461,ST
100,8000012297,000010,0001,20240909,297,ST
100,8000012297,000020,0001,20240904,2766,ST
100,8000012298,000010,0001,20251111,4334,ST
100,8000012298,000020,0001,20251106,790,ST
100,8000012299,000010,0001,20230212,3503,ST
100,8000012300,000010,0001,20230125,1584,ST
100,8000012301,000010,0001,20251208,1040,ST
100,8000012302,000010,0001,20240303,2281,ST
100,8000012303,000010,0001,20241126,4684,ST
100,8000012303,000020,0001,20241122,2212,ST
