MANDT,VBELN,FKART,KUNNR,FKDAT,NETWR,WAERK
100,9000010124,F2,CUS000181,20251019,112949.3,EUR
100,9000010126,F2,CUS000102,20220831,146609.84,EUR
100,9000010127,F2,CUS000042,20250102,95003.28,EUR
100,9000010128,F2,CUS000161,20240704,44044.97,EUR
100,9000010129,F2,CUS000032,20240617,89115.7,EUR
100,9000010130,F2,CUS000191,20240605,37646.59,EUR
100,9000010131,F2,CUS000184,20251008,121992.15,EUR
100,9000010132,F2,CUS000058,20220825,87767.67,EUR
100,9000010133,F2,CUS000042,20241015,69255.21,EUR
100,9000010134,F2,CUS000139,20220528,11119.68,EUR
100,9000010135,F2,CUS000046,20251015,129211.17,EUR
100,9000010136,F2,CUS000135,20220430,75848.5,EUR
100,9000010137,F2,CUS000067,20241228,47502.28,EUR
100,9000010138,F2,CUS000088,20240423,163045.14,EUR
100,9000010139,F2,CUS000053,20251102,106977.2,EUR
100,9000010140,F2,CUS000171,20240729,72607.86,EUR
100,9000010141,F2,CUS000092,20250724,206039.58,EUR
100,9000010143,F2,CUS000087,20231101,153533.92,EUR
100,9000010144,F2,CUS000054,20251113,46503.41,EUR
100,9000010145,F2,CUS000102,20240716,196492.98,EUR
100,9000010146,F2,CUS000034,20230416,29039.42,EUR
100,9000010147,F2,CUS000142,20220717,25483.68,EUR
100,9000010148,F2,CUS000050,20221110,65196.54,EUR
100,9000010150,F2,CUS000062,20231019,99985.41,EUR
100,9000010151,F2,CUS000159,20220115,25524.62,EUR
100,9000010152,F2,CUS000137,20251024,30612.62,EUR
100,9000010153,F2,CUS000092,20250318,22857.76,EUR
100,9000010154,F2,CUS000189,20231022,40383.26,EUR
100,9000010155,F2,CUS000189,20251027,111339.68,EUR
100,9000010156,F2,CUS000152,20231021,156215.49,EUR
100,9000010157,F2,CUS000063,20241225,279645.77,EUR
100,9000010158,F2,CUS000147,20251115,112577.46,EUR
100,9000010159,F2,CUS000051,20220129,121865.42,EUR
100,9000010160,F2,CUS000124,20231201,72054.4,EUR
100,9000010161,F2,CUS000110,20230925,135927.87,EUR
100,9000010162,F2,CUS000119,20221105,13383.09,EUR
100,9000010163,F2,CUS000158,20220604,88783.94,EUR
100,9000010164,F2,CUS000013,20220925,122266.76,EUR
100,9000010165,F2,CUS000004,20231213,88620.22,EUR
100,9000010166,F2,CUS000154,20251022,100427.2,EUR
100,9000010167,F2,CUS000030,20230830,264733.46,EUR
100,9000010168,F2,CUS000126,20250725,89145.38,EUR
100,9000010169,F2,CUS000194,20220706,65659.0,EUR
100,9000010170,F2,CUS000059,20251001,72878.44,EUR
100,9000010171,F2,CUS000028,20230409,94696.23,EUR
100,9000010172,F2,CUS000158,20251124,121139.88,EUR
100,9000010174,F2,CUS000176,20230213,215596.59,EUR
100,9000010175,F2,CUS000188,20240902,50049.1,EUR
100,9000010176,F2,CUS000141,20240308,63897.03,EUR
100,9000010178,F2,CUS000025,20240530,23694.46,EUR
100,9000010179,F2,CUS000053,20250219,210576.23,EUR
100,9000010180,F2,CUS000023,20241021,99210.2,EUR
100,9000010181,F2,CUS000157,20221011,121707.29,EUR
100,9000010182,F2,CUS000109,20241108,108588.27,EUR
100,9000010183,F2,CUS000035,20220723,89181.64,EUR
100,9000010184,F2,CUS000190,20241230,76112.2,EUR
100,9000010185,F2,CUS000020,20230826,55106.28,EUR
100,9000010186,F2,CUS000115,20220617,239338.32,EUR
100,9000010187,F2,CUS000001,20230421,58061.42,EUR
100,9000010188,F2,CUS000042,20251023,231254.38,EUR
100,9000010189,F2,CUS000096,20250818,86891.15,EUR
100,9000010190,F2,CUS000006,20250616,155768.89,EUR
100,9000010191,F2,CUS000149,20231203,105523.16,EUR
100,9000010192,F2,CUS000149,20220419,53798.72,EUR
100,9000010193,F2,CUS000179,20241113,85359.04,EUR
100,9000010194,F2,CUS000189,20240110,51187.58,EUR
100,9000010195,F2,CUS000137,20230307,26705.14,EUR
100,9000010196,F2,CUS000124,20221114,177984.73,EUR
100,9000010197,F2,CUS000012,20240608,92217.03,EUR
100,9000010198,F2,CUS000150,20240205,73125.17,EUR
100,9000010199,F2,CUS000136,20240924,142735.79,EUR
100,9000010200,F2,CUS000058,20250827,53623.58,EUR
100,9000010201,F2,CUS000037,20250418,37198.29,EUR
100,9000010202,F2,CUS000058,20240111,48303.2,EUR
100,9000010203,F2,CUS000146,20240902,81604.0,EUR
100,9000010204,F2,CUS000194,20241118,218425.05,EUR
100,9000010205,F2,CUS000103,20250415,156759.29,EUR
100,9000010206,F2,CUS000097,20231228,166828.96,EUR
100,9000010207,F2,CUS000099,20221217,234932.72,EUR
100,9000010208,F2,CUS000037,20230310,161259.84,EUR
100,9000010209,F2,CUS000018,20230917,115866.07,EUR
100,9000010210,F2,CUS000099,20251121,69512.05,EUR
100,9000010211,F2,CUS000162,20240428,146858.79,EUR
100,9000010212,F2,CUS000153,20230719,17333.25,EUR
100,9000010213,F2,CUS000062,20250706,26685.91,EUR
100,9000010214,F2,CUS000155,20220908,114129.39,EUR
100,9000010215,F2,CUS000053,20230122,222449.81,EUR
100,9000010216,F2,CUS000060,20230712,65799.2,EUR
100,9000010217,F2,CUS000088,20230121,47760.22,EUR
100,9000010218,F2,CUS000150,20220831,68581.59,EUR
100,9000010219,F2,CUS000039,20220930,124614.22,EUR
100,9000010220,F2,CUS000115,20251202,185553.35,EUR
100,9000010221,F2,CUS000122,20230421,49592.39,EUR
100,9000010222,F2,CUS000151,20230829,81955.38,EUR
100,9000010223,F2,CUS000130,20220429,122266.1,EUR
100,9000010224,F2,CUS000066,20230722,109462.78,EUR
100,9000010225,F2,CUS000147,20240522,183303.08,EUR
100,9000010226,F2,CUS000105,20241118,205746.88,EUR
100,9000010227,F2,CUS000061,20241016,64527.92,EUR
100,9000010228,F2,CUS000058,20250929,123209.4,EUR
100,9000010229,F2,CUS000087,20240202,16450.51,EUR
100,9000010230,F2,CUS000067,20220824,7130.94,EUR
100,9000010231,F2,CUS000071,20241102,177051.11,EUR
100,9000010232,F2,CUS000028,20230222,98121.02,EUR
100,9000010233,F2,CUS000141,20230207,117229.69,EUR
100,9000010234,F2,CUS000134,20230913,96932.05,EUR
100,9000010235,F2,CUS000084,20230728,120103.77,EUR
100,9000010236,F2,CUS000164,20220318,58410.97,EUR
100,9000010237,F2,CUS000156,20240217,258907.72,EUR
100,9000010238,F2,CUS000036,20240622,16601.89,EUR
100,9000010239,F2,CUS000061,20220914,33312.93,EUR
100,9000010240,F2,CUS000183,20240108,74839.08,EUR
100,9000010241,F2,CUS000058,20230121,75925.58,EUR
100,9000010242,F2,CUS000136,20231218,11947.2,EUR
100,9000010244,F2,CUS000182,20220321,7652.6,EUR
100,9000010245,F2,CUS000170,20250924,7485.12,EUR
100,9000010246,F2,CUS000177,20250702,73079.59,EUR
100,9000010247,F2,CUS000106,20220506,49792.16,EUR
100,9000010248,F2,CUS000045,20251009,155362.91,EUR
100,9000010249,F2,CUS000148,20251030,94271.45,EUR
100,9000010250,F2,CUS000158,20250524,132514.48,EUR
100,9000010251,F2,CUS000034,20220205,82465.78,EUR
100,9000010252,F2,CUS000021,20220405,236497.2,EUR
100,9000010253,F2,CUS000045,20220201,226382.01,EUR
100,9000010254,F2,CUS000134,20250222,107890.81,EUR
100,9000010256,F2,CUS000129,20221127,264036.93,EUR
100,9000010257,F2,CUS000182,20250615,46838.86,EUR
100,9000010258,F2,CUS000113,20250812,27489.55,EUR
100,9000010259,F2,CUS000138,20220609,58420.66,EUR
100,9000010260,F2,CUS000083,20241018,203414.99,EUR
100,9000010261,F2,CUS000153,20220211,66005.41,EUR
100,9000010262,F2,CUS000038,20230107,68704.66,EUR
100,9000010263,F2,CUS000033,20240613,252689.61,EUR
100,9000010264,F2,CUS000161,20240903,86491.11,EUR
100,9000010266,F2,CUS000125,20240120,203344.6,EUR
100,9000010267,F2,CUS000055,20230805,167546.51,EUR
100,9000010268,F2,CUS000111,20230120,207503.16,EUR
100,9000010269,F2,CUS000166,20240404,265073.28,EUR
100,9000010270,F2,CUS000147,20220624,165873.05,EUR
100,9000010271,F2,CUS000164,20221103,246764.41,EUR
100,9000010272,F2,CUS000016,20241229,54371.67,EUR
100,9000010273,F2,CUS000056,20250622,89601.41,EUR
100,9000010274,F2,CUS000103,20230124,50300.02,EUR
100,9000010275,F2,CUS000063,20230826,97078.21,EUR
100,9000010276,F2,CUS000188,20250919,114618.53,EUR
100,9000010277,F2,CUS000067,20250921,127137.4,EUR
100,9000010278,F2,CUS000105,20231214,138199.75,EUR
100,9000010279,F2,CUS000200,20240510,108119.67,EUR
100,9000010280,F2,CUS000063,20221004,45183.96,EUR
100,9000010281,F2,CUS000115,20250713,3164.04,EUR
100,9000010282,F2,CUS000089,20260106,66211.2,EUR
100,9000010283,F2,CUS000182,20240109,5461.4,EUR
100,9000010284,F2,CUS000117,20230508,144996.69,EUR
100,9000010286,F2,CUS000007,20221011,199421.59,EUR
100,9000010287,F2,CUS000174,20221026,162144.18,EUR
100,9000010288,F2,CUS000105,20220307,233261.92,EUR
100,9000010289,F2,CUS000085,20230421,121869.36,EUR
100,9000010290,F2,CUS000008,20240219,3359.89,EUR
100,9000010291,F2,CUS000015,20240606,55952.09,EUR
100,9000010292,F2,CUS000149,20240828,109682.0,EUR
100,9000010293,F2,CUS000047,20240731,93078.9,EUR
100,9000010294,F2,CUS000049,20250513,105199.4,EUR
100,9000010295,F2,CUS000083,20220415,85111.61,EUR
100,9000010296,F2,CUS000047,20250617,79958.95,EUR
100,9000010297,F2,CUS000063,20221213,30011.62,EUR
100,9000010298,F2,CUS000024,20250205,85258.32,EUR
100,9000010299,F2,CUS000143,20251102,10242.32,EUR
100,9000010300,F2,CUS000131,20241224,176168.39,EUR
100,9000010302,F2,CUS000036,20220213,56657.82,EUR
100,9000010303,F2,CUS000038,20240704,162365.86,EUR
100,9000010304,F2,CUS000120,20250828,174800.23,EUR
100,9000010305,F2,CUS000082,20250420,270740.16,EUR
100,9000010306,F2,CUS000142,20240419,87384.6,EUR
100,9000010307,F2,CUS000108,20230519,111093.58,EUR
100,9000010308,F2,CUS000016,20250223,65988.0,EUR
100,9000010309,F2,CUS000160,20240720,86264.32,EUR
100,9000010310,F2,CUS000125,20220924,71590.9,EUR
100,9000010311,F2,CUS000064,20230204,71026.0,EUR
100,9000010312,F2,CUS000093,20251115,90440.79,EUR
100,9000010313,F2,CUS000064,20230104,126919.22,EUR
100,9000010314,F2,CUS000132,20221024,152398.42,EUR
100,9000010315,F2,CUS000012,20250119,132148.8,EUR
100,9000010316,F2,CUS000087,20221024,116231.04,EUR
100,9000010318,F2,CUS000035,20221218,80377.62,EUR
100,9000010319,F2,CUS000147,20251111,89667.4,EUR
100,9000010320,F2,CUS000020,20240102,79678.6,EUR
100,9000010321,F2,CUS000069,20250915,40028.09,EUR
100,9000010322,F2,CUS000159,20240107,112844.32,EUR
100,9000010323,F2,CUS000170,20220818,110190.4,EUR
100,9000010324,F2,CUS000077,20220223,141575.35,EUR
100,9000010325,F2,CUS000200,20250930,53623.96,EUR
100,9000010326,F2,CUS000199,20230407,25163.95,EUR
100,9000010327,F2,CUS000065,20231126,45383.64,EUR
100,9000010328,F2,CUS000115,20230203,3246.32,EUR
100,9000010329,F2,CUS000055,20241006,104349.6,EUR
100,9000010330,F2,CUS000125,20240306,53828.82,EUR
100,9000010331,F2,CUS000049,20240701,104375.78,EUR
100,9000010332,F2,CUS000126,20251206,88953.9,EUR
100,9000010333,F2,CUS000194,20230304,64247.75,EUR
100,9000010334,F2,CUS000169,20220119,59217.18,EUR
100,9000010335,F2,CUS000080,20230819,42568.36,EUR
100,9000010336,F2,CUS000075,20240212,18355.26,EUR
100,9000010337,F2,CUS000172,20250317,217941.37,EUR
100,9000010338,F2,CUS000100,20220909,55202.56,EUR
100,9000010339,F2,CUS000121,20251129,52927.03,EUR
100,9000010340,F2,CUS000116,20220827,118386.27,EUR
100,9000010341,F2,CUS000134,20230816,71174.44,EUR
100,9000010342,F2,CUS000011,20250212,84364.44,EUR
100,9000010343,F2,CUS000152,20220809,2451.96,EUR
100,9000010344,F2,CUS000147,20221229,97846.33,EUR
100,9000010345,F2,CUS000088,20251015,205279.61,EUR
100,9000010346,F2,CUS000081,20250518,129287.59,EUR
100,9000010347,F2,CUS000099,20221219,314626.17,EUR
100,9000010348,F2,CUS000133,20260106,23840.53,EUR
100,9000010349,F2,CUS000177,20230925,20272.41,EUR
100,9000010350,F2,CUS000023,20230830,20440.19,EUR
100,9000010351,F2,CUS000150,20221025,187625.08,EUR
100,9000010352,F2,CUS000035,20251218,176675.95,EUR
100,9000010353,F2,CUS000198,20250326,24050.91,EUR
100,9000010354,F2,CUS000174,20220806,125139.56,EUR
100,9000010355,F2,CUS000017,20240819,128812.62,EUR
100,9000010356,F2,CUS000027,20250713,60099.08,EUR
100,9000010357,F2,CUS000096,20250111,71892.19,EUR
100,9000010358,F2,CUS000164,20250209,124361.09,EUR
100,9000010359,F2,CUS000109,20230617,2026.0,EUR
100,9000010360,F2,CUS000129,20230522,37851.9,EUR
100,9000010361,F2,CUS000120,20250226,100883.17,EUR
100,9000010362,F2,CUS000121,20220619,12785.76,EUR
100,9000010363,F2,CUS000131,20220814,64034.87,EUR
100,9000010364,F2,CUS000171,20230723,83422.05,EUR
100,9000010365,F2,CUS000046,20230811,17945.69,EUR
100,9000010366,F2,CUS000179,20220620,168780.55,EUR
100,9000010367,F2,CUS000002,20230712,9035.58,EUR
100,9000010368,F2,CUS000193,20230413,166167.9,EUR
100,9000010369,F2,CUS000167,20220417,52460.0,EUR
100,9000010370,F2,CUS000187,20220311,166398.04,EUR
100,9000010371,F2,CUS000095,20251014,70283.88,EUR
100,9000010372,F2,CUS000001,20250323,3165.72,EUR
100,9000010373,F2,CUS000087,20240930,118548.1,EUR
100,9000010374,F2,CUS000188,20231023,18497.22,EUR
100,9000010376,F2,CUS000181,20231219,109406.43,EUR
100,9000010377,F2,CUS000033,20230511,196672.36,EUR
100,9000010378,F2,CUS000085,20240620,94238.5,EUR
100,9000010379,F2,CUS000181,20251126,72786.0,EUR
100,9000010380,F2,CUS000190,20250409,156763.85,EUR
100,9000010381,F2,CUS000104,20240430,94272.14,EUR
100,9000010382,F2,CUS000019,20240603,82159.52,EUR
100,9000010383,F2,CUS000052,20240402,36231.44,EUR
100,9000010384,F2,CUS000001,20241101,79903.59,EUR
100,9000010385,F2,CUS000075,20250116,15345.2,EUR
100,9000010386,F2,CUS000136,20250717,4035.89,EUR
100,9000010388,F2,CUS000014,20250113,64283.0,EUR
100,9000010389,F2,CUS000106,20240717,79228.17,EUR
100,9000010390,F2,CUS000139,20231011,35807.12,EUR
100,9000010391,F2,CUS000110,20221218,123528.99,EUR
100,9000010392,F2,CUS000084,20230530,166038.33,EUR
100,9000010393,F2,CUS000187,20231019,54023.04,EUR
100,9000010394,F2,CUS000161,20250203,241676.54,EUR
100,9000010395,F2,CUS000036,20220726,71002.42,EUR
100,9000010396,F2,CUS000113,20220312,76198.5,EUR
100,9000010397,F2,CUS000160,20220506,14091.66,EUR
100,9000010398,F2,CUS000121,20230518,95378.07,EUR
100,9000010399,F2,CUS000124,20241022,32783.94,EUR
100,9000010400,F2,CUS000047,20230303,213057.2,EUR
100,9000010401,F2,CUS000189,20240615,86910.09,EUR
100,9000010402,F2,CUS000141,20220829,117713.47,EUR
100,9000010403,F2,CUS000001,20240216,59983.85,EUR
100,9000010404,F2,CUS000055,20240606,95057.43,EUR
100,9000010405,F2,CUS000169,20240730,168558.84,EUR
100,9000010407,F2,CUS000084,20230529,56917.35,EUR
100,9000010408,F2,CUS000110,20251221,54506.2,EUR
100,9000010409,F2,CUS000197,20220525,19312.02,EUR
100,9000010410,F2,CUS000007,20230927,115797.6,EUR
100,9000010411,F2,CUS000121,20230601,180591.24,EUR
100,9000010412,F2,CUS000136,20220930,67873.04,EUR
100,9000010413,F2,CUS000179,20231222,209227.59,EUR
100,9000010414,F2,CUS000058,20240410,45103.81,EUR
100,9000010416,F2,CUS000017,20240627,67200.05,EUR
100,9000010417,F2,CUS000178,20220719,153569.66,EUR
100,9000010418,F2,CUS000095,20240213,15154.75,EUR
100,9000010419,F2,CUS000073,20230715,83331.22,EUR
100,9000010420,F2,CUS000066,20220321,50692.17,EUR
100,9000010422,F2,CUS000066,20250416,136509.3,EUR
100,9000010423,F2,CUS000044,20221209,186868.23,EUR
100,9000010424,F2,CUS000180,20250525,215226.71,EUR
100,9000010425,F2,CUS000192,20230809,203349.49,EUR
100,9000010426,F2,CUS000072,20240325,93745.43,EUR
100,9000010427,F2,CUS000028,20230731,17552.5,EUR
100,9000010428,F2,CUS000092,20251205,112721.39,EUR
100,9000010429,F2,CUS000044,20250930,72302.72,EUR
100,9000010431,F2,CUS000100,20231217,16824.7,EUR
100,9000010432,F2,CUS000191,20240122,309040.44,EUR
100,9000010433,F2,CUS000061,20250427,57792.0,EUR
100,9000010434,F2,CUS000022,20231027,68793.34,EUR
100,9000010435,F2,CUS000140,20230404,195300.94,EUR
100,9000010436,F2,CUS000035,20240317,210303.3,EUR
100,9000010437,F2,CUS000073,20240123,185154.78,EUR
100,9000010438,F2,CUS000034,20241108,314653.83,EUR
100,9000010439,F2,CUS000043,20230503,271251.16,EUR
100,9000010440,F2,CUS000023,20240901,68594.98,EUR
100,9000010441,F2,CUS000079,20230904,109035.82,EUR
100,9000010443,F2,CUS000038,20240204,84387.01,EUR
100,9000010444,F2,CUS000186,20250730,99782.38,EUR
100,9000010445,F2,CUS000059,20240109,102317.19,EUR
100,9000010446,F2,CUS000084,20231015,90327.91,EUR
100,9000010447,F2,CUS000106,20230715,833.16,EUR
100,9000010448,F2,CUS000176,20220306,127541.5,EUR
100,9000010449,F2,CUS000065,20241014,231751.1,EUR
100,9000010450,F2,CUS000066,20231111,33259.98,EUR
100,9000010451,F2,CUS000081,20220805,115427.25,EUR
100,9000010452,F2,CUS000089,20250731,53725.84,EUR
100,9000010453,F2,CUS000021,20241031,169044.24,EUR
100,9000010454,F2,CUS000065,20220923,237450.41,EUR
100,9000010455,F2,CUS000029,20220720,67379.87,EUR
100,9000010456,F2,CUS000131,20231114,68869.57,EUR
100,9000010457,F2,CUS000147,20220117,274530.3,EUR
100,9000010458,F2,CUS000176,20251223,84162.95,EUR
100,9000010459,F2,CUS000066,20240814,74640.69,EUR
100,9000010460,F2,CUS000133,20240105,78227.6,EUR
100,9000010461,F2,CUS000175,20251124,15369.96,EUR
100,9000010462,F2,CUS000052,20220421,15606.03,EUR
100,9000010463,F2,CUS000018,20230213,172034.31,EUR
100,9000010464,F2,CUS000084,20220919,264089.96,EUR
100,9000010465,F2,CUS000097,20250418,29225.2,EUR
100,9000010466,F2,CUS000004,20221228,54202.22,EUR
100,9000010467,F2,CUS000152,20220503,51467.24,EUR
100,9000010468,F2,CUS000010,20241021,72549.46,EUR
100,9000010469,F2,CUS000019,20250130,195961.32,EUR
100,9000010470,F2,CUS000144,20260110,3085.55,EUR
100,9000010471,F2,CUS000129,20251222,81951.55,EUR
100,9000010472,F2,CUS000033,20240107,103714.59,EUR
100,9000010473,F2,CUS000048,20241127,164630.41,EUR
100,9000010474,F2,CUS000018,20220119,189630.05,EUR
100,9000010475,F2,CUS000183,20250127,52867.91,EUR
100,9000010476,F2,CUS000065,20240327,180383.71,EUR
100,9000010477,F2,CUS000153,20241213,122791.4,EUR
100,9000010478,F2,CUS000164,20220927,166892.01,EUR
100,9000010479,F2,CUS000027,20251004,189790.58,EUR
100,9000010480,F2,CUS000036,20220213,58716.89,EUR
100,9000010482,F2,CUS000142,20250903,132469.1,EUR
100,9000010483,F2,CUS000053,20221230,23526.2,EUR
100,9000010484,F2,CUS000064,20220708,47765.52,EUR
100,9000010485,F2,CUS000017,20241109,176638.29,EUR
100,9000010486,F2,CUS000123,20240802,2717.8,EUR
100,9000010487,F2,CUS000099,20251008,25282.46,EUR
100,9000010488,F2,CUS000120,20250729,22927.08,EUR
100,9000010489,F2,CUS000197,20231019,140268.45,EUR
100,9000010490,F2,CUS000061,20230217,30416.34,EUR
100,9000010491,F2,CUS000021,20240718,125009.05,EUR
100,9000010492,F2,CUS000021,20250831,2749.1,EUR
100,9000010493,F2,CUS000052,20250427,102807.4,EUR
100,9000010494,F2,CUS000114,20241108,33434.74,EUR
100,9000010495,F2,CUS000193,20240808,133456.07,EUR
100,9000010496,F2,CUS000118,20250202,174776.07,EUR
100,9000010497,F2,CUS000125,20220919,57592.76,EUR
100,9000010498,F2,CUS000060,20251210,89279.34,EUR
100,9000010499,F2,CUS000037,20241219,256927.75,EUR
100,9000010500,F2,CUS000003,20240319,99724.51,EUR
100,9000010501,F2,CUS000055,20220202,46759.04,EUR
100,9000010502,F2,CUS000073,20251023,116450.68,EUR
100,9000010503,F2,CUS000192,20250122,58912.36,EUR
100,9000010504,F2,CUS000063,20230205,18635.4,EUR
100,9000010505,F2,CUS000187,20250726,55506.66,EUR
100,9000010506,F2,CUS000183,20240119,39750.01,EUR
100,9000010507,F2,CUS000078,20241007,40614.24,EUR
100,9000010508,F2,CUS000131,20251205,49816.53,EUR
100,9000010509,F2,CUS000133,20220808,147174.64,EUR
100,9000010510,F2,CUS000116,20251209,183295.65,EUR
100,9000010511,F2,CUS000121,20221210,20854.26,EUR
100,9000010512,F2,CUS000171,20230930,108571.98,EUR
100,9000010513,F2,CUS000068,20230904,230960.54,EUR
100,9000010514,F2,CUS000017,20230731,43714.26,EUR
100,9000010515,F2,CUS000059,20220915,26866.44,EUR
100,9000010516,F2,CUS000175,20241121,86149.11,EUR
100,9000010517,F2,CUS000155,20230703,109995.2,EUR
100,9000010518,F2,CUS000013,20260110,7614.0,EUR
100,9000010519,F2,CUS000114,20220803,150258.02,EUR
100,9000010520,F2,CUS000010,20241119,12022.02,EUR
100,9000010522,F2,CUS000170,20250520,62017.53,EUR
100,9000010523,F2,CUS000076,20240430,9238.56,EUR
100,9000010524,F2,CUS000176,20230427,2669.94,EUR
100,9000010525,F2,CUS000192,20220922,33092.93,EUR
100,9000010526,F2,CUS000067,20230825,32824.2,EUR
100,9000010527,F2,CUS000183,20231027,42749.54,EUR
100,9000010528,F2,CUS000028,20220815,95962.34,EUR
100,9000010529,F2,CUS000105,20241209,8253.63,EUR
100,9000010530,F2,CUS000108,20240405,13241.42,EUR
100,9000010531,F2,CUS000162,20250707,108636.96,EUR
100,9000010532,F2,CUS000149,20230830,229406.3,EUR
100,9000010533,F2,CUS000132,20220514,318172.72,EUR
100,9000010534,F2,CUS000105,20230315,43710.56,EUR
100,9000010535,F2,CUS000035,20230115,113259.54,EUR
100,9000010536,F2,CUS000040,20250331,130245.52,EUR
100,9000010537,F2,CUS000199,20220405,125199.04,EUR
100,9000010538,F2,CUS000085,20240701,102375.7,EUR
100,9000010539,F2,CUS000003,20220203,58718.86,EUR
100,9000010540,F2,CUS000058,20230809,65931.99,EUR
100,9000010541,F2,CUS000030,20251108,111901.98,EUR
