MANDT,BANFN,BNFPO,MATNR,MENGE,MEINS,WERKS
100,10003072,00010,MAT000284,17369,KG,1400
100,10003073,00010,MAT000229,200,KG,1000
100,10003074,00010,MAT000047,19030,KG,1000
100,10003075,00010,MAT000458,16409,KG,1100
100,10003076,00010,MAT000094,9036,KG,1400
100,10003077,00010,MAT000307,3016,KG,1400
100,10003078,00010,MAT000185,5417,KG,1100
100,10003079,00010,MAT000044,19202,KG,1300
100,10003080,00010,MAT000400,6321,KG,1000
100,10003081,00010,MAT000406,10566,KG,1200
100,10003082,00010,MAT000040,14103,KG,1300
100,10003083,00010,MAT000088,11448,KG,1300
100,10003084,00010,MAT000096,19469,KG,1100
100,10003085,00010,MAT000043,3920,KG,1000
100,10003086,00010,MAT000052,7727,KG,1200
100,10003087,00010,MAT000334,13014,KG,1400
100,10003088,00010,MAT000284,10535,KG,1400
100,10003089,00010,MAT000458,8156,KG,1400
100,10003090,00010,MAT000408,5355,KG,1400
100,10003091,00010,MAT000480,10824,KG,1300
100,10003092,00010,MAT000481,4977,KG,1200
100,10003093,00010,MAT000196,6355,KG,1100
100,10003094,00010,MAT000269,16337,KG,1300
100,10003095,00010,MAT000207,9889,KG,1000
100,10003096,00010,MAT000202,14674,KG,1100
100,10003097,00010,MAT000307,4899,KG,1000
100,10003098,00010,MAT000480,14871,KG,1000
100,10003099,00010,MAT000362,19948,KG,1300
100,10003100,00010,MAT000387,5234,KG,1400
100,10003101,00010,MAT000128,8642,KG,1200
100,10003102,00010,MAT000438,2601,KG,1300
100,10003103,00010,MAT000045,9006,KG,1200
100,10003104,00010,MAT000472,14230,KG,1400
100,10003105,00010,MAT000442,7666,KG,1400
100,10003106,00010,MAT000295,16141,KG,1100
100,10003107,00010,MAT000162,7961,KG,1100
100,10003108,00010,MAT000165,5491,KG,1000
100,10003109,00010,MAT000271,5175,KG,1400
100,10003110,00010,MAT000088,10142,KG,1000
100,10003111,00010,MAT000182,16649,KG,1000
100,10003112,00010,MAT000227,6408,KG,1000
100,10003113,00010,MAT000114,19564,KG,1300
100,10003114,00010,MAT000408,18956,KG,1100
100,10003115,00010,MAT000420,8386,KG,1400
100,10003116,00010,MAT000204,7152,KG,1000
100,10003117,00010,MAT000498,5319,KG,1300
100,10003118,00010,MAT000472,2667,KG,1100
100,10003119,00010,MAT000351,11398,KG,1200
100,10003120,00010,MAT000203,17594,KG,1200
100,10003121,00010,MAT000406,4610,KG,1000
100,10003122,00010,MAT000116,14474,KG,1200
100,10003123,00010,MAT000298,2364,KG,1300
100,10003124,00010,MAT000400,2342,KG,1300
100,10003125,00010,MAT000049,5877,KG,1400
100,10003126,00010,MAT000456,18345,KG,1000
100,10003127,00010,MAT000048,8749,KG,1300
100,10003128,00010,MAT000405,12039,KG,1400
100,10003129,00010,MAT000400,12194,KG,1400
100,10003130,00010,MAT000366,10825,KG,1100
100,10003131,00010,MAT000351,5586,KG,1100
100,10003132,00010,MAT000203,6814,KG,1300
100,10003133,00010,MAT000202,2175,KG,1200
100,10003134,00010,MAT000088,2504,KG,1200
100,10003135,00010,MAT000208,15709,KG,1400
100,10003136,00010,MAT000045,10764,KG,1100
100,10003137,00010,MAT000047,18299,KG,1200
100,10003138,00010,MAT000033,16611,KG,1200
100,10003139,00010,MAT000096,11712,KG,1300
100,10003140,00010,MAT000286,15588,KG,1000
100,10003141,00010,MAT000478,2316,KG,1400
100,10003142,00010,MAT000288,1393,KG,1200
100,10003143,00010,MAT000037,13987,KG,1100
100,10003144,00010,MAT000398,4079,KG,1300
100,10003145,00010,MAT000273,11225,KG,1000
100,10003146,00010,MAT000128,14664,KG,1300
100,10003147,00010,MAT000485,4787,KG,1000
100,10003148,00010,MAT000328,18935,KG,1300
100,10003149,00010,MAT000048,19262,KG,1200
100,10003150,00010,MAT000186,19538,KG,1300
100,10003151,00010,MAT000362,13141,KG,1200
100,10003152,00010,MAT000202,880,KG,1300
100,10003153,00010,MAT000408,4428,KG,1300
100,10003154,00010,MAT000110,7839,KG,1400
100,10003155,00010,MAT000334,11165,KG,1000
100,10003156,00010,MAT000489,13546,KG,1200
100,10003157,00010,MAT000409,4687,KG,1100
100,10003158,00010,MAT000277,12913,KG,1400
100,10003159,00010,MAT000388,5942,KG,1400
100,10003160,00010,MAT000473,876,KG,1100
100,10003161,00010,MAT000346,15491,KG,1300
100,10003162,00010,MAT000232,8340,KG,1100
100,10003163,00010,MAT000366,10810,KG,1000
100,10003164,00010,MAT000373,557,KG,1100
100,10003165,00010,MAT000252,14978,KG,1100
100,10003166,00010,MAT000115,11941,KG,1400
100,10003167,00010,MAT000085,7627,KG,1300
100,10003168,00010,MAT000123,17176,KG,1100
100,10003169,00010,MAT000330,15072,KG,1300
100,10003170,00010,MAT000437,12490,KG,1100
100,10003171,00010,MAT000039,5466,KG,1200
100,10003172,00010,MAT000480,16909,KG,1000
100,10003173,00010,MAT000373,8728,KG,1300
100,10003174,00010,MAT000408,8160,KG,1400
100,10003175,00010,MAT000162,8217,KG,1000
100,10003176,00010,MAT000032,17024,KG,1100
100,10003177,00010,MAT000032,13771,KG,1300
100,10003178,00010,MAT000236,4141,KG,1400
100,10003179,00010,MAT000492,15015,KG,1400
100,10003180,00010,MAT000048,5621,KG,1000
100,10003181,00010,MAT000232,17590,KG,1100
100,10003182,00010,MAT000286,5139,KG,1300
100,10003183,00010,MAT000489,19797,KG,1100
100,10003184,00010,MAT000380,2310,KG,1300
100,10003185,00010,MAT000395,14562,KG,1300
100,10003186,00010,MAT000388,1425,KG,1200
100,10003187,00010,MAT000498,4513,KG,1000
100,10003188,00010,MAT000424,15368,KG,1200
100,10003189,00010,MAT000053,8241,KG,1000
100,10003190,00010,MAT000373,12047,KG,1400
100,10003191,00010,MAT000410,2618,KG,1000
100,10003192,00010,MAT000455,13335,KG,1100
100,10003193,00010,MAT000236,9919,KG,1400
100,10003194,00010,MAT000137,17195,KG,1400
100,10003195,00010,MAT000485,491,KG,1300
100,10003196,00010,MAT000041,8388,KG,1200
100,10003197,00010,MAT000035,18688,KG,1200
100,10003198,00010,MAT000037,8896,KG,1100
100,10003199,00010,MAT000088,1291,KG,1100
100,10003200,00010,MAT000360,12584,KG,1300
100,10003201,00010,MAT000407,7449,KG,1400
100,10003202,00010,MAT000390,16275,KG,1100
100,10003203,00010,MAT000393,11609,KG,1300
100,10003204,00010,MAT000382,1548,KG,1400
100,10003205,00010,MAT000212,5500,KG,1000
100,10003206,00010,MAT000162,19059,KG,1100
100,10003207,00010,MAT000395,10858,KG,1100
100,10003208,00010,MAT000441,12965,KG,1000
100,10003209,00010,MAT000203,2030,KG,1400
100,10003210,00010,MAT000482,7188,KG,1300
100,10003211,00010,MAT000286,3137,KG,1100
100,10003212,00010,MAT000032,1085,KG,1200
100,10003213,00010,MAT000035,8943,KG,1300
100,10003214,00010,MAT000450,16040,KG,1000
100,10003215,00010,MAT000240,2783,KG,1200
100,10003216,00010,MAT000330,16262,KG,1200
100,10003217,00010,MAT000243,12696,KG,1300
100,10003218,00010,MAT000212,16790,KG,1200
100,10003219,00010,MAT000186,12181,KG,1300
100,10003220,00010,MAT000406,11976,KG,1100
100,10003221,00010,MAT000302,16757,KG,1300
100,10003222,00010,MAT000389,12699,KG,1400
100,10003223,00010,MAT000196,4569,KG,1100
100,10003224,00010,MAT000408,9803,KG,1400
100,10003225,00010,MAT000370,18952,KG,1400
100,10003226,00010,MAT000110,9557,KG,1300
100,10003227,00010,MAT000051,5504,KG,1300
100,10003228,00010,MAT000394,3856,KG,1300
100,10003229,00010,MAT000476,19797,KG,1000
100,10003230,00010,MAT000394,14610,KG,1400
100,10003231,00010,MAT000467,19330,KG,1100
100,10003232,00010,MAT000296,8935,KG,1200
100,10003233,00010,MAT000407,3333,KG,1100
100,10003234,00010,MAT000302,4157,KG,1100
100,10003235,00010,MAT000081,19327,KG,1400
100,10003236,00010,MAT000196,19230,KG,1100
100,10003237,00010,MAT000223,11171,KG,1100
100,10003238,00010,MAT000041,237,KG,1200
100,10003239,00010,MAT000286,7423,KG,1400
100,10003240,00010,MAT000257,1545,KG,1200
100,10003241,00010,MAT000485,3102,KG,1200
100,10003242,00010,MAT000405,9865,KG,1200
100,10003243,00010,MAT000110,8442,KG,1000
100,10003244,00010,MAT000314,3123,KG,1300
100,10003245,00010,MAT000461,10029,KG,1200
100,10003246,00010,MAT000456,9704,KG,1300
100,10003247,00010,MAT000050,13250,KG,1100
100,10003248,00010,MAT000257,16357,KG,1400
100,10003249,00010,MAT000339,5888,KG,1400
100,10003250,00010,MAT000094,3088,KG,1200
100,10003251,00010,MAT000157,14379,KG,1000
100,10003252,00010,MAT000394,2493,KG,1300
100,10003253,00010,MAT000448,11995,KG,1200
100,10003254,00010,MAT000445,6061,KG,1200
100,10003255,00010,MAT000292,16685,KG,1300
100,10003256,00010,MAT000098,13273,KG,1000
100,10003257,00010,MAT000295,11214,KG,1400
100,10003258,00010,MAT000442,19765,KG,1400
100,10003259,00010,MAT000420,17278,KG,1000
100,10003260,00010,MAT000136,19927,KG,1300
100,10003261,00010,MAT000362,6324,KG,1000
100,10003262,00010,MAT000406,4720,KG,1200
100,10003263,00010,MAT000288,17454,KG,1300
100,10003264,00010,MAT000044,10332,KG,1100
100,10003265,00010,MAT000467,4558,KG,1400
100,10003266,00010,MAT000204,6317,KG,1200
100,10003267,00010,MAT000182,2387,KG,1300
100,10003268,00010,MAT000351,19722,KG,1200
100,10003269,00010,MAT000271,10186,KG,1200
100,10003270,00010,MAT000330,15696,KG,1000
100,10003271,00010,MAT000121,15057,KG,1200
100,10003272,00010,MAT000395,10992,KG,1000
100,10003273,00010,MAT000079,8812,KG,1100
100,10003274,00010,MAT000204,5796,KG,1400
100,10003275,00010,MAT000456,5854,KG,1400
100,10003276,00010,MAT000450,2609,KG,1100
100,10003277,00010,MAT000481,14426,KG,1100
100,10003278,00010,MAT000110,14288,KG,1100
100,10003279,00010,MAT000321,17810,KG,1000
100,10003280,00010,MAT000271,13354,KG,1100
100,10003281,00010,MAT000042,19764,KG,1000
100,10003282,00010,MAT000291,5556,KG,1200
100,10003283,00010,MAT000284,869,KG,1300
100,10003284,00010,MAT000288,6762,KG,1100
100,10003285,00010,MAT000252,8886,KG,1000
100,10003286,00010,MAT000123,10411,KG,1400
100,10003287,00010,MAT000042,13228,KG,1400
100,10003288,00010,MAT000269,3770,KG,1200
100,10003289,00010,MAT000204,2128,KG,1000
100,10003290,00010,MAT000366,16726,KG,1300
100,10003291,00010,MAT000407,4546,KG,1100
100,10003292,00010,MAT000494,19028,KG,1400
100,10003293,00010,MAT000482,7922,KG,1200
100,10003294,00010,MAT000041,765,KG,1000
100,10003295,00010,MAT000306,5660,KG,1400
100,10003296,00010,MAT000038,11578,KG,1200
100,10003297,00010,MAT000309,11430,KG,1000
100,10003298,00010,MAT000053,3310,KG,1000
100,10003299,00010,MAT000081,11898,KG,1100
100,10003300,00010,MAT000084,10707,KG,1400
100,10003301,00010,MAT000085,17516,KG,1200
100,10003302,00010,MAT000330,7792,KG,1300
100,10003303,00010,MAT000481,4388,KG,1300
100,10003304,00010,MAT000114,5015,KG,1300
100,10003305,00010,MAT000288,14960,KG,1100
100,10003306,00010,MAT000458,12895,KG,1400
100,10003307,00010,MAT000408,9203,KG,1300
100,10003308,00010,MAT000359,17909,KG,1400
100,10003309,00010,MAT000147,13319,KG,1300
100,10003310,00010,MAT000079,1462,KG,1200
100,10003311,00010,MAT000229,3771,KG,1100
100,10003312,00010,MAT000359,487,KG,1000
100,10003313,00010,MAT000116,12398,KG,1200
100,10003314,00010,MAT000204,4888,KG,1100
100,10003315,00010,MAT000482,15122,KG,1300
100,10003316,00010,MAT000209,1140,KG,1400
100,10003317,00010,MAT000288,16793,KG,1400
100,10003318,00010,MAT000105,6811,KG,1300
100,10003319,00010,MAT000292,2623,KG,1400
100,10003320,00010,MAT000257,911,KG,1300
100,10003321,00010,MAT000420,19932,KG,1300
100,10003322,00010,MAT000496,13374,KG,1100
100,10003323,00010,MAT000494,1699,KG,1300
100,10003324,00010,MAT000037,2411,KG,1000
100,10003325,00010,MAT000328,14613,KG,1100
100,10003326,00010,MAT000480,6139,KG,1000
100,10003327,00010,MAT000388,5121,KG,1000
100,10003328,00010,MAT000047,4163,KG,1300
100,10003329,00010,MAT000271,17790,KG,1100
100,10003330,00010,MAT000389,2318,KG,1200
100,10003331,00010,MAT000202,14965,KG,1200
100,10003332,00010,MAT000459,16360,KG,1300
100,10003333,00010,MAT000467,5155,KG,1100
100,10003334,00010,MAT000430,13401,KG,1100
100,10003335,00010,MAT000232,10238,KG,1300
100,10003336,00010,MAT000288,19319,KG,1100
100,10003337,00010,MAT000053,3476,KG,1200
100,10003338,00010,MAT000296,11901,KG,1400
100,10003339,00010,MAT000470,5439,KG,1400
100,10003340,00010,MAT000209,11836,KG,1400
100,10003341,00010,MAT000307,433,KG,1000
100,10003342,00010,MAT000116,14646,KG,1300
100,10003343,00010,MAT000165,14096,KG,1300
100,10003344,00010,MAT000480,7401,KG,1300
100,10003345,00010,MAT000388,8397,KG,1000
100,10003346,00010,MAT000430,17434,KG,1200
100,10003347,00010,MAT000137,19093,KG,1300
100,10003348,00010,MAT000032,17951,KG,1400
100,10003349,00010,MAT000409,5344,KG,1000
100,10003350,00010,MAT000298,15385,KG,1200
100,10003351,00010,MAT000252,12947,KG,1300
100,10003352,00010,MAT000459,145,KG,1000
100,10003353,00010,MAT000038,10026,KG,1400
100,10003354,00010,MAT000476,14145,KG,1100
100,10003355,00010,MAT000162,9580,KG,1200
100,10003356,00010,MAT000165,19054,KG,1200
100,10003357,00010,MAT000442,12751,KG,1400
100,10003358,00010,MAT000492,13284,KG,1000
100,10003359,00010,MAT000336,12847,KG,1400
100,10003360,00010,MAT000496,1900,KG,1100
100,10003361,00010,MAT000049,7889,KG,1400
100,10003362,00010,MAT000409,8038,KG,1200
100,10003363,00010,MAT000366,2966,KG,1000
100,10003364,00010,MAT000240,17375,KG,1200
100,10003365,00010,MAT000053,15293,KG,1000
100,10003366,00010,MAT000456,8259,KG,1000
100,10003367,00010,MAT000292,9802,KG,1000
100,10003368,00010,MAT000035,13985,KG,1100
100,10003369,00010,MAT000123,5130,KG,1200
100,10003370,00010,MAT000478,19100,KG,1100
100,10003371,00010,MAT000461,19252,KG,1100
100,10003372,00010,MAT000387,10245,KG,1400
100,10003373,00010,MAT000041,18212,KG,1000
100,10003374,00010,MAT000209,13212,KG,1200
100,10003375,00010,MAT000085,15460,KG,1000
100,10003376,00010,MAT000388,11573,KG,1100
100,10003377,00010,MAT000244,11176,KG,1400
100,10003378,00010,MAT000360,12365,KG,1000
100,10003379,00010,MAT000084,18279,KG,1200
100,10003380,00010,MAT000186,14710,KG,1200
100,10003381,00010,MAT000039,5350,KG,1000
100,10003382,00010,MAT000277,16249,KG,1300
100,10003383,00010,MAT000461,2466,KG,1000
100,10003384,00010,MAT000044,17087,KG,1300
100,10003385,00010,MAT000212,17986,KG,1100
100,10003386,00010,MAT000328,12978,KG,1100
100,10003387,00010,MAT000260,2957,KG,1100
100,10003388,00010,MAT000448,13757,KG,1200
100,10003389,00010,MAT000236,4899,KG,1100
100,10003390,00010,MAT000047,7813,KG,1400
100,10003391,00010,MAT000162,14803,KG,1300
100,10003392,00010,MAT000114,5486,KG,1000
100,10003393,00010,MAT000284,18126,KG,1300
100,10003394,00010,MAT000043,15802,KG,1200
100,10003395,00010,MAT000389,19034,KG,1400
100,10003396,00010,MAT000309,3291,KG,1200
100,10003397,00010,MAT000309,11528,KG,1000
100,10003398,00010,MAT000288,3652,KG,1300
100,10003399,00010,MAT000398,11779,KG,1200
100,10003400,00010,MAT000121,15830,KG,1300
100,10003401,00010,MAT000398,7918,KG,1200
100,10003402,00010,MAT000298,11724,KG,1000
100,10003403,00010,MAT000162,15325,KG,1300
100,10003404,00010,MAT000492,5297,KG,1100
100,10003405,00010,MAT000295,15938,KG,1400
100,10003406,00010,MAT000306,19501,KG,1400
100,10003407,00010,MAT000038,12190,KG,1300
100,10003408,00010,MAT000046,18096,KG,1400
100,10003409,00010,MAT000380,6623,KG,1200
100,10003410,00010,MAT000448,14549,KG,1300
100,10003411,00010,MAT000492,16640,KG,1400
100,10003412,00010,MAT000088,6177,KG,1400
100,10003413,00010,MAT000392,9799,KG,1100
100,10003414,00010,MAT000050,14796,KG,1300
100,10003415,00010,MAT000088,15379,KG,1300
100,10003416,00010,MAT000041,17590,KG,1100
100,10003417,00010,MAT000040,12633,KG,1000
100,10003418,00010,MAT000442,17701,KG,1200
100,10003419,00010,MAT000040,11773,KG,1000
100,10003420,00010,MAT000470,2805,KG,1400
100,10003421,00010,MAT000088,12694,KG,1300
100,10003422,00010,MAT000459,3921,KG,1100
100,10003423,00010,MAT000494,16173,KG,1400
100,10003424,00010,MAT000284,2762,KG,1100
100,10003425,00010,MAT000186,9402,KG,1000
100,10003426,00010,MAT000321,14869,KG,1200
100,10003427,00010,MAT000456,18584,KG,1100
100,10003428,00010,MAT000387,13819,KG,1000
100,10003429,00010,MAT000424,4109,KG,1100
100,10003430,00010,MAT000121,871,KG,1300
100,10003431,00010,MAT000339,12290,KG,1200
100,10003432,00010,MAT000241,1743,KG,1400
100,10003433,00010,MAT000232,1891,KG,1100
100,10003434,00010,MAT000116,13447,KG,1100
100,10003435,00010,MAT000229,6462,KG,1200
100,10003436,00010,MAT000223,13495,KG,1000
100,10003437,00010,MAT000123,8595,KG,1000
100,10003438,00010,MAT000493,8473,KG,1200
100,10003439,00010,MAT000331,1715,KG,1400
100,10003440,00010,MAT000273,7065,KG,1100
100,10003441,00010,MAT000136,12860,KG,1100
100,10003442,00010,MAT000114,2011,KG,1300
100,10003443,00010,MAT000203,11542,KG,1000
100,10003444,00010,MAT000482,6448,KG,1200
100,10003445,00010,MAT000424,9585,KG,1000
100,10003446,00010,MAT000212,11169,KG,1100
100,10003447,00010,MAT000438,4603,KG,1100
100,10003448,00010,MAT000400,11698,KG,1000
100,10003449,00010,MAT000437,7871,KG,1300
100,10003450,00010,MAT000147,7480,KG,1300
100,10003451,00010,MAT000098,15563,KG,1400
100,10003452,00010,MAT000033,18585,KG,1200
100,10003453,00010,MAT000461,14128,KG,1300
100,10003454,00010,MAT000298,19341,KG,1100
100,10003455,00010,MAT000045,17220,KG,1100
100,10003456,00010,MAT000452,15279,KG,1400
100,10003457,00010,MAT000420,14147,KG,1300
100,10003458,00010,MAT000476,1314,KG,1100
100,10003459,00010,MAT000149,18574,KG,1000
100,10003460,00010,MAT000295,3801,KG,1300
100,10003461,00010,MAT000040,3702,KG,1200
100,10003462,00010,MAT000476,14272,KG,1200
100,10003463,00010,MAT000123,9004,KG,1300
100,10003464,00010,MAT000407,8740,KG,1000
100,10003465,00010,MAT000492,16230,KG,1100
100,10003466,00010,MAT000406,15389,KG,1000
100,10003467,00010,MAT000084,15453,KG,1300
100,10003468,00010,MAT000480,9128,KG,1300
100,10003469,00010,MAT000489,14126,KG,1100
100,10003470,00010,MAT000387,10584,KG,1200
100,10003471,00010,MAT000336,11838,KG,1400
100,10003472,00010,MAT000047,3052,KG,1100
100,10003473,00010,MAT000271,18517,KG,1100
100,10003474,00010,MAT000470,8206,KG,1100
100,10003475,00010,MAT000252,13768,KG,1400
100,10003476,00010,MAT000033,6804,KG,1300
100,10003477,00010,MAT000051,15093,KG,1400
100,10003478,00010,MAT000260,8191,KG,1000
100,10003479,00010,MAT000437,13516,KG,1000
100,10003480,00010,MAT000393,1315,KG,1400
100,10003481,00010,MAT000480,19324,KG,1300
100,10003482,00010,MAT000149,16125,KG,1100
100,10003483,00010,MAT000441,7498,KG,1200
100,10003484,00010,MAT000321,4199,KG,1100
100,10003485,00010,MAT000085,11012,KG,1300
100,10003486,00010,MAT000286,11961,KG,1000
100,10003487,00010,MAT000097,15782,KG,1300
100,10003488,00010,MAT000398,9971,KG,1200
100,10003489,00010,MAT000202,7786,KG,1200
100,10003490,00010,MAT000392,6373,KG,1200
100,10003491,00010,MAT000481,6516,KG,1200
100,10003492,00010,MAT000051,8548,KG,1100
100,10003493,00010,MAT000336,593,KG,1000
100,10003494,00010,MAT000244,11642,KG,1100
100,10003495,00010,MAT000257,2663,KG,1200
100,10003496,00010,MAT000123,13216,KG,1200
100,10003497,00010,MAT000121,18788,KG,1100
100,10003498,00010,MAT000424,13193,KG,1300
100,10003499,00010,MAT000038,14522,KG,1200
100,10003500,00010,MAT000094,8818,KG,1100
100,10003501,00010,MAT000430,6408,KG,1400
100,10003502,00010,MAT000115,3028,KG,1200
100,10003503,00010,MAT000046,6527,KG,1000
100,10003504,00010,MAT000051,7674,KG,1300
100,10003505,00010,MAT000455,11258,KG,1400
100,10003506,00010,MAT000288,14684,KG,1200
100,10003507,00010,MAT000243,18008,KG,1100
100,10003508,00010,MAT000157,4650,KG,1400
100,10003509,00010,MAT000406,11640,KG,1400
100,10003510,00010,MAT000387,5149,KG,1400
100,10003511,00010,MAT000081,15383,KG,1200
100,10003512,00010,MAT000047,5671,KG,1300
100,10003513,00010,MAT000137,16976,KG,1100
100,10003514,00010,MAT000452,4945,KG,1000
100,10003515,00010,MAT000389,17044,KG,1300
100,10003516,00010,MAT000407,15700,KG,1100
100,10003517,00010,MAT000471,17492,KG,1200
100,10003518,00010,MAT000123,10979,KG,1000
100,10003519,00010,MAT000298,9079,KG,1100
100,10003520,00010,MAT000407,17742,KG,1000
100,10003521,00010,MAT000050,5720,KG,1300
100,10003522,00010,MAT000307,4932,KG,1400
100,10003523,00010,MAT000472,18824,KG,1200
100,10003524,00010,MAT000346,14279,KG,1000
100,10003525,00010,MAT000273,13858,KG,1400
