MANDT,KOKRS,BESSION,GJAHR,BLDAT,BUDAT,BLTXT
100,1000,0060002822,2023,20231230,20220313,CO Doc 2823
100,1000,0060002823,2024,20230224,20230813,CO Doc 2824
100,1000,0060002824,2023,20220403,20240421,CO Doc 2825
100,1000,0060002825,2024,20240831,20221206,CO Doc 2826
100,1000,0060002826,2023,20240903,20230428,CO Doc 2827
100,1000,0060002827,2024,20220806,20221227,CO Doc 2828
100,1000,0060002828,2023,20240831,20231216,CO Doc 2829
100,1000,0060002829,2024,20241104,20221105,CO Doc 2830
100,1000,0060002830,2023,20221205,20220403,CO Doc 2831
100,1000,0060002831,2024,20240309,20240303,CO Doc 2832
100,1000,0060002832,2023,20240115,20240512,CO Doc 2833
100,1000,0060002833,2024,20230121,20230213,CO Doc 2834
100,1000,0060002834,2023,20220819,20230816,CO Doc 2835
100,1000,0060002835,2024,20230619,20220306,CO Doc 2836
100,1000,0060002836,2023,20221223,20230404,CO Doc 2837
100,1000,0060002837,2024,20240524,20240126,CO Doc 2838
100,1000,0060002838,2023,20230505,20221204,CO Doc 2839
100,1000,0060002839,2024,20231117,20240605,CO Doc 2840
100,1000,0060002840,2023,20240126,20231203,CO Doc 2841
100,1000,0060002841,2024,20220526,20220815,CO Doc 2842
100,1000,0060002842,2023,20230222,20240428,CO Doc 2843
100,1000,0060002843,2024,20230220,20220802,CO Doc 2844
100,1000,0060002844,2023,20240616,20240718,CO Doc 2845
100,1000,0060002845,2024,20220122,20231114,CO Doc 2846
100,1000,0060002846,2023,20230920,20220101,CO Doc 2847
100,1000,0060002847,2024,20221029,20231006,CO Doc 2848
100,1000,0060002848,2023,20230325,20220323,CO Doc 2849
100,1000,0060002849,2024,20220704,20230324,CO Doc 2850
100,1000,0060002850,2023,20220401,20240422,CO Doc 2851
100,1000,0060002851,2024,20220409,20240119,CO Doc 2852
100,1000,0060002852,2023,20240405,20230829,CO Doc 2853
100,1000,0060002853,2024,20240629,20231114,CO Doc 2854
100,1000,0060002854,2023,20230813,20241109,CO Doc 2855
100,1000,0060002855,2024,20230925,20230517,CO Doc 2856
100,1000,0060002856,2023,20241006,20220111,CO Doc 2857
100,1000,0060002857,2024,20220415,20241002,CO Doc 2858
100,1000,0060002858,2023,20230929,20240311,CO Doc 2859
100,1000,0060002859,2024,20220109,20230509,CO Doc 2860
100,1000,0060002860,2023,20220523,20220415,CO Doc 2861
100,1000,0060002861,2024,20220102,20221118,CO Doc 2862
100,1000,0060002862,2023,20230628,20220718,CO Doc 2863
100,1000,0060002863,2024,20240608,20230814,CO Doc 2864
100,1000,0060002864,2023,20220710,20230701,CO Doc 2865
100,1000,0060002865,2024,20221103,20220509,CO Doc 2866
100,1000,0060002866,2023,20230807,20240911,CO Doc 2867
100,1000,0060002867,2024,20240112,20240402,CO Doc 2868
100,1000,0060002868,2023,20220310,20240819,CO Doc 2869
100,1000,0060002869,2024,20230727,20240603,CO Doc 2870
100,1000,0060002870,2023,20240122,20220112,CO Doc 2871
100,1000,0060002871,2024,20241002,20221126,CO Doc 2872
100,1000,0060002872,2023,20240922,20240204,CO Doc 2873
100,1000,0060002873,2024,20230113,20220206,CO Doc 2874
100,1000,0060002874,2023,20220429,20220726,CO Doc 2875
100,1000,0060002875,2024,20220425,20240919,CO Doc 2876
100,1000,0060002876,2023,20231004,20220315,CO Doc 2877
100,1000,0060002877,2024,20221225,20221014,CO Doc 2878
100,1000,0060002878,2023,20230901,20240626,CO Doc 2879
100,1000,0060002879,2024,20230401,20220714,CO Doc 2880
100,1000,0060002880,2023,20231221,20240915,CO Doc 2881
100,1000,0060002881,2024,20230825,20220313,CO Doc 2882
100,1000,0060002882,2023,20231207,20220425,CO Doc 2883
100,1000,0060002883,2024,20241215,20230708,CO Doc 2884
100,1000,0060002884,2023,20230125,20240614,CO Doc 2885
100,1000,0060002885,2024,20230731,20231209,CO Doc 2886
100,1000,0060002886,2023,20241027,20221214,CO Doc 2887
100,1000,0060002887,2024,20241125,20240417,CO Doc 2888
100,1000,0060002888,2023,20230627,20230602,CO Doc 2889
100,1000,0060002889,2024,20220702,20240810,CO Doc 2890
100,1000,0060002890,2023,20240922,20240509,CO Doc 2891
100,1000,0060002891,2024,20221211,20220127,CO Doc 2892
100,1000,0060002892,2023,20231017,20231119,CO Doc 2893
100,1000,0060002893,2024,20240121,20240517,CO Doc 2894
100,1000,0060002894,2023,20240702,20230405,CO Doc 2895
100,1000,0060002895,2024,20221224,20240922,CO Doc 2896
100,1000,0060002896,2023,20240130,20220828,CO Doc 2897
100,1000,0060002897,2024,20241006,20230620,CO Doc 2898
100,1000,0060002898,2023,20240824,20221117,CO Doc 2899
100,1000,0060002899,2024,20220719,20220306,CO Doc 2900
100,1000,0060002900,2023,20240416,20240225,CO Doc 2901
100,1000,0060002901,2024,20240614,20240530,CO Doc 2902
100,1000,0060002902,2023,20220819,20241129,CO Doc 2903
100,1000,0060002903,2024,20230630,20230315,CO Doc 2904
100,1000,0060002904,2023,20240909,20230901,CO Doc 2905
100,1000,0060002905,2024,20230819,20230513,CO Doc 2906
100,1000,0060002906,2023,20230505,20240918,CO Doc 2907
100,1000,0060002907,2024,20230716,20230223,CO Doc 2908
100,1000,0060002908,2023,20230811,20230821,CO Doc 2909
100,1000,0060002909,2024,20240518,20240301,CO Doc 2910
100,1000,0060002910,2023,20220924,20230311,CO Doc 2911
100,1000,0060002911,2024,20241213,20220513,CO Doc 2912
100,1000,0060002912,2023,20220724,20241011,CO Doc 2913
100,1000,0060002913,2024,20230110,20230923,CO Doc 2914
100,1000,0060002914,2023,20240229,20220215,CO Doc 2915
100,1000,0060002915,2024,20240505,20240521,CO Doc 2916
100,1000,0060002916,2023,20240927,20240127,CO Doc 2917
100,1000,0060002917,2024,20220408,20241214,CO Doc 2918
100,1000,0060002918,2023,20221204,20231022,CO Doc 2919
100,1000,0060002919,2024,20220707,20230929,CO Doc 2920
100,1000,0060002920,2023,20230321,20240325,CO Doc 2921
100,1000,0060002921,2024,20220922,20220119,CO Doc 2922
100,1000,0060002922,2023,20240203,20220209,CO Doc 2923
100,1000,0060002923,2024,20231021,20240529,CO Doc 2924
100,1000,0060002924,2023,20220827,20230915,CO Doc 2925
100,1000,0060002925,2024,20220822,20230723,CO Doc 2926
100,1000,0060002926,2023,20231231,20230628,CO Doc 2927
100,1000,0060002927,2024,20220728,20231121,CO Doc 2928
100,1000,0060002928,2023,20231212,20240519,CO Doc 2929
100,1000,0060002929,2024,20240514,20220113,CO Doc 2930
100,1000,0060002930,2023,20240523,20240125,CO Doc 2931
100,1000,0060002931,2024,20220425,20240522,CO Doc 2932
100,1000,0060002932,2023,20231209,20240209,CO Doc 2933
100,1000,0060002933,2024,20240117,20221004,CO Doc 2934
100,1000,0060002934,2023,20220808,20220905,CO Doc 2935
100,1000,0060002935,2024,20230303,20240518,CO Doc 2936
100,1000,0060002936,2023,20240214,20220605,CO Doc 2937
100,1000,0060002937,2024,20230823,20230225,CO Doc 2938
100,1000,0060002938,2023,20241229,20220307,CO Doc 2939
100,1000,0060002939,2024,20241002,20240904,CO Doc 2940
100,1000,0060002940,2023,20230919,20220427,CO Doc 2941
100,1000,0060002941,2024,20231023,20221029,CO Doc 2942
100,1000,0060002942,2023,20240119,20230227,CO Doc 2943
100,1000,0060002943,2024,20220825,20240211,CO Doc 2944
100,1000,0060002944,2023,20240407,20220604,CO Doc 2945
100,1000,0060002945,2024,20220310,20231210,CO Doc 2946
100,1000,0060002946,2023,20220921,20221001,CO Doc 2947
100,1000,0060002947,2024,20230306,20220504,CO Doc 2948
100,1000,0060002948,2023,20230125,20240229,CO Doc 2949
100,1000,0060002949,2024,20230115,20231014,CO Doc 2950
100,1000,0060002950,2023,20220729,20230114,CO Doc 2951
100,1000,0060002951,2024,20240705,20221231,CO Doc 2952
100,1000,0060002952,2023,20230715,20241019,CO Doc 2953
100,1000,0060002953,2024,20231125,20230926,CO Doc 2954
100,1000,0060002954,2023,20240919,20240723,CO Doc 2955
100,1000,0060002955,2024,20220328,20220712,CO Doc 2956
100,1000,0060002956,2023,20240412,20240830,CO Doc 2957
100,1000,0060002957,2024,20240226,20240921,CO Doc 2958
100,1000,0060002958,2023,20220501,20240119,CO Doc 2959
100,1000,0060002959,2024,20220712,20240728,CO Doc 2960
100,1000,0060002960,2023,20231223,20231111,CO Doc 2961
100,1000,0060002961,2024,20221001,20241115,CO Doc 2962
100,1000,0060002962,2023,20230615,20230513,CO Doc 2963
100,1000,0060002963,2024,20240831,20220830,CO Doc 2964
100,1000,0060002964,2023,20220508,20220511,CO Doc 2965
100,1000,0060002965,2024,20220820,20220412,CO Doc 2966
100,1000,0060002966,2023,20240410,20230219,CO Doc 2967
100,1000,0060002967,2024,20221112,20220226,CO Doc 2968
100,1000,0060002968,2023,20230103,20220721,CO Doc 2969
100,1000,0060002969,2024,20221115,20220817,CO Doc 2970
100,1000,0060002970,2023,20241228,20220328,CO Doc 2971
100,1000,0060002971,2024,20221117,20240713,CO Doc 2972
100,1000,0060002972,2023,20241013,20230407,CO Doc 2973
100,1000,0060002973,2024,20240707,20241204,CO Doc 2974
100,1000,0060002974,2023,20240409,20220127,CO Doc 2975
100,1000,0060002975,2024,20220121,20241016,CO Doc 2976
100,1000,0060002976,2023,20240926,20220425,CO Doc 2977
100,1000,0060002977,2024,20220124,20240331,CO Doc 2978
100,1000,0060002978,2023,20221127,20220304,CO Doc 2979
100,1000,0060002979,2024,20240815,20240801,CO Doc 2980
100,1000,0060002980,2023,20220410,20231015,CO Doc 2981
100,1000,0060002981,2024,20241229,20241029,CO Doc 2982
100,1000,0060002982,2023,20230907,20240913,CO Doc 2983
100,1000,0060002983,2024,20230619,20220221,CO Doc 2984
100,1000,0060002984,2023,20230518,20220110,CO Doc 2985
100,1000,0060002985,2024,20231215,20230618,CO Doc 2986
100,1000,0060002986,2023,20220312,20230326,CO Doc 2987
100,1000,0060002987,2024,20220505,20230102,CO Doc 2988
100,1000,0060002988,2023,20241028,20231107,CO Doc 2989
100,1000,0060002989,2024,20240307,20231126,CO Doc 2990
100,1000,0060002990,2023,20241228,20240801,CO Doc 2991
100,1000,0060002991,2024,20220929,20220406,CO Doc 2992
100,1000,0060002992,2023,20240612,20240818,CO Doc 2993
100,1000,0060002993,2024,20230301,20231205,CO Doc 2994
100,1000,0060002994,2023,20240503,20240327,CO Doc 2995
100,1000,0060002995,2024,20240725,20240307,CO Doc 2996
100,1000,0060002996,2023,20220808,20230802,CO Doc 2997
100,1000,0060002997,2024,20230720,20221224,CO Doc 2998
100,1000,0060002998,2023,20220907,20221114,CO Doc 2999
100,1000,0060002999,2024,20230915,20241119,CO Doc 3000
