MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000615,000002,E1MARAM,Segment data 3072
100,0000000000000615,000003,E1MARAM,Segment data 3073
100,0000000000000615,000004,E1MARAM,Segment data 3074
100,0000000000000615,000005,E1MARAM,Segment data 3075
100,0000000000000616,000001,E1MARAM,Segment data 3076
100,0000000000000616,000002,E1MARAM,Segment data 3077
100,0000000000000616,000003,E1MARAM,Segment data 3078
100,0000000000000616,000004,E1MARAM,Segment data 3079
100,0000000000000616,000005,E1MARAM,Segment data 3080
100,0000000000000617,000001,E1MARAM,Segment data 3081
100,0000000000000617,000002,E1MARAM,Segment data 3082
100,0000000000000617,000003,E1MARAM,Segment data 3083
100,0000000000000617,000004,E1MARAM,Segment data 3084
100,0000000000000617,000005,E1MARAM,Segment data 3085
100,0000000000000618,000001,E1MARAM,Segment data 3086
100,0000000000000618,000002,E1MARAM,Segment data 3087
100,0000000000000618,000003,E1MARAM,Segment data 3088
100,0000000000000618,000004,E1MARAM,Segment data 3089
100,0000000000000618,000005,E1MARAM,Segment data 3090
100,0000000000000619,000001,E1MARAM,Segment data 3091
100,0000000000000619,000002,E1MARAM,Segment data 3092
100,0000000000000619,000003,E1MARAM,Segment data 3093
100,0000000000000619,000004,E1MARAM,Segment data 3094
100,0000000000000619,000005,E1MARAM,Segment data 3095
100,0000000000000620,000001,E1MARAM,Segment data 3096
100,0000000000000620,000002,E1MARAM,Segment data 3097
100,0000000000000620,000003,E1MARAM,Segment data 3098
100,0000000000000620,000004,E1MARAM,Segment data 3099
100,0000000000000620,000005,E1MARAM,Segment data 3100
100,0000000000000621,000001,E1MARAM,Segment data 3101
100,0000000000000621,000002,E1MARAM,Segment data 3102
100,0000000000000621,000003,E1MARAM,Segment data 3103
100,0000000000000621,000004,E1MARAM,Segment data 3104
100,0000000000000621,000005,E1MARAM,Segment data 3105
100,0000000000000622,000001,E1MARAM,Segment data 3106
100,0000000000000622,000002,E1MARAM,Segment data 3107
100,0000000000000622,000003,E1MARAM,Segment data 3108
100,0000000000000622,000004,E1MARAM,Segment data 3109
100,0000000000000622,000005,E1MARAM,Segment data 3110
100,0000000000000623,000001,E1MARAM,Segment data 3111
100,0000000000000623,000002,E1MARAM,Segment data 3112
100,0000000000000623,000003,E1MARAM,Segment data 3113
100,0000000000000623,000004,E1MARAM,Segment data 3114
100,0000000000000623,000005,E1MARAM,Segment data 3115
100,0000000000000624,000001,E1MARAM,Segment data 3116
100,0000000000000624,000002,E1MARAM,Segment data 3117
100,0000000000000624,000003,E1MARAM,Segment data 3118
100,0000000000000624,000004,E1MARAM,Segment data 3119
100,0000000000000624,000005,E1MARAM,Segment data 3120
100,0000000000000625,000001,E1MARAM,Segment data 3121
100,0000000000000625,000002,E1MARAM,Segment data 3122
100,0000000000000625,000003,E1MARAM,Segment data 3123
100,0000000000000625,000004,E1MARAM,Segment data 3124
100,0000000000000625,000005,E1MARAM,Segment data 3125
100,0000000000000626,000001,E1MARAM,Segment data 3126
100,0000000000000626,000002,E1MARAM,Segment data 3127
100,0000000000000626,000003,E1MARAM,Segment data 3128
100,0000000000000626,000004,E1MARAM,Segment data 3129
100,0000000000000626,000005,E1MARAM,Segment data 3130
100,0000000000000627,000001,E1MARAM,Segment data 3131
100,0000000000000627,000002,E1MARAM,Segment data 3132
100,0000000000000627,000003,E1MARAM,Segment data 3133
100,0000000000000627,000004,E1MARAM,Segment data 3134
100,0000000000000627,000005,E1MARAM,Segment data 3135
100,0000000000000628,000001,E1MARAM,Segment data 3136
100,0000000000000628,000002,E1MARAM,Segment data 3137
100,0000000000000628,000003,E1MARAM,Segment data 3138
100,0000000000000628,000004,E1MARAM,Segment data 3139
100,0000000000000628,000005,E1MARAM,Segment data 3140
100,0000000000000629,000001,E1MARAM,Segment data 3141
100,0000000000000629,000002,E1MARAM,Segment data 3142
100,0000000000000629,000003,E1MARAM,Segment data 3143
100,0000000000000629,000004,E1MARAM,Segment data 3144
100,0000000000000629,000005,E1MARAM,Segment data 3145
100,0000000000000630,000001,E1MARAM,Segment data 3146
100,0000000000000630,000002,E1MARAM,Segment data 3147
100,0000000000000630,000003,E1MARAM,Segment data 3148
100,0000000000000630,000004,E1MARAM,Segment data 3149
100,0000000000000630,000005,E1MARAM,Segment data 3150
100,0000000000000631,000001,E1MARAM,Segment data 3151
100,0000000000000631,000002,E1MARAM,Segment data 3152
100,0000000000000631,000003,E1MARAM,Segment data 3153
100,0000000000000631,000004,E1MARAM,Segment data 3154
100,0000000000000631,000005,E1MARAM,Segment data 3155
100,0000000000000632,000001,E1MARAM,Segment data 3156
100,0000000000000632,000002,E1MARAM,Segment data 3157
100,0000000000000632,000003,E1MARAM,Segment data 3158
100,0000000000000632,000004,E1MARAM,Segment data 3159
100,0000000000000632,000005,E1MARAM,Segment data 3160
100,0000000000000633,000001,E1MARAM,Segment data 3161
100,0000000000000633,000002,E1MARAM,Segment data 3162
100,0000000000000633,000003,E1MARAM,Segment data 3163
100,0000000000000633,000004,E1MARAM,Segment data 3164
100,0000000000000633,000005,E1MARAM,Segment data 3165
100,0000000000000634,000001,E1MARAM,Segment data 3166
100,0000000000000634,000002,E1MARAM,Segment data 3167
100,0000000000000634,000003,E1MARAM,Segment data 3168
100,0000000000000634,000004,E1MARAM,Segment data 3169
100,0000000000000634,000005,E1MARAM,Segment data 3170
100,0000000000000635,000001,E1MARAM,Segment data 3171
100,0000000000000635,000002,E1MARAM,Segment data 3172
100,0000000000000635,000003,E1MARAM,Segment data 3173
100,0000000000000635,000004,E1MARAM,Segment data 3174
100,0000000000000635,000005,E1MARAM,Segment data 3175
100,0000000000000636,000001,E1MARAM,Segment data 3176
100,0000000000000636,000002,E1MARAM,Segment data 3177
100,0000000000000636,000003,E1MARAM,Segment data 3178
100,0000000000000636,000004,E1MARAM,Segment data 3179
100,0000000000000636,000005,E1MARAM,Segment data 3180
100,0000000000000637,000001,E1MARAM,Segment data 3181
100,0000000000000637,000002,E1MARAM,Segment data 3182
100,0000000000000637,000003,E1MARAM,Segment data 3183
100,0000000000000637,000004,E1MARAM,Segment data 3184
100,0000000000000637,000005,E1MARAM,Segment data 3185
100,0000000000000638,000001,E1MARAM,Segment data 3186
100,0000000000000638,000002,E1MARAM,Segment data 3187
100,0000000000000638,000003,E1MARAM,Segment data 3188
100,0000000000000638,000004,E1MARAM,Segment data 3189
100,0000000000000638,000005,E1MARAM,Segment data 3190
100,0000000000000639,000001,E1MARAM,Segment data 3191
100,0000000000000639,000002,E1MARAM,Segment data 3192
100,0000000000000639,000003,E1MARAM,Segment data 3193
100,0000000000000639,000004,E1MARAM,Segment data 3194
100,0000000000000639,000005,E1MARAM,Segment data 3195
100,0000000000000640,000001,E1MARAM,Segment data 3196
100,0000000000000640,000002,E1MARAM,Segment data 3197
100,0000000000000640,000003,E1MARAM,Segment data 3198
100,0000000000000640,000004,E1MARAM,Segment data 3199
100,0000000000000640,000005,E1MARAM,Segment data 3200
100,0000000000000641,000001,E1MARAM,Segment data 3201
100,0000000000000641,000002,E1MARAM,Segment data 3202
100,0000000000000641,000003,E1MARAM,Segment data 3203
100,0000000000000641,000004,E1MARAM,Segment data 3204
100,0000000000000641,000005,E1MARAM,Segment data 3205
100,0000000000000642,000001,E1MARAM,Segment data 3206
100,0000000000000642,000002,E1MARAM,Segment data 3207
100,0000000000000642,000003,E1MARAM,Segment data 3208
100,0000000000000642,000004,E1MARAM,Segment data 3209
100,0000000000000642,000005,E1MARAM,Segment data 3210
100,0000000000000643,000001,E1MARAM,Segment data 3211
100,0000000000000643,000002,E1MARAM,Segment data 3212
100,0000000000000643,000003,E1MARAM,Segment data 3213
100,0000000000000643,000004,E1MARAM,Segment data 3214
100,0000000000000643,000005,E1MARAM,Segment data 3215
100,0000000000000644,000001,E1MARAM,Segment data 3216
100,0000000000000644,000002,E1MARAM,Segment data 3217
100,0000000000000644,000003,E1MARAM,Segment data 3218
100,0000000000000644,000004,E1MARAM,Segment data 3219
100,0000000000000644,000005,E1MARAM,Segment data 3220
100,0000000000000645,000001,E1MARAM,Segment data 3221
100,0000000000000645,000002,E1MARAM,Segment data 3222
100,0000000000000645,000003,E1MARAM,Segment data 3223
100,0000000000000645,000004,E1MARAM,Segment data 3224
100,0000000000000645,000005,E1MARAM,Segment data 3225
100,0000000000000646,000001,E1MARAM,Segment data 3226
100,0000000000000646,000002,E1MARAM,Segment data 3227
100,0000000000000646,000003,E1MARAM,Segment data 3228
100,0000000000000646,000004,E1MARAM,Segment data 3229
100,0000000000000646,000005,E1MARAM,Segment data 3230
100,0000000000000647,000001,E1MARAM,Segment data 3231
100,0000000000000647,000002,E1MARAM,Segment data 3232
100,0000000000000647,000003,E1MARAM,Segment data 3233
100,0000000000000647,000004,E1MARAM,Segment data 3234
100,0000000000000647,000005,E1MARAM,Segment data 3235
100,0000000000000648,000001,E1MARAM,Segment data 3236
100,0000000000000648,000002,E1MARAM,Segment data 3237
100,0000000000000648,000003,E1MARAM,Segment data 3238
100,0000000000000648,000004,E1MARAM,Segment data 3239
100,0000000000000648,000005,E1MARAM,Segment data 3240
100,0000000000000649,000001,E1MARAM,Segment data 3241
100,0000000000000649,000002,E1MARAM,Segment data 3242
100,0000000000000649,000003,E1MARAM,Segment data 3243
100,0000000000000649,000004,E1MARAM,Segment data 3244
100,0000000000000649,000005,E1MARAM,Segment data 3245
100,0000000000000650,000001,E1MARAM,Segment data 3246
100,0000000000000650,000002,E1MARAM,Segment data 3247
100,0000000000000650,000003,E1MARAM,Segment data 3248
100,0000000000000650,000004,E1MARAM,Segment data 3249
100,0000000000000650,000005,E1MARAM,Segment data 3250
100,0000000000000651,000001,E1MARAM,Segment data 3251
100,0000000000000651,000002,E1MARAM,Segment data 3252
100,0000000000000651,000003,E1MARAM,Segment data 3253
100,0000000000000651,000004,E1MARAM,Segment data 3254
100,0000000000000651,000005,E1MARAM,Segment data 3255
100,0000000000000652,000001,E1MARAM,Segment data 3256
100,0000000000000652,000002,E1MARAM,Segment data 3257
100,0000000000000652,000003,E1MARAM,Segment data 3258
100,0000000000000652,000004,E1MARAM,Segment data 3259
100,0000000000000652,000005,E1MARAM,Segment data 3260
100,0000000000000653,000001,E1MARAM,Segment data 3261
100,0000000000000653,000002,E1MARAM,Segment data 3262
100,0000000000000653,000003,E1MARAM,Segment data 3263
100,0000000000000653,000004,E1MARAM,Segment data 3264
100,0000000000000653,000005,E1MARAM,Segment data 3265
100,0000000000000654,000001,E1MARAM,Segment data 3266
100,0000000000000654,000002,E1MARAM,Segment data 3267
100,0000000000000654,000003,E1MARAM,Segment data 3268
100,0000000000000654,000004,E1MARAM,Segment data 3269
100,0000000000000654,000005,E1MARAM,Segment data 3270
100,0000000000000655,000001,E1MARAM,Segment data 3271
100,0000000000000655,000002,E1MARAM,Segment data 3272
100,0000000000000655,000003,E1MARAM,Segment data 3273
100,0000000000000655,000004,E1MARAM,Segment data 3274
100,0000000000000655,000005,E1MARAM,Segment data 3275
100,0000000000000656,000001,E1MARAM,Segment data 3276
100,0000000000000656,000002,E1MARAM,Segment data 3277
100,0000000000000656,000003,E1MARAM,Segment data 3278
100,0000000000000656,000004,E1MARAM,Segment data 3279
100,0000000000000656,000005,E1MARAM,Segment data 3280
100,0000000000000657,000001,E1MARAM,Segment data 3281
100,0000000000000657,000002,E1MARAM,Segment data 3282
100,0000000000000657,000003,E1MARAM,Segment data 3283
100,0000000000000657,000004,E1MARAM,Segment data 3284
100,0000000000000657,000005,E1MARAM,Segment data 3285
100,0000000000000658,000001,E1MARAM,Segment data 3286
100,0000000000000658,000002,E1MARAM,Segment data 3287
100,0000000000000658,000003,E1MARAM,Segment data 3288
100,0000000000000658,000004,E1MARAM,Segment data 3289
100,0000000000000658,000005,E1MARAM,Segment data 3290
100,0000000000000659,000001,E1MARAM,Segment data 3291
100,0000000000000659,000002,E1MARAM,Segment data 3292
100,0000000000000659,000003,E1MARAM,Segment data 3293
100,0000000000000659,000004,E1MARAM,Segment data 3294
100,0000000000000659,000005,E1MARAM,Segment data 3295
100,0000000000000660,000001,E1MARAM,Segment data 3296
100,0000000000000660,000002,E1MARAM,Segment data 3297
100,0000000000000660,000003,E1MARAM,Segment data 3298
100,0000000000000660,000004,E1MARAM,Segment data 3299
100,0000000000000660,000005,E1MARAM,Segment data 3300
100,0000000000000661,000001,E1MARAM,Segment data 3301
100,0000000000000661,000002,E1MARAM,Segment data 3302
100,0000000000000661,000003,E1MARAM,Segment data 3303
100,0000000000000661,000004,E1MARAM,Segment data 3304
100,0000000000000661,000005,E1MARAM,Segment data 3305
100,0000000000000662,000001,E1MARAM,Segment data 3306
100,0000000000000662,000002,E1MARAM,Segment data 3307
100,0000000000000662,000003,E1MARAM,Segment data 3308
100,0000000000000662,000004,E1MARAM,Segment data 3309
100,0000000000000662,000005,E1MARAM,Segment data 3310
100,0000000000000663,000001,E1MARAM,Segment data 3311
100,0000000000000663,000002,E1MARAM,Segment data 3312
100,0000000000000663,000003,E1MARAM,Segment data 3313
100,0000000000000663,000004,E1MARAM,Segment data 3314
100,0000000000000663,000005,E1MARAM,Segment data 3315
100,0000000000000664,000001,E1MARAM,Segment data 3316
100,0000000000000664,000002,E1MARAM,Segment data 3317
100,0000000000000664,000003,E1MARAM,Segment data 3318
100,0000000000000664,000004,E1MARAM,Segment data 3319
100,0000000000000664,000005,E1MARAM,Segment data 3320
100,0000000000000665,000001,E1MARAM,Segment data 3321
100,0000000000000665,000002,E1MARAM,Segment data 3322
100,0000000000000665,000003,E1MARAM,Segment data 3323
100,0000000000000665,000004,E1MARAM,Segment data 3324
100,0000000000000665,000005,E1MARAM,Segment data 3325
100,0000000000000666,000001,E1MARAM,Segment data 3326
100,0000000000000666,000002,E1MARAM,Segment data 3327
100,0000000000000666,000003,E1MARAM,Segment data 3328
100,0000000000000666,000004,E1MARAM,Segment data 3329
100,0000000000000666,000005,E1MARAM,Segment data 3330
100,0000000000000667,000001,E1MARAM,Segment data 3331
100,0000000000000667,000002,E1MARAM,Segment data 3332
100,0000000000000667,000003,E1MARAM,Segment data 3333
100,0000000000000667,000004,E1MARAM,Segment data 3334
100,0000000000000667,000005,E1MARAM,Segment data 3335
100,0000000000000668,000001,E1MARAM,Segment data 3336
100,0000000000000668,000002,E1MARAM,Segment data 3337
100,0000000000000668,000003,E1MARAM,Segment data 3338
100,0000000000000668,000004,E1MARAM,Segment data 3339
100,0000000000000668,000005,E1MARAM,Segment data 3340
100,0000000000000669,000001,E1MARAM,Segment data 3341
100,0000000000000669,000002,E1MARAM,Segment data 3342
100,0000000000000669,000003,E1MARAM,Segment data 3343
100,0000000000000669,000004,E1MARAM,Segment data 3344
100,0000000000000669,000005,E1MARAM,Segment data 3345
100,0000000000000670,000001,E1MARAM,Segment data 3346
100,0000000000000670,000002,E1MARAM,Segment data 3347
100,0000000000000670,000003,E1MARAM,Segment data 3348
100,0000000000000670,000004,E1MARAM,Segment data 3349
100,0000000000000670,000005,E1MARAM,Segment data 3350
100,0000000000000671,000001,E1MARAM,Segment data 3351
100,0000000000000671,000002,E1MARAM,Segment data 3352
100,0000000000000671,000003,E1MARAM,Segment data 3353
100,0000000000000671,000004,E1MARAM,Segment data 3354
100,0000000000000671,000005,E1MARAM,Segment data 3355
100,0000000000000672,000001,E1MARAM,Segment data 3356
100,0000000000000672,000002,E1MARAM,Segment data 3357
100,0000000000000672,000003,E1MARAM,Segment data 3358
100,0000000000000672,000004,E1MARAM,Segment data 3359
100,0000000000000672,000005,E1MARAM,Segment data 3360
100,0000000000000673,000001,E1MARAM,Segment data 3361
100,0000000000000673,000002,E1MARAM,Segment data 3362
100,0000000000000673,000003,E1MARAM,Segment data 3363
100,0000000000000673,000004,E1MARAM,Segment data 3364
100,0000000000000673,000005,E1MARAM,Segment data 3365
100,0000000000000674,000001,E1MARAM,Segment data 3366
100,0000000000000674,000002,E1MARAM,Segment data 3367
100,0000000000000674,000003,E1MARAM,Segment data 3368
100,0000000000000674,000004,E1MARAM,Segment data 3369
100,0000000000000674,000005,E1MARAM,Segment data 3370
100,0000000000000675,000001,E1MARAM,Segment data 3371
100,0000000000000675,000002,E1MARAM,Segment data 3372
100,0000000000000675,000003,E1MARAM,Segment data 3373
