MANDT,VBELN,POSNR,GBSTA,LFSTA
100,0000009040,000020,C,C
100,0000009040,000030,C,C
100,0000009041,000010,C,C
100,0000009041,000020,C,C
100,0000009041,000030,C,C
100,0000009041,000040,C,C
100,0000009042,000010,C,C
100,0000009042,000020,C,C
100,0000009043,000010,C,C
100,0000009043,000020,C,C
100,0000009043,000030,C,C
100,0000009044,000010,C,C
100,0000009044,000020,C,C
100,0000009045,000010,C,C
100,0000009045,000020,C,C
100,0000009045,000030,C,C
100,0000009045,000040,C,C
100,0000009046,000010,C,C
100,0000009046,000020,C,C
100,0000009047,000010,C,C
100,0000009047,000020,C,C
100,0000009047,000030,C,C
100,0000009048,000010,C,C
100,0000009048,000020,C,C
100,0000009048,000030,C,C
100,0000009048,000040,C,C
100,0000009049,000010,C,C
100,0000009049,000020,C,C
100,0000009049,000030,C,C
100,0000009049,000040,C,C
100,0000009050,000010,C,C
100,0000009050,000020,C,C
100,0000009051,000010,C,C
100,0000009051,000020,C,C
100,0000009052,000010,C,C
100,0000009052,000020,C,C
100,0000009052,000030,C,C
100,0000009052,000040,C,C
100,0000009053,000010,C,C
100,0000009053,000020,C,C
100,0000009054,000010,C,C
100,0000009054,000020,C,C
100,0000009055,000010,C,C
100,0000009055,000020,C,C
100,0000009056,000010,C,C
100,0000009056,000020,C,C
100,0000009057,000010,C,C
100,0000009057,000020,C,C
100,0000009057,000030,C,C
100,0000009058,000010,C,C
100,0000009058,000020,C,C
100,0000009058,000030,C,C
100,0000009059,000010,C,C
100,0000009059,000020,C,C
100,0000009059,000030,C,C
100,0000009060,000010,C,C
100,0000009060,000020,C,C
100,0000009060,000030,C,C
100,0000009061,000010,C,C
100,0000009061,000020,C,C
100,0000009061,000030,C,C
100,0000009062,000010,C,C
100,0000009062,000020,C,C
100,0000009062,000030,C,C
100,0000009063,000010,C,C
100,0000009063,000020,C,C
100,0000009063,000030,C,C
100,0000009064,000010,C,C
100,0000009064,000020,C,C
100,0000009065,000010,C,C
100,0000009065,000020,C,C
100,0000009066,000010,C,C
100,0000009066,000020,C,C
100,0000009066,000030,C,C
100,0000009066,000040,C,C
100,0000009067,000010,C,C
100,0000009067,000020,C,C
100,0000009067,000030,C,C
100,0000009068,000010,C,C
100,0000009068,000020,C,C
100,0000009069,000010,C,C
100,0000009069,000020,C,C
100,0000009069,000030,C,C
100,0000009069,000040,C,C
100,0000009070,000010,C,C
100,0000009070,000020,C,C
100,0000009071,000010,C,C
100,0000009071,000020,C,C
100,0000009071,000030,C,C
100,0000009071,000040,C,C
100,0000009072,000010,C,C
100,0000009072,000020,C,C
100,0000009072,000030,C,C
100,0000009072,000040,C,C
100,0000009073,000010,C,C
100,0000009073,000020,C,C
100,0000009074,000010,C,C
100,0000009074,000020,C,C
100,0000009075,000010,C,C
100,0000009075,000020,C,C
100,0000009076,000010,C,C
100,0000009076,000020,C,C
100,0000009076,000030,C,C
100,0000009077,000010,C,C
100,0000009077,000020,C,C
100,0000009078,000010,C,C
100,0000009078,000020,C,C
100,0000009078,000030,C,C
100,0000009079,000010,C,C
100,0000009079,000020,C,C
100,0000009080,000010,C,C
100,0000009080,000020,C,C
100,0000009080,000030,C,C
100,0000009080,000040,C,C
100,0000009081,000010,C,C
100,0000009081,000020,C,C
100,0000009082,000010,C,C
100,0000009082,000020,C,C
100,0000009082,000030,C,C
100,0000009082,000040,C,C
100,0000009083,000010,C,C
100,0000009083,000020,C,C
100,0000009083,000030,C,C
100,0000009084,000010,C,C
100,0000009084,000020,C,C
100,0000009084,000030,C,C
100,0000009085,000010,C,C
100,0000009085,000020,C,C
100,0000009085,000030,C,C
100,0000009086,000010,C,C
100,0000009086,000020,C,C
100,0000009086,000030,C,C
100,0000009087,000010,C,C
100,0000009087,000020,C,C
100,0000009087,000030,C,C
100,0000009088,000010,C,C
100,0000009088,000020,C,C
100,0000009088,000030,C,C
100,0000009089,000010,C,C
100,0000009089,000020,C,C
100,0000009089,000030,C,C
100,0000009089,000040,C,C
100,0000009090,000010,C,C
100,0000009090,000020,C,C
100,0000009090,000030,C,C
100,0000009090,000040,C,C
100,0000009091,000010,C,C
100,0000009091,000020,C,C
100,0000009091,000030,C,C
100,0000009092,000010,C,C
100,0000009092,000020,C,C
100,0000009092,000030,C,C
100,0000009092,000040,C,C
100,0000009093,000010,C,C
100,0000009093,000020,C,C
100,0000009094,000010,C,C
100,0000009094,000020,C,C
100,0000009095,000010,C,C
100,0000009095,000020,C,C
100,0000009095,000030,C,C
100,0000009096,000010,C,C
100,0000009096,000020,C,C
100,0000009096,000030,C,C
100,0000009096,000040,C,C
100,0000009097,000010,C,C
100,0000009097,000020,C,C
100,0000009097,000030,C,C
100,0000009097,000040,C,C
100,0000009098,000010,C,C
100,0000009098,000020,C,C
100,0000009098,000030,C,C
100,0000009099,000010,C,C
100,0000009099,000020,C,C
100,0000009099,000030,C,C
100,0000009100,000010,C,C
100,0000009100,000020,C,C
100,0000009100,000030,C,C
100,0000009100,000040,C,C
100,0000009101,000010,C,C
100,0000009101,000020,C,C
100,0000009102,000010,C,C
100,0000009102,000020,C,C
100,0000009103,000010,C,C
100,0000009103,000020,C,C
100,0000009103,000030,C,C
100,0000009104,000010,C,C
100,0000009104,000020,C,C
100,0000009104,000030,C,C
100,0000009105,000010,C,C
100,0000009105,000020,C,C
100,0000009105,000030,C,C
100,0000009105,000040,C,C
100,0000009106,000010,C,C
100,0000009106,000020,C,C
100,0000009107,000010,C,C
100,0000009107,000020,C,C
100,0000009107,000030,C,C
100,0000009108,000010,C,C
100,0000009108,000020,C,C
100,0000009108,000030,C,C
100,0000009109,000010,C,C
100,0000009109,000020,C,C
100,0000009110,000010,C,C
100,0000009110,000020,C,C
100,0000009110,000030,C,C
100,0000009110,000040,C,C
100,0000009111,000010,C,C
100,0000009111,000020,C,C
100,0000009111,000030,C,C
100,0000009112,000010,C,C
100,0000009112,000020,C,C
100,0000009113,000010,C,C
100,0000009113,000020,C,C
100,0000009113,000030,C,C
100,0000009114,000010,C,C
100,0000009114,000020,C,C
100,0000009114,000030,C,C
100,0000009114,000040,C,C
100,0000009115,000010,C,C
100,0000009115,000020,C,C
100,0000009115,000030,C,C
100,0000009115,000040,C,C
100,0000009116,000010,C,C
100,0000009116,000020,C,C
100,0000009116,000030,C,C
100,0000009116,000040,C,C
100,0000009117,000010,C,C
100,0000009117,000020,C,C
100,0000009117,000030,C,C
100,0000009118,000010,C,C
100,0000009118,000020,C,C
100,0000009119,000010,C,C
100,0000009119,000020,C,C
100,0000009119,000030,C,C
100,0000009120,000010,C,C
100,0000009120,000020,C,C
100,0000009120,000030,C,C
100,0000009120,000040,C,C
100,0000009121,000010,C,C
100,0000009121,000020,C,C
100,0000009121,000030,C,C
100,0000009122,000010,C,C
100,0000009122,000020,C,C
100,0000009122,000030,C,C
100,0000009122,000040,C,C
100,0000009123,000010,C,C
100,0000009123,000020,C,C
100,0000009123,000030,C,C
100,0000009124,000010,C,C
100,0000009124,000020,C,C
100,0000009124,000030,C,C
100,0000009125,000010,C,C
100,0000009125,000020,C,C
100,0000009126,000010,C,C
100,0000009126,000020,C,C
100,0000009126,000030,C,C
100,0000009127,000010,C,C
100,0000009127,000020,C,C
100,0000009127,000030,C,C
100,0000009127,000040,C,C
100,0000009128,000010,C,C
100,0000009128,000020,C,C
100,0000009129,000010,C,C
100,0000009129,000020,C,C
100,0000009129,000030,C,C
100,0000009130,000010,C,C
100,0000009130,000020,C,C
100,0000009130,000030,C,C
100,0000009130,000040,C,C
100,0000009131,000010,C,C
100,0000009131,000020,C,C
100,0000009131,000030,C,C
100,0000009132,000010,C,C
100,0000009132,000020,C,C
100,0000009133,000010,C,C
100,0000009133,000020,C,C
100,0000009134,000010,C,C
100,0000009134,000020,C,C
100,0000009134,000030,C,C
100,0000009134,000040,C,C
100,0000009135,000010,C,C
100,0000009135,000020,C,C
100,0000009136,000010,C,C
100,0000009136,000020,C,C
100,0000009137,000010,C,C
100,0000009137,000020,C,C
100,0000009137,000030,C,C
100,0000009137,000040,C,C
100,0000009138,000010,C,C
100,0000009138,000020,C,C
100,0000009138,000030,C,C
100,0000009138,000040,C,C
100,0000009139,000010,C,C
100,0000009139,000020,C,C
100,0000009139,000030,C,C
100,0000009139,000040,C,C
100,0000009140,000010,C,C
100,0000009140,000020,C,C
100,0000009141,000010,C,C
100,0000009141,000020,C,C
100,0000009141,000030,C,C
100,0000009142,000010,C,C
100,0000009142,000020,C,C
100,0000009142,000030,C,C
100,0000009143,000010,C,C
100,0000009143,000020,C,C
100,0000009144,000010,C,C
100,0000009144,000020,C,C
100,0000009144,000030,C,C
100,0000009145,000010,C,C
100,0000009145,000020,C,C
100,0000009145,000030,C,C
100,0000009146,000010,C,C
100,0000009146,000020,C,C
100,0000009146,000030,C,C
100,0000009147,000010,C,C
100,0000009147,000020,C,C
100,0000009148,000010,C,C
100,0000009148,000020,C,C
100,0000009148,000030,C,C
100,0000009148,000040,C,C
100,0000009149,000010,C,C
100,0000009149,000020,C,C
100,0000009149,000030,C,C
100,0000009150,000010,C,C
100,0000009150,000020,C,C
100,0000009150,000030,C,C
100,0000009150,000040,C,C
100,0000009151,000010,C,C
100,0000009151,000020,C,C
100,0000009151,000030,C,C
100,0000009152,000010,C,C
100,0000009152,000020,C,C
100,0000009152,000030,C,C
100,0000009153,000010,C,C
100,0000009153,000020,C,C
100,0000009153,000030,C,C
100,0000009154,000010,C,C
100,0000009154,000020,C,C
100,0000009154,000030,C,C
100,0000009155,000010,C,C
100,0000009155,000020,C,C
100,0000009155,000030,C,C
100,0000009156,000010,C,C
100,0000009156,000020,C,C
100,0000009157,000010,C,C
100,0000009157,000020,C,C
100,0000009157,000030,C,C
100,0000009157,000040,C,C
100,0000009158,000010,C,C
100,0000009158,000020,C,C
100,0000009158,000030,C,C
100,0000009158,000040,C,C
100,0000009159,000010,C,C
100,0000009159,000020,C,C
100,0000009159,000030,C,C
100,0000009159,000040,C,C
100,0000009160,000010,C,C
100,0000009160,000020,C,C
100,0000009160,000030,C,C
100,0000009160,000040,C,C
100,0000009161,000010,C,C
100,0000009161,000020,C,C
100,0000009161,000030,C,C
100,0000009161,000040,C,C
100,0000009162,000010,C,C
100,0000009162,000020,C,C
100,0000009163,000010,C,C
100,0000009163,000020,C,C
100,0000009164,000010,C,C
100,0000009164,000020,C,C
100,0000009164,000030,C,C
100,0000009164,000040,C,C
100,0000009165,000010,C,C
100,0000009165,000020,C,C
100,0000009165,000030,C,C
100,0000009166,000010,C,C
100,0000009166,000020,C,C
100,0000009167,000010,C,C
100,0000009167,000020,C,C
100,0000009168,000010,C,C
100,0000009168,000020,C,C
100,0000009168,000030,C,C
100,0000009169,000010,C,C
100,0000009169,000020,C,C
100,0000009170,000010,C,C
100,0000009170,000020,C,C
100,0000009170,000030,C,C
100,0000009171,000010,C,C
100,0000009171,000020,C,C
100,0000009172,000010,C,C
100,0000009172,000020,C,C
100,0000009172,000030,C,C
100,0000009172,000040,C,C
100,0000009173,000010,C,C
100,0000009173,000020,C,C
100,0000009174,000010,C,C
100,0000009174,000020,C,C
100,0000009174,000030,C,C
100,0000009175,000010,C,C
100,0000009175,000020,C,C
100,0000009175,000030,C,C
100,0000009176,000010,C,C
100,0000009176,000020,C,C
100,0000009176,000030,C,C
100,0000009176,000040,C,C
100,0000009177,000010,C,C
100,0000009177,000020,C,C
100,0000009178,000010,C,C
100,0000009178,000020,C,C
100,0000009178,000030,C,C
100,0000009178,000040,C,C
100,0000009179,000010,C,C
100,0000009179,000020,C,C
100,0000009180,000010,C,C
100,0000009180,000020,C,C
100,0000009180,000030,C,C
100,0000009180,000040,C,C
100,0000009181,000010,C,C
100,0000009181,000020,C,C
100,0000009182,000010,C,C
100,0000009182,000020,C,C
100,0000009182,000030,C,C
100,0000009183,000010,C,C
100,0000009183,000020,C,C
100,0000009183,000030,C,C
100,0000009183,000040,C,C
100,0000009184,000010,C,C
100,0000009184,000020,C,C
100,0000009184,000030,C,C
100,0000009185,000010,C,C
100,0000009185,000020,C,C
100,0000009185,000030,C,C
100,0000009185,000040,C,C
100,0000009186,000010,C,C
100,0000009186,000020,C,C
100,0000009186,000030,C,C
100,0000009186,000040,C,C
100,0000009187,000010,C,C
100,0000009187,000020,C,C
100,0000009188,000010,C,C
100,0000009188,000020,C,C
100,0000009188,000030,C,C
100,0000009189,000010,C,C
100,0000009189,000020,C,C
100,0000009189,000030,C,C
100,0000009190,000010,C,C
100,0000009190,000020,C,C
100,0000009191,000010,C,C
100,0000009191,000020,C,C
100,0000009191,000030,C,C
100,0000009192,000010,C,C
100,0000009192,000020,C,C
100,0000009193,000010,C,C
100,0000009193,000020,C,C
100,0000009194,000010,C,C
100,0000009194,000020,C,C
100,0000009194,000030,C,C
100,0000009195,000010,C,C
100,0000009195,000020,C,C
100,0000009195,000030,C,C
100,0000009196,000010,C,C
100,0000009196,000020,C,C
100,0000009196,000030,C,C
100,0000009196,000040,C,C
100,0000009197,000010,C,C
100,0000009197,000020,C,C
100,0000009197,000030,C,C
100,0000009198,000010,C,C
100,0000009198,000020,C,C
100,0000009199,000010,C,C
100,0000009199,000020,C,C
100,0000009199,000030,C,C
100,0000009199,000040,C,C
100,0000009200,000010,C,C
100,0000009200,000020,C,C
100,0000009201,000010,C,C
100,0000009201,000020,C,C
100,0000009201,000030,C,C
100,0000009201,000040,C,C
100,0000009202,000010,C,C
100,0000009202,000020,C,C
100,0000009202,000030,C,C
100,0000009202,000040,C,C
100,0000009203,000010,C,C
100,0000009203,000020,C,C
100,0000009203,000030,C,C
100,0000009203,000040,C,C
100,0000009204,000010,C,C
100,0000009204,000020,C,C
100,0000009204,000030,C,C
100,0000009204,000040,C,C
100,0000009205,000010,C,C
100,0000009205,000020,C,C
100,0000009205,000030,C,C
100,0000009206,000010,C,C
100,0000009206,000020,C,C
100,0000009206,000030,C,C
100,0000009207,000010,C,C
100,0000009207,000020,C,C
100,0000009207,000030,C,C
100,0000009207,000040,C,C
100,0000009208,000010,C,C
100,0000009208,000020,C,C
100,0000009209,000010,C,C
100,0000009209,000020,C,C
100,0000009209,000030,C,C
100,0000009210,000010,C,C
100,0000009210,000020,C,C
100,0000009210,000030,C,C
100,0000009211,000010,C,C
100,0000009211,000020,C,C
100,0000009212,000010,C,C
100,0000009212,000020,C,C
100,0000009212,000030,C,C
100,0000009213,000010,C,C
100,0000009213,000020,C,C
100,0000009213,000030,C,C
100,0000009214,000010,C,C
100,0000009214,000020,C,C
100,0000009214,000030,C,C
100,0000009215,000010,C,C
100,0000009215,000020,C,C
100,0000009215,000030,C,C
100,0000009216,000010,C,C
100,0000009216,000020,C,C
100,0000009217,000010,C,C
100,0000009217,000020,C,C
100,0000009217,000030,C,C
100,0000009217,000040,C,C
100,0000009218,000010,C,C
100,0000009218,000020,C,C
100,0000009219,000010,C,C
100,0000009219,000020,C,C
100,0000009220,000010,C,C
100,0000009220,000020,C,C
100,0000009220,000030,C,C
100,0000009221,000010,C,C
100,0000009221,000020,C,C
100,0000009222,000010,C,C
100,0000009222,000020,C,C
100,0000009222,000030,C,C
100,0000009223,000010,C,C
100,0000009223,000020,C,C
100,0000009223,000030,C,C
100,0000009223,000040,C,C
100,0000009224,000010,C,C
100,0000009224,000020,C,C
100,0000009225,000010,C,C
100,0000009225,000020,C,C
100,0000009225,000030,C,C
100,0000009225,000040,C,C
100,0000009226,000010,C,C
100,0000009226,000020,C,C
100,0000009226,000030,C,C
100,0000009227,000010,C,C
100,0000009227,000020,C,C
100,0000009228,000010,C,C
100,0000009228,000020,C,C
100,0000009228,000030,C,C
100,0000009228,000040,C,C
100,0000009229,000010,C,C
100,0000009229,000020,C,C
100,0000009229,000030,C,C
100,0000009230,000010,C,C
100,0000009230,000020,C,C
100,0000009231,000010,C,C
100,0000009231,000020,C,C
100,0000009232,000010,C,C
100,0000009232,000020,C,C
100,0000009232,000030,C,C
100,0000009232,000040,C,C
100,0000009233,000010,C,C
100,0000009233,000020,C,C
100,0000009233,000030,C,C
100,0000009233,000040,C,C
100,0000009234,000010,C,C
100,0000009234,000020,C,C
100,0000009235,000010,C,C
100,0000009235,000020,C,C
100,0000009235,000030,C,C
100,0000009235,000040,C,C
100,0000009236,000010,C,C
100,0000009236,000020,C,C
100,0000009236,000030,C,C
100,0000009236,000040,C,C
100,0000009237,000010,C,C
100,0000009237,000020,C,C
100,0000009237,000030,C,C
100,0000009238,000010,C,C
100,0000009238,000020,C,C
100,0000009239,000010,C,C
100,0000009239,000020,C,C
100,0000009240,000010,C,C
100,0000009240,000020,C,C
100,0000009240,000030,C,C
100,0000009240,000040,C,C
100,0000009241,000010,C,C
100,0000009241,000020,C,C
100,0000009241,000030,C,C
100,0000009242,000010,C,C
100,0000009242,000020,C,C
100,0000009242,000030,C,C
100,0000009243,000010,C,C
100,0000009243,000020,C,C
100,0000009243,000030,C,C
100,0000009243,000040,C,C
100,0000009244,000010,C,C
100,0000009244,000020,C,C
100,0000009245,000010,C,C
100,0000009245,000020,C,C
100,0000009246,000010,C,C
100,0000009246,000020,C,C
100,0000009246,000030,C,C
100,0000009246,000040,C,C
100,0000009247,000010,C,C
100,0000009247,000020,C,C
100,0000009247,000030,C,C
100,0000009247,000040,C,C
100,0000009248,000010,C,C
100,0000009248,000020,C,C
100,0000009249,000010,C,C
100,0000009249,000020,C,C
100,0000009249,000030,C,C
100,0000009249,000040,C,C
100,0000009250,000010,C,C
100,0000009250,000020,C,C
100,0000009250,000030,C,C
100,0000009250,000040,C,C
100,0000009251,000010,C,C
100,0000009251,000020,C,C
100,0000009251,000030,C,C
100,0000009251,000040,C,C
100,0000009252,000010,C,C
100,0000009252,000020,C,C
100,0000009252,000030,C,C
100,0000009252,000040,C,C
100,0000009253,000010,C,C
100,0000009253,000020,C,C
100,0000009253,000030,C,C
100,0000009253,000040,C,C
100,0000009254,000010,C,C
100,0000009254,000020,C,C
100,0000009255,000010,C,C
100,0000009255,000020,C,C
100,0000009255,000030,C,C
100,0000009255,000040,C,C
100,0000009256,000010,C,C
100,0000009256,000020,C,C
100,0000009256,000030,C,C
100,0000009257,000010,C,C
100,0000009257,000020,C,C
100,0000009258,000010,C,C
100,0000009258,000020,C,C
100,0000009259,000010,C,C
100,0000009259,000020,C,C
100,0000009259,000030,C,C
100,0000009260,000010,C,C
100,0000009260,000020,C,C
100,0000009260,000030,C,C
100,0000009261,000010,C,C
100,0000009261,000020,C,C
100,0000009262,000010,C,C
100,0000009262,000020,C,C
100,0000009262,000030,C,C
100,0000009263,000010,C,C
100,0000009263,000020,C,C
100,0000009263,000030,C,C
100,0000009264,000010,C,C
