MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500005740,00010,0001,20230107,1275
100,4500005741,00010,0001,20220913,32782
100,4500005741,00020,0001,20220927,27363
100,4500005741,00030,0001,20220924,40572
100,4500005742,00010,0001,20220202,38943
100,4500005742,00020,0001,20220211,13903
100,4500005742,00030,0001,20220212,20033
100,4500005742,00040,0001,20220129,673
100,4500005743,00010,0001,20240225,2851
100,4500005744,00010,0001,20220929,44610
100,4500005744,00020,0001,20220917,5704
100,4500005745,00010,0001,20221119,12248
100,4500005745,00020,0001,20221109,7650
100,4500005746,00010,0001,20231222,34485
100,4500005746,00020,0001,20231211,26243
100,4500005746,00030,0001,20231211,43816
100,4500005747,00010,0001,20240925,37945
100,4500005748,00010,0001,20230310,44099
100,4500005748,00020,0001,20230317,40955
100,4500005749,00010,0001,20220204,1158
100,4500005749,00020,0001,20220220,20471
100,4500005749,00030,0001,20220211,39897
100,4500005750,00010,0001,20230130,48127
100,4500005751,00010,0001,20250425,21798
100,4500005752,00010,0001,20240331,25387
100,4500005752,00020,0001,20240402,42736
100,4500005752,00030,0001,20240406,19538
100,4500005752,00040,0001,20240325,40436
100,4500005753,00010,0001,20220916,39331
100,4500005754,00010,0001,20251212,12335
100,4500005754,00020,0001,20251224,30179
100,4500005755,00010,0001,20220813,666
100,4500005755,00020,0001,20220804,28727
100,4500005756,00010,0001,20230518,9510
100,4500005757,00010,0001,20250804,47251
100,4500005757,00020,0001,20250805,875
100,4500005757,00030,0001,20250807,44269
100,4500005757,00040,0001,20250819,48530
100,4500005758,00010,0001,20250515,47633
100,4500005759,00010,0001,20250527,11108
100,4500005759,00020,0001,20250523,5787
100,4500005760,00010,0001,20231012,36573
100,4500005760,00020,0001,20231008,42519
100,4500005760,00030,0001,20231002,23182
100,4500005761,00010,0001,20241109,47891
100,4500005761,00020,0001,20241117,22736
100,4500005762,00010,0001,20220330,3057
100,4500005762,00020,0001,20220313,34895
100,4500005762,00030,0001,20220319,41576
100,4500005763,00010,0001,20240307,17363
100,4500005763,00020,0001,20240311,37413
100,4500005763,00030,0001,20240222,42251
100,4500005763,00040,0001,20240304,31536
100,4500005764,00010,0001,20250712,1559
100,4500005764,00020,0001,20250624,11641
100,4500005764,00030,0001,20250701,49693
100,4500005765,00010,0001,20240713,39884
100,4500005765,00020,0001,20240715,30431
100,4500005766,00010,0001,20240116,11823
100,4500005766,00020,0001,20240116,17982
100,4500005766,00030,0001,20240128,42722
100,4500005767,00010,0001,20220625,32065
100,4500005768,00010,0001,20220707,38121
100,4500005769,00010,0001,20250611,18053
100,4500005769,00020,0001,20250610,24149
100,4500005770,00010,0001,20251008,32107
100,4500005770,00020,0001,20251008,27558
100,4500005771,00010,0001,20230206,8079
100,4500005771,00020,0001,20230122,10012
100,4500005771,00030,0001,20230115,24585
100,4500005771,00040,0001,20230115,31667
100,4500005772,00010,0001,20251127,9571
100,4500005772,00020,0001,20251117,9988
100,4500005772,00030,0001,20251112,12285
100,4500005773,00010,0001,20230528,3878
100,4500005773,00020,0001,20230609,29622
100,4500005774,00010,0001,20220614,18854
100,4500005774,00020,0001,20220630,6394
100,4500005775,00010,0001,20221102,35976
100,4500005776,00010,0001,20250224,40991
100,4500005776,00020,0001,20250305,28517
100,4500005777,00010,0001,20240506,18379
100,4500005777,00020,0001,20240527,19459
100,4500005778,00010,0001,20230605,41970
100,4500005778,00020,0001,20230519,36272
100,4500005779,00010,0001,20231110,47234
100,4500005779,00020,0001,20231023,34712
100,4500005779,00030,0001,20231023,21384
100,4500005779,00040,0001,20231101,21139
100,4500005780,00010,0001,20250224,17062
100,4500005780,00020,0001,20250225,20534
100,4500005780,00030,0001,20250216,18263
100,4500005781,00010,0001,20241026,6632
100,4500005781,00020,0001,20241019,1413
100,4500005781,00030,0001,20241106,39831
100,4500005782,00010,0001,20230408,47217
100,4500005782,00020,0001,20230410,28907
100,4500005782,00030,0001,20230406,20304
100,4500005783,00010,0001,20230401,27540
100,4500005783,00020,0001,20230409,13164
100,4500005784,00010,0001,20231002,35238
100,4500005785,00010,0001,20220925,40874
100,4500005785,00020,0001,20221005,17095
100,4500005785,00030,0001,20220927,7819
100,4500005786,00010,0001,20230210,38830
100,4500005787,00010,0001,20231128,48641
100,4500005787,00020,0001,20231118,34011
100,4500005787,00030,0001,20231120,39264
100,4500005788,00010,0001,20230714,17551
100,4500005788,00020,0001,20230711,33325
100,4500005788,00030,0001,20230708,4581
100,4500005789,00010,0001,20241110,8545
100,4500005789,00020,0001,20241101,41917
100,4500005790,00010,0001,20240529,10837
100,4500005790,00020,0001,20240524,4170
100,4500005791,00010,0001,20221109,12394
100,4500005791,00020,0001,20221021,9506
100,4500005792,00010,0001,20220910,7505
100,4500005792,00020,0001,20220905,48555
100,4500005793,00010,0001,20250417,46008
100,4500005793,00020,0001,20250404,36304
100,4500005794,00010,0001,20220927,26285
100,4500005794,00020,0001,20220914,27880
100,4500005795,00010,0001,20240114,40950
100,4500005795,00020,0001,20240104,16086
100,4500005795,00030,0001,20240113,17623
100,4500005796,00010,0001,20230128,46371
100,4500005796,00020,0001,20230206,43579
100,4500005797,00010,0001,20230419,40852
100,4500005797,00020,0001,20230414,25532
100,4500005798,00010,0001,20240124,20472
100,4500005798,00020,0001,20240121,192
100,4500005799,00010,0001,20230308,40294
100,4500005799,00020,0001,20230305,39895
100,4500005800,00010,0001,20240516,19579
100,4500005801,00010,0001,20241029,2312
100,4500005801,00020,0001,20241104,13145
100,4500005801,00030,0001,20241111,12905
100,4500005801,00040,0001,20241111,11073
100,4500005802,00010,0001,20251126,3937
100,4500005802,00020,0001,20251130,49679
100,4500005802,00030,0001,20251120,27368
100,4500005802,00040,0001,20251121,25838
100,4500005803,00010,0001,20230609,26628
100,4500005803,00020,0001,20230611,18343
100,4500005804,00010,0001,20231212,43850
100,4500005804,00020,0001,20231220,17821
100,4500005804,00030,0001,20231221,16422
100,4500005804,00040,0001,20231203,8053
100,4500005805,00010,0001,20241120,5124
100,4500005805,00020,0001,20241105,19571
100,4500005806,00010,0001,20231112,2182
100,4500005806,00020,0001,20231121,11340
100,4500005806,00030,0001,20231128,14366
100,4500005807,00010,0001,20251004,36763
100,4500005807,00020,0001,20250923,24431
100,4500005807,00030,0001,20250928,13827
100,4500005808,00010,0001,20241201,22535
100,4500005809,00010,0001,20221008,16952
100,4500005809,00020,0001,20221003,44670
100,4500005810,00010,0001,20241027,44457
100,4500005810,00020,0001,20241101,32534
100,4500005810,00030,0001,20241021,43903
100,4500005810,00040,0001,20241014,20076
100,4500005811,00010,0001,20220829,27832
100,4500005811,00020,0001,20220908,6767
100,4500005812,00010,0001,20231129,46214
100,4500005812,00020,0001,20231202,35547
100,4500005812,00030,0001,20231201,9824
100,4500005813,00010,0001,20231022,12699
100,4500005814,00010,0001,20220221,8966
100,4500005814,00020,0001,20220312,22980
100,4500005815,00010,0001,20220212,11627
100,4500005815,00020,0001,20220215,32899
100,4500005816,00010,0001,20240901,33864
100,4500005816,00020,0001,20240907,41414
100,4500005817,00010,0001,20240816,25456
100,4500005817,00020,0001,20240905,4621
100,4500005818,00010,0001,20250410,49357
100,4500005819,00010,0001,20221022,28599
100,4500005819,00020,0001,20221017,16998
100,4500005819,00030,0001,20221013,17778
100,4500005819,00040,0001,20221028,31961
100,4500005820,00010,0001,20220606,18227
100,4500005821,00010,0001,20250107,4303
100,4500005822,00010,0001,20240707,25844
100,4500005822,00020,0001,20240629,1209
100,4500005823,00010,0001,20220918,43117
100,4500005823,00020,0001,20221002,48307
100,4500005824,00010,0001,20240716,19444
100,4500005825,00010,0001,20220307,2087
100,4500005825,00020,0001,20220224,14106
100,4500005826,00010,0001,20240325,23576
100,4500005826,00020,0001,20240304,22821
100,4500005826,00030,0001,20240312,2943
100,4500005827,00010,0001,20241214,25321
100,4500005827,00020,0001,20241222,8384
100,4500005828,00010,0001,20241103,35277
100,4500005829,00010,0001,20251116,2256
100,4500005829,00020,0001,20251121,33362
100,4500005830,00010,0001,20240128,15201
100,4500005831,00010,0001,20230819,45614
100,4500005831,00020,0001,20230829,30827
100,4500005831,00030,0001,20230823,38619
100,4500005832,00010,0001,20220302,4306
100,4500005832,00020,0001,20220225,38666
100,4500005832,00030,0001,20220227,33049
100,4500005833,00010,0001,20220705,3140
100,4500005833,00020,0001,20220704,26699
100,4500005834,00010,0001,20240902,43314
100,4500005834,00020,0001,20240827,41701
100,4500005835,00010,0001,20230518,25531
100,4500005836,00010,0001,20240517,40129
100,4500005836,00020,0001,20240515,47316
100,4500005837,00010,0001,20220412,5930
100,4500005837,00020,0001,20220327,8999
100,4500005837,00030,0001,20220409,44462
100,4500005838,00010,0001,20220429,9067
100,4500005838,00020,0001,20220429,20728
100,4500005838,00030,0001,20220419,25338
100,4500005839,00010,0001,20241231,34528
100,4500005839,00020,0001,20241229,33662
100,4500005840,00010,0001,20240922,7421
100,4500005840,00020,0001,20240910,24061
100,4500005840,00030,0001,20240913,6014
100,4500005840,00040,0001,20240914,7704
100,4500005841,00010,0001,20241026,4477
100,4500005841,00020,0001,20241023,4373
100,4500005842,00010,0001,20230212,38474
100,4500005843,00010,0001,20220717,45213
100,4500005843,00020,0001,20220723,25374
100,4500005844,00010,0001,20250519,13547
100,4500005844,00020,0001,20250529,973
100,4500005845,00010,0001,20240609,2238
100,4500005846,00010,0001,20250328,31720
100,4500005847,00010,0001,20220630,14153
100,4500005847,00020,0001,20220703,3713
100,4500005848,00010,0001,20240726,44586
100,4500005849,00010,0001,20220125,34754
100,4500005849,00020,0001,20220127,11139
100,4500005849,00030,0001,20220210,11645
100,4500005850,00010,0001,20251117,30693
100,4500005851,00010,0001,20250208,28015
100,4500005852,00010,0001,20230516,17135
100,4500005853,00010,0001,20241102,18385
100,4500005853,00020,0001,20241028,15887
100,4500005854,00010,0001,20251104,28502
100,4500005854,00020,0001,20251107,39915
100,4500005854,00030,0001,20251029,37857
100,4500005855,00010,0001,20221016,7863
100,4500005855,00020,0001,20221004,16750
100,4500005856,00010,0001,20260108,48550
100,4500005857,00010,0001,20250602,18369
100,4500005858,00010,0001,20250816,40904
100,4500005858,00020,0001,20250805,25549
100,4500005858,00030,0001,20250731,28972
100,4500005859,00010,0001,20250206,33539
100,4500005859,00020,0001,20250119,36726
100,4500005859,00030,0001,20250203,40631
100,4500005860,00010,0001,20221217,49330
100,4500005860,00020,0001,20221231,17119
100,4500005860,00030,0001,20221217,8146
100,4500005861,00010,0001,20241001,1733
100,4500005862,00010,0001,20251123,37436
100,4500005862,00020,0001,20251126,21091
100,4500005863,00010,0001,20250512,43076
100,4500005863,00020,0001,20250423,14543
100,4500005864,00010,0001,20230512,32220
100,4500005864,00020,0001,20230508,21055
100,4500005865,00010,0001,20250321,13837
100,4500005866,00010,0001,20250408,12199
100,4500005867,00010,0001,20220209,691
100,4500005867,00020,0001,20220124,3135
100,4500005867,00030,0001,20220208,36573
100,4500005867,00040,0001,20220130,33019
100,4500005868,00010,0001,20231123,23703
100,4500005869,00010,0001,20250602,31663
100,4500005869,00020,0001,20250603,5607
100,4500005869,00030,0001,20250527,32547
100,4500005869,00040,0001,20250527,44241
100,4500005870,00010,0001,20221129,7767
100,4500005870,00020,0001,20221208,6026
100,4500005871,00010,0001,20220529,48407
100,4500005871,00020,0001,20220613,33815
100,4500005872,00010,0001,20220722,862
100,4500005872,00020,0001,20220713,20163
100,4500005873,00010,0001,20251112,31771
100,4500005873,00020,0001,20251119,30301
100,4500005873,00030,0001,20251118,3635
100,4500005873,00040,0001,20251116,13791
100,4500005874,00010,0001,20221021,3075
100,4500005875,00010,0001,20260122,32576
100,4500005875,00020,0001,20260107,9365
100,4500005876,00010,0001,20220415,31894
100,4500005877,00010,0001,20230223,25895
100,4500005877,00020,0001,20230313,32985
100,4500005878,00010,0001,20241108,12896
100,4500005879,00010,0001,20220704,2035
100,4500005879,00020,0001,20220624,48538
100,4500005879,00030,0001,20220629,34738
100,4500005879,00040,0001,20220706,36157
100,4500005880,00010,0001,20221214,41433
100,4500005880,00020,0001,20221207,3560
100,4500005881,00010,0001,20240714,19311
100,4500005881,00020,0001,20240702,38517
100,4500005882,00010,0001,20231001,32767
100,4500005882,00020,0001,20231009,35767
100,4500005882,00030,0001,20231008,41709
100,4500005882,00040,0001,20231007,13787
100,4500005883,00010,0001,20241223,42619
100,4500005884,00010,0001,20230622,45000
100,4500005884,00020,0001,20230615,7838
100,4500005884,00030,0001,20230607,49703
100,4500005885,00010,0001,20241215,12065
100,4500005885,00020,0001,20241231,49130
100,4500005885,00030,0001,20241231,24101
100,4500005886,00010,0001,20240607,44709
100,4500005886,00020,0001,20240611,9796
100,4500005887,00010,0001,20250603,34170
100,4500005888,00010,0001,20241216,10242
100,4500005889,00010,0001,20241118,30542
100,4500005889,00020,0001,20241125,35525
100,4500005890,00010,0001,20220529,37190
100,4500005890,00020,0001,20220601,31654
100,4500005890,00030,0001,20220521,10624
100,4500005891,00010,0001,20220320,24139
100,4500005891,00020,0001,20220328,7137
100,4500005892,00010,0001,20250504,36546
100,4500005892,00020,0001,20250417,11180
100,4500005892,00030,0001,20250417,15725
100,4500005893,00010,0001,20240417,18698
100,4500005893,00020,0001,20240417,28928
100,4500005893,00030,0001,20240418,13755
100,4500005893,00040,0001,20240414,44079
100,4500005894,00010,0001,20250223,47462
100,4500005894,00020,0001,20250316,13321
100,4500005895,00010,0001,20220319,44825
100,4500005895,00020,0001,20220325,41451
100,4500005895,00030,0001,20220325,8182
100,4500005896,00010,0001,20230918,13452
100,4500005896,00020,0001,20230916,23460
100,4500005896,00030,0001,20230827,36287
100,4500005897,00010,0001,20220510,8150
100,4500005897,00020,0001,20220519,40998
100,4500005897,00030,0001,20220507,44970
100,4500005897,00040,0001,20220427,21437
100,4500005898,00010,0001,20231026,8253
100,4500005899,00010,0001,20230316,11532
100,4500005899,00020,0001,20230314,19435
100,4500005899,00030,0001,20230305,5186
100,4500005900,00010,0001,20251023,31279
100,4500005900,00020,0001,20251025,30952
100,4500005900,00030,0001,20251030,4622
100,4500005900,00040,0001,20251024,2696
100,4500005901,00010,0001,20241202,2998
100,4500005902,00010,0001,20230330,24383
100,4500005902,00020,0001,20230402,6812
100,4500005902,00030,0001,20230413,21342
100,4500005903,00010,0001,20240103,9555
100,4500005904,00010,0001,20240417,38914
100,4500005904,00020,0001,20240416,23548
100,4500005905,00010,0001,20241025,8416
100,4500005905,00020,0001,20241012,8362
100,4500005906,00010,0001,20250306,35432
100,4500005906,00020,0001,20250317,6589
100,4500005906,00030,0001,20250320,33772
100,4500005907,00010,0001,20230506,18616
100,4500005907,00020,0001,20230502,48735
100,4500005908,00010,0001,20220624,26158
100,4500005908,00020,0001,20220605,1312
100,4500005908,00030,0001,20220607,48214
100,4500005909,00010,0001,20221224,27514
100,4500005909,00020,0001,20221217,32521
100,4500005910,00010,0001,20220725,24645
100,4500005911,00010,0001,20251110,35844
100,4500005911,00020,0001,20251103,44613
100,4500005911,00030,0001,20251105,1903
100,4500005912,00010,0001,20250111,14063
100,4500005912,00020,0001,20250104,21251
