MANDT,AUFPL,APLZL,VORNR,ARBID,WERKS
100,0000001763,00000002,0020,00000002,0003
100,0000001763,00000003,0030,00000003,0003
100,0000001763,00000004,0040,00000004,0003
100,0000001764,00000001,0010,00000001,0004
100,0000001764,00000002,0020,00000002,0004
100,0000001764,00000003,0030,00000003,0004
100,0000001765,00000001,0010,00000001,0005
100,0000001765,00000002,0020,00000002,0005
100,0000001766,00000001,0010,00000001,0006
100,0000001766,00000002,0020,00000002,0006
100,0000001766,00000003,0030,00000003,0006
100,0000001766,00000004,0040,00000004,0006
100,0000001767,00000001,0010,00000001,0007
100,0000001767,00000002,0020,00000002,0007
100,0000001767,00000003,0030,00000003,0007
100,0000001767,00000004,0040,00000004,0007
100,0000001768,00000001,0010,00000001,0008
100,0000001768,00000002,0020,00000002,0008
100,0000001769,00000001,0010,00000001,0009
100,0000001769,00000002,0020,00000002,0009
100,0000001770,00000001,0010,00000001,0010
100,0000001770,00000002,0020,00000002,0010
100,0000001770,00000003,0030,00000003,0010
100,0000001770,00000004,0040,00000004,0010
100,0000001771,00000001,0010,00000001,0001
100,0000001771,00000002,0020,00000002,0001
100,0000001771,00000003,0030,00000003,0001
100,0000001772,00000001,0010,00000001,0002
100,0000001772,00000002,0020,00000002,0002
100,0000001772,00000003,0030,00000003,0002
100,0000001772,00000004,0040,00000004,0002
100,0000001773,00000001,0010,00000001,0003
100,0000001773,00000002,0020,00000002,0003
100,0000001773,00000003,0030,00000003,0003
100,0000001773,00000004,0040,00000004,0003
100,0000001774,00000001,0010,00000001,0004
100,0000001774,00000002,0020,00000002,0004
100,0000001774,00000003,0030,00000003,0004
100,0000001775,00000001,0010,00000001,0005
100,0000001775,00000002,0020,00000002,0005
100,0000001775,00000003,0030,00000003,0005
100,0000001775,00000004,0040,00000004,0005
100,0000001776,00000001,0010,00000001,0006
100,0000001776,00000002,0020,00000002,0006
100,0000001776,00000003,0030,00000003,0006
100,0000001776,00000004,0040,00000004,0006
100,0000001777,00000001,0010,00000001,0007
100,0000001777,00000002,0020,00000002,0007
100,0000001777,00000003,0030,00000003,0007
100,0000001778,00000001,0010,00000001,0008
100,0000001778,00000002,0020,00000002,0008
100,0000001778,00000003,0030,00000003,0008
100,0000001779,00000001,0010,00000001,0009
100,0000001779,00000002,0020,00000002,0009
100,0000001779,00000003,0030,00000003,0009
100,0000001779,00000004,0040,00000004,0009
100,0000001780,00000001,0010,00000001,0010
100,0000001780,00000002,0020,00000002,0010
100,0000001780,00000003,0030,00000003,0010
100,0000001780,00000004,0040,00000004,0010
100,0000001781,00000001,0010,00000001,0001
100,0000001781,00000002,0020,00000002,0001
100,0000001781,00000003,0030,00000003,0001
100,0000001782,00000001,0010,00000001,0002
100,0000001782,00000002,0020,00000002,0002
100,0000001782,00000003,0030,00000003,0002
100,0000001782,00000004,0040,00000004,0002
100,0000001783,00000001,0010,00000001,0003
100,0000001783,00000002,0020,00000002,0003
100,0000001783,00000003,0030,00000003,0003
100,0000001783,00000004,0040,00000004,0003
100,0000001784,00000001,0010,00000001,0004
100,0000001784,00000002,0020,00000002,0004
100,0000001785,00000001,0010,00000001,0005
100,0000001785,00000002,0020,00000002,0005
100,0000001785,00000003,0030,00000003,0005
100,0000001785,00000004,0040,00000004,0005
100,0000001786,00000001,0010,00000001,0006
100,0000001786,00000002,0020,00000002,0006
100,0000001786,00000003,0030,00000003,0006
100,0000001787,00000001,0010,00000001,0007
100,0000001787,00000002,0020,00000002,0007
100,0000001787,00000003,0030,00000003,0007
100,0000001787,00000004,0040,00000004,0007
100,0000001788,00000001,0010,00000001,0008
100,0000001788,00000002,0020,00000002,0008
100,0000001788,00000003,0030,00000003,0008
100,0000001788,00000004,0040,00000004,0008
100,0000001789,00000001,0010,00000001,0009
100,0000001789,00000002,0020,00000002,0009
100,0000001789,00000003,0030,00000003,0009
100,0000001790,00000001,0010,00000001,0010
100,0000001790,00000002,0020,00000002,0010
100,0000001790,00000003,0030,00000003,0010
100,0000001791,00000001,0010,00000001,0001
100,0000001791,00000002,0020,00000002,0001
100,0000001791,00000003,0030,00000003,0001
100,0000001792,00000001,0010,00000001,0002
100,0000001792,00000002,0020,00000002,0002
100,0000001792,00000003,0030,00000003,0002
100,0000001793,00000001,0010,00000001,0003
100,0000001793,00000002,0020,00000002,0003
100,0000001794,00000001,0010,00000001,0004
100,0000001794,00000002,0020,00000002,0004
100,0000001795,00000001,0010,00000001,0005
100,0000001795,00000002,0020,00000002,0005
100,0000001796,00000001,0010,00000001,0006
100,0000001796,00000002,0020,00000002,0006
100,0000001797,00000001,0010,00000001,0007
100,0000001797,00000002,0020,00000002,0007
100,0000001797,00000003,0030,00000003,0007
100,0000001798,00000001,0010,00000001,0008
100,0000001798,00000002,0020,00000002,0008
100,0000001798,00000003,0030,00000003,0008
100,0000001798,00000004,0040,00000004,0008
100,0000001799,00000001,0010,00000001,0009
100,0000001799,00000002,0020,00000002,0009
100,0000001800,00000001,0010,00000001,0010
100,0000001800,00000002,0020,00000002,0010
100,0000001800,00000003,0030,00000003,0010
100,0000001800,00000004,0040,00000004,0010
100,0000001801,00000001,0010,00000001,0001
100,0000001801,00000002,0020,00000002,0001
100,0000001801,00000003,0030,00000003,0001
100,0000001801,00000004,0040,00000004,0001
100,0000001802,00000001,0010,00000001,0002
100,0000001802,00000002,0020,00000002,0002
100,0000001802,00000003,0030,00000003,0002
100,0000001802,00000004,0040,00000004,0002
100,0000001803,00000001,0010,00000001,0003
100,0000001803,00000002,0020,00000002,0003
100,0000001803,00000003,0030,00000003,0003
100,0000001803,00000004,0040,00000004,0003
100,0000001804,00000001,0010,00000001,0004
100,0000001804,00000002,0020,00000002,0004
100,0000001804,00000003,0030,00000003,0004
100,0000001805,00000001,0010,00000001,0005
100,0000001805,00000002,0020,00000002,0005
100,0000001806,00000001,0010,00000001,0006
100,0000001806,00000002,0020,00000002,0006
100,0000001806,00000003,0030,00000003,0006
100,0000001806,00000004,0040,00000004,0006
100,0000001807,00000001,0010,00000001,0007
100,0000001807,00000002,0020,00000002,0007
100,0000001808,00000001,0010,00000001,0008
100,0000001808,00000002,0020,00000002,0008
100,0000001809,00000001,0010,00000001,0009
100,0000001809,00000002,0020,00000002,0009
100,0000001810,00000001,0010,00000001,0010
100,0000001810,00000002,0020,00000002,0010
100,0000001810,00000003,0030,00000003,0010
100,0000001810,00000004,0040,00000004,0010
100,0000001811,00000001,0010,00000001,0001
100,0000001811,00000002,0020,00000002,0001
100,0000001811,00000003,0030,00000003,0001
100,0000001811,00000004,0040,00000004,0001
100,0000001812,00000001,0010,00000001,0002
100,0000001812,00000002,0020,00000002,0002
100,0000001813,00000001,0010,00000001,0003
100,0000001813,00000002,0020,00000002,0003
100,0000001814,00000001,0010,00000001,0004
100,0000001814,00000002,0020,00000002,0004
100,0000001814,00000003,0030,00000003,0004
100,0000001815,00000001,0010,00000001,0005
100,0000001815,00000002,0020,00000002,0005
100,0000001815,00000003,0030,00000003,0005
100,0000001816,00000001,0010,00000001,0006
100,0000001816,00000002,0020,00000002,0006
100,0000001817,00000001,0010,00000001,0007
100,0000001817,00000002,0020,00000002,0007
100,0000001818,00000001,0010,00000001,0008
100,0000001818,00000002,0020,00000002,0008
100,0000001818,00000003,0030,00000003,0008
100,0000001819,00000001,0010,00000001,0009
100,0000001819,00000002,0020,00000002,0009
100,0000001819,00000003,0030,00000003,0009
100,0000001819,00000004,0040,00000004,0009
100,0000001820,00000001,0010,00000001,0010
100,0000001820,00000002,0020,00000002,0010
100,0000001820,00000003,0030,00000003,0010
100,0000001820,00000004,0040,00000004,0010
100,0000001821,00000001,0010,00000001,0001
100,0000001821,00000002,0020,00000002,0001
100,0000001822,00000001,0010,00000001,0002
100,0000001822,00000002,0020,00000002,0002
100,0000001822,00000003,0030,00000003,0002
100,0000001823,00000001,0010,00000001,0003
100,0000001823,00000002,0020,00000002,0003
100,0000001824,00000001,0010,00000001,0004
100,0000001824,00000002,0020,00000002,0004
100,0000001824,00000003,0030,00000003,0004
100,0000001824,00000004,0040,00000004,0004
100,0000001825,00000001,0010,00000001,0005
100,0000001825,00000002,0020,00000002,0005
100,0000001825,00000003,0030,00000003,0005
100,0000001826,00000001,0010,00000001,0006
100,0000001826,00000002,0020,00000002,0006
100,0000001826,00000003,0030,00000003,0006
100,0000001826,00000004,0040,00000004,0006
100,0000001827,00000001,0010,00000001,0007
100,0000001827,00000002,0020,00000002,0007
100,0000001827,00000003,0030,00000003,0007
100,0000001828,00000001,0010,00000001,0008
100,0000001828,00000002,0020,00000002,0008
100,0000001829,00000001,0010,00000001,0009
100,0000001829,00000002,0020,00000002,0009
100,0000001830,00000001,0010,00000001,0010
100,0000001830,00000002,0020,00000002,0010
100,0000001831,00000001,0010,00000001,0001
100,0000001831,00000002,0020,00000002,0001
100,0000001831,00000003,0030,00000003,0001
100,0000001832,00000001,0010,00000001,0002
100,0000001832,00000002,0020,00000002,0002
100,0000001832,00000003,0030,00000003,0002
100,0000001832,00000004,0040,00000004,0002
100,0000001833,00000001,0010,00000001,0003
100,0000001833,00000002,0020,00000002,0003
100,0000001833,00000003,0030,00000003,0003
100,0000001833,00000004,0040,00000004,0003
100,0000001834,00000001,0010,00000001,0004
100,0000001834,00000002,0020,00000002,0004
100,0000001834,00000003,0030,00000003,0004
100,0000001834,00000004,0040,00000004,0004
100,0000001835,00000001,0010,00000001,0005
100,0000001835,00000002,0020,00000002,0005
100,0000001835,00000003,0030,00000003,0005
100,0000001835,00000004,0040,00000004,0005
100,0000001836,00000001,0010,00000001,0006
100,0000001836,00000002,0020,00000002,0006
100,0000001836,00000003,0030,00000003,0006
100,0000001836,00000004,0040,00000004,0006
100,0000001837,00000001,0010,00000001,0007
100,0000001837,00000002,0020,00000002,0007
100,0000001837,00000003,0030,00000003,0007
100,0000001838,00000001,0010,00000001,0008
100,0000001838,00000002,0020,00000002,0008
100,0000001838,00000003,0030,00000003,0008
100,0000001838,00000004,0040,00000004,0008
100,0000001839,00000001,0010,00000001,0009
100,0000001839,00000002,0020,00000002,0009
100,0000001840,00000001,0010,00000001,0010
100,0000001840,00000002,0020,00000002,0010
100,0000001840,00000003,0030,00000003,0010
100,0000001841,00000001,0010,00000001,0001
100,0000001841,00000002,0020,00000002,0001
100,0000001842,00000001,0010,00000001,0002
100,0000001842,00000002,0020,00000002,0002
100,0000001842,00000003,0030,00000003,0002
100,0000001843,00000001,0010,00000001,0003
100,0000001843,00000002,0020,00000002,0003
100,0000001843,00000003,0030,00000003,0003
100,0000001843,00000004,0040,00000004,0003
100,0000001844,00000001,0010,00000001,0004
100,0000001844,00000002,0020,00000002,0004
100,0000001844,00000003,0030,00000003,0004
100,0000001845,00000001,0010,00000001,0005
100,0000001845,00000002,0020,00000002,0005
100,0000001845,00000003,0030,00000003,0005
100,0000001846,00000001,0010,00000001,0006
100,0000001846,00000002,0020,00000002,0006
100,0000001846,00000003,0030,00000003,0006
100,0000001847,00000001,0010,00000001,0007
100,0000001847,00000002,0020,00000002,0007
100,0000001847,00000003,0030,00000003,0007
100,0000001848,00000001,0010,00000001,0008
100,0000001848,00000002,0020,00000002,0008
100,0000001848,00000003,0030,00000003,0008
100,0000001849,00000001,0010,00000001,0009
100,0000001849,00000002,0020,00000002,0009
100,0000001849,00000003,0030,00000003,0009
100,0000001849,00000004,0040,00000004,0009
100,0000001850,00000001,0010,00000001,0010
100,0000001850,00000002,0020,00000002,0010
100,0000001850,00000003,0030,00000003,0010
100,0000001850,00000004,0040,00000004,0010
100,0000001851,00000001,0010,00000001,0001
100,0000001851,00000002,0020,00000002,0001
100,0000001851,00000003,0030,00000003,0001
100,0000001852,00000001,0010,00000001,0002
100,0000001852,00000002,0020,00000002,0002
100,0000001853,00000001,0010,00000001,0003
100,0000001853,00000002,0020,00000002,0003
100,0000001853,00000003,0030,00000003,0003
100,0000001854,00000001,0010,00000001,0004
100,0000001854,00000002,0020,00000002,0004
100,0000001854,00000003,0030,00000003,0004
100,0000001855,00000001,0010,00000001,0005
100,0000001855,00000002,0020,00000002,0005
100,0000001855,00000003,0030,00000003,0005
100,0000001856,00000001,0010,00000001,0006
100,0000001856,00000002,0020,00000002,0006
100,0000001856,00000003,0030,00000003,0006
100,0000001857,00000001,0010,00000001,0007
100,0000001857,00000002,0020,00000002,0007
100,0000001857,00000003,0030,00000003,0007
100,0000001857,00000004,0040,00000004,0007
100,0000001858,00000001,0010,00000001,0008
100,0000001858,00000002,0020,00000002,0008
100,0000001858,00000003,0030,00000003,0008
100,0000001858,00000004,0040,00000004,0008
100,0000001859,00000001,0010,00000001,0009
100,0000001859,00000002,0020,00000002,0009
100,0000001859,00000003,0030,00000003,0009
100,0000001859,00000004,0040,00000004,0009
100,0000001860,00000001,0010,00000001,0010
100,0000001860,00000002,0020,00000002,0010
100,0000001861,00000001,0010,00000001,0001
100,0000001861,00000002,0020,00000002,0001
100,0000001861,00000003,0030,00000003,0001
100,0000001862,00000001,0010,00000001,0002
100,0000001862,00000002,0020,00000002,0002
100,0000001862,00000003,0030,00000003,0002
100,0000001863,00000001,0010,00000001,0003
100,0000001863,00000002,0020,00000002,0003
100,0000001864,00000001,0010,00000001,0004
100,0000001864,00000002,0020,00000002,0004
100,0000001864,00000003,0030,00000003,0004
100,0000001864,00000004,0040,00000004,0004
100,0000001865,00000001,0010,00000001,0005
100,0000001865,00000002,0020,00000002,0005
100,0000001866,00000001,0010,00000001,0006
100,0000001866,00000002,0020,00000002,0006
100,0000001866,00000003,0030,00000003,0006
100,0000001867,00000001,0010,00000001,0007
100,0000001867,00000002,0020,00000002,0007
100,0000001868,00000001,0010,00000001,0008
100,0000001868,00000002,0020,00000002,0008
100,0000001868,00000003,0030,00000003,0008
100,0000001868,00000004,0040,00000004,0008
100,0000001869,00000001,0010,00000001,0009
100,0000001869,00000002,0020,00000002,0009
100,0000001869,00000003,0030,00000003,0009
100,0000001869,00000004,0040,00000004,0009
100,0000001870,00000001,0010,00000001,0010
100,0000001870,00000002,0020,00000002,0010
100,0000001871,00000001,0010,00000001,0001
100,0000001871,00000002,0020,00000002,0001
100,0000001872,00000001,0010,00000001,0002
100,0000001872,00000002,0020,00000002,0002
100,0000001872,00000003,0030,00000003,0002
100,0000001873,00000001,0010,00000001,0003
100,0000001873,00000002,0020,00000002,0003
100,0000001873,00000003,0030,00000003,0003
100,0000001874,00000001,0010,00000001,0004
100,0000001874,00000002,0020,00000002,0004
100,0000001875,00000001,0010,00000001,0005
100,0000001875,00000002,0020,00000002,0005
100,0000001875,00000003,0030,00000003,0005
100,0000001875,00000004,0040,00000004,0005
100,0000001876,00000001,0010,00000001,0006
100,0000001876,00000002,0020,00000002,0006
100,0000001876,00000003,0030,00000003,0006
100,0000001876,00000004,0040,00000004,0006
100,0000001877,00000001,0010,00000001,0007
100,0000001877,00000002,0020,00000002,0007
100,0000001877,00000003,0030,00000003,0007
100,0000001877,00000004,0040,00000004,0007
100,0000001878,00000001,0010,00000001,0008
