MANDT,BUKRS,BELNR,GJAHR,BLART,BUDAT,BLDAT,WAERS,USNAM
100,1000,100008768,2024,SA,20240207,20240207,EUR,USER049
100,1000,100008769,2024,RN,20240224,20240224,EUR,USER020
100,1000,100008770,2024,DR,20240209,20240209,EUR,USER008
100,1000,100008771,2022,KR,20220601,20220601,EUR,USER049
100,1000,100008772,2025,AB,20250329,20250329,EUR,USER042
100,1000,100008773,2022,RE,20221102,20221102,EUR,USER030
100,1000,100008774,2023,RN,20231130,20231130,EUR,USER024
100,1000,100008775,2025,RE,20251115,20251115,EUR,USER040
100,1000,100008776,2024,AB,20240322,20240322,EUR,USER044
100,1000,100008777,2024,SA,20240206,20240206,EUR,USER046
100,1000,100008778,2022,KR,20221210,20221210,EUR,USER017
100,1000,100008779,2022,RN,20220723,20220723,EUR,USER035
100,1000,100008780,2023,RN,20230830,20230830,EUR,USER044
100,1000,100008781,2022,AB,20220208,20220208,EUR,USER021
100,1000,100008782,2023,AB,20230425,20230425,EUR,USER038
100,1000,100008783,2024,SA,20240622,20240622,EUR,USER006
100,1000,100008784,2022,AB,20220315,20220315,EUR,USER041
100,1000,100008785,2024,SA,20240613,20240613,EUR,USER043
100,1000,100008786,2023,RN,20230118,20230118,EUR,USER046
100,1000,100008787,2022,RN,20221107,20221107,EUR,USER025
100,1000,100008788,2023,DR,20230528,20230528,EUR,USER036
100,1000,100008789,2022,RE,20221224,20221224,EUR,USER043
100,1000,100008790,2023,RN,20230711,20230711,EUR,USER044
100,1000,100008791,2022,RE,20220519,20220519,EUR,USER024
100,1000,100008792,2023,RN,20230903,20230903,EUR,USER036
100,1000,100008793,2022,AB,20220426,20220426,EUR,USER011
100,1000,100008794,2025,RN,20250218,20250218,EUR,USER008
100,1000,100008795,2022,RE,20220914,20220914,EUR,USER038
100,1000,100008796,2023,SA,20230317,20230317,EUR,USER021
100,1000,100008797,2025,RE,20250821,20250821,EUR,USER025
100,1000,100008798,2025,RN,20250304,20250304,EUR,USER026
100,1000,100008799,2023,KR,20230125,20230125,EUR,USER043
100,1000,100008800,2022,KR,20220112,20220112,EUR,USER009
100,1000,100008801,2025,SA,20250825,20250825,EUR,USER013
100,1000,100008802,2022,RE,20221024,20221024,EUR,USER036
100,1000,100008803,2024,AB,20240316,20240316,EUR,USER046
100,1000,100008804,2025,SA,20250802,20250802,EUR,USER025
100,1000,100008805,2023,RE,20230915,20230915,EUR,USER005
100,1000,100008806,2025,KR,20250718,20250718,EUR,USER018
100,1000,100008807,2023,KR,20230428,20230428,EUR,USER043
100,1000,100008808,2022,KR,20221112,20221112,EUR,USER038
100,1000,100008809,2022,KR,20220909,20220909,EUR,USER049
100,1000,100008810,2024,DR,20240526,20240526,EUR,USER037
100,1000,100008811,2025,RN,20250926,20250926,EUR,USER002
100,1000,100008812,2024,RN,20240830,20240830,EUR,USER023
100,1000,100008813,2023,RE,20230321,20230321,EUR,USER021
100,1000,100008814,2025,SA,20251111,20251111,EUR,USER032
100,1000,100008815,2023,KR,20230322,20230322,EUR,USER012
100,1000,100008816,2022,KR,20220514,20220514,EUR,USER019
100,1000,100008817,2023,DR,20231023,20231023,EUR,USER017
100,1000,100008818,2025,KR,20250302,20250302,EUR,USER014
100,1000,100008819,2023,RE,20230301,20230301,EUR,USER013
100,1000,100008820,2023,RN,20230730,20230730,EUR,USER048
100,1000,100008821,2022,RE,20220719,20220719,EUR,USER041
100,1000,100008822,2022,KR,20220514,20220514,EUR,USER010
100,1000,100008823,2025,KR,20251121,20251121,EUR,USER036
100,1000,100008824,2025,AB,20250401,20250401,EUR,USER015
100,1000,100008825,2023,SA,20230430,20230430,EUR,USER046
100,1000,100008826,2024,SA,20240801,20240801,EUR,USER003
100,1000,100008827,2025,RE,20251209,20251209,EUR,USER030
100,1000,100008828,2023,SA,20230118,20230118,EUR,USER019
100,1000,100008829,2023,SA,20231227,20231227,EUR,USER044
100,1000,100008830,2022,DR,20220421,20220421,EUR,USER047
100,1000,100008831,2025,AB,20251229,20251229,EUR,USER025
100,1000,100008832,2022,DR,20220828,20220828,EUR,USER015
100,1000,100008833,2024,KR,20241016,20241016,EUR,USER011
100,1000,100008834,2024,SA,20240723,20240723,EUR,USER035
100,1000,100008835,2025,SA,20251008,20251008,EUR,USER043
100,1000,100008836,2024,SA,20240308,20240308,EUR,USER004
100,1000,100008837,2025,RE,20250715,20250715,EUR,USER008
100,1000,100008838,2022,RN,20220113,20220113,EUR,USER009
100,1000,100008839,2025,RN,20250303,20250303,EUR,USER030
100,1000,100008840,2023,AB,20230402,20230402,EUR,USER019
100,1000,100008841,2025,RN,20251212,20251212,EUR,USER023
100,1000,100008842,2023,DR,20230208,20230208,EUR,USER018
100,1000,100008843,2025,AB,20250217,20250217,EUR,USER030
100,1000,100008844,2024,RN,20240725,20240725,EUR,USER028
100,1000,100008845,2024,SA,20240122,20240122,EUR,USER006
100,1000,100008846,2025,AB,20250601,20250601,EUR,USER005
100,1000,100008847,2025,KR,20251222,20251222,EUR,USER021
100,1000,100008848,2022,KR,20221118,20221118,EUR,USER005
100,1000,100008849,2023,SA,20230324,20230324,EUR,USER032
100,1000,100008850,2023,KR,20230810,20230810,EUR,USER036
100,1000,100008851,2024,RE,20240620,20240620,EUR,USER031
100,1000,100008852,2022,SA,20220518,20220518,EUR,USER020
100,1000,100008853,2022,AB,20221025,20221025,EUR,USER002
100,1000,100008854,2025,DR,20250201,20250201,EUR,USER043
100,1000,100008855,2024,KR,20241019,20241019,EUR,USER010
100,1000,100008856,2025,RE,20250327,20250327,EUR,USER017
100,1000,100008857,2024,RN,20240928,20240928,EUR,USER032
100,1000,100008858,2024,RE,20240120,20240120,EUR,USER030
100,1000,100008859,2024,SA,20240115,20240115,EUR,USER012
100,1000,100008860,2023,KR,20230910,20230910,EUR,USER049
100,1000,100008861,2025,AB,20250219,20250219,EUR,USER035
100,1000,100008862,2022,SA,20220410,20220410,EUR,USER041
100,1000,100008863,2023,DR,20231109,20231109,EUR,USER020
100,1000,100008864,2025,KR,20251010,20251010,EUR,USER050
100,1000,100008865,2025,RN,20250725,20250725,EUR,USER009
100,1000,100008866,2023,RN,20231216,20231216,EUR,USER009
100,1000,100008867,2022,RE,20220113,20220113,EUR,USER025
100,1000,100008868,2025,SA,20250614,20250614,EUR,USER024
100,1000,100008869,2022,AB,20220316,20220316,EUR,USER003
100,1000,100008870,2025,RE,20250817,20250817,EUR,USER036
100,1000,100008871,2025,KR,20250101,20250101,EUR,USER008
100,1000,100008872,2024,DR,20240829,20240829,EUR,USER041
100,1000,100008873,2024,RE,20241209,20241209,EUR,USER018
100,1000,100008874,2025,DR,20250615,20250615,EUR,USER038
100,1000,100008875,2024,RN,20240822,20240822,EUR,USER039
100,1000,100008876,2022,KR,20221008,20221008,EUR,USER028
100,1000,100008877,2023,SA,20230715,20230715,EUR,USER030
100,1000,100008878,2023,RE,20231009,20231009,EUR,USER037
100,1000,100008879,2025,SA,20251001,20251001,EUR,USER019
100,1000,100008880,2025,RE,20250615,20250615,EUR,USER044
100,1000,100008881,2022,DR,20220101,20220101,EUR,USER050
100,1000,100008882,2023,KR,20230406,20230406,EUR,USER028
100,1000,100008883,2024,RE,20240629,20240629,EUR,USER009
100,1000,100008884,2022,DR,20220412,20220412,EUR,USER005
100,1000,100008885,2024,RN,20241130,20241130,EUR,USER044
100,1000,100008886,2025,DR,20250618,20250618,EUR,USER028
100,1000,100008887,2025,RE,20251121,20251121,EUR,USER025
100,1000,100008888,2024,SA,20241019,20241019,EUR,USER003
100,1000,100008889,2022,AB,20220515,20220515,EUR,USER007
100,1000,100008890,2023,RN,20230621,20230621,EUR,USER009
100,1000,100008891,2025,KR,20251024,20251024,EUR,USER038
100,1000,100008892,2024,AB,20241114,20241114,EUR,USER029
100,1000,100008893,2024,RN,20240609,20240609,EUR,USER001
100,1000,100008894,2024,DR,20240325,20240325,EUR,USER044
100,1000,100008895,2025,RN,20250522,20250522,EUR,USER014
100,1000,100008896,2024,DR,20241017,20241017,EUR,USER038
100,1000,100008897,2022,RN,20220828,20220828,EUR,USER004
100,1000,100008898,2023,DR,20231017,20231017,EUR,USER022
100,1000,100008899,2022,DR,20221116,20221116,EUR,USER011
100,1000,100008900,2025,AB,20250126,20250126,EUR,USER006
100,1000,100008901,2024,RN,20240424,20240424,EUR,USER031
100,1000,100008902,2023,RN,20231223,20231223,EUR,USER025
100,1000,100008903,2024,DR,20241206,20241206,EUR,USER006
100,1000,100008904,2022,SA,20221108,20221108,EUR,USER036
100,1000,100008905,2024,SA,20241006,20241006,EUR,USER023
100,1000,100008906,2022,RE,20220324,20220324,EUR,USER014
100,1000,100008907,2022,RN,20220724,20220724,EUR,USER043
100,1000,100008908,2024,SA,20240323,20240323,EUR,USER014
100,1000,100008909,2024,KR,20240812,20240812,EUR,USER017
100,1000,100008910,2023,SA,20230304,20230304,EUR,USER043
100,1000,100008911,2024,SA,20240606,20240606,EUR,USER032
100,1000,100008912,2023,AB,20230125,20230125,EUR,USER040
100,1000,100008913,2022,RN,20220730,20220730,EUR,USER017
100,1000,100008914,2023,DR,20231002,20231002,EUR,USER041
100,1000,100008915,2022,RE,20220802,20220802,EUR,USER019
100,1000,100008916,2023,SA,20230427,20230427,EUR,USER043
100,1000,100008917,2024,AB,20240418,20240418,EUR,USER015
100,1000,100008918,2023,DR,20230425,20230425,EUR,USER029
100,1000,100008919,2022,RN,20220629,20220629,EUR,USER003
100,1000,100008920,2022,KR,20220819,20220819,EUR,USER022
100,1000,100008921,2024,RN,20240808,20240808,EUR,USER026
100,1000,100008922,2025,SA,20250402,20250402,EUR,USER047
100,1000,100008923,2024,RN,20240424,20240424,EUR,USER046
100,1000,100008924,2022,RN,20220421,20220421,EUR,USER038
100,1000,100008925,2023,AB,20230703,20230703,EUR,USER048
100,1000,100008926,2022,DR,20220627,20220627,EUR,USER042
100,1000,100008927,2022,DR,20221126,20221126,EUR,USER035
100,1000,100008928,2023,DR,20230129,20230129,EUR,USER026
100,1000,100008929,2022,RN,20220701,20220701,EUR,USER005
100,1000,100008930,2023,SA,20230315,20230315,EUR,USER020
100,1000,100008931,2025,KR,20250531,20250531,EUR,USER014
100,1000,100008932,2022,KR,20220423,20220423,EUR,USER022
100,1000,100008933,2025,SA,20250531,20250531,EUR,USER023
100,1000,100008934,2025,SA,20250920,20250920,EUR,USER007
100,1000,100008935,2025,KR,20250817,20250817,EUR,USER024
100,1000,100008936,2022,SA,20220815,20220815,EUR,USER013
100,1000,100008937,2024,RN,20240927,20240927,EUR,USER048
100,1000,100008938,2024,SA,20240311,20240311,EUR,USER006
100,1000,100008939,2024,SA,20240724,20240724,EUR,USER018
100,1000,100008940,2024,AB,20240527,20240527,EUR,USER008
100,1000,100008941,2025,RE,20250730,20250730,EUR,USER033
100,1000,100008942,2022,DR,20220913,20220913,EUR,USER024
100,1000,100008943,2025,DR,20250222,20250222,EUR,USER008
100,1000,100008944,2025,AB,20250205,20250205,EUR,USER013
100,1000,100008945,2023,RE,20230901,20230901,EUR,USER017
100,1000,100008946,2023,AB,20230304,20230304,EUR,USER009
100,1000,100008947,2022,AB,20220108,20220108,EUR,USER014
100,1000,100008948,2023,SA,20230803,20230803,EUR,USER004
100,1000,100008949,2025,SA,20250326,20250326,EUR,USER014
100,1000,100008950,2025,DR,20250907,20250907,EUR,USER028
100,1000,100008951,2024,RN,20241005,20241005,EUR,USER022
100,1000,100008952,2023,RE,20230111,20230111,EUR,USER010
100,1000,100008953,2022,SA,20220422,20220422,EUR,USER029
100,1000,100008954,2024,KR,20240207,20240207,EUR,USER046
100,1000,100008955,2024,SA,20240408,20240408,EUR,USER036
100,1000,100008956,2022,KR,20220213,20220213,EUR,USER009
100,1000,100008957,2025,SA,20250326,20250326,EUR,USER011
100,1000,100008958,2023,KR,20230305,20230305,EUR,USER036
100,1000,100008959,2025,DR,20250927,20250927,EUR,USER041
100,1000,100008960,2022,KR,20221224,20221224,EUR,USER043
100,1000,100008961,2022,AB,20220621,20220621,EUR,USER002
100,1000,100008962,2025,DR,20250526,20250526,EUR,USER023
100,1000,100008963,2023,DR,20230428,20230428,EUR,USER015
100,1000,100008964,2023,SA,20231129,20231129,EUR,USER049
100,1000,100008965,2025,KR,20250830,20250830,EUR,USER012
100,1000,100008966,2023,DR,20230416,20230416,EUR,USER038
100,1000,100008967,2022,RE,20220824,20220824,EUR,USER040
100,1000,100008968,2025,SA,20251217,20251217,EUR,USER015
100,1000,100008969,2025,SA,20250224,20250224,EUR,USER030
100,1000,100008970,2023,KR,20230328,20230328,EUR,USER010
100,1000,100008971,2022,RE,20220409,20220409,EUR,USER047
100,1000,100008972,2022,RE,20220116,20220116,EUR,USER011
100,1000,100008973,2023,RN,20231130,20231130,EUR,USER021
100,1000,100008974,2023,AB,20230913,20230913,EUR,USER023
100,1000,100008975,2023,RE,20230629,20230629,EUR,USER024
100,1000,100008976,2025,DR,20250613,20250613,EUR,USER024
100,1000,100008977,2025,KR,20250426,20250426,EUR,USER007
100,1000,100008978,2025,RN,20250523,20250523,EUR,USER003
100,1000,100008979,2024,RN,20241227,20241227,EUR,USER033
100,1000,100008980,2022,RN,20220824,20220824,EUR,USER037
100,1000,100008981,2025,AB,20250612,20250612,EUR,USER032
100,1000,100008982,2023,RN,20230114,20230114,EUR,USER049
100,1000,100008983,2022,AB,20220115,20220115,EUR,USER008
100,1000,100008984,2022,SA,20221025,20221025,EUR,USER031
100,1000,100008985,2024,RE,20241226,20241226,EUR,USER048
100,1000,100008986,2025,KR,20250329,20250329,EUR,USER032
100,1000,100008987,2022,DR,20221220,20221220,EUR,USER013
100,1000,100008988,2023,KR,20230409,20230409,EUR,USER010
100,1000,100008989,2024,RE,20240715,20240715,EUR,USER048
100,1000,100008990,2024,AB,20240717,20240717,EUR,USER041
100,1000,100008991,2023,SA,20230803,20230803,EUR,USER017
100,1000,100008992,2025,RE,20250828,20250828,EUR,USER049
100,1000,100008993,2025,AB,20250309,20250309,EUR,USER006
100,1000,100008994,2022,RN,20220829,20220829,EUR,USER012
100,1000,100008995,2024,AB,20240324,20240324,EUR,USER047
100,1000,100008996,2023,RN,20230124,20230124,EUR,USER016
100,1000,100008997,2024,DR,20240225,20240225,EUR,USER015
100,1000,100008998,2023,KR,20230815,20230815,EUR,USER032
100,1000,100008999,2023,RN,20230804,20230804,EUR,USER049
100,1000,100009000,2023,KR,20231124,20231124,EUR,USER026
100,1000,100009001,2022,AB,20220524,20220524,EUR,USER029
100,1000,100009002,2025,SA,20250117,20250117,EUR,USER045
100,1000,100009003,2024,DR,20241209,20241209,EUR,USER014
100,1000,100009004,2023,KR,20230603,20230603,EUR,USER045
100,1000,100009005,2025,RN,20250101,20250101,EUR,USER001
100,1000,100009006,2025,AB,20251014,20251014,EUR,USER002
100,1000,100009007,2025,SA,20250312,20250312,EUR,USER011
100,1000,100009008,2025,RE,20250729,20250729,EUR,USER025
100,1000,100009009,2025,KR,20251008,20251008,EUR,USER022
100,1000,100009010,2022,AB,20220614,20220614,EUR,USER019
100,1000,100009011,2024,DR,20241230,20241230,EUR,USER001
100,1000,100009012,2023,RN,20230331,20230331,EUR,USER043
100,1000,100009013,2024,SA,20241016,20241016,EUR,USER001
100,1000,100009014,2024,DR,20240723,20240723,EUR,USER044
100,1000,100009015,2025,DR,20250903,20250903,EUR,USER048
100,1000,100009016,2025,DR,20250903,20250903,EUR,USER015
100,1000,100009017,2024,AB,20240403,20240403,EUR,USER017
100,1000,100009018,2023,RE,20231007,20231007,EUR,USER007
100,1000,100009019,2024,KR,20240903,20240903,EUR,USER038
100,1000,100009020,2023,SA,20230314,20230314,EUR,USER049
100,1000,100009021,2023,RN,20231027,20231027,EUR,USER032
100,1000,100009022,2022,AB,20220728,20220728,EUR,USER039
100,1000,100009023,2022,RE,20220807,20220807,EUR,USER002
100,1000,100009024,2023,SA,20231025,20231025,EUR,USER047
100,1000,100009025,2024,SA,20241123,20241123,EUR,USER045
100,1000,100009026,2023,SA,20230827,20230827,EUR,USER006
100,1000,100009027,2024,AB,20240916,20240916,EUR,USER004
100,1000,100009028,2025,RN,20250929,20250929,EUR,USER002
100,1000,100009029,2025,AB,20251104,20251104,EUR,USER004
100,1000,100009030,2022,AB,20220813,20220813,EUR,USER039
100,1000,100009031,2023,DR,20230827,20230827,EUR,USER029
100,1000,100009032,2023,DR,20230718,20230718,EUR,USER046
100,1000,100009033,2025,AB,20251216,20251216,EUR,USER002
100,1000,100009034,2024,AB,20240726,20240726,EUR,USER014
100,1000,100009035,2023,SA,20231025,20231025,EUR,USER047
100,1000,100009036,2022,AB,20220906,20220906,EUR,USER011
100,1000,100009037,2023,KR,20230904,20230904,EUR,USER025
100,1000,100009038,2023,KR,20231014,20231014,EUR,USER009
100,1000,100009039,2025,SA,20251121,20251121,EUR,USER032
100,1000,100009040,2025,RN,20250105,20250105,EUR,USER021
100,1000,100009041,2024,KR,20240113,20240113,EUR,USER049
100,1000,100009042,2024,RE,20240218,20240218,EUR,USER042
100,1000,100009043,2023,RN,20230714,20230714,EUR,USER022
100,1000,100009044,2023,RN,20230601,20230601,EUR,USER049
100,1000,100009045,2022,AB,20220601,20220601,EUR,USER043
100,1000,100009046,2023,DR,20231025,20231025,EUR,USER014
100,1000,100009047,2023,DR,20230115,20230115,EUR,USER011
100,1000,100009048,2022,DR,20221119,20221119,EUR,USER022
100,1000,100009049,2023,RE,20231020,20231020,EUR,USER024
100,1000,100009050,2023,KR,20230327,20230327,EUR,USER042
100,1000,100009051,2023,DR,20231004,20231004,EUR,USER047
100,1000,100009052,2024,KR,20240229,20240229,EUR,USER008
100,1000,100009053,2024,RN,20241227,20241227,EUR,USER014
100,1000,100009054,2022,RE,20221101,20221101,EUR,USER033
100,1000,100009055,2022,AB,20221205,20221205,EUR,USER050
100,1000,100009056,2024,RE,20240323,20240323,EUR,USER041
100,1000,100009057,2022,RN,20220324,20220324,EUR,USER046
100,1000,100009058,2024,RE,20240529,20240529,EUR,USER019
100,1000,100009059,2023,SA,20231112,20231112,EUR,USER039
100,1000,100009060,2024,KR,20241127,20241127,EUR,USER017
100,1000,100009061,2023,RN,20231113,20231113,EUR,USER032
100,1000,100009062,2024,KR,20240901,20240901,EUR,USER008
100,1000,100009063,2022,KR,20221014,20221014,EUR,USER021
100,1000,100009064,2023,AB,20231122,20231122,EUR,USER034
100,1000,100009065,2023,RN,20230527,20230527,EUR,USER012
100,1000,100009066,2023,SA,20230703,20230703,EUR,USER004
100,1000,100009067,2024,RN,20241023,20241023,EUR,USER017
100,1000,100009068,2022,AB,20220930,20220930,EUR,USER049
100,1000,100009069,2024,RN,20241012,20241012,EUR,USER006
100,1000,100009070,2024,RE,20240926,20240926,EUR,USER004
100,1000,100009071,2022,DR,20220323,20220323,EUR,USER031
100,1000,100009072,2022,RE,20220807,20220807,EUR,USER003
100,1000,100009073,2023,KR,20230124,20230124,EUR,USER005
100,1000,100009074,2024,RE,20241006,20241006,EUR,USER004
100,1000,100009075,2022,AB,20221209,20221209,EUR,USER022
100,1000,100009076,2022,KR,20220405,20220405,EUR,USER043
100,1000,100009077,2023,SA,20230731,20230731,EUR,USER035
100,1000,100009078,2022,RE,20221201,20221201,EUR,USER036
100,1000,100009079,2023,SA,20230904,20230904,EUR,USER010
100,1000,100009080,2025,KR,20251018,20251018,EUR,USER004
100,1000,100009081,2022,DR,20221229,20221229,EUR,USER007
100,1000,100009082,2025,SA,20250824,20250824,EUR,USER045
100,1000,100009083,2022,RE,20220423,20220423,EUR,USER005
100,1000,100009084,2025,RN,20250912,20250912,EUR,USER050
100,1000,100009085,2022,DR,20220127,20220127,EUR,USER041
100,1000,100009086,2023,RE,20230507,20230507,EUR,USER043
100,1000,100009087,2022,RN,20220206,20220206,EUR,USER047
100,1000,100009088,2024,RN,20240307,20240307,EUR,USER015
100,1000,100009089,2023,SA,20231214,20231214,EUR,USER012
100,1000,100009090,2024,AB,20240513,20240513,EUR,USER013
100,1000,100009091,2025,RN,20250127,20250127,EUR,USER032
100,1000,100009092,2022,SA,20220715,20220715,EUR,USER035
100,1000,100009093,2024,RN,20240924,20240924,EUR,USER019
